PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
MAPL_a36,17,10,27,0.63,0.37
MAPL_a45,10,16,26,0.38,0.62
MAPL_a60,20,7,27,0.74,0.26
MAPL_a72,15,12,27,0.56,0.44
MAPL_a90,24,31,55,0.44,0.56
MASA_a0,10,5,15,0.67,0.33
MASA_a103,9,4,13,0.69,0.31
MASA_a120,4,9,13,0.31,0.69
MASA_a135,6,6,12,0.5,0.5
MASA_a144,5,8,13,0.38,0.62
MASA_a150,6,7,13,0.46,0.54
MASA_a180,3,3,6,0.5,0.5
MASA_a30,33,38,71,0.46,0.54
MASA_a36,18,13,31,0.58,0.42
MASA_a45,22,9,31,0.71,0.29
MASA_a60,15,15,30,0.5,0.5
MASA_a72,15,16,31,0.48,0.52
MASA_a90,32,34,66,0.48,0.52
MAUR_a0,6,4,10,0.6,0.4
MAUR_a103,16,7,23,0.7,0.3
MAUR_a120,6,15,21,0.29,0.71
MAUR_a135,19,5,24,0.79,0.21
MAUR_a144,17,10,27,0.63,0.37
MAUR_a150,11,15,26,0.42,0.58
MAUR_a180,6,7,13,0.46,0.54
MAUR_a30,12,9,21,0.57,0.43
MAUR_a36,13,8,21,0.62,0.38
MAUR_a45,11,9,20,0.55,0.45
MAUR_a60,13,8,21,0.62,0.38
MAUR_a72,12,8,20,0.6,0.4
MAUR_a90,27,28,55,0.49,0.51
MEJU_a0,11,9,20,0.55,0.45
MEJU_a103,5,12,17,0.29,0.71
MEJU_a120,6,9,15,0.4,0.6
MEJU_a135,36,11,47,0.77,0.23
MEJU_a144,15,12,27,0.56,0.44
MEJU_a150,8,8,16,0.5,0.5
MEJU_a180,3,4,7,0.43,0.57
MEJU_a30,25,16,41,0.61,0.39
MEJU_a36,23,23,46,0.5,0.5
MEJU_a45,20,33,53,0.38,0.62
MEJU_a60,10,7,17,0.59,0.41
MEJU_a72,13,12,25,0.52,0.48
MEJU_a90,14,20,34,0.41,0.59
MEMA_a0,6,11,17,0.35,0.65
MEMA_a103,25,23,48,0.52,0.48
MEMA_a120,6,7,13,0.46,0.54
MEMA_a135,6,5,11,0.55,0.45
MEMA_a144,3,8,11,0.27,0.73
MEMA_a150,3,8,11,0.27,0.73
MEMA_a180,2,4,6,0.33,0.67
MEMA_a30,12,8,20,0.6,0.4
MEMA_a36,16,18,34,0.47,0.53
MEMA_a45,22,20,42,0.52,0.48
MEMA_a60,18,17,35,0.51,0.49
MEMA_a72,29,13,42,0.69,0.31
MEMA_a90,22,19,41,0.54,0.46
MENE_a0,15,11,26,0.58,0.42
MENE_a103,22,14,36,0.61,0.39
MENE_a120,16,13,29,0.55,0.45
MENE_a135,21,25,46,0.46,0.54
MENE_a144,12,13,25,0.48,0.52
MENE_a150,13,18,31,0.42,0.58
MENE_a180,4,3,7,0.57,0.43
MENE_a30,17,14,31,0.55,0.45
MENE_a36,11,9,20,0.55,0.45
MENE_a45,11,8,19,0.58,0.42
MENE_a60,13,6,19,0.68,0.32
MENE_a72,14,12,26,0.54,0.46
MENE_a90,18,20,38,0.47,0.53
MEPL_a0,7,4,11,0.64,0.36
MEPL_a103,9,8,17,0.53,0.47
MEPL_a120,8,7,15,0.53,0.47
MEPL_a135,6,6,12,0.5,0.5
MEPL_a144,4,11,15,0.27,0.73
MEPL_a150,8,20,28,0.29,0.71
MEPL_a180,4,5,9,0.44,0.56
MEPL_a30,20,7,27,0.74,0.26
MEPL_a36,28,28,56,0.5,0.5
MEPL_a45,18,18,36,0.5,0.5
MEPL_a60,16,23,39,0.41,0.59
MEPL_a72,23,19,42,0.55,0.45
MEPL_a90,5,12,17,0.29,0.71
MESA_a0,16,10,26,0.62,0.38
MESA_a103,9,7,16,0.56,0.44
MESA_a120,6,10,16,0.38,0.62
MESA_a135,13,14,27,0.48,0.52
MESA_a144,8,8,16,0.5,0.5
MESA_a150,8,9,17,0.47,0.53
MESA_a180,4,3,7,0.57,0.43
MESA_a30,16,28,44,0.36,0.64
MESA_a36,21,19,40,0.52,0.48
MESA_a45,21,13,34,0.62,0.38
MESA_a60,18,21,39,0.46,0.54
MESA_a72,21,14,35,0.6,0.4
MESA_a90,26,15,41,0.63,0.37
MESU_a0,37,41,78,0.47,0.53
MEUR_a0,5,3,8,0.62,0.38
MEUR_a103,19,11,30,0.63,0.37
MEUR_a120,16,14,30,0.53,0.47
MEUR_a135,12,13,25,0.48,0.52
MEUR_a144,17,13,30,0.57,0.43
MEUR_a150,18,18,36,0.5,0.5
MEUR_a180,16,9,25,0.64,0.36
MEUR_a30,13,12,25,0.52,0.48
MEUR_a36,13,9,22,0.59,0.41
MEUR_a45,14,16,30,0.47,0.53
MEUR_a60,24,15,39,0.62,0.38
MEUR_a72,11,5,16,0.69,0.31
MEUR_a90,13,15,28,0.46,0.54
MEVE_a0,14,20,34,0.41,0.59
MEVE_a30,57,47,104,0.55,0.45
MEVE_a36,45,33,78,0.58,0.42
MEVE_a45,34,32,66,0.52,0.48
MEVE_a60,19,20,39,0.49,0.51
MEVE_a72,10,14,24,0.42,0.58
MOJU_a0,26,20,46,0.57,0.43
MOJU_a103,49,41,90,0.54,0.46
MOJU_a120,50,37,87,0.57,0.43
MOJU_a135,40,48,88,0.45,0.55
MOJU_a144,46,44,90,0.51,0.49
MOJU_a150,41,46,87,0.47,0.53
MOJU_a180,29,15,44,0.66,0.34
MOJU_a30,45,46,91,0.49,0.51
MOJU_a36,41,48,89,0.46,0.54
MOJU_a45,48,43,91,0.53,0.47
MOJU_a60,47,44,91,0.52,0.48
MOJU_a72,45,47,92,0.49,0.51
MOJU_a90,41,47,88,0.47,0.53
MOMA_a0,22,23,45,0.49,0.51
MOMA_a103,47,39,86,0.55,0.45
MOMA_a120,43,45,88,0.49,0.51
MOMA_a135,42,46,88,0.48,0.52
MOMA_a144,50,36,86,0.58,0.42
MOMA_a150,49,38,87,0.56,0.44
MOMA_a180,20,24,44,0.45,0.55
MOMA_a30,53,36,89,0.6,0.4
MOMA_a36,48,39,87,0.55,0.45
MOMA_a45,50,38,88,0.57,0.43
MOMA_a60,42,45,87,0.48,0.52
MOMA_a72,39,50,89,0.44,0.56
MOMA_a90,48,40,88,0.55,0.45
MOME_a0,18,23,41,0.44,0.56
MOME_a103,43,44,87,0.49,0.51
MOME_a120,48,40,88,0.55,0.45
MOME_a135,48,39,87,0.55,0.45
MOME_a144,43,42,85,0.51,0.49
MOME_a150,49,37,86,0.57,0.43
MOME_a180,24,17,41,0.59,0.41
MOME_a30,48,36,84,0.57,0.43
MOME_a36,38,45,83,0.46,0.54
MOME_a45,44,41,85,0.52,0.48
MOME_a60,42,46,88,0.48,0.52
MOME_a72,42,42,84,0.5,0.5
MOME_a90,39,44,83,0.47,0.53
MONE_a0,21,25,46,0.46,0.54
MONE_a103,50,39,89,0.56,0.44
MONE_a120,47,43,90,0.52,0.48
MONE_a135,48,40,88,0.55,0.45
MONE_a144,43,45,88,0.49,0.51
MONE_a150,42,46,88,0.48,0.52
MONE_a180,18,26,44,0.41,0.59
MONE_a30,47,46,93,0.51,0.49
MONE_a36,53,40,93,0.57,0.43
MONE_a45,53,39,92,0.58,0.42
MONE_a60,60,33,93,0.65,0.35
MONE_a72,57,37,94,0.61,0.39
MONE_a90,49,40,89,0.55,0.45
MOPL_a0,27,18,45,0.6,0.4
MOPL_a103,51,39,90,0.57,0.43
MOPL_a120,47,40,87,0.54,0.46
MOPL_a135,39,46,85,0.46,0.54
MOPL_a144,40,48,88,0.45,0.55
MOPL_a150,38,48,86,0.44,0.56
MOPL_a180,26,18,44,0.59,0.41
MOPL_a30,49,43,92,0.53,0.47
MOPL_a36,52,40,92,0.57,0.43
MOPL_a45,49,43,92,0.53,0.47
MOPL_a60,45,46,91,0.49,0.51
MOPL_a72,43,48,91,0.47,0.53
MOPL_a90,42,49,91,0.46,0.54
MOSA_a0,32,13,45,0.71,0.29
MOSA_a103,46,42,88,0.52,0.48
MOSA_a120,42,46,88,0.48,0.52
MOSA_a135,47,41,88,0.53,0.47
MOSA_a144,41,47,88,0.47,0.53
MOSA_a150,46,43,89,0.52,0.48
MOSA_a180,19,25,44,0.43,0.57
MOSA_a30,51,41,92,0.55,0.45
MOSA_a36,50,42,92,0.54,0.46
MOSA_a45,47,43,90,0.52,0.48
MOSA_a60,39,52,91,0.43,0.57
MOSA_a72,40,51,91,0.44,0.56
MOSA_a90,47,44,91,0.52,0.48
MOSU_a0,22,19,41,0.54,0.46
MOSU_a103,47,37,84,0.56,0.44
MOSU_a120,45,41,86,0.52,0.48
MOSU_a135,44,41,85,0.52,0.48
MOSU_a144,45,39,84,0.54,0.46
MOSU_a150,49,37,86,0.57,0.43
MOSU_a180,20,21,41,0.49,0.51
MOSU_a30,46,41,87,0.53,0.47
MOSU_a36,47,40,87,0.54,0.46
MOSU_a45,44,41,85,0.52,0.48
MOSU_a60,50,39,89,0.56,0.44
MOSU_a72,38,49,87,0.44,0.56
MOSU_a90,46,40,86,0.53,0.47
MOUR_a0,29,18,47,0.62,0.38
MOUR_a103,51,38,89,0.57,0.43
MOUR_a120,46,43,89,0.52,0.48
MOUR_a135,42,47,89,0.47,0.53
MOUR_a144,48,42,90,0.53,0.47
MOUR_a150,52,39,91,0.57,0.43
MOUR_a180,22,23,45,0.49,0.51
MOUR_a30,45,46,91,0.49,0.51
MOUR_a36,47,44,91,0.52,0.48
MOUR_a45,45,49,94,0.48,0.52
MOUR_a60,43,48,91,0.47,0.53
MOUR_a72,52,38,90,0.58,0.42
MOUR_a90,52,37,89,0.58,0.42
MOVE_a0,16,24,40,0.4,0.6
MOVE_a103,33,50,83,0.4,0.6
MOVE_a120,43,42,85,0.51,0.49
MOVE_a135,45,42,87,0.52,0.48
MOVE_a144,48,35,83,0.58,0.42
MOVE_a150,57,28,85,0.67,0.33
MOVE_a180,22,21,43,0.51,0.49
MOVE_a30,46,39,85,0.54,0.46
MOVE_a36,50,36,86,0.58,0.42
MOVE_a45,45,38,83,0.54,0.46
MOVE_a60,45,40,85,0.53,0.47
MOVE_a72,48,39,87,0.55,0.45
MOVE_a90,46,41,87,0.53,0.47
SANE_a45,16,6,22,0.73,0.27
SANE_a60,84,85,169,0.5,0.5
SANE_a72,86,77,163,0.53,0.47
SAPL_a0,30,18,48,0.62,0.38
SAUR_a103,152,137,289,0.53,0.47
SAUR_a120,56,55,111,0.5,0.5
SUJU_a0,7,9,16,0.44,0.56
SUJU_a103,13,16,29,0.45,0.55
SUJU_a120,12,15,27,0.44,0.56
SUJU_a135,12,13,25,0.48,0.52
SUJU_a144,12,14,26,0.46,0.54
SUJU_a150,11,13,24,0.46,0.54
SUJU_a180,8,4,12,0.67,0.33
SUJU_a30,16,16,32,0.5,0.5
SUJU_a36,21,11,32,0.66,0.34
SUJU_a45,12,19,31,0.39,0.61
SUJU_a60,18,12,30,0.6,0.4
SUJU_a72,14,16,30,0.47,0.53
SUJU_a90,14,13,27,0.52,0.48
SUMA_a0,3,10,13,0.23,0.77
SUMA_a103,25,10,35,0.71,0.29
SUMA_a120,9,16,25,0.36,0.64
SUMA_a135,9,10,19,0.47,0.53
SUMA_a144,6,11,17,0.35,0.65
SUMA_a150,11,5,16,0.69,0.31
SUMA_a180,5,3,8,0.62,0.38
SUMA_a30,9,28,37,0.24,0.76
SUMA_a36,22,13,35,0.63,0.37
SUMA_a45,21,13,34,0.62,0.38
SUMA_a60,15,20,35,0.43,0.57
SUMA_a72,19,17,36,0.53,0.47
SUMA_a90,15,19,34,0.44,0.56
SUNE_a0,5,9,14,0.36,0.64
SUNE_a103,14,16,30,0.47,0.53
SUNE_a120,17,12,29,0.59,0.41
SUNE_a135,12,19,31,0.39,0.61
SUNE_a144,17,15,32,0.53,0.47
SUNE_a150,19,11,30,0.63,0.37
SUNE_a180,4,8,12,0.33,0.67
SUNE_a30,16,10,26,0.62,0.38
SUNE_a36,19,9,28,0.68,0.32
SUNE_a45,13,15,28,0.46,0.54
SUNE_a60,24,7,31,0.77,0.23
SUNE_a72,16,15,31,0.52,0.48
SUNE_a90,14,18,32,0.44,0.56
SUPL_a0,14,6,20,0.7,0.3
SUPL_a103,16,14,30,0.53,0.47
SUPL_a120,11,15,26,0.42,0.58
SUPL_a135,14,15,29,0.48,0.52
SUPL_a144,14,13,27,0.52,0.48
SUPL_a150,10,15,25,0.4,0.6
SUPL_a180,6,8,14,0.43,0.57
SUPL_a30,14,14,28,0.5,0.5
SUPL_a36,16,12,28,0.57,0.43
SUPL_a45,17,12,29,0.59,0.41
SUPL_a60,21,11,32,0.66,0.34
SUPL_a72,14,17,31,0.45,0.55
SUPL_a90,12,20,32,0.38,0.62
SUSA_a0,10,4,14,0.71,0.29
SUSA_a103,12,14,26,0.46,0.54
SUSA_a120,14,13,27,0.52,0.48
SUSA_a135,11,15,26,0.42,0.58
SUSA_a144,9,17,26,0.35,0.65
SUSA_a150,14,12,26,0.54,0.46
SUSA_a180,2,11,13,0.15,0.85
SUSA_a30,14,17,31,0.45,0.55
SUSA_a36,10,22,32,0.31,0.69
SUSA_a45,15,17,32,0.47,0.53
SUSA_a60,20,13,33,0.61,0.39
SUSA_a72,23,9,32,0.72,0.28
SUSA_a90,12,16,28,0.43,0.57
SUUR_a0,8,6,14,0.57,0.43
SUUR_a103,18,12,30,0.6,0.4
SUUR_a120,14,16,30,0.47,0.53
SUUR_a135,13,16,29,0.45,0.55
SUUR_a144,16,12,28,0.57,0.43
SUUR_a150,12,17,29,0.41,0.59
SUUR_a180,6,10,16,0.38,0.62
SUUR_a30,14,14,28,0.5,0.5
SUUR_a36,12,15,27,0.44,0.56
SUUR_a45,10,16,26,0.38,0.62
SUUR_a60,16,13,29,0.55,0.45
SUUR_a72,16,12,28,0.57,0.43
SUUR_a90,14,13,27,0.52,0.48
URNE_a45,335,301,636,0.53,0.47
URPL_a103,220,198,418,0.53,0.47
VEJU_a0,5,9,14,0.36,0.64
VEJU_a103,8,15,23,0.35,0.65
VEJU_a120,8,14,22,0.36,0.64
VEJU_a135,20,21,41,0.49,0.51
VEJU_a144,28,19,47,0.6,0.4
VEJU_a150,4,17,21,0.19,0.81
VEJU_a180,8,2,10,0.8,0.2
VEJU_a30,20,22,42,0.48,0.52
VEJU_a36,26,32,58,0.45,0.55
VEJU_a45,14,18,32,0.44,0.56
VEJU_a60,13,12,25,0.52,0.48
VEJU_a72,13,10,23,0.57,0.43
VEJU_a90,8,17,25,0.32,0.68
VEMA_a0,5,9,14,0.36,0.64
VEMA_a103,15,25,40,0.38,0.62
VEMA_a120,37,19,56,0.66,0.34
VEMA_a135,12,5,17,0.71,0.29
VEMA_a144,6,10,16,0.38,0.62
VEMA_a150,7,8,15,0.47,0.53
VEMA_a180,4,3,7,0.57,0.43
VEMA_a30,8,13,21,0.38,0.62
VEMA_a36,18,2,20,0.9,0.1
VEMA_a45,14,7,21,0.67,0.33
VEMA_a60,14,11,25,0.56,0.44
VEMA_a72,16,18,34,0.47,0.53
VEMA_a90,24,22,46,0.52,0.48
VENE_a0,4,8,12,0.33,0.67
VENE_a103,11,16,27,0.41,0.59
VENE_a120,19,8,27,0.7,0.3
VENE_a135,26,19,45,0.58,0.42
VENE_a144,11,16,27,0.41,0.59
VENE_a150,15,11,26,0.58,0.42
VENE_a180,9,5,14,0.64,0.36
VENE_a30,9,11,20,0.45,0.55
VENE_a36,14,8,22,0.64,0.36
VENE_a45,9,14,23,0.39,0.61
VENE_a60,14,10,24,0.58,0.42
VENE_a72,17,11,28,0.61,0.39
VENE_a90,29,23,52,0.56,0.44
VEPL_a0,4,7,11,0.36,0.64
VEPL_a103,14,11,25,0.56,0.44
VEPL_a120,14,13,27,0.52,0.48
VEPL_a135,23,19,42,0.55,0.45
VEPL_a144,22,22,44,0.5,0.5
VEPL_a150,14,7,21,0.67,0.33
VEPL_a180,3,8,11,0.27,0.73
VEPL_a30,14,14,28,0.5,0.5
VEPL_a36,15,13,28,0.54,0.46
VEPL_a45,14,10,24,0.58,0.42
VEPL_a60,11,13,24,0.46,0.54
VEPL_a72,20,23,43,0.47,0.53
VEPL_a90,18,11,29,0.62,0.38
VESA_a0,5,6,11,0.45,0.55
VESA_a103,17,8,25,0.68,0.32
VESA_a120,10,13,23,0.43,0.57
VESA_a135,28,13,41,0.68,0.32
VESA_a144,8,15,23,0.35,0.65
VESA_a150,16,6,22,0.73,0.27
VESA_a180,3,6,9,0.33,0.67
VESA_a30,17,11,28,0.61,0.39
VESA_a36,19,9,28,0.68,0.32
VESA_a45,12,16,28,0.43,0.57
VESA_a60,28,12,40,0.7,0.3
VESA_a72,19,25,44,0.43,0.57
VESA_a90,14,10,24,0.58,0.42
VESU_a0,20,18,38,0.53,0.47
VESU_a30,43,46,89,0.48,0.52
VESU_a36,50,53,103,0.49,0.51
VESU_a45,129,118,247,0.52,0.48
VEUR_a0,5,7,12,0.42,0.58
VEUR_a103,13,11,24,0.54,0.46
VEUR_a120,13,14,27,0.48,0.52
VEUR_a135,18,12,30,0.6,0.4
VEUR_a144,15,15,30,0.5,0.5
VEUR_a150,13,16,29,0.45,0.55
VEUR_a180,19,14,33,0.58,0.42
VEUR_a30,22,17,39,0.56,0.44
VEUR_a36,23,13,36,0.64,0.36
VEUR_a45,27,13,40,0.68,0.32
VEUR_a60,9,14,23,0.39,0.61
VEUR_a72,14,8,22,0.64,0.36
VEUR_a90,10,11,21,0.48,0.52
