PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(3,8]",Ceres,"(3,8]",181,140,321,0.56,0.44
CE_3,Ceres,3,197,226,423,0.47,0.53
"CE_[0,2]",Ceres,"[0,2]",343,303,646,0.53,0.47
"CH_(3,4]",Chiron,"(3,4]",189,155,344,0.55,0.45
"CH_(4,5]",Chiron,"(4,5]",149,133,282,0.53,0.47
"CH_(5,11]",Chiron,"(5,11]",159,166,325,0.49,0.51
"CH_[0,3]",Chiron,"[0,3]",224,215,439,0.51,0.49
"JN_(1,2]",Juno,"(1,2]",256,207,463,0.55,0.45
"JN_(2,3]",Juno,"(2,3]",194,186,380,0.51,0.49
"JN_(3,7]",Juno,"(3,7]",110,112,222,0.5,0.5
"JN_[0,1]",Juno,"[0,1]",161,164,325,0.5,0.5
"JU_(2,3]",Jupiter,"(2,3]",207,198,405,0.51,0.49
"JU_(3,4]",Jupiter,"(3,4]",153,144,297,0.52,0.48
"JU_(4,8]",Jupiter,"(4,8]",76,82,158,0.48,0.52
"JU_[0,2]",Jupiter,"[0,2]",285,245,530,0.54,0.46
"MA_(2,5]",Mars,"(2,5]",152,136,288,0.53,0.47
MA_2,Mars,2,246,254,500,0.49,0.51
"MA_[0,1]",Mars,"[0,1]",323,279,602,0.54,0.46
"ME_(1,3]",Mercury,"(1,3]",76,86,162,0.47,0.53
ME_0,Mercury,0,208,178,386,0.54,0.46
ME_1,Mercury,1,437,405,842,0.52,0.48
"NE_(4,5]",Neptune,"(4,5]",126,127,253,0.5,0.5
"NE_(5,6]",Neptune,"(5,6]",113,94,207,0.55,0.45
"NE_(6,13]",Neptune,"(6,13]",192,158,350,0.55,0.45
"NE_[0,4]",Neptune,"[0,4]",290,290,580,0.5,0.5
"NN_(2,3]",NNode,"(2,3]",204,199,403,0.51,0.49
"NN_(3,4]",NNode,"(3,4]",161,151,312,0.52,0.48
"NN_(4,9]",NNode,"(4,9]",144,159,303,0.48,0.52
"NN_[0,2]",NNode,"[0,2]",212,160,372,0.57,0.43
"PA_(2,3]",Pallas,"(2,3]",206,199,405,0.51,0.49
"PA_(3,4]",Pallas,"(3,4]",161,153,314,0.51,0.49
"PA_(4,8]",Pallas,"(4,8]",90,89,179,0.5,0.5
"PA_[0,2]",Pallas,"[0,2]",264,228,492,0.54,0.46
"PH_(3,5]",Pholus,"(3,5]",279,238,517,0.54,0.46
"PH_(5,6]",Pholus,"(5,6]",92,101,193,0.48,0.52
"PH_(6,13]",Pholus,"(6,13]",118,106,224,0.53,0.47
"PH_[0,3]",Pholus,"[0,3]",232,224,456,0.51,0.49
"PL_(4,5]",Pluto,"(4,5]",138,137,275,0.5,0.5
"PL_(5,6]",Pluto,"(5,6]",117,109,226,0.52,0.48
"PL_(6,14]",Pluto,"(6,14]",131,133,264,0.5,0.5
"PL_[0,4]",Pluto,"[0,4]",335,290,625,0.54,0.46
"SA_(3,4]",Saturn,"(3,4]",157,124,281,0.56,0.44
"SA_(4,5]",Saturn,"(4,5]",154,131,285,0.54,0.46
"SA_(5,11]",Saturn,"(5,11]",185,196,381,0.49,0.51
"SA_[0,3]",Saturn,"[0,3]",225,218,443,0.51,0.49
"SN_(3,4]",SNode,"(3,4]",199,186,385,0.52,0.48
"SN_(4,5]",SNode,"(4,5]",163,148,311,0.52,0.48
"SN_(5,10]",SNode,"(5,10]",151,150,301,0.5,0.5
"SN_[1,3]",SNode,"[1,3]",208,185,393,0.53,0.47
"SU_(1,2]",Sun,"(1,2]",215,212,427,0.5,0.5
"SU_(2,4]",Sun,"(2,4]",39,44,83,0.47,0.53
SU_1,Sun,1,360,291,651,0.55,0.45
"SU_[0,1)",Sun,"[0,1)",107,122,229,0.47,0.53
"UR_(3,5]",Uranus,"(3,5]",291,268,559,0.52,0.48
"UR_(5,6]",Uranus,"(5,6]",144,119,263,0.55,0.45
"UR_(6,13]",Uranus,"(6,13]",174,156,330,0.53,0.47
"UR_[0,3]",Uranus,"[0,3]",112,126,238,0.47,0.53
"VE_(1,2]",Venus,"(1,2]",176,161,337,0.52,0.48
"VE_(2,3]",Venus,"(2,3]",29,21,50,0.58,0.42
VE_1,Venus,1,366,347,713,0.51,0.49
"VE_[0,1)",Venus,"[0,1)",150,140,290,0.52,0.48
"VS_(1,2]",Vesta,"(1,2]",273,229,502,0.54,0.46
"VS_(2,3]",Vesta,"(2,3]",160,162,322,0.5,0.5
"VS_(3,6]",Vesta,"(3,6]",61,55,116,0.53,0.47
"VS_[0,1]",Vesta,"[0,1]",227,223,450,0.5,0.5
