PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
SU_PH_a135,1,30,-0.002,0.039,-0.003,-0.006,0.025,-0.068,0.149,0.217,1.869,5.582,0.007
MO_MA_a120,1,93,0.001,0.062,0,-0.002,0.034,-0.181,0.288,0.469,1.452,6.955,0.006
MO_NN_a103,1,98,0.014,0.073,0.003,0.006,0.038,-0.156,0.565,0.72,4.407,30.499,0.007
MO_CE_a150,1,94,0.004,0.064,0.003,0.004,0.028,-0.307,0.248,0.554,-0.6,9.195,0.007
CE_CH_a103,1,21,0.069,0.109,0.026,0.055,0.045,-0.052,0.322,0.374,1.106,-0.24,0.024
MO_SU_a120,1,92,0.013,0.068,0.002,0.006,0.032,-0.173,0.523,0.696,4.513,32.858,0.007
MO_PL_a36,1,96,0.011,0.068,0.003,0.006,0.025,-0.307,0.322,0.629,0.746,10.594,0.007
MO_SN_a72,1,97,0.012,0.08,0.001,0.002,0.031,-0.071,0.69,0.761,6.321,49.703,0.008
MO_NE_a90,1,95,0.001,0.043,-0.004,-0.002,0.025,-0.153,0.25,0.403,1.791,12.061,0.004
MO_UR_a135,1,95,0.003,0.069,-0.004,-0.002,0.026,-0.153,0.523,0.676,4.548,32.501,0.007
VE_JU_a103,1,28,0.006,0.052,0,0.005,0.035,-0.104,0.149,0.253,0.359,0.988,0.01
MO_CH_a103,1,97,0.009,0.06,0.005,0.005,0.03,-0.17,0.31,0.48,1.727,8.514,0.006
MO_PA_a144,1,93,0.012,0.067,0,0.004,0.031,-0.1,0.523,0.623,4.935,33.91,0.007
MO_JU_a60,1,96,0.011,0.075,0.008,0.009,0.031,-0.259,0.523,0.782,2.514,22.765,0.008
MO_PL_a30,1,98,0.005,0.057,0.006,0.007,0.029,-0.307,0.25,0.557,-1.098,11.258,0.006
MA_JN_a144,1,73,0.012,0.036,0.011,0.012,0.028,-0.103,0.149,0.252,0.218,2.831,0.004
ME_PA_a120,1,40,0.083,0.165,0.036,0.054,0.07,-0.133,0.69,0.823,1.937,3.904,0.026
VE_JN_a180,1,12,0.005,0.061,-0.004,-0.001,0.047,-0.083,0.149,0.232,0.812,0.201,0.018
MO_ME_a103,1,93,0.011,0.079,0.004,0.007,0.035,-0.259,0.523,0.782,2.882,19.652,0.008
MO_VS_a103,1,93,-0.002,0.04,0.001,-0.003,0.033,-0.104,0.136,0.24,0.335,0.983,0.004
PA_PH_a135,1,56,0.077,0.151,0.028,0.053,0.081,-0.108,0.69,0.798,1.992,4.439,0.02
MO_SA_a0,1,48,0.02,0.055,0.009,0.014,0.029,-0.073,0.294,0.367,2.693,10.795,0.008
MO_MA_a135,1,93,0.004,0.048,0,-0.001,0.024,-0.1,0.234,0.334,2.196,8.637,0.005
ME_CE_a60,1,30,0.062,0.104,0.018,0.048,0.04,-0.084,0.322,0.406,1.121,0.026,0.019
MO_PA_a135,1,92,0.009,0.068,0,0.003,0.028,-0.1,0.523,0.623,4.809,33.225,0.007
MO_NN_a120,1,95,0.011,0.089,0.001,0.003,0.029,-0.21,0.69,0.9,4.664,33.765,0.009
MO_SN_a60,1,95,0.011,0.089,0.001,0.003,0.029,-0.21,0.69,0.9,4.664,33.765,0.009
VE_SU_a36,1,122,0.036,0.105,0.01,0.015,0.033,-0.084,0.69,0.774,3.698,16.548,0.009
MO_PH_a0,1,48,0.004,0.038,0.002,0.004,0.023,-0.079,0.133,0.213,0.319,1.763,0.005
MO_SU_a135,1,92,0.013,0.066,0.008,0.01,0.034,-0.21,0.346,0.556,1.471,9.677,0.007
SU_CH_a135,1,36,0.008,0.041,0.005,0.005,0.026,-0.064,0.149,0.213,1.224,2.368,0.007
MO_CH_a90,1,96,0.012,0.055,0.004,0.007,0.029,-0.085,0.344,0.429,2.64,12.941,0.006
MO_UR_a120,1,94,0.006,0.04,0.003,0.005,0.028,-0.1,0.133,0.234,0.304,1.197,0.004
MO_JU_a72,1,98,0.006,0.068,-0.001,0.003,0.032,-0.259,0.346,0.605,1.17,8.884,0.007
MO_NE_a72,1,100,0.004,0.034,0.004,0.004,0.028,-0.108,0.133,0.242,0.166,2.077,0.003
SU_NE_a150,1,32,0.009,0.045,0.006,0.007,0.034,-0.089,0.149,0.238,0.684,1.373,0.008
VS_PA_a120,1,37,0.083,0.16,0.028,0.053,0.052,-0.068,0.69,0.758,2.291,5.138,0.026
MO_MA_a144,1,92,0.017,0.056,0.006,0.01,0.028,-0.081,0.359,0.439,3.285,16.039,0.006
PA_NN_a103,1,56,0.061,0.15,0.006,0.033,0.057,-0.091,0.69,0.781,2.28,5.576,0.02
MO_VE_a180,1,45,-0.007,0.062,0,0.001,0.026,-0.234,0.079,0.313,-1.931,4.569,0.009
UR_PL_a103,1,478,0.009,0.068,0.001,0.002,0.024,-0.307,0.69,0.996,4.182,35.412,0.003
MO_JN_a0,1,46,0.014,0.052,0.004,0.007,0.034,-0.078,0.258,0.336,2.327,8.282,0.008
MA_UR_a103,1,30,0.044,0.094,0.007,0.026,0.037,-0.068,0.322,0.39,1.589,1.721,0.017
MA_PH_a135,1,20,0.056,0.107,0.008,0.037,0.036,-0.031,0.322,0.353,1.372,0.411,0.024
MO_SU_a144,1,90,-0.001,0.066,0.002,0.001,0.028,-0.234,0.258,0.492,0.063,6.097,0.007
MO_VS_a120,1,96,0.014,0.076,0.004,0.005,0.027,-0.106,0.565,0.671,4.522,27.736,0.008
MO_ME_a120,1,93,0.007,0.075,0.005,0.003,0.029,-0.21,0.565,0.775,4.113,31.366,0.008
MO_MA_a150,1,93,0.019,0.062,0.006,0.011,0.032,-0.073,0.359,0.432,2.844,11.623,0.006
MO_NN_a135,1,99,0.01,0.073,0,0.004,0.029,-0.259,0.359,0.618,1.678,9.122,0.007
MO_PA_a120,1,97,0.006,0.059,-0.001,0,0.038,-0.104,0.346,0.45,2.681,12.479,0.006
MO_SN_a45,1,99,0.01,0.073,0,0.004,0.029,-0.259,0.359,0.618,1.678,9.122,0.007
MO_CE_a180,1,47,0.003,0.042,0,0.001,0.033,-0.125,0.134,0.259,0.395,2.289,0.006
MO_NE_a60,1,99,0.018,0.075,0.004,0.006,0.028,-0.081,0.565,0.645,4.704,28.376,0.008
MO_SU_a150,1,92,0.003,0.057,0.001,0.002,0.033,-0.234,0.258,0.492,0.147,6.406,0.006
MO_UR_a103,1,94,0.014,0.057,0.004,0.009,0.03,-0.099,0.288,0.387,2.084,7.736,0.006
MO_CH_a72,1,95,0.01,0.051,0.001,0.004,0.024,-0.102,0.288,0.39,2.903,12.766,0.005
MO_JU_a90,1,94,0,0.043,0.001,0,0.027,-0.125,0.149,0.274,0.068,1.896,0.004
MO_PL_a0,1,48,0.009,0.063,0.002,0.007,0.018,-0.237,0.288,0.524,0.741,10.374,0.009
MO_NN_a144,1,97,0.015,0.063,0.005,0.007,0.026,-0.153,0.288,0.441,1.829,5.632,0.006
MO_SN_a36,1,97,0.015,0.063,0.005,0.007,0.026,-0.153,0.288,0.441,1.829,5.632,0.006
JU_NE_a144,1,22,0.164,0.196,0.105,0.139,0.187,-0.081,0.69,0.77,1.05,0.525,0.042
MO_ME_a135,1,93,0.02,0.082,0.01,0.013,0.039,-0.156,0.69,0.845,5.836,45.953,0.008
MO_NN_a150,1,97,0.013,0.066,0.004,0.006,0.027,-0.237,0.288,0.524,1.436,7.16,0.007
MO_SN_a30,1,97,0.013,0.066,0.004,0.006,0.027,-0.237,0.288,0.524,1.436,7.16,0.007
MO_VS_a135,1,93,0.019,0.1,0.006,0.008,0.032,-0.234,0.69,0.923,3.786,21.857,0.01
MO_PA_a103,1,96,0,0.046,0.001,0.002,0.03,-0.237,0.134,0.371,-1.116,6.885,0.005
MO_CH_a60,1,96,0.005,0.05,0.005,0.004,0.028,-0.237,0.294,0.53,0.831,15.027,0.005
MO_NE_a45,1,98,0.011,0.087,0.006,0.005,0.025,-0.181,0.69,0.87,5.003,37.419,0.009
MO_UR_a90,1,95,0.002,0.052,0.003,0.004,0.026,-0.237,0.294,0.53,0.618,12.68,0.005
ME_JU_a36,1,56,0.067,0.166,0.018,0.044,0.039,-0.259,0.69,0.949,1.752,3.869,0.022
MO_JU_a103,1,96,0.006,0.055,0.002,0.005,0.026,-0.234,0.31,0.544,0.691,12.407,0.006
MO_VS_a144,1,93,0.005,0.062,0.009,0.008,0.03,-0.307,0.248,0.554,-0.768,8.742,0.006
MO_ME_a144,1,90,0.017,0.052,0.006,0.013,0.034,-0.108,0.248,0.356,1.512,5.305,0.006
MO_NE_a36,1,99,0.005,0.053,0.004,0.006,0.032,-0.234,0.197,0.431,-0.784,5.881,0.005
VE_VS_a60,1,45,0.026,0.093,0.008,0.013,0.042,-0.166,0.322,0.488,1.394,2.393,0.014
MA_CH_a135,1,26,0.075,0.129,0.009,0.065,0.046,-0.125,0.359,0.484,0.796,-0.718,0.025
MO_VS_a150,1,94,0,0.059,0.001,0.004,0.033,-0.307,0.197,0.504,-1.767,9.673,0.006
MO_ME_a150,1,91,0.013,0.047,0.006,0.011,0.03,-0.108,0.221,0.33,0.829,3.635,0.005
MO_PA_a90,1,97,-0.005,0.059,0,-0.001,0.035,-0.307,0.145,0.452,-1.845,7.77,0.006
VE_NN_a45,1,30,0.029,0.097,-0.005,0.009,0.059,-0.068,0.322,0.39,1.726,2.226,0.018
VE_SN_a135,1,30,0.029,0.097,-0.005,0.009,0.059,-0.068,0.322,0.39,1.726,2.226,0.018
MO_MA_a180,1,47,0.007,0.053,0.01,0.009,0.029,-0.197,0.183,0.38,-0.499,4.992,0.008
MO_CH_a45,1,97,0.013,0.071,0.005,0.008,0.031,-0.234,0.565,0.798,4.437,36.289,0.007
MO_NE_a30,1,98,0.005,0.059,0.001,0.003,0.036,-0.234,0.359,0.592,1.528,13.843,0.006
CE_NE_a120,1,20,0.143,0.197,0.079,0.105,0.119,-0.046,0.69,0.736,1.452,1.236,0.044
MA_NE_a150,1,25,0.085,0.167,0.032,0.062,0.073,-0.095,0.69,0.785,1.968,4.346,0.033
MO_SU_a180,1,44,0.01,0.045,0.009,0.009,0.033,-0.104,0.12,0.223,0.169,0.333,0.007
MO_UR_a72,1,94,0.013,0.062,0.011,0.014,0.033,-0.307,0.31,0.616,-0.523,11.777,0.006
MO_JU_a120,1,94,0.005,0.059,0.005,0.007,0.038,-0.307,0.248,0.554,-0.885,8.98,0.006
ME_VE_a60,1,41,0.039,0.089,0.012,0.024,0.056,-0.086,0.322,0.408,1.588,2.247,0.014
SU_PL_a150,1,29,0.031,0.103,0.003,0.018,0.045,-0.084,0.322,0.406,1.662,1.604,0.019
VE_UR_a72,1,26,0.054,0.097,0.023,0.039,0.028,-0.031,0.322,0.353,1.678,1.382,0.019
VE_PA_a60,1,44,0.028,0.082,0.009,0.01,0.031,-0.081,0.322,0.403,2.266,4.598,0.012
MO_CH_a36,1,94,0.014,0.094,0.007,0.009,0.029,-0.307,0.69,0.996,3.752,28.193,0.01
VS_CE_a60,1,41,0.06,0.199,0.03,0.044,0.128,-0.307,0.69,0.996,0.997,1.351,0.031
SU_CE_a36,1,43,0.064,0.178,0.01,0.046,0.065,-0.259,0.69,0.949,1.453,2.874,0.027
MO_NN_a180,1,49,0.014,0.076,0.011,0.015,0.027,-0.307,0.322,0.629,-0.21,9.523,0.011
MO_SN_a0,1,49,0.014,0.076,0.011,0.015,0.027,-0.307,0.322,0.629,-0.21,9.523,0.011
SU_JU_a60,1,36,0.055,0.179,0.011,0.035,0.05,-0.259,0.69,0.949,1.626,3.438,0.03
MO_CH_a30,1,95,0.019,0.095,0.007,0.01,0.032,-0.197,0.69,0.887,3.91,24.983,0.01
VE_CH_a103,1,30,0.046,0.094,0.015,0.026,0.035,-0.055,0.322,0.377,1.759,1.93,0.017
VS_JU_a36,1,48,0.068,0.161,0.004,0.042,0.07,-0.123,0.69,0.813,2.014,4.155,0.023
MO_PA_a72,1,93,0.003,0.069,-0.001,0,0.035,-0.21,0.322,0.532,1.007,6.275,0.007
MO_UR_a60,1,95,0.02,0.07,0.008,0.012,0.034,-0.197,0.344,0.541,2.054,8.459,0.007
MO_JU_a135,1,93,0.009,0.069,0.006,0.006,0.04,-0.197,0.359,0.556,1.608,8.346,0.007
SU_JN_a135,1,20,0.029,0.106,-0.004,0.013,0.05,-0.083,0.27,0.353,1.219,0.146,0.024
MO_VS_a180,1,47,0.02,0.066,0.008,0.009,0.035,-0.059,0.27,0.329,1.981,4.295,0.01
MO_PA_a60,1,94,0.008,0.064,0.006,0.008,0.026,-0.259,0.31,0.569,0.689,9.775,0.007
MO_ME_a180,1,44,0.003,0.065,0.001,0.002,0.04,-0.197,0.27,0.468,0.824,6.032,0.01
MO_JU_a144,1,96,0.007,0.061,0,0,0.027,-0.156,0.359,0.514,2.786,13.428,0.006
MO_NE_a0,1,48,0.019,0.051,0.009,0.014,0.029,-0.076,0.27,0.347,2.461,10.001,0.007
MO_UR_a45,1,99,0.009,0.044,0.003,0.006,0.027,-0.076,0.27,0.347,2.287,11.272,0.004
