YearWeek,buy,sell,Action,ActionID
2010-01,36,6,buy,1
2010-02,17,25,sell,0
2010-03,17,25,sell,0
2010-04,17,25,sell,0
2010-05,22,20,buy,1
2010-06,16,26,sell,0
2010-07,32,10,buy,1
2010-08,15,27,sell,0
2010-09,37,5,buy,1
2010-10,26,16,buy,1
2010-11,20,22,sell,0
2010-12,38,4,buy,1
2010-13,25,17,buy,1
2010-14,31,11,buy,1
2010-15,26,16,buy,1
2010-16,15,27,sell,0
2010-17,20,22,sell,0
2010-18,17,25,sell,0
2010-19,18,24,sell,0
2010-20,15,27,sell,0
2010-21,24,18,buy,1
2010-22,15,27,sell,0
2010-23,33,9,buy,1
2010-24,26,16,buy,1
2010-25,14,28,sell,0
2010-26,5,37,sell,0
2010-27,36,6,buy,1
2010-28,23,19,buy,1
2010-29,30,12,buy,1
2010-30,17,25,sell,0
2010-31,19,23,sell,0
2010-32,21,21,buy,1
2010-33,19,23,sell,0
2010-34,25,17,buy,1
2010-35,32,10,buy,1
2010-36,29,13,buy,1
2010-37,36,6,buy,1
2010-38,22,20,buy,1
2010-39,20,22,sell,0
2010-40,23,19,buy,1
2010-41,15,27,sell,0
2010-42,28,14,buy,1
2010-43,15,27,sell,0
2010-44,32,10,buy,1
2010-45,6,36,sell,0
2010-46,24,18,buy,1
2010-47,19,23,sell,0
2010-48,25,17,buy,1
2010-49,33,9,buy,1
2010-50,27,15,buy,1
2010-51,32,10,buy,1
2010-52,19,11,buy,1
2010-53,15,3,buy,1
2011-01,23,19,buy,1
2011-02,31,11,buy,1
2011-03,16,26,sell,0
2011-04,24,18,buy,1
2011-05,26,16,buy,1
2011-06,33,9,buy,1
2011-07,32,10,buy,1
2011-08,16,26,sell,0
2011-09,21,21,buy,1
2011-10,15,27,sell,0
2011-11,24,18,buy,1
2011-12,31,11,buy,1
2011-13,30,12,buy,1
2011-14,13,29,sell,0
2011-15,13,29,sell,0
2011-16,35,7,buy,1
2011-17,32,10,buy,1
2011-18,20,22,sell,0
2011-19,26,16,buy,1
2011-20,19,23,sell,0
2011-21,27,15,buy,1
2011-22,16,26,sell,0
2011-23,23,19,buy,1
2011-24,35,7,buy,1
2011-25,16,26,sell,0
2011-26,36,6,buy,1
2011-27,17,25,sell,0
2011-28,23,19,buy,1
2011-29,28,14,buy,1
2011-30,9,33,sell,0
2011-31,16,26,sell,0
2011-32,30,12,buy,1
2011-33,33,9,buy,1
2011-34,35,7,buy,1
2011-35,23,19,buy,1
2011-36,28,14,buy,1
2011-37,32,10,buy,1
2011-38,25,17,buy,1
2011-39,27,15,buy,1
2011-40,25,17,buy,1
2011-41,29,13,buy,1
2011-42,20,22,sell,0
2011-43,19,23,sell,0
2011-44,21,21,buy,1
2011-45,34,8,buy,1
2011-46,15,27,sell,0
2011-47,15,27,sell,0
2011-48,29,13,buy,1
2011-49,25,17,buy,1
2011-50,22,20,buy,1
2011-51,32,10,buy,1
2011-52,32,16,buy,1
2012-01,31,17,buy,1
2012-02,20,22,sell,0
2012-03,28,14,buy,1
2012-04,21,21,buy,1
2012-05,33,9,buy,1
2012-06,8,34,sell,0
2012-07,27,15,buy,1
2012-08,31,11,buy,1
2012-09,17,25,sell,0
2012-10,26,16,buy,1
2012-11,31,11,buy,1
2012-12,22,20,buy,1
2012-13,22,20,buy,1
2012-14,10,32,sell,0
2012-15,22,20,buy,1
2012-16,30,12,buy,1
2012-17,31,11,buy,1
2012-18,15,27,sell,0
2012-19,12,30,sell,0
2012-20,8,34,sell,0
2012-21,21,21,buy,1
2012-22,17,25,sell,0
2012-23,30,12,buy,1
2012-24,26,16,buy,1
2012-25,17,25,sell,0
2012-26,28,14,buy,1
2012-27,10,32,sell,0
2012-28,20,22,sell,0
2012-29,28,14,buy,1
2012-30,23,19,buy,1
2012-31,24,18,buy,1
2012-32,25,17,buy,1
2012-33,28,14,buy,1
2012-34,23,19,buy,1
2012-35,24,18,buy,1
2012-36,30,12,buy,1
2012-37,34,8,buy,1
2012-38,20,22,sell,0
2012-39,19,23,sell,0
2012-40,40,2,buy,1
2012-41,13,29,sell,0
2012-42,24,18,buy,1
2012-43,17,25,sell,0
2012-44,27,15,buy,1
2012-45,28,14,buy,1
2012-46,16,26,sell,0
2012-47,28,14,buy,1
2012-48,17,25,sell,0
2012-49,18,24,sell,0
2012-50,25,17,buy,1
2012-51,22,20,buy,1
2012-52,21,27,sell,0
2013-01,31,17,buy,1
2013-02,20,22,sell,0
2013-03,15,27,sell,0
2013-04,29,13,buy,1
2013-05,23,19,buy,1
2013-06,20,22,sell,0
2013-07,26,16,buy,1
2013-08,19,23,sell,0
2013-09,25,17,buy,1
2013-10,33,9,buy,1
2013-11,19,23,sell,0
2013-12,24,18,buy,1
2013-13,24,18,buy,1
2013-14,22,20,buy,1
2013-15,32,10,buy,1
2013-16,14,28,sell,0
2013-17,35,7,buy,1
2013-18,30,12,buy,1
2013-19,30,12,buy,1
2013-20,33,9,buy,1
2013-21,16,26,sell,0
2013-22,19,23,sell,0
2013-23,23,19,buy,1
2013-24,16,26,sell,0
2013-25,17,25,sell,0
2013-26,29,13,buy,1
2013-27,37,5,buy,1
2013-28,33,9,buy,1
2013-29,31,11,buy,1
2013-30,9,33,sell,0
2013-31,26,16,buy,1
2013-32,19,23,sell,0
2013-33,9,33,sell,0
2013-34,12,30,sell,0
2013-35,24,18,buy,1
2013-36,26,16,buy,1
2013-37,32,10,buy,1
2013-38,28,14,buy,1
2013-39,14,28,sell,0
2013-40,20,22,sell,0
2013-41,25,17,buy,1
2013-42,30,12,buy,1
2013-43,32,10,buy,1
2013-44,22,20,buy,1
2013-45,21,21,buy,1
2013-46,33,9,buy,1
2013-47,15,27,sell,0
2013-48,30,12,buy,1
2013-49,16,26,sell,0
2013-50,13,29,sell,0
2013-51,30,12,buy,1
2013-52,26,16,buy,1
2014-01,20,28,sell,0
2014-02,18,24,sell,0
2014-03,19,23,sell,0
2014-04,9,33,sell,0
2014-05,13,29,sell,0
2014-06,28,14,buy,1
2014-07,38,4,buy,1
2014-08,22,20,buy,1
2014-09,32,10,buy,1
2014-10,22,20,buy,1
2014-11,16,26,sell,0
2014-12,29,13,buy,1
2014-13,16,26,sell,0
2014-14,26,16,buy,1
2014-15,20,22,sell,0
2014-16,31,11,buy,1
2014-17,17,25,sell,0
2014-18,19,23,sell,0
2014-19,26,16,buy,1
2014-20,26,16,buy,1
2014-21,27,15,buy,1
2014-22,28,14,buy,1
2014-23,34,8,buy,1
2014-24,22,20,buy,1
2014-25,32,10,buy,1
2014-26,25,17,buy,1
2014-27,30,12,buy,1
2014-28,18,24,sell,0
2014-29,25,17,buy,1
2014-30,26,16,buy,1
2014-31,13,29,sell,0
2014-32,25,17,buy,1
2014-33,27,15,buy,1
2014-34,29,13,buy,1
2014-35,27,15,buy,1
2014-36,33,9,buy,1
2014-37,18,24,sell,0
2014-38,33,9,buy,1
2014-39,19,23,sell,0
2014-40,16,26,sell,0
2014-41,13,29,sell,0
2014-42,24,18,buy,1
2014-43,31,11,buy,1
2014-44,27,15,buy,1
2014-45,25,17,buy,1
2014-46,22,20,buy,1
2014-47,35,7,buy,1
2014-48,17,25,sell,0
2014-49,26,16,buy,1
2014-50,11,31,sell,0
2014-51,32,10,buy,1
2014-52,31,11,buy,1
2015-01,16,8,buy,1
2015-02,17,25,sell,0
2015-03,22,20,buy,1
2015-04,28,14,buy,1
2015-05,19,23,sell,0
2015-06,24,18,buy,1
2015-07,34,8,buy,1
2015-08,23,19,buy,1
2015-09,17,25,sell,0
2015-10,15,27,sell,0
2015-11,26,16,buy,1
2015-12,24,18,buy,1
2015-13,20,22,sell,0
2015-14,26,16,buy,1
2015-15,32,10,buy,1
2015-16,18,24,sell,0
2015-17,26,16,buy,1
2015-18,15,27,sell,0
2015-19,22,20,buy,1
2015-20,25,17,buy,1
2015-21,31,11,buy,1
2015-22,18,24,sell,0
2015-23,17,25,sell,0
2015-24,21,21,buy,1
2015-25,36,6,buy,1
2015-26,15,27,sell,0
2015-27,25,17,buy,1
2015-28,24,18,buy,1
2015-29,28,14,buy,1
2015-30,15,27,sell,0
2015-31,19,23,sell,0
2015-32,10,32,sell,0
2015-33,17,25,sell,0
2015-34,19,23,sell,0
2015-35,29,13,buy,1
2015-36,21,21,buy,1
2015-37,25,17,buy,1
2015-38,28,14,buy,1
2015-39,22,20,buy,1
2015-40,30,12,buy,1
2015-41,28,14,buy,1
2015-42,21,21,buy,1
2015-43,19,23,sell,0
2015-44,20,22,sell,0
2015-45,17,25,sell,0
