YearMonth,buy,sell,Action,ActionID
2010-01,97,86,buy,1
2010-02,89,77,buy,1
2010-03,95,91,buy,1
2010-04,85,95,sell,0
2010-05,91,95,sell,0
2010-06,86,91,sell,0
2010-07,102,84,buy,1
2010-08,115,71,buy,1
2010-09,89,91,sell,0
2010-10,90,92,sell,0
2010-11,91,89,buy,1
2010-12,95,91,buy,1
2011-01,110,76,buy,1
2011-02,82,86,sell,0
2011-03,109,72,buy,1
2011-04,90,90,buy,1
2011-05,92,86,buy,1
2011-06,84,96,sell,0
2011-07,102,84,buy,1
2011-08,101,85,buy,1
2011-09,93,86,buy,1
2011-10,80,94,sell,0
2011-11,99,75,buy,1
2011-12,85,101,sell,0
2012-01,101,77,buy,1
2012-02,95,77,buy,1
2012-03,88,98,sell,0
2012-04,82,96,sell,0
2012-05,96,90,buy,1
2012-06,105,75,buy,1
2012-07,100,76,buy,1
2012-08,115,71,buy,1
2012-09,89,91,sell,0
2012-10,106,80,buy,1
2012-11,117,62,buy,1
2012-12,90,92,sell,0
2013-01,95,83,buy,1
2013-02,95,65,buy,1
2013-03,109,75,buy,1
2013-04,87,91,sell,0
2013-05,90,89,buy,1
2013-06,85,91,sell,0
2013-07,76,109,sell,0
2013-08,102,84,buy,1
2013-09,95,84,buy,1
2013-10,96,90,buy,1
2013-11,106,74,buy,1
2013-12,107,67,buy,1
2014-01,93,88,buy,1
2014-02,79,86,sell,0
2014-03,108,78,buy,1
2014-04,97,83,buy,1
2014-05,101,82,buy,1
2014-06,93,87,buy,1
2014-07,103,83,buy,1
2014-08,91,92,sell,0
2014-09,84,96,sell,0
2014-10,83,103,sell,0
2014-11,103,70,buy,1
2014-12,75,107,sell,0
2015-01,104,81,buy,1
2015-02,103,64,buy,1
2015-03,108,78,buy,1
2015-04,85,91,sell,0
2015-05,89,97,sell,0
2015-06,110,70,buy,1
2015-07,91,95,sell,0
2015-08,71,105,sell,0
2015-09,86,93,sell,0
2015-10,130,56,buy,1
2015-11,90,90,buy,1
2015-12,110,76,buy,1
2016-01,82,99,sell,0
2016-02,98,71,buy,1
2016-03,79,97,sell,0
2016-04,90,81,buy,1
2016-05,126,56,buy,1
2016-06,104,67,buy,1
2016-07,98,88,buy,1
2016-08,106,78,buy,1
2016-09,102,78,buy,1
2016-10,110,76,buy,1
2016-11,95,83,buy,1
2016-12,112,74,buy,1
2017-01,112,74,buy,1
2017-02,97,70,buy,1
2017-03,102,74,buy,1
2017-04,115,63,buy,1
2017-05,145,41,buy,1
2017-06,101,79,buy,1
2017-07,87,99,sell,0
2017-08,108,72,buy,1
2017-09,83,97,sell,0
2017-10,106,79,buy,1
2017-11,131,48,buy,1
2017-12,126,60,buy,1
2018-01,86,92,sell,0
2018-02,96,68,buy,1
2018-03,64,109,sell,0
2018-04,93,84,buy,1
2018-05,73,113,sell,0
2018-06,83,96,sell,0
2018-07,111,73,buy,1
2018-08,91,95,sell,0
2018-09,89,86,buy,1
2018-10,93,90,buy,1
2018-11,72,106,sell,0
2018-12,105,81,buy,1
2019-01,89,97,sell,0
2019-02,98,70,buy,1
2019-03,94,85,buy,1
2019-04,101,76,buy,1
2019-05,105,80,buy,1
2019-06,112,63,buy,1
2019-07,77,103,sell,0
2019-08,67,111,sell,0
2019-09,66,110,sell,0
2019-10,85,101,sell,0
2019-11,79,100,sell,0
2019-12,80,106,sell,0
2020-01,113,69,buy,1
2020-02,72,102,sell,0
2020-03,86,100,sell,0
2020-04,112,68,buy,1
2020-05,101,79,buy,1
2020-06,79,99,sell,0
2020-07,107,79,buy,1
2020-08,108,78,buy,1
2020-09,89,91,sell,0
2020-10,100,83,buy,1
2020-11,85,92,sell,0
2020-12,86,97,sell,0
2021-01,100,76,buy,1
2021-02,89,77,buy,1
2021-03,107,79,buy,1
2021-04,87,88,sell,0
2021-05,104,75,buy,1
2021-06,92,82,buy,1
2021-07,87,97,sell,0
2021-08,105,75,buy,1
2021-09,79,94,sell,0
2021-10,98,88,buy,1
2021-11,106,74,buy,1
2021-12,90,95,sell,0
2022-01,95,90,buy,1
2022-02,112,56,buy,1
2022-03,108,78,buy,1
2022-04,108,72,buy,1
2022-05,100,84,buy,1
2022-06,105,71,buy,1
2022-07,102,84,buy,1
2022-08,109,76,buy,1
2022-09,112,65,buy,1
2022-10,115,68,buy,1
2022-11,93,84,buy,1
2022-12,106,79,buy,1
