YearWeek,buy,sell,Action,ActionID
2010-01,16,18,sell,0
2010-02,17,18,sell,0
2010-03,18,17,buy,1
2010-04,19,16,buy,1
2010-05,23,12,buy,1
2010-06,15,20,sell,0
2010-07,20,15,buy,1
2010-08,15,20,sell,0
2010-09,24,11,buy,1
2010-10,18,17,buy,1
2010-11,15,20,sell,0
2010-12,8,27,sell,0
2010-13,12,23,sell,0
2010-14,16,19,sell,0
2010-15,19,16,buy,1
2010-16,15,20,sell,0
2010-17,20,15,buy,1
2010-18,20,15,buy,1
2010-19,14,19,sell,0
2010-20,15,20,sell,0
2010-21,21,14,buy,1
2010-22,17,18,sell,0
2010-23,24,11,buy,1
2010-24,21,13,buy,1
2010-25,13,22,sell,0
2010-26,17,18,sell,0
2010-27,14,21,sell,0
2010-28,17,18,sell,0
2010-29,15,20,sell,0
2010-30,17,18,sell,0
2010-31,21,14,buy,1
2010-32,20,14,buy,1
2010-33,24,11,buy,1
2010-34,18,17,buy,1
2010-35,19,14,buy,1
2010-36,20,15,buy,1
2010-37,7,28,sell,0
2010-38,22,12,buy,1
2010-39,20,15,buy,1
2010-40,22,13,buy,1
2010-41,17,18,sell,0
2010-42,23,12,buy,1
2010-43,26,9,buy,1
2010-44,16,19,sell,0
2010-45,25,10,buy,1
2010-46,6,29,sell,0
2010-47,12,23,sell,0
2010-48,11,24,sell,0
2010-49,16,19,sell,0
2010-50,7,28,sell,0
2010-51,17,18,sell,0
2010-52,15,10,buy,1
2010-53,8,7,buy,1
2011-01,20,15,buy,1
2011-02,14,21,sell,0
2011-03,25,9,buy,1
2011-04,18,17,buy,1
2011-05,18,17,buy,1
2011-06,18,17,buy,1
2011-07,21,14,buy,1
2011-08,13,22,sell,0
2011-09,24,10,buy,1
2011-10,18,17,buy,1
2011-11,13,22,sell,0
2011-12,20,15,buy,1
2011-13,21,14,buy,1
2011-14,22,13,buy,1
2011-15,25,10,buy,1
2011-16,21,14,buy,1
2011-17,18,17,buy,1
2011-18,12,20,sell,0
2011-19,21,12,buy,1
2011-20,17,18,sell,0
2011-21,13,22,sell,0
2011-22,18,17,buy,1
2011-23,19,16,buy,1
2011-24,17,18,sell,0
2011-25,15,20,sell,0
2011-26,13,22,sell,0
2011-27,20,15,buy,1
2011-28,16,19,sell,0
2011-29,12,23,sell,0
2011-30,11,24,sell,0
2011-31,8,27,sell,0
2011-32,18,17,buy,1
2011-33,27,8,buy,1
2011-34,13,22,sell,0
2011-35,7,28,sell,0
2011-36,18,17,buy,1
2011-37,15,20,sell,0
2011-38,13,22,sell,0
2011-39,14,21,sell,0
2011-40,17,18,sell,0
2011-41,13,21,sell,0
2011-42,11,24,sell,0
2011-43,15,20,sell,0
2011-44,15,19,sell,0
2011-45,19,16,buy,1
2011-46,17,18,sell,0
2011-47,16,19,sell,0
2011-48,18,17,buy,1
2011-49,21,14,buy,1
2011-50,15,16,sell,0
2011-51,18,17,buy,1
2011-52,17,23,sell,0
2012-01,19,21,sell,0
2012-02,11,24,sell,0
2012-03,14,21,sell,0
2012-04,18,17,buy,1
2012-05,20,13,buy,1
2012-06,15,20,sell,0
2012-07,19,16,buy,1
2012-08,21,13,buy,1
2012-09,17,18,sell,0
2012-10,22,13,buy,1
2012-11,9,26,sell,0
2012-12,15,20,sell,0
2012-13,15,20,sell,0
2012-14,17,18,sell,0
2012-15,13,22,sell,0
2012-16,18,17,buy,1
2012-17,12,23,sell,0
2012-18,13,22,sell,0
2012-19,16,19,sell,0
2012-20,12,23,sell,0
2012-21,11,24,sell,0
2012-22,17,18,sell,0
2012-23,14,21,sell,0
2012-24,18,17,buy,1
2012-25,17,18,sell,0
2012-26,19,16,buy,1
2012-27,18,17,buy,1
2012-28,12,22,sell,0
2012-29,17,16,buy,1
2012-30,12,23,sell,0
2012-31,15,20,sell,0
2012-32,24,11,buy,1
2012-33,16,19,sell,0
2012-34,14,21,sell,0
2012-35,20,15,buy,1
2012-36,16,19,sell,0
2012-37,18,17,buy,1
2012-38,12,23,sell,0
2012-39,17,18,sell,0
2012-40,19,16,buy,1
2012-41,17,18,sell,0
2012-42,20,15,buy,1
2012-43,20,15,buy,1
2012-44,14,21,sell,0
2012-45,5,30,sell,0
2012-46,14,21,sell,0
2012-47,16,19,sell,0
2012-48,24,11,buy,1
2012-49,18,17,buy,1
2012-50,12,23,sell,0
2012-51,15,20,sell,0
2012-52,23,17,buy,1
2013-01,14,26,sell,0
2013-02,16,19,sell,0
2013-03,16,19,sell,0
2013-04,17,18,sell,0
2013-05,18,17,buy,1
2013-06,20,15,buy,1
2013-07,20,14,buy,1
2013-08,9,25,sell,0
2013-09,20,15,buy,1
2013-10,16,19,sell,0
2013-11,21,13,buy,1
2013-12,14,21,sell,0
2013-13,17,18,sell,0
2013-14,16,19,sell,0
2013-15,14,21,sell,0
2013-16,15,20,sell,0
2013-17,20,15,buy,1
2013-18,17,18,sell,0
2013-19,21,14,buy,1
2013-20,17,18,sell,0
2013-21,17,17,buy,1
2013-22,9,26,sell,0
2013-23,15,20,sell,0
2013-24,12,22,sell,0
2013-25,21,14,buy,1
2013-26,10,25,sell,0
2013-27,17,18,sell,0
2013-28,13,22,sell,0
2013-29,14,18,sell,0
2013-30,7,26,sell,0
2013-31,17,18,sell,0
2013-32,23,12,buy,1
2013-33,14,21,sell,0
2013-34,26,9,buy,1
2013-35,18,17,buy,1
2013-36,22,13,buy,1
2013-37,13,22,sell,0
2013-38,15,20,sell,0
2013-39,17,18,sell,0
2013-40,19,16,buy,1
2013-41,21,14,buy,1
2013-42,16,19,sell,0
2013-43,15,20,sell,0
