YearWeek,buy,sell,Action,ActionID
2010-01,17,25,sell,0
2010-02,18,24,sell,0
2010-03,16,26,sell,0
2010-04,13,29,sell,0
2010-05,22,20,buy,1
2010-06,22,20,buy,1
2010-07,31,11,buy,1
2010-08,21,21,buy,1
2010-09,35,7,buy,1
2010-10,30,12,buy,1
2010-11,26,16,buy,1
2010-12,21,21,buy,1
2010-13,22,20,buy,1
2010-14,33,9,buy,1
2010-15,24,18,buy,1
2010-16,25,17,buy,1
2010-17,8,34,sell,0
2010-18,25,17,buy,1
2010-19,15,25,sell,0
2010-20,13,29,sell,0
2010-21,23,19,buy,1
2010-22,27,15,buy,1
2010-23,18,24,sell,0
2010-24,27,15,buy,1
2010-25,3,39,sell,0
2010-26,8,34,sell,0
2010-27,18,24,sell,0
2010-28,26,16,buy,1
2010-29,30,12,buy,1
2010-30,19,23,sell,0
2010-31,32,10,buy,1
2010-32,25,16,buy,1
2010-33,27,15,buy,1
2010-34,14,28,sell,0
2010-35,29,11,buy,1
2010-36,14,28,sell,0
2010-37,26,16,buy,1
2010-38,25,17,buy,1
2010-39,5,37,sell,0
2010-40,17,25,sell,0
2010-41,27,15,buy,1
2010-42,32,10,buy,1
2010-43,26,16,buy,1
2010-44,12,30,sell,0
2010-45,12,30,sell,0
2010-46,22,20,buy,1
2010-47,29,13,buy,1
2010-48,31,11,buy,1
2010-49,21,21,buy,1
2010-50,22,20,buy,1
2010-51,18,24,sell,0
2010-52,18,12,buy,1
2010-53,13,5,buy,1
2011-01,25,17,buy,1
2011-02,15,27,sell,0
2011-03,12,30,sell,0
2011-04,27,15,buy,1
2011-05,26,16,buy,1
2011-06,36,6,buy,1
2011-07,27,15,buy,1
2011-08,11,31,sell,0
2011-09,15,27,sell,0
2011-10,22,20,buy,1
2011-11,24,18,buy,1
2011-12,36,6,buy,1
2011-13,25,17,buy,1
2011-14,8,34,sell,0
2011-15,17,25,sell,0
2011-16,19,23,sell,0
2011-17,25,17,buy,1
2011-18,11,31,sell,0
2011-19,19,23,sell,0
2011-20,20,22,sell,0
2011-21,18,24,sell,0
2011-22,12,30,sell,0
2011-23,13,29,sell,0
2011-24,12,30,sell,0
2011-25,30,12,buy,1
2011-26,34,8,buy,1
2011-27,30,12,buy,1
2011-28,7,35,sell,0
2011-29,27,15,buy,1
2011-30,26,16,buy,1
2011-31,12,30,sell,0
2011-32,11,31,sell,0
2011-33,14,28,sell,0
2011-34,18,24,sell,0
2011-35,21,21,buy,1
2011-36,25,17,buy,1
2011-37,31,11,buy,1
2011-38,14,28,sell,0
2011-39,17,25,sell,0
2011-40,25,17,buy,1
2011-41,30,12,buy,1
2011-42,7,35,sell,0
2011-43,16,26,sell,0
2011-44,7,35,sell,0
2011-45,10,32,sell,0
2011-46,21,21,buy,1
2011-47,15,27,sell,0
2011-48,25,17,buy,1
2011-49,11,31,sell,0
2011-50,12,28,sell,0
2011-51,22,20,buy,1
2011-52,28,20,buy,1
2012-01,31,17,buy,1
2012-02,15,27,sell,0
2012-03,27,15,buy,1
2012-04,35,7,buy,1
2012-05,29,13,buy,1
2012-06,26,16,buy,1
2012-07,21,21,buy,1
2012-08,21,21,buy,1
2012-09,17,25,sell,0
2012-10,25,17,buy,1
2012-11,26,16,buy,1
2012-12,32,10,buy,1
2012-13,18,24,sell,0
2012-14,27,15,buy,1
2012-15,13,29,sell,0
2012-16,16,26,sell,0
2012-17,22,20,buy,1
2012-18,21,21,buy,1
2012-19,28,14,buy,1
2012-20,16,26,sell,0
2012-21,11,31,sell,0
2012-22,18,24,sell,0
2012-23,29,13,buy,1
2012-24,24,18,buy,1
2012-25,21,21,buy,1
2012-26,24,18,buy,1
2012-27,30,12,buy,1
2012-28,12,30,sell,0
2012-29,16,24,sell,0
2012-30,19,23,sell,0
2012-31,26,16,buy,1
2012-32,37,5,buy,1
2012-33,22,20,buy,1
2012-34,21,21,buy,1
2012-35,12,30,sell,0
2012-36,18,24,sell,0
2012-37,29,13,buy,1
2012-38,26,16,buy,1
2012-39,16,26,sell,0
2012-40,14,28,sell,0
2012-41,11,31,sell,0
2012-42,21,21,buy,1
2012-43,17,25,sell,0
2012-44,21,21,buy,1
2012-45,13,29,sell,0
2012-46,13,29,sell,0
2012-47,26,16,buy,1
2012-48,31,11,buy,1
2012-49,9,33,sell,0
2012-50,21,21,buy,1
