Date,buy,sell,Action,ActionID
2019-05-21,6,14,sell,0
2019-05-22,1,19,sell,0
2019-05-23,10,10,neutral,2
2019-05-24,19,1,buy,1
2019-05-25,19,1,buy,1
2019-05-26,20,0,buy,1
2019-05-27,18,2,buy,1
2019-05-28,10,10,neutral,2
2019-05-29,5,15,sell,0
2019-05-30,5,15,sell,0
2019-05-31,3,17,sell,0
2019-06-01,13,7,buy,1
2019-06-02,13,7,buy,1
2019-06-03,2,18,sell,0
2019-06-04,1,19,sell,0
2019-06-05,9,11,sell,0
2019-06-06,20,0,buy,1
2019-06-07,20,0,buy,1
2019-06-08,15,5,buy,1
2019-06-09,14,6,buy,1
2019-06-10,20,0,buy,1
2019-06-11,19,1,buy,1
2019-06-12,20,0,buy,1
2019-06-13,6,14,sell,0
2019-06-14,4,16,sell,0
2019-06-15,17,3,buy,1
2019-06-16,11,9,buy,1
2019-06-17,5,15,sell,0
2019-06-18,4,16,sell,0
2019-06-19,13,7,buy,1
2019-06-20,8,12,sell,0
2019-06-21,18,2,buy,1
2019-06-22,17,3,buy,1
2019-06-23,5,15,sell,0
2019-06-24,2,18,sell,0
2019-06-25,6,14,sell,0
2019-06-26,2,18,sell,0
2019-06-27,5,15,sell,0
2019-06-28,7,13,sell,0
2019-06-29,16,4,buy,1
2019-06-30,11,9,buy,1
2019-07-01,0,20,sell,0
2019-07-02,2,18,sell,0
2019-07-03,14,6,buy,1
2019-07-04,15,5,buy,1
2019-07-05,6,14,sell,0
2019-07-06,9,11,sell,0
2019-07-07,13,7,buy,1
2019-07-08,16,4,buy,1
2019-07-09,5,15,sell,0
2019-07-10,1,19,sell,0
2019-07-11,2,18,sell,0
2019-07-12,6,14,sell,0
2019-07-13,2,18,sell,0
2019-07-14,1,19,sell,0
2019-07-15,0,20,sell,0
2019-07-16,5,15,sell,0
2019-07-17,5,15,sell,0
2019-07-18,14,6,buy,1
2019-07-19,16,4,buy,1
2019-07-20,17,3,buy,1
2019-07-21,7,13,sell,0
2019-07-22,1,19,sell,0
2019-07-23,2,18,sell,0
2019-07-24,11,9,buy,1
2019-07-25,15,5,buy,1
2019-07-26,4,16,sell,0
2019-07-27,2,18,sell,0
2019-07-28,1,19,sell,0
2019-07-29,10,10,neutral,2
2019-07-30,17,3,buy,1
2019-07-31,20,0,buy,1
2019-08-01,15,5,buy,1
2019-08-02,5,14,sell,0
2019-08-03,3,16,sell,0
2019-08-04,4,15,sell,0
2019-08-05,18,2,buy,1
2019-08-06,4,16,sell,0
2019-08-07,2,18,sell,0
2019-08-08,3,17,sell,0
2019-08-09,2,18,sell,0
2019-08-10,5,15,sell,0
2019-08-11,14,6,buy,1
2019-08-12,5,15,sell,0
2019-08-13,2,18,sell,0
2019-08-14,1,19,sell,0
2019-08-15,0,20,sell,0
2019-08-16,3,16,sell,0
2019-08-17,5,14,sell,0
2019-08-18,13,6,buy,1
2019-08-19,16,4,buy,1
2019-08-20,4,16,sell,0
2019-08-21,1,19,sell,0
2019-08-22,1,19,sell,0
2019-08-23,14,6,buy,1
2019-08-24,5,15,sell,0
2019-08-25,1,19,sell,0
2019-08-26,7,13,sell,0
2019-08-27,8,12,sell,0
2019-08-28,0,20,sell,0
2019-08-29,0,20,sell,0
2019-08-30,0,20,sell,0
2019-08-31,5,15,sell,0
2019-09-01,17,3,buy,1
2019-09-02,16,4,buy,1
2019-09-03,19,1,buy,1
2019-09-04,8,12,sell,0
2019-09-05,4,16,sell,0
2019-09-06,7,13,sell,0
2019-09-07,20,0,buy,1
2019-09-08,18,2,buy,1
2019-09-09,12,8,buy,1
2019-09-10,18,2,buy,1
2019-09-11,4,16,sell,0
2019-09-12,4,16,sell,0
2019-09-13,7,13,sell,0
2019-09-14,12,8,buy,1
2019-09-15,18,2,buy,1
2019-09-16,15,5,buy,1
2019-09-17,20,0,buy,1
2019-09-18,19,0,buy,1
2019-09-19,15,4,buy,1
2019-09-20,3,16,sell,0
2019-09-21,4,16,sell,0
2019-09-22,4,16,sell,0
2019-09-23,1,19,sell,0
2019-09-24,6,14,sell,0
2019-09-25,3,17,sell,0
2019-09-26,1,19,sell,0
2019-09-27,4,16,sell,0
2019-09-28,11,9,buy,1
2019-09-29,1,19,sell,0
2019-09-30,14,6,buy,1
2019-10-01,18,2,buy,1
2019-10-02,17,3,buy,1
2019-10-03,6,14,sell,0
2019-10-04,14,6,buy,1
2019-10-05,9,11,sell,0
2019-10-06,3,17,sell,0
2019-10-07,13,7,buy,1
2019-10-08,13,7,buy,1
2019-10-09,19,1,buy,1
2019-10-10,11,9,buy,1
2019-10-11,4,16,sell,0
2019-10-12,1,19,sell,0
2019-10-13,7,13,sell,0
2019-10-14,7,13,sell,0
2019-10-15,3,17,sell,0
2019-10-16,0,20,sell,0
2019-10-17,11,9,buy,1
2019-10-18,11,9,buy,1
2019-10-19,10,10,neutral,2
2019-10-20,18,2,buy,1
2019-10-21,10,10,neutral,2
2019-10-22,3,17,sell,0
2019-10-23,0,20,sell,0
2019-10-24,6,14,sell,0
2019-10-25,19,1,buy,1
2019-10-26,20,0,buy,1
2019-10-27,17,3,buy,1
2019-10-28,13,7,buy,1
2019-10-29,13,7,buy,1
2019-10-30,11,9,buy,1
2019-10-31,9,11,sell,0
2019-11-01,7,13,sell,0
2019-11-02,15,5,buy,1
2019-11-03,12,8,buy,1
2019-11-04,17,3,buy,1
2019-11-05,20,0,buy,1
2019-11-06,17,3,buy,1
2019-11-07,10,10,neutral,2
2019-11-08,3,17,sell,0
2019-11-09,11,9,buy,1
2019-11-10,18,2,buy,1
2019-11-11,8,12,sell,0
2019-11-12,4,16,sell,0
2019-11-13,6,14,sell,0
2019-11-14,2,18,sell,0
2019-11-15,4,16,sell,0
2019-11-16,8,12,sell,0
2019-11-17,14,6,buy,1
2019-11-18,4,16,sell,0
2019-11-19,2,18,sell,0
2019-11-20,2,18,sell,0
2019-11-21,0,20,sell,0
2019-11-22,2,18,sell,0
2019-11-23,8,12,sell,0
2019-11-24,6,14,sell,0
2019-11-25,7,13,sell,0
2019-11-26,15,5,buy,1
2019-11-27,15,5,buy,1
2019-11-28,16,4,buy,1
2019-11-29,19,1,buy,1
2019-11-30,11,9,buy,1
2019-12-01,4,16,sell,0
2019-12-02,3,17,sell,0
2019-12-03,1,19,sell,0
2019-12-04,9,11,sell,0
2019-12-05,9,11,sell,0
2019-12-06,4,16,sell,0
2019-12-07,15,5,buy,1
2019-12-08,16,4,buy,1
2019-12-09,2,18,sell,0
2019-12-10,3,17,sell,0
2019-12-11,2,18,sell,0
2019-12-12,4,16,sell,0
2019-12-13,8,12,sell,0
2019-12-14,6,14,sell,0
2019-12-15,2,18,sell,0
2019-12-16,0,20,sell,0
2019-12-17,2,18,sell,0
2019-12-18,14,6,buy,1
2019-12-19,16,4,buy,1
2019-12-20,7,13,sell,0
2019-12-21,7,13,sell,0
2019-12-22,19,1,buy,1
2019-12-23,16,4,buy,1
2019-12-24,11,9,buy,1
2019-12-25,9,11,sell,0
2019-12-26,13,7,buy,1
2019-12-27,18,2,buy,1
2019-12-28,18,2,buy,1
2019-12-29,19,1,buy,1
2019-12-30,6,14,sell,0
2019-12-31,2,18,sell,0
2020-01-01,9,11,sell,0
2020-01-02,2,18,sell,0
2020-01-03,13,7,buy,1
2020-01-04,19,1,buy,1
2020-01-05,17,3,buy,1
2020-01-06,19,1,buy,1
2020-01-07,16,4,buy,1
2020-01-08,14,6,buy,1
2020-01-09,11,9,buy,1
2020-01-10,17,3,buy,1
2020-01-11,19,1,buy,1
2020-01-12,19,1,buy,1
2020-01-13,17,3,buy,1
2020-01-14,18,2,buy,1
2020-01-15,14,6,buy,1
2020-01-16,9,11,sell,0
2020-01-17,19,1,buy,1
2020-01-18,14,6,buy,1
2020-01-19,1,19,sell,0
2020-01-20,2,18,sell,0
2020-01-21,5,15,sell,0
2020-01-22,14,6,buy,1
2020-01-23,1,19,sell,0
2020-01-24,2,18,sell,0
2020-01-25,7,13,sell,0
2020-01-26,20,0,buy,1
2020-01-27,19,1,buy,1
2020-01-28,20,0,buy,1
2020-01-29,18,2,buy,1
2020-01-30,16,4,buy,1
2020-01-31,15,5,buy,1
2020-02-01,17,3,buy,1
2020-02-02,11,9,buy,1
2020-02-03,12,8,buy,1
2020-02-04,9,11,sell,0
2020-02-05,19,1,buy,1
2020-02-06,19,1,buy,1
2020-02-07,19,1,buy,1
2020-02-08,16,4,buy,1
2020-02-09,13,6,buy,1
2020-02-10,10,10,neutral,2
2020-02-11,12,8,buy,1
2020-02-12,20,0,buy,1
2020-02-13,17,3,buy,1
2020-02-14,13,7,buy,1
2020-02-15,2,18,sell,0
2020-02-16,0,19,sell,0
2020-02-17,2,18,sell,0
2020-02-18,11,9,buy,1
2020-02-19,6,14,sell,0
2020-02-20,3,17,sell,0
2020-02-21,17,3,buy,1
2020-02-22,19,1,buy,1
2020-02-23,20,0,buy,1
2020-02-24,6,14,sell,0
2020-02-25,0,20,sell,0
2020-02-26,5,15,sell,0
2020-02-27,5,15,sell,0
2020-02-28,4,16,sell,0
2020-02-29,6,14,sell,0
2020-03-01,3,17,sell,0
2020-03-02,14,6,buy,1
2020-03-03,18,2,buy,1
2020-03-04,5,15,sell,0
2020-03-05,13,7,buy,1
2020-03-06,14,6,buy,1
2020-03-07,8,12,sell,0
2020-03-08,2,18,sell,0
2020-03-09,2,18,sell,0
2020-03-10,3,17,sell,0
2020-03-11,5,15,sell,0
2020-03-12,8,12,sell,0
2020-03-13,12,8,buy,1
2020-03-14,13,7,buy,1
2020-03-15,8,12,sell,0
2020-03-16,4,16,sell,0
2020-03-17,8,12,sell,0
2020-03-18,12,8,buy,1
2020-03-19,16,4,buy,1
2020-03-20,19,1,buy,1
2020-03-21,9,11,sell,0
2020-03-22,5,15,sell,0
2020-03-23,12,8,buy,1
2020-03-24,20,0,buy,1
2020-03-25,13,7,buy,1
2020-03-26,12,8,buy,1
2020-03-27,6,14,sell,0
2020-03-28,0,20,sell,0
2020-03-29,1,19,sell,0
2020-03-30,10,10,neutral,2
2020-03-31,17,3,buy,1
2020-04-01,14,6,buy,1
2020-04-02,18,2,buy,1
2020-04-03,15,5,buy,1
2020-04-04,15,5,buy,1
2020-04-05,11,9,buy,1
2020-04-06,19,1,buy,1
2020-04-07,19,1,buy,1
2020-04-08,15,5,buy,1
2020-04-09,15,5,buy,1
2020-04-10,0,20,sell,0
2020-04-11,2,18,sell,0
2020-04-12,8,12,sell,0
2020-04-13,1,19,sell,0
2020-04-14,6,14,sell,0
2020-04-15,6,14,sell,0
2020-04-16,14,6,buy,1
2020-04-17,18,2,buy,1
2020-04-18,19,1,buy,1
2020-04-19,12,8,buy,1
2020-04-20,0,20,sell,0
2020-04-21,4,16,sell,0
2020-04-22,15,5,buy,1
2020-04-23,16,4,buy,1
2020-04-24,19,1,buy,1
2020-04-25,20,0,buy,1
2020-04-26,14,6,buy,1
2020-04-27,9,11,sell,0
2020-04-28,17,3,buy,1
2020-04-29,18,2,buy,1
2020-04-30,14,6,buy,1
2020-05-01,8,12,sell,0
2020-05-02,14,6,buy,1
2020-05-03,6,14,sell,0
2020-05-04,3,17,sell,0
2020-05-05,3,17,sell,0
2020-05-06,10,10,neutral,2
2020-05-07,14,6,buy,1
2020-05-08,19,1,buy,1
2020-05-09,11,9,buy,1
2020-05-10,0,20,sell,0
2020-05-11,1,19,sell,0
2020-05-12,7,13,sell,0
2020-05-13,17,3,buy,1
2020-05-14,14,6,buy,1
2020-05-15,13,7,buy,1
2020-05-16,12,8,buy,1
2020-05-17,19,1,buy,1
2020-05-18,17,3,buy,1
2020-05-19,14,6,buy,1
2020-05-20,7,13,sell,0
2020-05-21,3,17,sell,0
2020-05-22,14,6,buy,1
2020-05-23,14,6,buy,1
2020-05-24,5,15,sell,0
2020-05-25,4,16,sell,0
2020-05-26,5,15,sell,0
2020-05-27,18,2,buy,1
2020-05-28,17,3,buy,1
2020-05-29,17,3,buy,1
2020-05-30,20,0,buy,1
2020-05-31,11,9,buy,1
2020-06-01,16,4,buy,1
2020-06-02,13,7,buy,1
2020-06-03,9,11,sell,0
2020-06-04,11,9,buy,1
2020-06-05,11,9,buy,1
2020-06-06,3,17,sell,0
2020-06-07,3,17,sell,0
2020-06-08,10,10,neutral,2
2020-06-09,4,16,sell,0
2020-06-10,3,17,sell,0
2020-06-11,1,19,sell,0
2020-06-12,5,15,sell,0
2020-06-13,15,5,buy,1
2020-06-14,5,15,sell,0
2020-06-15,2,18,sell,0
2020-06-16,5,15,sell,0
2020-06-17,11,9,buy,1
2020-06-18,6,14,sell,0
2020-06-19,5,15,sell,0
2020-06-20,11,9,buy,1
2020-06-21,12,8,buy,1
2020-06-22,11,8,buy,1
2020-06-23,11,8,buy,1
2020-06-24,5,14,sell,0
2020-06-25,5,14,sell,0
2020-06-26,6,13,sell,0
2020-06-27,2,17,sell,0
2020-06-28,3,16,sell,0
2020-06-29,9,10,sell,0
2020-06-30,9,10,sell,0
2020-07-01,11,8,buy,1
2020-07-02,7,12,sell,0
2020-07-03,7,13,sell,0
2020-07-04,14,6,buy,1
2020-07-05,13,7,buy,1
2020-07-06,18,2,buy,1
2020-07-07,15,5,buy,1
2020-07-08,17,3,buy,1
2020-07-09,15,5,buy,1
2020-07-10,8,12,sell,0
2020-07-11,13,7,buy,1
2020-07-12,11,9,buy,1
2020-07-13,4,16,sell,0
2020-07-14,4,16,sell,0
2020-07-15,4,16,sell,0
2020-07-16,1,19,sell,0
2020-07-17,7,13,sell,0
2020-07-18,10,9,buy,1
2020-07-19,11,8,buy,1
2020-07-20,11,9,buy,1
2020-07-21,15,5,buy,1
2020-07-22,17,3,buy,1
2020-07-23,18,1,buy,1
2020-07-24,12,7,buy,1
2020-07-25,20,0,buy,1
2020-07-26,16,4,buy,1
2020-07-27,19,1,buy,1
2020-07-28,18,2,buy,1
2020-07-29,17,3,buy,1
2020-07-30,14,6,buy,1
2020-07-31,19,1,buy,1
2020-08-01,17,3,buy,1
2020-08-02,9,11,sell,0
2020-08-03,8,12,sell,0
2020-08-04,14,6,buy,1
2020-08-05,17,3,buy,1
2020-08-06,17,3,buy,1
2020-08-07,5,15,sell,0
2020-08-08,4,16,sell,0
2020-08-09,6,14,sell,0
2020-08-10,9,11,sell,0
2020-08-11,2,18,sell,0
2020-08-12,4,16,sell,0
2020-08-13,17,3,buy,1
2020-08-14,13,7,buy,1
2020-08-15,18,2,buy,1
2020-08-16,14,6,buy,1
2020-08-17,13,7,buy,1
2020-08-18,12,8,buy,1
2020-08-19,11,9,buy,1
2020-08-20,12,8,buy,1
2020-08-21,13,7,buy,1
2020-08-22,13,7,buy,1
2020-08-23,10,10,neutral,2
2020-08-24,12,8,buy,1
2020-08-25,11,9,buy,1
2020-08-26,8,12,sell,0
2020-08-27,10,10,neutral,2
2020-08-28,13,7,buy,1
2020-08-29,15,5,buy,1
2020-08-30,10,10,neutral,2
2020-08-31,12,8,buy,1
2020-09-01,15,5,buy,1
2020-09-02,8,12,sell,0
2020-09-03,8,12,sell,0
2020-09-04,4,16,sell,0
2020-09-05,3,17,sell,0
2020-09-06,8,12,sell,0
2020-09-07,13,7,buy,1
2020-09-08,14,6,buy,1
2020-09-09,10,10,neutral,2
2020-09-10,12,8,buy,1
2020-09-11,14,6,buy,1
2020-09-12,8,12,sell,0
2020-09-13,8,12,sell,0
2020-09-14,10,9,buy,1
2020-09-15,5,15,sell,0
2020-09-16,5,15,sell,0
2020-09-17,7,13,sell,0
2020-09-18,10,10,neutral,2
2020-09-19,10,10,neutral,2
2020-09-20,9,11,sell,0
2020-09-21,9,11,sell,0
2020-09-22,7,13,sell,0
2020-09-23,9,11,sell,0
2020-09-24,12,8,buy,1
2020-09-25,12,8,buy,1
2020-09-26,17,2,buy,1
2020-09-27,12,8,buy,1
2020-09-28,14,6,buy,1
2020-09-29,12,8,buy,1
2020-09-30,14,6,buy,1
2020-10-01,17,3,buy,1
2020-10-02,12,8,buy,1
2020-10-03,7,13,sell,0
2020-10-04,13,7,buy,1
2020-10-05,10,10,neutral,2
2020-10-06,7,13,sell,0
2020-10-07,11,9,buy,1
2020-10-08,14,6,buy,1
2020-10-09,10,10,neutral,2
2020-10-10,13,7,buy,1
2020-10-11,12,8,buy,1
2020-10-12,12,8,buy,1
2020-10-13,11,9,buy,1
2020-10-14,8,12,sell,0
2020-10-15,7,13,sell,0
2020-10-16,9,11,sell,0
2020-10-17,10,10,neutral,2
2020-10-18,8,12,sell,0
2020-10-19,11,9,buy,1
2020-10-20,9,11,sell,0
2020-10-21,11,9,buy,1
2020-10-22,8,12,sell,0
2020-10-23,11,9,buy,1
2020-10-24,8,12,sell,0
2020-10-25,10,10,neutral,2
2020-10-26,8,12,sell,0
2020-10-27,9,11,sell,0
2020-10-28,9,11,sell,0
2020-10-29,8,12,sell,0
2020-10-30,9,11,sell,0
2020-10-31,9,11,sell,0
2020-11-01,5,15,sell,0
2020-11-02,6,14,sell,0
2020-11-03,7,13,sell,0
2020-11-04,9,11,sell,0
2020-11-05,10,10,neutral,2
2020-11-06,10,10,neutral,2
2020-11-07,8,12,sell,0
2020-11-08,7,13,sell,0
2020-11-09,9,11,sell,0
2020-11-10,8,12,sell,0
2020-11-11,13,7,buy,1
2020-11-12,9,11,sell,0
2020-11-13,11,9,buy,1
2020-11-14,9,11,sell,0
2020-11-15,4,16,sell,0
2020-11-16,5,15,sell,0
2020-11-17,6,14,sell,0
2020-11-18,12,8,buy,1
2020-11-19,11,9,buy,1
2020-11-20,12,8,buy,1
2020-11-21,9,11,sell,0
2020-11-22,6,14,sell,0
2020-11-23,8,12,sell,0
2020-11-24,9,11,sell,0
2020-11-25,7,13,sell,0
2020-11-26,10,9,buy,1
2020-11-27,9,11,sell,0
2020-11-28,8,12,sell,0
2020-11-29,7,13,sell,0
2020-11-30,8,12,sell,0
2020-12-01,10,10,neutral,2
2020-12-02,12,8,buy,1
2020-12-03,9,11,sell,0
2020-12-04,9,11,sell,0
2020-12-05,5,15,sell,0
2020-12-06,11,9,buy,1
2020-12-07,11,9,buy,1
2020-12-08,6,14,sell,0
2020-12-09,8,12,sell,0
2020-12-10,11,9,buy,1
2020-12-11,9,11,sell,0
2020-12-12,12,8,buy,1
2020-12-13,10,10,neutral,2
2020-12-14,10,10,neutral,2
2020-12-15,13,7,buy,1
2020-12-16,14,6,buy,1
2020-12-17,11,9,buy,1
2020-12-18,12,7,buy,1
2020-12-19,15,5,buy,1
2020-12-20,13,7,buy,1
2020-12-21,12,8,buy,1
2020-12-22,12,8,buy,1
2020-12-23,12,8,buy,1
2020-12-24,11,9,buy,1
2020-12-25,14,5,buy,1
2020-12-26,10,10,neutral,2
2020-12-27,10,10,neutral,2
2020-12-28,11,9,buy,1
2020-12-29,11,9,buy,1
2020-12-30,13,7,buy,1
2020-12-31,9,11,sell,0
2021-01-01,11,9,buy,1
2021-01-02,9,11,sell,0
2021-01-03,12,8,buy,1
2021-01-04,11,9,buy,1
2021-01-05,10,10,neutral,2
2021-01-06,8,12,sell,0
2021-01-07,12,8,buy,1
2021-01-08,11,9,buy,1
2021-01-09,12,8,buy,1
2021-01-10,10,10,neutral,2
2021-01-11,12,8,buy,1
2021-01-12,14,6,buy,1
2021-01-13,12,8,buy,1
2021-01-14,14,6,buy,1
2021-01-15,8,12,sell,0
2021-01-16,8,11,sell,0
2021-01-17,9,9,neutral,2
2021-01-18,10,8,buy,1
2021-01-19,9,11,sell,0
2021-01-20,8,12,sell,0
2021-01-21,15,5,buy,1
2021-01-22,10,10,neutral,2
2021-01-23,9,11,sell,0
2021-01-24,9,11,sell,0
2021-01-25,8,12,sell,0
2021-01-26,10,10,neutral,2
2021-01-27,9,11,sell,0
2021-01-28,7,13,sell,0
2021-01-29,10,10,neutral,2
2021-01-30,13,7,buy,1
2021-01-31,10,10,neutral,2
2021-02-01,7,13,sell,0
2021-02-02,8,12,sell,0
2021-02-03,10,10,neutral,2
2021-02-04,8,12,sell,0
2021-02-05,9,11,sell,0
2021-02-06,8,12,sell,0
2021-02-07,12,8,buy,1
2021-02-08,13,7,buy,1
2021-02-09,11,9,buy,1
2021-02-10,13,7,buy,1
2021-02-11,13,7,buy,1
2021-02-12,11,9,buy,1
2021-02-13,12,8,buy,1
2021-02-14,13,7,buy,1
2021-02-15,10,10,neutral,2
2021-02-16,13,7,buy,1
2021-02-17,11,9,buy,1
2021-02-18,15,5,buy,1
2021-02-19,14,6,buy,1
2021-02-20,6,14,sell,0
2021-02-21,8,12,sell,0
2021-02-22,14,6,buy,1
2021-02-23,10,9,buy,1
2021-02-24,8,12,sell,0
2021-02-25,13,7,buy,1
2021-02-26,7,13,sell,0
2021-02-27,12,8,buy,1
2021-02-28,13,7,buy,1
2021-03-01,13,6,buy,1
2021-03-02,15,5,buy,1
2021-03-03,15,5,buy,1
2021-03-04,14,6,buy,1
2021-03-05,6,14,sell,0
2021-03-06,13,7,buy,1
2021-03-07,15,5,buy,1
2021-03-08,17,3,buy,1
2021-03-09,16,4,buy,1
2021-03-10,15,5,buy,1
2021-03-11,8,12,sell,0
2021-03-12,13,7,buy,1
2021-03-13,17,3,buy,1
2021-03-14,5,15,sell,0
2021-03-15,6,14,sell,0
2021-03-16,9,11,sell,0
2021-03-17,15,5,buy,1
2021-03-18,14,6,buy,1
2021-03-19,9,11,sell,0
2021-03-20,12,7,buy,1
2021-03-21,5,15,sell,0
2021-03-22,10,10,neutral,2
2021-03-23,14,6,buy,1
2021-03-24,12,8,buy,1
2021-03-25,12,8,buy,1
2021-03-26,8,12,sell,0
2021-03-27,9,11,sell,0
2021-03-28,10,10,neutral,2
2021-03-29,10,10,neutral,2
2021-03-30,16,4,buy,1
2021-03-31,12,8,buy,1
2021-04-01,10,10,neutral,2
2021-04-02,10,10,neutral,2
2021-04-03,8,12,sell,0
2021-04-04,10,10,neutral,2
2021-04-05,11,9,buy,1
2021-04-06,12,8,buy,1
2021-04-07,14,6,buy,1
2021-04-08,12,8,buy,1
2021-04-09,12,8,buy,1
2021-04-10,10,10,neutral,2
2021-04-11,9,11,sell,0
2021-04-12,8,12,sell,0
2021-04-13,13,7,buy,1
2021-04-14,12,8,buy,1
2021-04-15,13,7,buy,1
2021-04-16,11,9,buy,1
2021-04-17,10,10,neutral,2
2021-04-18,6,14,sell,0
2021-04-19,5,15,sell,0
2021-04-20,6,14,sell,0
2021-04-21,8,12,sell,0
2021-04-22,11,9,buy,1
2021-04-23,11,9,buy,1
2021-04-24,9,11,sell,0
2021-04-25,9,11,sell,0
2021-04-26,14,6,buy,1
2021-04-27,13,7,buy,1
2021-04-28,16,4,buy,1
2021-04-29,14,6,buy,1
2021-04-30,13,7,buy,1
2021-05-01,11,9,buy,1
2021-05-02,9,11,sell,0
2021-05-03,11,9,buy,1
2021-05-04,13,7,buy,1
2021-05-05,12,8,buy,1
2021-05-06,12,8,buy,1
2021-05-07,10,10,neutral,2
2021-05-08,9,11,sell,0
2021-05-09,10,10,neutral,2
2021-05-10,10,10,neutral,2
2021-05-11,10,10,neutral,2
2021-05-12,9,11,sell,0
2021-05-13,9,11,sell,0
2021-05-14,9,11,sell,0
2021-05-15,8,12,sell,0
2021-05-16,11,8,buy,1
2021-05-17,6,13,sell,0
2021-05-18,9,11,sell,0
2021-05-19,9,11,sell,0
2021-05-20,8,12,sell,0
2021-05-21,5,15,sell,0
2021-05-22,9,11,sell,0
2021-05-23,5,15,sell,0
2021-05-24,7,13,sell,0
2021-05-25,10,10,neutral,2
2021-05-26,9,11,sell,0
2021-05-27,11,9,buy,1
2021-05-28,13,7,buy,1
2021-05-29,11,9,buy,1
2021-05-30,10,10,neutral,2
2021-05-31,11,9,buy,1
2021-06-01,11,9,buy,1
2021-06-02,13,7,buy,1
2021-06-03,10,10,neutral,2
2021-06-04,14,6,buy,1
2021-06-05,12,8,buy,1
2021-06-06,12,8,buy,1
2021-06-07,12,8,buy,1
2021-06-08,8,12,sell,0
2021-06-09,10,10,neutral,2
2021-06-10,10,9,buy,1
2021-06-11,10,10,neutral,2
2021-06-12,12,8,buy,1
2021-06-13,10,10,neutral,2
2021-06-14,8,12,sell,0
2021-06-15,8,12,sell,0
2021-06-16,12,8,buy,1
2021-06-17,6,14,sell,0
2021-06-18,9,11,sell,0
2021-06-19,8,12,sell,0
2021-06-20,11,9,buy,1
2021-06-21,8,12,sell,0
2021-06-22,5,15,sell,0
2021-06-23,5,15,sell,0
2021-06-24,10,10,neutral,2
2021-06-25,7,13,sell,0
2021-06-26,5,13,sell,0
2021-06-27,4,16,sell,0
2021-06-28,7,13,sell,0
2021-06-29,7,13,sell,0
2021-06-30,11,9,buy,1
