YearWeek,buy,sell,Action,ActionID
2010-01,23,12,buy,1
2010-02,26,9,buy,1
2010-03,22,13,buy,1
2010-04,17,18,sell,0
2010-05,22,13,buy,1
2010-06,26,9,buy,1
2010-07,21,14,buy,1
2010-08,24,11,buy,1
2010-09,24,11,buy,1
2010-10,10,25,sell,0
2010-11,14,21,sell,0
2010-12,17,18,sell,0
2010-13,22,13,buy,1
2010-14,17,18,sell,0
2010-15,17,18,sell,0
2010-16,13,22,sell,0
2010-17,22,13,buy,1
2010-18,20,15,buy,1
2010-19,12,23,sell,0
2010-20,13,22,sell,0
2010-21,21,14,buy,1
2010-22,11,24,sell,0
2010-23,26,9,buy,1
2010-24,21,14,buy,1
2010-25,8,27,sell,0
2010-26,16,19,sell,0
2010-27,16,19,sell,0
2010-28,22,13,buy,1
2010-29,21,14,buy,1
2010-30,20,15,buy,1
2010-31,24,11,buy,1
2010-32,20,15,buy,1
2010-33,25,10,buy,1
2010-34,18,17,buy,1
2010-35,18,17,buy,1
2010-36,25,10,buy,1
2010-37,19,16,buy,1
2010-38,14,21,sell,0
2010-39,22,13,buy,1
2010-40,21,14,buy,1
2010-41,20,15,buy,1
2010-42,15,20,sell,0
2010-43,21,14,buy,1
2010-44,20,15,buy,1
2010-45,21,14,buy,1
2010-46,14,21,sell,0
2010-47,17,18,sell,0
2010-48,22,13,buy,1
2010-49,27,8,buy,1
2010-50,17,18,sell,0
2010-51,20,15,buy,1
2010-52,14,11,buy,1
2010-53,9,6,buy,1
2011-01,13,22,sell,0
2011-02,21,14,buy,1
2011-03,22,13,buy,1
2011-04,19,16,buy,1
2011-05,19,16,buy,1
2011-06,19,16,buy,1
2011-07,21,14,buy,1
2011-08,21,14,buy,1
2011-09,18,17,buy,1
2011-10,21,14,buy,1
2011-11,26,9,buy,1
2011-12,20,15,buy,1
2011-13,17,18,sell,0
2011-14,23,12,buy,1
2011-15,22,13,buy,1
2011-16,18,17,buy,1
2011-17,21,14,buy,1
2011-18,15,20,sell,0
2011-19,24,11,buy,1
2011-20,22,13,buy,1
2011-21,21,14,buy,1
2011-22,21,14,buy,1
2011-23,17,18,sell,0
2011-24,16,19,sell,0
2011-25,21,14,buy,1
2011-26,20,15,buy,1
2011-27,17,18,sell,0
2011-28,18,17,buy,1
2011-29,24,11,buy,1
2011-30,20,15,buy,1
2011-31,17,18,sell,0
2011-32,14,21,sell,0
2011-33,22,13,buy,1
2011-34,13,22,sell,0
2011-35,19,16,buy,1
2011-36,16,19,sell,0
2011-37,16,19,sell,0
2011-38,19,16,buy,1
2011-39,21,14,buy,1
2011-40,19,16,buy,1
2011-41,14,21,sell,0
2011-42,15,20,sell,0
2011-43,15,20,sell,0
2011-44,14,21,sell,0
2011-45,19,16,buy,1
2011-46,13,22,sell,0
2011-47,19,16,buy,1
2011-48,14,21,sell,0
2011-49,20,15,buy,1
2011-50,17,18,sell,0
2011-51,17,18,sell,0
2011-52,26,14,buy,1
2012-01,24,16,buy,1
2012-02,14,21,sell,0
2012-03,22,13,buy,1
2012-04,15,20,sell,0
2012-05,18,17,buy,1
2012-06,16,19,sell,0
2012-07,25,10,buy,1
2012-08,22,13,buy,1
2012-09,19,16,buy,1
2012-10,26,9,buy,1
2012-11,24,11,buy,1
2012-12,18,17,buy,1
2012-13,19,16,buy,1
2012-14,20,15,buy,1
2012-15,9,26,sell,0
2012-16,16,19,sell,0
2012-17,19,16,buy,1
2012-18,17,18,sell,0
2012-19,15,20,sell,0
2012-20,21,14,buy,1
2012-21,17,18,sell,0
2012-22,21,14,buy,1
2012-23,11,24,sell,0
2012-24,19,16,buy,1
2012-25,21,14,buy,1
2012-26,15,20,sell,0
2012-27,22,13,buy,1
2012-28,17,18,sell,0
2012-29,19,16,buy,1
2012-30,29,6,buy,1
2012-31,23,12,buy,1
2012-32,16,19,sell,0
2012-33,21,14,buy,1
2012-34,22,13,buy,1
2012-35,21,14,buy,1
2012-36,19,16,buy,1
2012-37,20,15,buy,1
2012-38,20,15,buy,1
2012-39,14,21,sell,0
2012-40,8,27,sell,0
2012-41,18,17,buy,1
2012-42,16,19,sell,0
2012-43,19,16,buy,1
2012-44,17,18,sell,0
2012-45,15,20,sell,0
2012-46,28,7,buy,1
2012-47,18,17,buy,1
2012-48,16,19,sell,0
2012-49,17,18,sell,0
2012-50,15,20,sell,0
2012-51,25,10,buy,1
2012-52,25,15,buy,1
2013-01,25,15,buy,1
2013-02,18,17,buy,1
2013-03,21,14,buy,1
2013-04,19,16,buy,1
2013-05,22,13,buy,1
2013-06,19,16,buy,1
2013-07,11,24,sell,0
2013-08,20,15,buy,1
2013-09,15,20,sell,0
2013-10,16,19,sell,0
2013-11,14,21,sell,0
2013-12,19,16,buy,1
2013-13,22,13,buy,1
2013-14,21,14,buy,1
2013-15,14,21,sell,0
2013-16,23,12,buy,1
2013-17,23,12,buy,1
2013-18,19,16,buy,1
2013-19,23,12,buy,1
2013-20,21,14,buy,1
2013-21,24,11,buy,1
2013-22,12,23,sell,0
2013-23,11,24,sell,0
2013-24,14,21,sell,0
2013-25,16,19,sell,0
2013-26,12,23,sell,0
2013-27,16,19,sell,0
2013-28,17,18,sell,0
2013-29,8,27,sell,0
2013-30,17,18,sell,0
2013-31,22,13,buy,1
2013-32,21,14,buy,1
2013-33,19,16,buy,1
2013-34,18,17,buy,1
2013-35,20,15,buy,1
2013-36,17,18,sell,0
2013-37,15,20,sell,0
2013-38,20,15,buy,1
2013-39,17,18,sell,0
2013-40,14,21,sell,0
2013-41,22,13,buy,1
2013-42,15,20,sell,0
2013-43,17,18,sell,0
2013-44,24,11,buy,1
2013-45,18,17,buy,1
2013-46,13,22,sell,0
2013-47,19,16,buy,1
2013-48,19,16,buy,1
2013-49,16,19,sell,0
2013-50,18,17,buy,1
2013-51,10,25,sell,0
2013-52,14,21,sell,0
2014-01,19,21,sell,0
2014-02,12,23,sell,0
2014-03,22,13,buy,1
2014-04,21,14,buy,1
2014-05,25,10,buy,1
2014-06,20,15,buy,1
2014-07,20,15,buy,1
2014-08,22,13,buy,1
2014-09,16,19,sell,0
2014-10,15,20,sell,0
2014-11,14,21,sell,0
2014-12,23,12,buy,1
2014-13,15,20,sell,0
2014-14,11,24,sell,0
2014-15,17,18,sell,0
2014-16,20,15,buy,1
2014-17,15,20,sell,0
2014-18,16,19,sell,0
2014-19,18,17,buy,1
2014-20,13,22,sell,0
2014-21,21,14,buy,1
2014-22,19,16,buy,1
2014-23,21,14,buy,1
2014-24,16,19,sell,0
2014-25,14,21,sell,0
2014-26,18,17,buy,1
2014-27,15,20,sell,0
2014-28,16,19,sell,0
2014-29,17,18,sell,0
2014-30,18,17,buy,1
2014-31,21,14,buy,1
2014-32,16,19,sell,0
2014-33,20,15,buy,1
2014-34,22,13,buy,1
2014-35,21,14,buy,1
2014-36,16,19,sell,0
2014-37,21,14,buy,1
2014-38,19,16,buy,1
2014-39,16,19,sell,0
2014-40,17,18,sell,0
2014-41,19,16,buy,1
2014-42,20,15,buy,1
2014-43,21,14,buy,1
2014-44,22,13,buy,1
2014-45,21,14,buy,1
2014-46,17,18,sell,0
2014-47,19,16,buy,1
2014-48,23,12,buy,1
2014-49,18,17,buy,1
2014-50,23,12,buy,1
2014-51,21,14,buy,1
2014-52,20,15,buy,1
2015-01,13,7,buy,1
2015-02,20,15,buy,1
2015-03,21,14,buy,1
2015-04,19,16,buy,1
2015-05,29,6,buy,1
2015-06,18,17,buy,1
2015-07,13,22,sell,0
2015-08,23,12,buy,1
2015-09,20,15,buy,1
2015-10,22,13,buy,1
2015-11,14,21,sell,0
2015-12,16,19,sell,0
2015-13,12,23,sell,0
2015-14,18,17,buy,1
2015-15,17,18,sell,0
2015-16,14,21,sell,0
2015-17,21,14,buy,1
2015-18,17,18,sell,0
2015-19,18,17,buy,1
2015-20,16,19,sell,0
2015-21,19,16,buy,1
2015-22,13,22,sell,0
2015-23,20,15,buy,1
2015-24,24,11,buy,1
2015-25,27,8,buy,1
2015-26,14,21,sell,0
2015-27,17,18,sell,0
2015-28,16,19,sell,0
2015-29,15,20,sell,0
2015-30,17,18,sell,0
2015-31,23,12,buy,1
2015-32,17,18,sell,0
2015-33,10,25,sell,0
2015-34,21,14,buy,1
2015-35,16,19,sell,0
2015-36,13,22,sell,0
2015-37,9,26,sell,0
2015-38,17,18,sell,0
2015-39,3,32,sell,0
2015-40,18,17,buy,1
2015-41,25,10,buy,1
2015-42,17,18,sell,0
2015-43,13,22,sell,0
2015-44,18,17,buy,1
2015-45,26,9,buy,1
2015-46,21,14,buy,1
2015-47,17,18,sell,0
2015-48,8,27,sell,0
2015-49,13,22,sell,0
2015-50,15,20,sell,0
2015-51,18,17,buy,1
2015-52,12,23,sell,0
2015-53,13,7,buy,1
2016-01,17,18,sell,0
2016-02,32,3,buy,1
2016-03,27,8,buy,1
2016-04,18,17,buy,1
2016-05,25,10,buy,1
2016-06,16,19,sell,0
2016-07,24,11,buy,1
2016-08,23,12,buy,1
2016-09,24,11,buy,1
2016-10,13,22,sell,0
2016-11,10,25,sell,0
2016-12,18,17,buy,1
2016-13,21,14,buy,1
2016-14,11,24,sell,0
2016-15,22,13,buy,1
2016-16,9,26,sell,0
2016-17,14,21,sell,0
2016-18,19,16,buy,1
2016-19,16,19,sell,0
2016-20,23,12,buy,1
2016-21,13,22,sell,0
2016-22,15,20,sell,0
2016-23,25,10,buy,1
2016-24,24,11,buy,1
2016-25,20,15,buy,1
2016-26,9,26,sell,0
2016-27,11,24,sell,0
2016-28,22,13,buy,1
2016-29,23,12,buy,1
2016-30,12,23,sell,0
2016-31,18,17,buy,1
2016-32,16,19,sell,0
2016-33,12,23,sell,0
2016-34,16,19,sell,0
2016-35,24,11,buy,1
2016-36,13,22,sell,0
2016-37,22,13,buy,1
2016-38,15,20,sell,0
2016-39,17,18,sell,0
2016-40,17,18,sell,0
2016-41,20,15,buy,1
2016-42,17,18,sell,0
2016-43,12,23,sell,0
2016-44,19,16,buy,1
2016-45,9,26,sell,0
2016-46,14,21,sell,0
2016-47,14,21,sell,0
2016-48,9,26,sell,0
2016-49,27,8,buy,1
2016-50,13,22,sell,0
2016-51,17,18,sell,0
2016-52,23,7,buy,1
2016-53,11,4,buy,1
2017-01,23,12,buy,1
2017-02,10,25,sell,0
2017-03,19,16,buy,1
2017-04,19,16,buy,1
2017-05,16,19,sell,0
2017-06,21,14,buy,1
2017-07,19,16,buy,1
2017-08,24,11,buy,1
2017-09,33,2,buy,1
2017-10,22,13,buy,1
2017-11,23,12,buy,1
2017-12,9,26,sell,0
2017-13,15,20,sell,0
2017-14,10,25,sell,0
2017-15,22,13,buy,1
2017-16,11,24,sell,0
2017-17,29,6,buy,1
2017-18,20,15,buy,1
2017-19,16,19,sell,0
2017-20,17,18,sell,0
2017-21,26,9,buy,1
2017-22,20,15,buy,1
2017-23,26,9,buy,1
2017-24,11,24,sell,0
2017-25,9,26,sell,0
2017-26,14,21,sell,0
2017-27,12,23,sell,0
2017-28,9,26,sell,0
2017-29,16,19,sell,0
2017-30,15,20,sell,0
2017-31,27,8,buy,1
2017-32,27,8,buy,1
2017-33,14,21,sell,0
2017-34,24,11,buy,1
2017-35,15,20,sell,0
2017-36,4,31,sell,0
2017-37,21,14,buy,1
2017-38,22,13,buy,1
2017-39,20,15,buy,1
2017-40,17,18,sell,0
2017-41,19,16,buy,1
2017-42,8,27,sell,0
2017-43,18,17,buy,1
2017-44,18,17,buy,1
2017-45,19,16,buy,1
2017-46,25,10,buy,1
2017-47,25,10,buy,1
2017-48,27,8,buy,1
2017-49,18,17,buy,1
2017-50,23,12,buy,1
2017-51,21,14,buy,1
2017-52,26,14,buy,1
2018-01,36,4,buy,1
2018-02,26,9,buy,1
2018-03,21,14,buy,1
2018-04,22,13,buy,1
2018-05,14,21,sell,0
2018-06,13,22,sell,0
2018-07,22,13,buy,1
2018-08,12,23,sell,0
2018-09,18,17,buy,1
2018-10,11,24,sell,0
2018-11,2,33,sell,0
2018-12,12,23,sell,0
2018-13,16,19,sell,0
2018-14,18,17,buy,1
2018-15,31,4,buy,1
2018-16,25,10,buy,1
2018-17,27,8,buy,1
2018-18,21,14,buy,1
2018-19,8,27,sell,0
2018-20,12,23,sell,0
2018-21,5,30,sell,0
2018-22,18,17,buy,1
2018-23,16,19,sell,0
2018-24,17,18,sell,0
2018-25,9,26,sell,0
2018-26,22,13,buy,1
2018-27,23,12,buy,1
2018-28,19,16,buy,1
2018-29,17,18,sell,0
2018-30,27,8,buy,1
2018-31,5,30,sell,0
2018-32,7,28,sell,0
2018-33,19,16,buy,1
2018-34,19,16,buy,1
2018-35,19,16,buy,1
2018-36,5,30,sell,0
2018-37,18,17,buy,1
2018-38,19,16,buy,1
2018-39,13,22,sell,0
2018-40,15,20,sell,0
2018-41,16,19,sell,0
2018-42,19,16,buy,1
2018-43,24,11,buy,1
2018-44,17,18,sell,0
2018-45,15,20,sell,0
2018-46,3,32,sell,0
2018-47,5,30,sell,0
2018-48,17,18,sell,0
2018-49,7,28,sell,0
2018-50,8,27,sell,0
2018-51,29,6,buy,1
2018-52,21,14,buy,1
2019-01,21,19,buy,1
2019-02,14,21,sell,0
2019-03,14,21,sell,0
2019-04,17,18,sell,0
2019-05,13,22,sell,0
2019-06,25,10,buy,1
2019-07,26,9,buy,1
2019-08,20,15,buy,1
2019-09,17,18,sell,0
2019-10,27,8,buy,1
2019-11,24,11,buy,1
2019-12,22,13,buy,1
2019-13,25,10,buy,1
2019-14,28,7,buy,1
2019-15,18,17,buy,1
2019-16,18,17,buy,1
2019-17,23,12,buy,1
2019-18,25,10,buy,1
2019-19,19,16,buy,1
2019-20,23,12,buy,1
2019-21,22,13,buy,1
2019-22,19,16,buy,1
2019-23,9,26,sell,0
2019-24,24,11,buy,1
2019-25,24,11,buy,1
2019-26,14,21,sell,0
2019-27,15,20,sell,0
2019-28,7,28,sell,0
2019-29,14,21,sell,0
2019-30,6,29,sell,0
2019-31,19,16,buy,1
2019-32,15,20,sell,0
2019-33,11,24,sell,0
2019-34,20,15,buy,1
2019-35,9,26,sell,0
2019-36,19,16,buy,1
2019-37,20,15,buy,1
2019-38,25,10,buy,1
2019-39,16,19,sell,0
2019-40,15,20,sell,0
2019-41,19,16,buy,1
2019-42,21,14,buy,1
2019-43,21,14,buy,1
2019-44,12,23,sell,0
2019-45,20,15,buy,1
2019-46,24,11,buy,1
2019-47,7,28,sell,0
2019-48,18,17,buy,1
2019-49,12,23,sell,0
2019-50,7,28,sell,0
2019-51,15,20,sell,0
2019-52,26,9,buy,1
2020-01,19,6,buy,1
2020-02,25,10,buy,1
2020-03,22,13,buy,1
2020-04,14,21,sell,0
2020-05,22,13,buy,1
2020-06,28,7,buy,1
2020-07,21,14,buy,1
2020-08,15,20,sell,0
2020-09,8,27,sell,0
2020-10,24,11,buy,1
2020-11,16,19,sell,0
2020-12,21,14,buy,1
2020-13,17,18,sell,0
2020-14,27,8,buy,1
2020-15,24,11,buy,1
2020-16,23,12,buy,1
2020-17,23,12,buy,1
2020-18,21,14,buy,1
2020-19,17,18,sell,0
2020-20,17,18,sell,0
2020-21,16,19,sell,0
2020-22,25,10,buy,1
2020-23,15,20,sell,0
2020-24,11,24,sell,0
2020-25,20,15,buy,1
2020-26,14,21,sell,0
2020-27,28,7,buy,1
2020-28,18,17,buy,1
2020-29,10,25,sell,0
2020-30,30,5,buy,1
2020-31,26,9,buy,1
2020-32,15,20,sell,0
2020-33,20,15,buy,1
2020-34,18,17,buy,1
2020-35,21,14,buy,1
2020-36,18,17,buy,1
2020-37,15,20,sell,0
2020-38,13,22,sell,0
2020-39,19,16,buy,1
2020-40,14,21,sell,0
2020-41,10,25,sell,0
2020-42,17,18,sell,0
2020-43,21,14,buy,1
2020-44,26,9,buy,1
2020-45,25,10,buy,1
2020-46,23,12,buy,1
2020-47,19,16,buy,1
2020-48,17,18,sell,0
2020-49,20,15,buy,1
2020-50,19,16,buy,1
2020-51,19,16,buy,1
2020-52,11,24,sell,0
2020-53,13,7,buy,1
2021-01,20,15,buy,1
2021-02,26,9,buy,1
2021-03,23,12,buy,1
2021-04,12,23,sell,0
2021-05,20,15,buy,1
2021-06,16,19,sell,0
2021-07,19,16,buy,1
2021-08,14,21,sell,0
2021-09,18,17,buy,1
2021-10,19,16,buy,1
2021-11,20,15,buy,1
2021-12,15,20,sell,0
2021-13,21,14,buy,1
2021-14,15,20,sell,0
2021-15,11,24,sell,0
2021-16,19,16,buy,1
2021-17,23,12,buy,1
2021-18,21,14,buy,1
2021-19,19,16,buy,1
2021-20,8,27,sell,0
2021-21,19,16,buy,1
2021-22,17,18,sell,0
2021-23,22,13,buy,1
2021-24,23,12,buy,1
2021-25,16,19,sell,0
2021-26,12,23,sell,0
2021-27,18,17,buy,1
2021-28,21,14,buy,1
2021-29,13,22,sell,0
2021-30,10,25,sell,0
2021-31,15,20,sell,0
2021-32,21,14,buy,1
2021-33,18,17,buy,1
2021-34,22,13,buy,1
2021-35,10,25,sell,0
2021-36,14,21,sell,0
2021-37,14,21,sell,0
2021-38,18,17,buy,1
2021-39,12,23,sell,0
2021-40,26,9,buy,1
2021-41,21,14,buy,1
2021-42,14,21,sell,0
2021-43,15,20,sell,0
2021-44,13,22,sell,0
2021-45,16,19,sell,0
2021-46,16,19,sell,0
2021-47,15,20,sell,0
2021-48,21,14,buy,1
2021-49,18,17,buy,1
2021-50,17,18,sell,0
2021-51,14,21,sell,0
2021-52,13,12,buy,1
2021-53,8,7,buy,1
2022-01,19,16,buy,1
2022-02,11,24,sell,0
2022-03,20,15,buy,1
2022-04,28,7,buy,1
2022-05,21,14,buy,1
2022-06,16,19,sell,0
2022-07,13,22,sell,0
2022-08,20,15,buy,1
2022-09,11,24,sell,0
2022-10,24,11,buy,1
2022-11,24,11,buy,1
2022-12,20,15,buy,1
2022-13,21,14,buy,1
2022-14,25,10,buy,1
2022-15,19,16,buy,1
2022-16,22,13,buy,1
2022-17,19,16,buy,1
2022-18,26,9,buy,1
2022-19,26,9,buy,1
2022-20,25,10,buy,1
2022-21,18,17,buy,1
2022-22,18,17,buy,1
2022-23,25,10,buy,1
2022-24,23,12,buy,1
2022-25,20,15,buy,1
2022-26,12,23,sell,0
2022-27,19,16,buy,1
2022-28,20,15,buy,1
2022-29,18,17,buy,1
2022-30,12,23,sell,0
2022-31,17,18,sell,0
2022-32,16,19,sell,0
2022-33,19,16,buy,1
2022-34,12,23,sell,0
2022-35,15,20,sell,0
2022-36,24,11,buy,1
2022-37,12,23,sell,0
2022-38,16,19,sell,0
2022-39,23,12,buy,1
2022-40,11,24,sell,0
2022-41,19,16,buy,1
2022-42,18,17,buy,1
2022-43,18,17,buy,1
2022-44,17,18,sell,0
2022-45,18,17,buy,1
2022-46,11,24,sell,0
2022-47,19,16,buy,1
2022-48,14,21,sell,0
2022-49,11,24,sell,0
2022-50,12,23,sell,0
2022-51,14,21,sell,0
2022-52,21,19,buy,1
