YearWeek,buy,sell,Action,ActionID
2010-01,11,31,sell,0
2010-02,24,18,buy,1
2010-03,16,26,sell,0
2010-04,20,22,sell,0
2010-05,16,26,sell,0
2010-06,20,22,sell,0
2010-07,25,17,buy,1
2010-08,14,28,sell,0
2010-09,23,19,buy,1
2010-10,12,30,sell,0
2010-11,16,26,sell,0
2010-12,26,16,buy,1
2010-13,23,19,buy,1
2010-14,18,24,sell,0
2010-15,31,11,buy,1
2010-16,19,23,sell,0
2010-17,27,15,buy,1
2010-18,25,17,buy,1
2010-19,13,29,sell,0
2010-20,15,27,sell,0
2010-21,29,13,buy,1
2010-22,29,13,buy,1
2010-23,18,24,sell,0
2010-24,27,15,buy,1
2010-25,13,29,sell,0
2010-26,15,27,sell,0
2010-27,24,18,buy,1
2010-28,26,16,buy,1
2010-29,34,8,buy,1
2010-30,27,15,buy,1
2010-31,33,9,buy,1
2010-32,33,9,buy,1
2010-33,21,21,buy,1
2010-34,25,17,buy,1
2010-35,25,17,buy,1
2010-36,27,15,buy,1
2010-37,21,21,buy,1
2010-38,33,9,buy,1
2010-39,14,28,sell,0
2010-40,17,25,sell,0
2010-41,26,16,buy,1
2010-42,31,11,buy,1
2010-43,25,17,buy,1
2010-44,19,23,sell,0
2010-45,27,15,buy,1
2010-46,26,16,buy,1
2010-47,27,15,buy,1
2010-48,26,16,buy,1
2010-49,17,25,sell,0
2010-50,33,9,buy,1
2010-51,26,16,buy,1
2010-52,26,4,buy,1
2010-53,10,8,buy,1
2011-01,14,28,sell,0
2011-02,20,22,sell,0
2011-03,17,25,sell,0
2011-04,15,27,sell,0
2011-05,19,23,sell,0
2011-06,19,23,sell,0
2011-07,21,21,buy,1
2011-08,30,12,buy,1
2011-09,28,14,buy,1
2011-10,25,17,buy,1
2011-11,13,29,sell,0
2011-12,31,11,buy,1
2011-13,34,8,buy,1
2011-14,22,20,buy,1
2011-15,23,19,buy,1
2011-16,13,29,sell,0
2011-17,12,30,sell,0
2011-18,17,25,sell,0
2011-19,30,12,buy,1
2011-20,17,25,sell,0
2011-21,18,24,sell,0
2011-22,24,18,buy,1
2011-23,28,14,buy,1
2011-24,22,20,buy,1
2011-25,22,20,buy,1
2011-26,28,14,buy,1
2011-27,28,14,buy,1
2011-28,20,22,sell,0
2011-29,30,12,buy,1
2011-30,28,14,buy,1
2011-31,11,31,sell,0
2011-32,19,23,sell,0
2011-33,27,15,buy,1
2011-34,22,20,buy,1
2011-35,35,7,buy,1
2011-36,29,13,buy,1
2011-37,25,17,buy,1
2011-38,25,17,buy,1
2011-39,14,28,sell,0
2011-40,9,33,sell,0
2011-41,21,21,buy,1
2011-42,14,28,sell,0
2011-43,18,24,sell,0
2011-44,29,13,buy,1
2011-45,24,18,buy,1
2011-46,16,26,sell,0
2011-47,16,26,sell,0
2011-48,25,17,buy,1
2011-49,27,15,buy,1
2011-50,26,16,buy,1
2011-51,29,13,buy,1
2011-52,32,16,buy,1
2012-01,24,24,buy,1
2012-02,10,32,sell,0
2012-03,21,21,buy,1
2012-04,22,20,buy,1
2012-05,22,20,buy,1
2012-06,24,18,buy,1
2012-07,24,18,buy,1
2012-08,25,17,buy,1
2012-09,23,19,buy,1
2012-10,34,8,buy,1
2012-11,30,12,buy,1
2012-12,33,9,buy,1
2012-13,35,7,buy,1
2012-14,33,9,buy,1
2012-15,21,21,buy,1
2012-16,32,10,buy,1
2012-17,29,13,buy,1
2012-18,24,18,buy,1
2012-19,29,13,buy,1
2012-20,9,33,sell,0
2012-21,23,19,buy,1
2012-22,16,26,sell,0
2012-23,33,9,buy,1
2012-24,22,20,buy,1
2012-25,20,22,sell,0
2012-26,30,12,buy,1
2012-27,28,14,buy,1
2012-28,14,28,sell,0
2012-29,10,32,sell,0
2012-30,29,13,buy,1
2012-31,22,20,buy,1
2012-32,10,32,sell,0
2012-33,13,29,sell,0
2012-34,24,18,buy,1
2012-35,12,30,sell,0
2012-36,21,21,buy,1
2012-37,19,23,sell,0
2012-38,23,19,buy,1
2012-39,20,22,sell,0
2012-40,16,26,sell,0
2012-41,24,18,buy,1
2012-42,16,26,sell,0
2012-43,19,23,sell,0
2012-44,23,19,buy,1
2012-45,21,21,buy,1
2012-46,26,16,buy,1
2012-47,31,11,buy,1
2012-48,27,15,buy,1
2012-49,27,15,buy,1
2012-50,19,23,sell,0
2012-51,15,27,sell,0
2012-52,26,22,buy,1
2013-01,35,13,buy,1
2013-02,12,30,sell,0
2013-03,33,9,buy,1
2013-04,20,22,sell,0
2013-05,23,19,buy,1
2013-06,25,17,buy,1
2013-07,13,29,sell,0
2013-08,21,21,buy,1
2013-09,32,10,buy,1
2013-10,28,14,buy,1
2013-11,20,22,sell,0
2013-12,37,5,buy,1
2013-13,19,23,sell,0
2013-14,25,17,buy,1
2013-15,31,11,buy,1
2013-16,28,14,buy,1
2013-17,22,20,buy,1
2013-18,23,19,buy,1
2013-19,17,25,sell,0
2013-20,33,9,buy,1
2013-21,16,26,sell,0
2013-22,13,29,sell,0
2013-23,25,17,buy,1
2013-24,15,27,sell,0
2013-25,24,18,buy,1
2013-26,26,16,buy,1
2013-27,26,16,buy,1
2013-28,15,27,sell,0
2013-29,34,8,buy,1
2013-30,13,29,sell,0
2013-31,22,20,buy,1
2013-32,22,20,buy,1
2013-33,11,31,sell,0
2013-34,16,26,sell,0
2013-35,20,22,sell,0
2013-36,20,22,sell,0
2013-37,17,25,sell,0
2013-38,21,21,buy,1
2013-39,17,25,sell,0
2013-40,10,32,sell,0
2013-41,24,18,buy,1
2013-42,28,14,buy,1
2013-43,23,19,buy,1
2013-44,27,15,buy,1
2013-45,23,19,buy,1
2013-46,23,19,buy,1
2013-47,22,20,buy,1
2013-48,15,27,sell,0
2013-49,27,15,buy,1
2013-50,13,29,sell,0
2013-51,24,18,buy,1
2013-52,22,20,buy,1
2014-01,19,29,sell,0
2014-02,19,23,sell,0
2014-03,17,25,sell,0
2014-04,18,24,sell,0
2014-05,21,21,buy,1
2014-06,9,33,sell,0
2014-07,28,14,buy,1
2014-08,15,27,sell,0
2014-09,35,7,buy,1
2014-10,26,16,buy,1
2014-11,24,18,buy,1
2014-12,26,16,buy,1
2014-13,31,11,buy,1
2014-14,23,19,buy,1
2014-15,36,6,buy,1
2014-16,32,10,buy,1
2014-17,30,12,buy,1
2014-18,24,18,buy,1
2014-19,27,15,buy,1
2014-20,30,12,buy,1
2014-21,19,23,sell,0
2014-22,32,10,buy,1
2014-23,33,9,buy,1
2014-24,35,7,buy,1
2014-25,30,12,buy,1
2014-26,35,7,buy,1
2014-27,25,17,buy,1
2014-28,35,7,buy,1
2014-29,28,14,buy,1
2014-30,16,26,sell,0
2014-31,10,32,sell,0
2014-32,21,21,buy,1
2014-33,32,10,buy,1
2014-34,25,17,buy,1
2014-35,32,10,buy,1
2014-36,33,9,buy,1
2014-37,28,14,buy,1
2014-38,24,18,buy,1
2014-39,30,12,buy,1
2014-40,39,3,buy,1
2014-41,34,8,buy,1
2014-42,33,9,buy,1
2014-43,31,11,buy,1
2014-44,27,15,buy,1
2014-45,22,20,buy,1
2014-46,30,12,buy,1
2014-47,34,8,buy,1
2014-48,27,15,buy,1
2014-49,18,24,sell,0
2014-50,10,32,sell,0
2014-51,28,14,buy,1
2014-52,29,13,buy,1
2015-01,8,16,sell,0
2015-02,23,19,buy,1
2015-03,24,18,buy,1
2015-04,35,7,buy,1
2015-05,15,27,sell,0
2015-06,24,18,buy,1
2015-07,11,31,sell,0
2015-08,22,20,buy,1
2015-09,35,7,buy,1
2015-10,15,27,sell,0
2015-11,14,28,sell,0
2015-12,19,23,sell,0
2015-13,20,22,sell,0
2015-14,26,16,buy,1
2015-15,32,10,buy,1
2015-16,23,19,buy,1
2015-17,16,26,sell,0
2015-18,26,16,buy,1
2015-19,27,15,buy,1
2015-20,33,9,buy,1
2015-21,27,15,buy,1
2015-22,20,22,sell,0
2015-23,21,21,buy,1
2015-24,27,15,buy,1
2015-25,35,7,buy,1
2015-26,22,20,buy,1
2015-27,24,18,buy,1
2015-28,28,14,buy,1
2015-29,31,11,buy,1
2015-30,22,20,buy,1
2015-31,29,13,buy,1
2015-32,35,7,buy,1
2015-33,17,25,sell,0
2015-34,26,16,buy,1
2015-35,16,26,sell,0
2015-36,22,20,buy,1
2015-37,18,24,sell,0
2015-38,37,5,buy,1
2015-39,34,8,buy,1
2015-40,31,11,buy,1
2015-41,38,4,buy,1
2015-42,21,21,buy,1
2015-43,31,11,buy,1
2015-44,11,31,sell,0
2015-45,14,28,sell,0
2015-46,22,20,buy,1
2015-47,33,9,buy,1
2015-48,24,18,buy,1
2015-49,18,24,sell,0
2015-50,25,17,buy,1
2015-51,26,16,buy,1
2015-52,31,11,buy,1
2015-53,11,13,sell,0
2016-01,31,11,buy,1
2016-02,24,18,buy,1
2016-03,27,15,buy,1
2016-04,27,15,buy,1
2016-05,20,22,sell,0
2016-06,33,9,buy,1
2016-07,20,22,sell,0
2016-08,25,17,buy,1
2016-09,36,6,buy,1
2016-10,37,5,buy,1
2016-11,29,13,buy,1
