YearWeek,buy,sell,Action,ActionID
2010-01,24,20,buy,1
2010-02,25,24,buy,1
2010-03,17,25,sell,0
2010-04,21,28,sell,0
2010-05,21,23,sell,0
2010-06,26,22,buy,1
2010-07,22,23,sell,0
2010-08,16,26,sell,0
2010-09,18,24,sell,0
2010-10,18,26,sell,0
2010-11,22,27,sell,0
2010-12,20,22,sell,0
2010-13,24,18,buy,1
2010-14,15,27,sell,0
2010-15,16,31,sell,0
2010-16,15,31,sell,0
2010-17,23,22,buy,1
2010-18,22,27,sell,0
2010-19,17,26,sell,0
2010-20,14,35,sell,0
2010-21,22,22,buy,1
2010-22,21,21,buy,1
2010-23,18,24,sell,0
2010-24,16,30,sell,0
2010-25,25,23,buy,1
2010-26,12,34,sell,0
2010-27,11,36,sell,0
2010-28,16,26,sell,0
2010-29,22,27,sell,0
2010-30,24,20,buy,1
2010-31,21,27,sell,0
2010-32,23,22,buy,1
2010-33,23,24,sell,0
2010-34,20,26,sell,0
2010-35,16,26,sell,0
2010-36,14,28,sell,0
2010-37,16,29,sell,0
2010-38,18,29,sell,0
2010-39,18,24,sell,0
2010-40,18,24,sell,0
2010-41,23,20,buy,1
2010-42,22,27,sell,0
2010-43,15,28,sell,0
2010-44,24,25,sell,0
2010-45,30,13,buy,1
2010-46,20,29,sell,0
2010-47,17,27,sell,0
2010-48,17,29,sell,0
2010-49,13,33,sell,0
2010-50,18,30,sell,0
2010-51,25,20,buy,1
2010-52,18,12,buy,1
2010-53,11,7,buy,1
2011-01,13,29,sell,0
2011-02,23,23,buy,1
2011-03,21,26,sell,0
2011-04,22,22,buy,1
2011-05,17,32,sell,0
2011-06,22,21,buy,1
2011-07,26,23,buy,1
2011-08,18,26,sell,0
2011-09,15,27,sell,0
2011-10,16,26,sell,0
2011-11,29,17,buy,1
2011-12,26,21,buy,1
2011-13,17,25,sell,0
2011-14,21,21,buy,1
2011-15,16,26,sell,0
2011-16,25,24,buy,1
2011-17,21,24,sell,0
2011-18,18,29,sell,0
2011-19,18,29,sell,0
2011-20,23,22,buy,1
2011-21,22,27,sell,0
2011-22,19,23,sell,0
2011-23,21,21,buy,1
2011-24,23,19,buy,1
2011-25,19,28,sell,0
2011-26,15,31,sell,0
2011-27,23,25,sell,0
2011-28,15,31,sell,0
2011-29,16,28,sell,0
2011-30,17,32,sell,0
2011-31,18,24,sell,0
2011-32,23,26,sell,0
2011-33,23,21,buy,1
2011-34,28,20,buy,1
2011-35,17,28,sell,0
2011-36,24,18,buy,1
2011-37,20,22,sell,0
2011-38,21,25,sell,0
2011-39,14,32,sell,0
2011-40,18,24,sell,0
2011-41,19,23,sell,0
2011-42,21,24,sell,0
2011-43,19,29,sell,0
2011-44,11,34,sell,0
2011-45,20,28,sell,0
2011-46,15,29,sell,0
2011-47,22,27,sell,0
2011-48,24,18,buy,1
2011-49,16,32,sell,0
2011-50,23,23,buy,1
2011-51,17,32,sell,0
2011-52,22,27,sell,0
2012-01,20,28,sell,0
2012-02,16,26,sell,0
2012-03,23,24,sell,0
2012-04,16,30,sell,0
2012-05,24,22,buy,1
2012-06,24,23,buy,1
2012-07,23,22,buy,1
2012-08,29,20,buy,1
2012-09,21,21,buy,1
2012-10,19,23,sell,0
2012-11,15,27,sell,0
2012-12,20,28,sell,0
2012-13,22,24,sell,0
2012-14,20,22,sell,0
2012-15,16,26,sell,0
2012-16,14,30,sell,0
2012-17,18,31,sell,0
2012-18,14,29,sell,0
2012-19,27,21,buy,1
2012-20,21,24,sell,0
2012-21,14,32,sell,0
2012-22,20,27,sell,0
2012-23,20,22,sell,0
2012-24,18,24,sell,0
