YearWeek,buy,sell,Action,ActionID
2010-01,28,21,buy,1
2010-02,31,18,buy,1
2010-03,15,34,sell,0
2010-04,25,24,buy,1
2010-05,25,24,buy,1
2010-06,36,13,buy,1
2010-07,40,9,buy,1
2010-08,22,27,sell,0
2010-09,38,11,buy,1
2010-10,35,14,buy,1
2010-11,36,13,buy,1
2010-12,35,14,buy,1
2010-13,35,14,buy,1
2010-14,27,22,buy,1
2010-15,33,16,buy,1
2010-16,33,16,buy,1
2010-17,24,25,sell,0
2010-18,14,35,sell,0
2010-19,25,24,buy,1
2010-20,6,43,sell,0
2010-21,36,13,buy,1
2010-22,23,26,sell,0
2010-23,31,18,buy,1
2010-24,35,14,buy,1
2010-25,17,32,sell,0
2010-26,15,34,sell,0
2010-27,38,11,buy,1
2010-28,27,22,buy,1
2010-29,29,20,buy,1
2010-30,26,23,buy,1
2010-31,23,26,sell,0
2010-32,10,39,sell,0
2010-33,22,27,sell,0
2010-34,18,31,sell,0
2010-35,37,12,buy,1
2010-36,36,13,buy,1
2010-37,35,14,buy,1
2010-38,35,14,buy,1
2010-39,21,28,sell,0
2010-40,36,13,buy,1
2010-41,30,19,buy,1
2010-42,31,18,buy,1
2010-43,18,31,sell,0
2010-44,33,16,buy,1
2010-45,10,39,sell,0
2010-46,22,27,sell,0
2010-47,22,27,sell,0
2010-48,30,19,buy,1
2010-49,44,5,buy,1
2010-50,32,17,buy,1
2010-51,26,23,buy,1
2010-52,16,19,sell,0
2010-53,15,6,buy,1
2011-01,33,16,buy,1
2011-02,36,13,buy,1
2011-03,37,12,buy,1
2011-04,21,28,sell,0
2011-05,36,13,buy,1
2011-06,40,9,buy,1
2011-07,35,14,buy,1
2011-08,18,31,sell,0
2011-09,37,12,buy,1
2011-10,17,32,sell,0
2011-11,20,29,sell,0
2011-12,43,6,buy,1
2011-13,40,9,buy,1
2011-14,19,30,sell,0
2011-15,22,27,sell,0
2011-16,34,15,buy,1
2011-17,45,4,buy,1
2011-18,30,19,buy,1
2011-19,26,23,buy,1
2011-20,18,31,sell,0
2011-21,22,27,sell,0
2011-22,17,32,sell,0
2011-23,20,29,sell,0
2011-24,35,14,buy,1
2011-25,28,21,buy,1
2011-26,40,9,buy,1
2011-27,31,18,buy,1
2011-28,20,29,sell,0
2011-29,34,15,buy,1
2011-30,9,40,sell,0
2011-31,7,42,sell,0
2011-32,31,18,buy,1
2011-33,27,22,buy,1
2011-34,32,17,buy,1
2011-35,27,22,buy,1
2011-36,22,27,sell,0
2011-37,36,13,buy,1
2011-38,15,34,sell,0
2011-39,25,24,buy,1
2011-40,29,20,buy,1
2011-41,40,9,buy,1
2011-42,27,22,buy,1
2011-43,36,13,buy,1
2011-44,31,18,buy,1
2011-45,34,15,buy,1
2011-46,13,36,sell,0
2011-47,15,34,sell,0
2011-48,39,10,buy,1
2011-49,32,17,buy,1
2011-50,22,27,sell,0
2011-51,44,5,buy,1
2011-52,37,19,buy,1
2012-01,35,21,buy,1
2012-02,23,26,sell,0
2012-03,43,6,buy,1
2012-04,28,21,buy,1
2012-05,30,19,buy,1
2012-06,23,26,sell,0
2012-07,34,15,buy,1
2012-08,37,12,buy,1
2012-09,17,32,sell,0
2012-10,29,20,buy,1
2012-11,39,10,buy,1
2012-12,23,26,sell,0
2012-13,26,23,buy,1
2012-14,15,34,sell,0
2012-15,25,24,buy,1
2012-16,31,18,buy,1
2012-17,35,14,buy,1
2012-18,18,31,sell,0
2012-19,6,43,sell,0
2012-20,8,41,sell,0
2012-21,27,22,buy,1
2012-22,20,29,sell,0
2012-23,29,20,buy,1
2012-24,35,14,buy,1
2012-25,23,26,sell,0
2012-26,33,16,buy,1
2012-27,23,26,sell,0
2012-28,18,31,sell,0
2012-29,30,19,buy,1
2012-30,31,18,buy,1
2012-31,32,17,buy,1
2012-32,36,13,buy,1
2012-33,36,13,buy,1
2012-34,15,34,sell,0
2012-35,20,29,sell,0
2012-36,32,17,buy,1
2012-37,37,12,buy,1
2012-38,27,22,buy,1
2012-39,22,27,sell,0
2012-40,36,13,buy,1
2012-41,22,27,sell,0
2012-42,29,20,buy,1
2012-43,17,32,sell,0
2012-44,26,23,buy,1
2012-45,16,33,sell,0
2012-46,27,22,buy,1
2012-47,41,8,buy,1
2012-48,34,15,buy,1
2012-49,36,13,buy,1
2012-50,34,15,buy,1
2012-51,26,23,buy,1
2012-52,20,36,sell,0
2013-01,44,12,buy,1
2013-02,29,20,buy,1
2013-03,39,10,buy,1
2013-04,37,12,buy,1
2013-05,29,20,buy,1
2013-06,27,22,buy,1
2013-07,29,20,buy,1
2013-08,27,22,buy,1
2013-09,32,17,buy,1
2013-10,42,7,buy,1
2013-11,27,22,buy,1
2013-12,20,29,sell,0
2013-13,27,22,buy,1
2013-14,21,28,sell,0
2013-15,32,17,buy,1
2013-16,14,35,sell,0
2013-17,38,11,buy,1
2013-18,37,12,buy,1
2013-19,32,17,buy,1
2013-20,39,10,buy,1
2013-21,30,19,buy,1
2013-22,21,28,sell,0
2013-23,29,20,buy,1
2013-24,25,24,buy,1
2013-25,24,25,sell,0
2013-26,35,14,buy,1
2013-27,39,10,buy,1
2013-28,41,8,buy,1
2013-29,34,15,buy,1
2013-30,15,34,sell,0
2013-31,40,9,buy,1
2013-32,19,30,sell,0
2013-33,16,33,sell,0
2013-34,19,30,sell,0
2013-35,25,24,buy,1
2013-36,37,12,buy,1
2013-37,36,13,buy,1
2013-38,35,14,buy,1
2013-39,16,33,sell,0
2013-40,16,33,sell,0
2013-41,31,18,buy,1
2013-42,32,17,buy,1
2013-43,37,12,buy,1
2013-44,30,19,buy,1
2013-45,34,15,buy,1
2013-46,43,6,buy,1
2013-47,34,15,buy,1
2013-48,41,8,buy,1
2013-49,22,27,sell,0
2013-50,15,34,sell,0
2013-51,37,12,buy,1
2013-52,37,12,buy,1
2014-01,18,38,sell,0
2014-02,14,35,sell,0
2014-03,25,24,buy,1
2014-04,16,33,sell,0
2014-05,14,35,sell,0
2014-06,31,18,buy,1
2014-07,42,7,buy,1
2014-08,38,11,buy,1
2014-09,44,5,buy,1
2014-10,33,16,buy,1
2014-11,8,41,sell,0
2014-12,33,16,buy,1
2014-13,32,17,buy,1
2014-14,30,19,buy,1
2014-15,15,34,sell,0
2014-16,32,17,buy,1
2014-17,25,24,buy,1
2014-18,29,20,buy,1
2014-19,29,20,buy,1
2014-20,28,21,buy,1
2014-21,30,19,buy,1
2014-22,38,11,buy,1
2014-23,39,10,buy,1
2014-24,19,30,sell,0
2014-25,28,21,buy,1
2014-26,20,29,sell,0
2014-27,36,13,buy,1
2014-28,28,21,buy,1
2014-29,35,14,buy,1
2014-30,20,29,sell,0
2014-31,14,35,sell,0
2014-32,22,27,sell,0
2014-33,29,20,buy,1
2014-34,33,16,buy,1
2014-35,27,22,buy,1
2014-36,27,22,buy,1
2014-37,23,26,sell,0
2014-38,46,3,buy,1
2014-39,26,23,buy,1
2014-40,28,21,buy,1
2014-41,10,39,sell,0
2014-42,21,28,sell,0
2014-43,43,6,buy,1
2014-44,41,8,buy,1
2014-45,33,16,buy,1
2014-46,35,14,buy,1
2014-47,37,12,buy,1
2014-48,39,10,buy,1
