YearWeek,buy,sell,Action,ActionID
2022-01,28,21,buy,1
2022-02,27,22,buy,1
2022-03,26,23,buy,1
2022-04,26,23,buy,1
2022-05,31,18,buy,1
2022-06,35,14,buy,1
2022-07,29,20,buy,1
2022-08,27,22,buy,1
2022-09,24,25,sell,0
2022-10,21,28,sell,0
2022-11,32,17,buy,1
2022-12,28,21,buy,1
2022-13,30,19,buy,1
2022-14,34,15,buy,1
2022-15,28,21,buy,1
2022-16,23,26,sell,0
2022-17,22,27,sell,0
2022-18,23,26,sell,0
2022-19,25,24,buy,1
2022-20,33,16,buy,1
2022-21,36,13,buy,1
2022-22,29,20,buy,1
2022-23,34,15,buy,1
2022-24,32,17,buy,1
2022-25,28,21,buy,1
2022-26,31,18,buy,1
2022-27,32,17,buy,1
2022-28,33,16,buy,1
2022-29,29,20,buy,1
2022-30,27,22,buy,1
2022-31,33,16,buy,1
2022-32,18,31,sell,0
2022-33,21,28,sell,0
2022-34,18,31,sell,0
2022-35,33,16,buy,1
2022-36,31,18,buy,1
2022-37,18,31,sell,0
2022-38,21,28,sell,0
2022-39,24,25,sell,0
2022-40,24,25,sell,0
2022-41,32,17,buy,1
2022-42,23,26,sell,0
2022-43,30,19,buy,1
2022-44,29,20,buy,1
2022-45,24,25,sell,0
2022-46,22,27,sell,0
2022-47,25,24,buy,1
2022-48,20,29,sell,0
2022-49,27,22,buy,1
2022-50,26,23,buy,1
2022-51,24,25,sell,0
2022-52,32,24,buy,1
