YearWeek,buy,sell,Action,ActionID
2010-01,26,20,buy,1
2010-02,17,32,sell,0
2010-03,20,29,sell,0
2010-04,17,32,sell,0
2010-05,17,29,sell,0
2010-06,27,22,buy,1
2010-07,29,20,buy,1
2010-08,35,14,buy,1
2010-09,41,8,buy,1
2010-10,35,14,buy,1
2010-11,40,9,buy,1
2010-12,34,15,buy,1
2010-13,37,12,buy,1
2010-14,31,18,buy,1
2010-15,23,25,sell,0
2010-16,41,7,buy,1
2010-17,32,17,buy,1
2010-18,12,37,sell,0
2010-19,30,15,buy,1
2010-20,14,35,sell,0
2010-21,29,15,buy,1
2010-22,27,22,buy,1
2010-23,24,25,sell,0
2010-24,33,16,buy,1
2010-25,26,23,buy,1
2010-26,27,22,buy,1
2010-27,34,15,buy,1
2010-28,29,18,buy,1
2010-29,31,17,buy,1
2010-30,27,22,buy,1
2010-31,36,13,buy,1
2010-32,25,22,buy,1
2010-33,35,14,buy,1
2010-34,20,27,sell,0
2010-35,31,12,buy,1
2010-36,33,16,buy,1
2010-37,34,15,buy,1
2010-38,38,11,buy,1
2010-39,39,10,buy,1
2010-40,26,22,buy,1
2010-41,23,23,buy,1
2010-42,19,30,sell,0
2010-43,17,32,sell,0
2010-44,35,14,buy,1
2010-45,11,38,sell,0
2010-46,16,33,sell,0
2010-47,17,32,sell,0
2010-48,33,16,buy,1
2010-49,15,34,sell,0
2010-50,19,30,sell,0
2010-51,32,15,buy,1
2010-52,27,8,buy,1
2010-53,11,8,buy,1
2011-01,11,38,sell,0
2011-02,12,37,sell,0
2011-03,42,7,buy,1
2011-04,19,30,sell,0
2011-05,20,29,sell,0
2011-06,16,33,sell,0
2011-07,25,24,buy,1
2011-08,22,27,sell,0
2011-09,32,17,buy,1
2011-10,23,26,sell,0
2011-11,29,20,buy,1
2011-12,34,13,buy,1
2011-13,42,7,buy,1
2011-14,23,26,sell,0
2011-15,25,22,buy,1
2011-16,35,14,buy,1
2011-17,19,30,sell,0
2011-18,15,34,sell,0
2011-19,28,21,buy,1
2011-20,15,34,sell,0
2011-21,31,18,buy,1
2011-22,34,15,buy,1
2011-23,34,15,buy,1
2011-24,24,24,buy,1
2011-25,33,16,buy,1
2011-26,30,19,buy,1
2011-27,32,17,buy,1
2011-28,23,26,sell,0
2011-29,26,16,buy,1
2011-30,26,23,buy,1
2011-31,8,41,sell,0
2011-32,31,18,buy,1
2011-33,22,27,sell,0
2011-34,13,36,sell,0
2011-35,22,27,sell,0
2011-36,26,22,buy,1
2011-37,13,36,sell,0
2011-38,24,25,sell,0
2011-39,24,25,sell,0
2011-40,21,28,sell,0
2011-41,30,18,buy,1
2011-42,19,30,sell,0
2011-43,33,14,buy,1
2011-44,29,20,buy,1
2011-45,26,23,buy,1
2011-46,11,38,sell,0
2011-47,18,31,sell,0
2011-48,30,19,buy,1
2011-49,24,21,buy,1
2011-50,24,21,buy,1
2011-51,30,19,buy,1
2011-52,19,37,sell,0
2012-01,38,16,buy,1
2012-02,30,19,buy,1
2012-03,26,23,buy,1
2012-04,33,16,buy,1
2012-05,34,15,buy,1
2012-06,25,24,buy,1
2012-07,38,11,buy,1
2012-08,24,25,sell,0
2012-09,24,25,sell,0
2012-10,34,15,buy,1
2012-11,10,39,sell,0
2012-12,22,27,sell,0
2012-13,27,21,buy,1
2012-14,37,11,buy,1
2012-15,22,27,sell,0
2012-16,18,31,sell,0
2012-17,15,34,sell,0
2012-18,25,24,buy,1
2012-19,35,14,buy,1
2012-20,36,13,buy,1
2012-21,31,18,buy,1
2012-22,34,15,buy,1
2012-23,34,15,buy,1
2012-24,23,26,sell,0
2012-25,38,11,buy,1
2012-26,23,26,sell,0
2012-27,27,22,buy,1
2012-28,23,26,sell,0
2012-29,12,37,sell,0
2012-30,20,29,sell,0
2012-31,29,19,buy,1
2012-32,38,10,buy,1
2012-33,40,9,buy,1
2012-34,35,14,buy,1
2012-35,18,31,sell,0
2012-36,30,19,buy,1
2012-37,33,16,buy,1
2012-38,34,13,buy,1
2012-39,41,8,buy,1
2012-40,31,18,buy,1
2012-41,27,22,buy,1
2012-42,28,21,buy,1
2012-43,28,21,buy,1
2012-44,29,20,buy,1
2012-45,39,10,buy,1
2012-46,26,23,buy,1
2012-47,22,27,sell,0
2012-48,33,16,buy,1
2012-49,28,19,buy,1
2012-50,18,31,sell,0
2012-51,24,25,sell,0
2012-52,36,20,buy,1
2013-01,26,30,sell,0
2013-02,34,15,buy,1
2013-03,38,11,buy,1
2013-04,26,23,buy,1
2013-05,30,18,buy,1
2013-06,27,22,buy,1
2013-07,35,14,buy,1
2013-08,28,21,buy,1
2013-09,20,29,sell,0
2013-10,31,18,buy,1
2013-11,24,21,buy,1
2013-12,18,31,sell,0
2013-13,33,16,buy,1
2013-14,22,22,buy,1
2013-15,11,38,sell,0
