YearWeek,buy,sell,Action,ActionID
2010-01,19,23,sell,0
2010-02,29,13,buy,1
2010-03,25,17,buy,1
2010-04,14,28,sell,0
2010-05,16,23,sell,0
2010-06,16,26,sell,0
2010-07,14,28,sell,0
2010-08,20,22,sell,0
2010-09,21,21,buy,1
2010-10,21,21,buy,1
2010-11,24,18,buy,1
2010-12,20,22,sell,0
2010-13,19,23,sell,0
2010-14,15,27,sell,0
2010-15,20,21,sell,0
2010-16,19,22,sell,0
2010-17,16,26,sell,0
2010-18,15,27,sell,0
2010-19,14,24,sell,0
2010-20,14,28,sell,0
2010-21,14,23,sell,0
2010-22,19,23,sell,0
2010-23,17,25,sell,0
2010-24,18,24,sell,0
2010-25,12,30,sell,0
2010-26,21,21,buy,1
2010-27,24,18,buy,1
2010-28,23,17,buy,1
2010-29,23,18,buy,1
2010-30,16,26,sell,0
2010-31,21,21,buy,1
2010-32,15,26,sell,0
2010-33,17,25,sell,0
2010-34,22,19,buy,1
2010-35,17,22,sell,0
2010-36,24,18,buy,1
2010-37,17,25,sell,0
2010-38,15,27,sell,0
2010-39,23,19,buy,1
2010-40,22,19,buy,1
2010-41,23,16,buy,1
2010-42,20,22,sell,0
2010-43,19,23,sell,0
2010-44,20,22,sell,0
2010-45,17,25,sell,0
2010-46,26,16,buy,1
2010-47,17,24,sell,0
2010-48,17,25,sell,0
2010-49,23,19,buy,1
2010-50,20,22,sell,0
2010-51,20,21,sell,0
2010-52,13,17,sell,0
2010-53,5,12,sell,0
2011-01,18,24,sell,0
2011-02,17,25,sell,0
2011-03,19,23,sell,0
2011-04,20,22,sell,0
2011-05,14,28,sell,0
2011-06,19,23,sell,0
2011-07,22,20,buy,1
2011-08,22,20,buy,1
2011-09,16,25,sell,0
2011-10,18,24,sell,0
2011-11,21,21,buy,1
2011-12,23,17,buy,1
2011-13,20,22,sell,0
2011-14,24,18,buy,1
2011-15,21,20,buy,1
2011-16,15,27,sell,0
2011-17,18,24,sell,0
2011-18,18,24,sell,0
2011-19,11,31,sell,0
2011-20,15,27,sell,0
2011-21,17,25,sell,0
2011-22,21,21,buy,1
2011-23,16,26,sell,0
2011-24,25,16,buy,1
2011-25,21,20,buy,1
2011-26,21,20,buy,1
2011-27,23,19,buy,1
2011-28,14,28,sell,0
2011-29,14,21,sell,0
2011-30,17,25,sell,0
2011-31,18,24,sell,0
2011-32,29,13,buy,1
2011-33,21,21,buy,1
2011-34,16,26,sell,0
2011-35,16,26,sell,0
2011-36,20,20,buy,1
2011-37,23,19,buy,1
2011-38,16,26,sell,0
2011-39,14,27,sell,0
2011-40,20,22,sell,0
2011-41,21,20,buy,1
2011-42,17,24,sell,0
2011-43,20,22,sell,0
2011-44,22,20,buy,1
2011-45,20,22,sell,0
2011-46,15,27,sell,0
2011-47,24,18,buy,1
2011-48,21,21,buy,1
2011-49,17,22,sell,0
2011-50,13,25,sell,0
2011-51,21,21,buy,1
2011-52,18,30,sell,0
2012-01,22,25,sell,0
2012-02,18,24,sell,0
2012-03,21,21,buy,1
2012-04,24,18,buy,1
2012-05,16,26,sell,0
2012-06,18,24,sell,0
2012-07,19,23,sell,0
2012-08,19,23,sell,0
2012-09,23,19,buy,1
2012-10,15,27,sell,0
2012-11,26,16,buy,1
2012-12,23,19,buy,1
2012-13,19,22,sell,0
2012-14,15,26,sell,0
2012-15,13,29,sell,0
2012-16,14,28,sell,0
2012-17,27,15,buy,1
2012-18,17,25,sell,0
2012-19,23,19,buy,1
2012-20,10,32,sell,0
2012-21,19,23,sell,0
2012-22,20,22,sell,0
2012-23,19,23,sell,0
2012-24,17,25,sell,0
2012-25,28,14,buy,1
2012-26,20,22,sell,0
2012-27,24,18,buy,1
2012-28,13,28,sell,0
2012-29,16,23,sell,0
2012-30,13,29,sell,0
2012-31,16,25,sell,0
2012-32,20,21,sell,0
2012-33,16,26,sell,0
2012-34,25,17,buy,1
2012-35,17,25,sell,0
2012-36,20,22,sell,0
2012-37,16,26,sell,0
2012-38,21,19,buy,1
2012-39,26,16,buy,1
2012-40,15,27,sell,0
2012-41,22,20,buy,1
2012-42,21,21,buy,1
2012-43,21,21,buy,1
2012-44,28,14,buy,1
2012-45,15,27,sell,0
2012-46,18,24,sell,0
2012-47,16,26,sell,0
2012-48,17,25,sell,0
2012-49,16,24,sell,0
2012-50,17,25,sell,0
2012-51,16,26,sell,0
2012-52,26,22,buy,1
2013-01,21,27,sell,0
2013-02,19,23,sell,0
2013-03,17,25,sell,0
2013-04,23,19,buy,1
2013-05,20,22,sell,0
2013-06,20,22,sell,0
2013-07,21,21,buy,1
2013-08,24,18,buy,1
2013-09,22,20,buy,1
2013-10,18,24,sell,0
2013-11,14,25,sell,0
2013-12,30,12,buy,1
2013-13,16,26,sell,0
2013-14,19,23,sell,0
2013-15,15,27,sell,0
2013-16,19,23,sell,0
2013-17,23,19,buy,1
2013-18,20,22,sell,0
2013-19,16,26,sell,0
2013-20,24,17,buy,1
2013-21,15,25,sell,0
2013-22,13,29,sell,0
2013-23,14,28,sell,0
2013-24,19,23,sell,0
2013-25,18,24,sell,0
2013-26,15,27,sell,0
2013-27,19,23,sell,0
2013-28,14,25,sell,0
2013-29,16,26,sell,0
2013-30,24,18,buy,1
2013-31,22,20,buy,1
2013-32,23,19,buy,1
2013-33,15,26,sell,0
2013-34,16,25,sell,0
2013-35,19,23,sell,0
2013-36,15,26,sell,0
2013-37,16,26,sell,0
2013-38,19,22,sell,0
2013-39,17,24,sell,0
2013-40,20,22,sell,0
2013-41,19,23,sell,0
2013-42,13,29,sell,0
2013-43,19,23,sell,0
2013-44,25,17,buy,1
2013-45,17,25,sell,0
2013-46,27,15,buy,1
2013-47,23,19,buy,1
2013-48,27,15,buy,1
2013-49,19,23,sell,0
2013-50,10,28,sell,0
2013-51,13,24,sell,0
2013-52,26,15,buy,1
2014-01,22,25,sell,0
2014-02,17,24,sell,0
2014-03,27,14,buy,1
2014-04,14,24,sell,0
2014-05,25,17,buy,1
2014-06,12,30,sell,0
2014-07,15,27,sell,0
2014-08,23,19,buy,1
2014-09,21,21,buy,1
2014-10,25,17,buy,1
2014-11,22,20,buy,1
2014-12,20,22,sell,0
2014-13,19,23,sell,0
2014-14,22,19,buy,1
2014-15,20,22,sell,0
2014-16,14,28,sell,0
2014-17,19,23,sell,0
2014-18,16,26,sell,0
2014-19,21,21,buy,1
2014-20,21,21,buy,1
2014-21,16,25,sell,0
2014-22,18,23,sell,0
2014-23,16,26,sell,0
2014-24,13,29,sell,0
2014-25,21,20,buy,1
2014-26,15,27,sell,0
2014-27,21,21,buy,1
2014-28,19,23,sell,0
2014-29,19,23,sell,0
2014-30,24,18,buy,1
2014-31,16,26,sell,0
2014-32,19,23,sell,0
2014-33,20,22,sell,0
2014-34,19,23,sell,0
2014-35,21,20,buy,1
2014-36,13,29,sell,0
2014-37,22,20,buy,1
2014-38,18,22,sell,0
2014-39,23,19,buy,1
2014-40,14,24,sell,0
2014-41,20,22,sell,0
2014-42,15,27,sell,0
2014-43,22,20,buy,1
2014-44,20,22,sell,0
2014-45,22,18,buy,1
2014-46,22,20,buy,1
2014-47,19,23,sell,0
2014-48,21,20,buy,1
2014-49,22,20,buy,1
2014-50,20,22,sell,0
2014-51,15,26,sell,0
2014-52,24,18,buy,1
2015-01,9,15,sell,0
2015-02,19,22,sell,0
2015-03,19,22,sell,0
2015-04,14,26,sell,0
2015-05,24,18,buy,1
2015-06,16,26,sell,0
2015-07,20,16,buy,1
2015-08,23,19,buy,1
2015-09,15,27,sell,0
2015-10,26,16,buy,1
2015-11,28,14,buy,1
2015-12,23,18,buy,1
2015-13,24,17,buy,1
2015-14,20,22,sell,0
2015-15,22,20,buy,1
2015-16,18,24,sell,0
2015-17,21,21,buy,1
2015-18,16,26,sell,0
2015-19,20,22,sell,0
2015-20,23,19,buy,1
2015-21,15,27,sell,0
2015-22,15,27,sell,0
2015-23,15,27,sell,0
2015-24,23,19,buy,1
2015-25,20,22,sell,0
2015-26,20,22,sell,0
