YearMonth,buy,sell,Action,ActionID
2010-01,77,140,sell,0
2010-02,115,81,buy,1
2010-03,130,87,buy,1
2010-04,121,89,buy,1
2010-05,109,108,buy,1
2010-06,110,100,buy,1
2010-07,126,91,buy,1
2010-08,102,115,sell,0
2010-09,125,85,buy,1
2010-10,129,88,buy,1
2010-11,57,153,sell,0
2010-12,125,92,buy,1
2011-01,115,102,buy,1
2011-02,108,88,buy,1
2011-03,127,90,buy,1
2011-04,130,80,buy,1
2011-05,107,110,sell,0
2011-06,96,114,sell,0
2011-07,81,136,sell,0
2011-08,85,132,sell,0
2011-09,121,89,buy,1
2011-10,106,111,sell,0
2011-11,100,110,sell,0
2011-12,125,92,buy,1
2012-01,121,96,buy,1
2012-02,100,103,sell,0
2012-03,92,125,sell,0
2012-04,67,143,sell,0
2012-05,63,154,sell,0
2012-06,132,78,buy,1
2012-07,92,125,sell,0
2012-08,100,117,sell,0
2012-09,119,91,buy,1
2012-10,116,101,buy,1
2012-11,115,95,buy,1
2012-12,117,100,buy,1
2013-01,125,92,buy,1
2013-02,96,100,sell,0
2013-03,116,101,buy,1
2013-04,131,79,buy,1
2013-05,126,91,buy,1
2013-06,83,127,sell,0
2013-07,137,80,buy,1
2013-08,115,102,buy,1
2013-09,136,74,buy,1
2013-10,149,68,buy,1
2013-11,115,95,buy,1
2013-12,130,87,buy,1
2014-01,115,102,buy,1
2014-02,111,85,buy,1
2014-03,123,94,buy,1
2014-04,118,92,buy,1
2014-05,133,84,buy,1
2014-06,121,89,buy,1
2014-07,121,96,buy,1
2014-08,103,114,sell,0
2014-09,95,115,sell,0
2014-10,100,117,sell,0
2014-11,124,86,buy,1
2014-12,106,111,sell,0
2015-01,124,93,buy,1
2015-02,131,65,buy,1
2015-03,125,92,buy,1
2015-04,97,113,sell,0
2015-05,119,98,buy,1
2015-06,86,124,sell,0
2015-07,115,102,buy,1
2015-08,103,114,sell,0
2015-09,96,114,sell,0
2015-10,126,91,buy,1
2015-11,110,100,buy,1
2015-12,80,137,sell,0
2016-01,80,137,sell,0
2016-02,89,114,sell,0
2016-03,121,96,buy,1
2016-04,125,85,buy,1
2016-05,119,98,buy,1
2016-06,98,112,sell,0
2016-07,125,92,buy,1
2016-08,131,86,buy,1
2016-09,112,98,buy,1
2016-10,130,87,buy,1
2016-11,89,121,sell,0
2016-12,143,74,buy,1
2017-01,104,113,sell,0
2017-02,103,93,buy,1
2017-03,159,58,buy,1
2017-04,119,91,buy,1
2017-05,128,89,buy,1
2017-06,87,123,sell,0
2017-07,104,113,sell,0
2017-08,85,132,sell,0
2017-09,91,119,sell,0
2017-10,121,96,buy,1
2017-11,94,116,sell,0
2017-12,101,116,sell,0
2018-01,143,74,buy,1
2018-02,99,97,buy,1
2018-03,120,97,buy,1
2018-04,145,65,buy,1
2018-05,104,113,sell,0
2018-06,109,101,buy,1
2018-07,108,109,sell,0
2018-08,72,145,sell,0
2018-09,94,116,sell,0
2018-10,89,128,sell,0
2018-11,103,107,sell,0
2018-12,95,122,sell,0
2019-01,144,73,buy,1
2019-02,126,70,buy,1
2019-03,122,95,buy,1
2019-04,125,85,buy,1
2019-05,77,140,sell,0
2019-06,123,87,buy,1
2019-07,109,108,buy,1
2019-08,123,94,buy,1
2019-09,132,78,buy,1
2019-10,133,84,buy,1
2019-11,125,85,buy,1
2019-12,120,97,buy,1
2020-01,117,100,buy,1
2020-02,106,97,buy,1
2020-03,113,104,buy,1
2020-04,102,108,sell,0
2020-05,111,106,buy,1
2020-06,101,109,sell,0
2020-07,107,110,sell,0
2020-08,129,88,buy,1
2020-09,103,107,sell,0
2020-10,101,116,sell,0
2020-11,116,94,buy,1
2020-12,132,85,buy,1
2021-01,108,109,sell,0
2021-02,108,88,buy,1
2021-03,119,98,buy,1
2021-04,110,100,buy,1
2021-05,115,102,buy,1
2021-06,98,112,sell,0
2021-07,121,96,buy,1
2021-08,109,108,buy,1
2021-09,104,106,sell,0
2021-10,107,110,sell,0
2021-11,114,96,buy,1
2021-12,109,108,buy,1
2022-01,109,108,buy,1
2022-02,111,85,buy,1
2022-03,109,108,buy,1
2022-04,125,85,buy,1
2022-05,116,101,buy,1
2022-06,98,112,sell,0
2022-07,112,105,buy,1
2022-08,99,118,sell,0
2022-09,111,99,buy,1
2022-10,118,99,buy,1
2022-11,101,109,sell,0
2022-12,108,109,sell,0
