YearWeek,buy,sell,Action,ActionID
2010-01,40,2,buy,1
2010-02,18,24,sell,0
2010-03,9,33,sell,0
2010-04,16,26,sell,0
2010-05,14,28,sell,0
2010-06,27,15,buy,1
2010-07,19,23,sell,0
2010-08,11,31,sell,0
2010-09,31,11,buy,1
2010-10,32,10,buy,1
2010-11,16,26,sell,0
2010-12,4,38,sell,0
2010-13,22,20,buy,1
2010-14,19,23,sell,0
2010-15,17,25,sell,0
2010-16,14,28,sell,0
2010-17,24,18,buy,1
2010-18,14,28,sell,0
2010-19,17,25,sell,0
2010-20,10,32,sell,0
2010-21,29,13,buy,1
2010-22,23,19,buy,1
2010-23,28,14,buy,1
2010-24,25,17,buy,1
2010-25,19,23,sell,0
2010-26,13,29,sell,0
2010-27,34,8,buy,1
2010-28,22,20,buy,1
2010-29,27,15,buy,1
2010-30,29,13,buy,1
2010-31,24,18,buy,1
2010-32,14,28,sell,0
2010-33,20,22,sell,0
2010-34,25,17,buy,1
2010-35,23,19,buy,1
2010-36,31,11,buy,1
2010-37,25,17,buy,1
2010-38,30,12,buy,1
2010-39,27,15,buy,1
2010-40,24,18,buy,1
2010-41,24,18,buy,1
2010-42,16,26,sell,0
2010-43,14,28,sell,0
2010-44,32,10,buy,1
2010-45,16,26,sell,0
2010-46,13,29,sell,0
2010-47,16,26,sell,0
2010-48,23,19,buy,1
2010-49,27,15,buy,1
2010-50,27,15,buy,1
2010-51,28,14,buy,1
2010-52,23,7,buy,1
2010-53,12,6,buy,1
2011-01,13,29,sell,0
2011-02,20,22,sell,0
2011-03,29,13,buy,1
2011-04,27,15,buy,1
2011-05,36,6,buy,1
2011-06,16,26,sell,0
2011-07,15,27,sell,0
2011-08,30,12,buy,1
2011-09,20,22,sell,0
2011-10,25,17,buy,1
2011-11,19,23,sell,0
2011-12,35,7,buy,1
2011-13,28,14,buy,1
2011-14,28,14,buy,1
2011-15,22,20,buy,1
2011-16,24,18,buy,1
2011-17,21,21,buy,1
2011-18,22,20,buy,1
2011-19,17,25,sell,0
2011-20,22,20,buy,1
2011-21,22,20,buy,1
2011-22,16,26,sell,0
2011-23,9,33,sell,0
2011-24,26,16,buy,1
2011-25,20,22,sell,0
2011-26,28,14,buy,1
2011-27,22,20,buy,1
2011-28,16,26,sell,0
2011-29,23,19,buy,1
2011-30,26,16,buy,1
2011-31,3,39,sell,0
2011-32,8,34,sell,0
2011-33,29,13,buy,1
2011-34,36,6,buy,1
2011-35,27,15,buy,1
2011-36,24,18,buy,1
2011-37,10,32,sell,0
2011-38,11,31,sell,0
2011-39,24,18,buy,1
2011-40,23,19,buy,1
2011-41,30,12,buy,1
2011-42,24,18,buy,1
2011-43,24,18,buy,1
2011-44,16,26,sell,0
2011-45,17,25,sell,0
2011-46,20,22,sell,0
2011-47,21,21,buy,1
2011-48,30,12,buy,1
2011-49,28,14,buy,1
2011-50,24,18,buy,1
2011-51,30,12,buy,1
2011-52,34,14,buy,1
2012-01,24,24,buy,1
2012-02,20,22,sell,0
2012-03,32,10,buy,1
2012-04,31,11,buy,1
2012-05,33,9,buy,1
2012-06,19,23,sell,0
2012-07,31,11,buy,1
2012-08,25,17,buy,1
2012-09,28,14,buy,1
2012-10,7,35,sell,0
2012-11,17,25,sell,0
2012-12,17,25,sell,0
2012-13,18,24,sell,0
2012-14,19,23,sell,0
2012-15,20,22,sell,0
2012-16,29,13,buy,1
2012-17,19,23,sell,0
2012-18,5,37,sell,0
2012-19,10,32,sell,0
2012-20,15,27,sell,0
2012-21,24,18,buy,1
2012-22,20,22,sell,0
2012-23,29,13,buy,1
2012-24,25,17,buy,1
2012-25,14,28,sell,0
2012-26,27,15,buy,1
2012-27,29,13,buy,1
2012-28,20,22,sell,0
2012-29,28,14,buy,1
2012-30,32,10,buy,1
2012-31,35,7,buy,1
2012-32,32,10,buy,1
2012-33,13,29,sell,0
2012-34,18,24,sell,0
2012-35,23,19,buy,1
2012-36,34,8,buy,1
2012-37,22,20,buy,1
2012-38,11,31,sell,0
2012-39,23,19,buy,1
2012-40,20,22,sell,0
