YearWeek,buy,sell,Action,ActionID
2010-01,24,18,buy,1
2010-02,25,17,buy,1
2010-03,19,23,sell,0
2010-04,28,14,buy,1
2010-05,18,24,sell,0
2010-06,25,17,buy,1
2010-07,20,22,sell,0
2010-08,22,20,buy,1
2010-09,28,14,buy,1
2010-10,22,20,buy,1
2010-11,21,21,buy,1
2010-12,30,12,buy,1
2010-13,30,12,buy,1
2010-14,32,10,buy,1
2010-15,30,12,buy,1
2010-16,29,13,buy,1
2010-17,20,22,sell,0
2010-18,10,32,sell,0
2010-19,17,25,sell,0
2010-20,11,31,sell,0
2010-21,16,26,sell,0
2010-22,21,21,buy,1
2010-23,20,22,sell,0
2010-24,20,22,sell,0
2010-25,11,31,sell,0
2010-26,16,26,sell,0
2010-27,32,10,buy,1
2010-28,18,24,sell,0
2010-29,22,20,buy,1
2010-30,18,24,sell,0
2010-31,13,29,sell,0
2010-32,14,28,sell,0
2010-33,12,30,sell,0
2010-34,26,16,buy,1
2010-35,24,18,buy,1
2010-36,9,33,sell,0
2010-37,36,6,buy,1
2010-38,37,5,buy,1
2010-39,7,35,sell,0
2010-40,11,31,sell,0
2010-41,35,7,buy,1
2010-42,28,14,buy,1
2010-43,31,11,buy,1
2010-44,29,13,buy,1
2010-45,15,27,sell,0
2010-46,28,14,buy,1
2010-47,31,11,buy,1
2010-48,36,6,buy,1
2010-49,26,16,buy,1
2010-50,21,21,buy,1
2010-51,21,21,buy,1
2010-52,20,10,buy,1
2010-53,11,7,buy,1
2011-01,22,20,buy,1
2011-02,33,9,buy,1
2011-03,37,5,buy,1
2011-04,7,35,sell,0
2011-05,38,4,buy,1
2011-06,39,3,buy,1
2011-07,22,20,buy,1
2011-08,15,27,sell,0
2011-09,29,13,buy,1
2011-10,28,14,buy,1
2011-11,29,13,buy,1
2011-12,28,14,buy,1
2011-13,19,23,sell,0
2011-14,25,17,buy,1
2011-15,26,16,buy,1
2011-16,24,18,buy,1
2011-17,34,8,buy,1
2011-18,32,10,buy,1
2011-19,18,24,sell,0
2011-20,34,8,buy,1
2011-21,20,22,sell,0
2011-22,11,31,sell,0
2011-23,17,25,sell,0
2011-24,29,13,buy,1
2011-25,25,17,buy,1
2011-26,39,3,buy,1
2011-27,27,15,buy,1
2011-28,16,26,sell,0
2011-29,26,16,buy,1
2011-30,17,25,sell,0
2011-31,8,34,sell,0
2011-32,7,35,sell,0
2011-33,33,9,buy,1
2011-34,18,24,sell,0
2011-35,27,15,buy,1
2011-36,26,16,buy,1
2011-37,27,15,buy,1
2011-38,9,33,sell,0
2011-39,7,35,sell,0
2011-40,12,30,sell,0
2011-41,25,17,buy,1
2011-42,21,21,buy,1
2011-43,38,4,buy,1
2011-44,19,23,sell,0
2011-45,15,27,sell,0
2011-46,17,25,sell,0
2011-47,13,29,sell,0
2011-48,25,17,buy,1
2011-49,28,14,buy,1
2011-50,14,28,sell,0
2011-51,22,20,buy,1
2011-52,26,22,buy,1
2012-01,37,11,buy,1
2012-02,28,14,buy,1
2012-03,34,8,buy,1
2012-04,25,17,buy,1
2012-05,34,8,buy,1
2012-06,33,9,buy,1
2012-07,11,31,sell,0
2012-08,28,14,buy,1
2012-09,22,20,buy,1
2012-10,25,17,buy,1
2012-11,23,19,buy,1
2012-12,27,15,buy,1
2012-13,22,20,buy,1
2012-14,30,12,buy,1
2012-15,16,26,sell,0
2012-16,26,16,buy,1
2012-17,33,9,buy,1
2012-18,24,18,buy,1
2012-19,24,18,buy,1
2012-20,9,33,sell,0
2012-21,21,21,buy,1
2012-22,18,24,sell,0
2012-23,24,18,buy,1
2012-24,19,23,sell,0
2012-25,18,24,sell,0
2012-26,24,18,buy,1
2012-27,35,7,buy,1
2012-28,17,25,sell,0
2012-29,18,24,sell,0
2012-30,32,10,buy,1
2012-31,20,22,sell,0
2012-32,24,18,buy,1
2012-33,29,13,buy,1
2012-34,25,17,buy,1
2012-35,25,17,buy,1
2012-36,26,16,buy,1
2012-37,24,18,buy,1
2012-38,28,14,buy,1
2012-39,23,19,buy,1
2012-40,29,13,buy,1
2012-41,13,29,sell,0
2012-42,22,20,buy,1
2012-43,18,24,sell,0
2012-44,24,18,buy,1
2012-45,27,15,buy,1
2012-46,21,21,buy,1
2012-47,32,10,buy,1
2012-48,24,18,buy,1
2012-49,33,9,buy,1
2012-50,32,10,buy,1
2012-51,29,13,buy,1
2012-52,34,14,buy,1
2013-01,31,17,buy,1
2013-02,33,9,buy,1
2013-03,22,20,buy,1
2013-04,18,24,sell,0
2013-05,24,18,buy,1
2013-06,35,7,buy,1
2013-07,22,20,buy,1
2013-08,27,15,buy,1
2013-09,21,21,buy,1
2013-10,26,16,buy,1
2013-11,29,13,buy,1
2013-12,25,17,buy,1
2013-13,27,15,buy,1
2013-14,18,24,sell,0
2013-15,28,14,buy,1
2013-16,31,11,buy,1
2013-17,29,13,buy,1
2013-18,35,7,buy,1
2013-19,27,15,buy,1
2013-20,37,5,buy,1
2013-21,34,8,buy,1
2013-22,36,6,buy,1
2013-23,29,13,buy,1
2013-24,17,25,sell,0
2013-25,19,23,sell,0
2013-26,30,12,buy,1
2013-27,22,20,buy,1
2013-28,21,21,buy,1
2013-29,27,15,buy,1
2013-30,25,17,buy,1
2013-31,21,21,buy,1
2013-32,28,14,buy,1
2013-33,33,9,buy,1
2013-34,19,23,sell,0
2013-35,31,11,buy,1
2013-36,28,14,buy,1
2013-37,24,18,buy,1
2013-38,26,16,buy,1
2013-39,31,11,buy,1
2013-40,24,18,buy,1
2013-41,26,16,buy,1
2013-42,38,4,buy,1
2013-43,28,14,buy,1
2013-44,20,22,sell,0
2013-45,20,22,sell,0
2013-46,27,15,buy,1
2013-47,30,12,buy,1
2013-48,28,14,buy,1
2013-49,24,18,buy,1
2013-50,27,15,buy,1
2013-51,37,5,buy,1
2013-52,33,9,buy,1
2014-01,26,22,buy,1
2014-02,12,30,sell,0
2014-03,21,21,buy,1
2014-04,7,35,sell,0
2014-05,28,14,buy,1
2014-06,36,6,buy,1
2014-07,29,13,buy,1
2014-08,24,18,buy,1
2014-09,20,22,sell,0
2014-10,30,12,buy,1
2014-11,15,27,sell,0
2014-12,28,14,buy,1
2014-13,22,20,buy,1
2014-14,19,23,sell,0
2014-15,14,28,sell,0
2014-16,21,21,buy,1
2014-17,33,9,buy,1
2014-18,15,27,sell,0
2014-19,33,9,buy,1
2014-20,26,16,buy,1
2014-21,29,13,buy,1
2014-22,25,17,buy,1
2014-23,35,7,buy,1
2014-24,25,17,buy,1
2014-25,23,19,buy,1
2014-26,16,26,sell,0
2014-27,29,13,buy,1
2014-28,18,24,sell,0
2014-29,9,33,sell,0
2014-30,18,24,sell,0
2014-31,7,35,sell,0
2014-32,19,23,sell,0
2014-33,15,27,sell,0
2014-34,29,13,buy,1
2014-35,30,12,buy,1
2014-36,21,21,buy,1
2014-37,22,20,buy,1
2014-38,29,13,buy,1
2014-39,20,22,sell,0
2014-40,21,21,buy,1
2014-41,25,17,buy,1
2014-42,20,22,sell,0
2014-43,32,10,buy,1
2014-44,30,12,buy,1
2014-45,31,11,buy,1
2014-46,24,18,buy,1
2014-47,25,17,buy,1
2014-48,27,15,buy,1
2014-49,19,23,sell,0
2014-50,28,14,buy,1
2014-51,27,15,buy,1
2014-52,30,12,buy,1
2015-01,9,15,sell,0
2015-02,13,29,sell,0
2015-03,7,35,sell,0
2015-04,31,11,buy,1
2015-05,16,26,sell,0
2015-06,37,5,buy,1
2015-07,16,26,sell,0
2015-08,36,6,buy,1
2015-09,19,23,sell,0
2015-10,28,14,buy,1
2015-11,23,19,buy,1
2015-12,26,16,buy,1
2015-13,12,30,sell,0
2015-14,34,8,buy,1
2015-15,36,6,buy,1
2015-16,20,22,sell,0
2015-17,31,11,buy,1
2015-18,22,20,buy,1
2015-19,31,11,buy,1
2015-20,22,20,buy,1
2015-21,33,9,buy,1
2015-22,17,25,sell,0
2015-23,19,23,sell,0
2015-24,27,15,buy,1
2015-25,35,7,buy,1
2015-26,22,20,buy,1
2015-27,17,25,sell,0
2015-28,20,22,sell,0
2015-29,22,20,buy,1
2015-30,20,22,sell,0
2015-31,17,25,sell,0
2015-32,17,25,sell,0
2015-33,31,11,buy,1
2015-34,23,19,buy,1
2015-35,20,22,sell,0
2015-36,22,20,buy,1
2015-37,18,24,sell,0
2015-38,35,7,buy,1
2015-39,24,18,buy,1
2015-40,22,20,buy,1
2015-41,18,24,sell,0
2015-42,15,27,sell,0
2015-43,23,19,buy,1
2015-44,23,19,buy,1
2015-45,17,25,sell,0
2015-46,12,30,sell,0
2015-47,33,9,buy,1
2015-48,18,24,sell,0
2015-49,17,25,sell,0
2015-50,23,19,buy,1
2015-51,14,28,sell,0
2015-52,30,12,buy,1
2015-53,8,16,sell,0
2016-01,16,26,sell,0
2016-02,20,22,sell,0
2016-03,33,9,buy,1
2016-04,24,18,buy,1
2016-05,17,25,sell,0
2016-06,15,27,sell,0
2016-07,34,8,buy,1
2016-08,31,11,buy,1
2016-09,37,5,buy,1
2016-10,22,20,buy,1
2016-11,26,16,buy,1
2016-12,10,32,sell,0
2016-13,21,21,buy,1
2016-14,19,23,sell,0
2016-15,27,15,buy,1
2016-16,29,13,buy,1
2016-17,20,22,sell,0
2016-18,31,11,buy,1
2016-19,28,14,buy,1
2016-20,16,26,sell,0
2016-21,28,14,buy,1
2016-22,20,22,sell,0
2016-23,25,17,buy,1
2016-24,25,17,buy,1
2016-25,28,14,buy,1
2016-26,23,19,buy,1
2016-27,33,9,buy,1
2016-28,34,8,buy,1
2016-29,17,25,sell,0
2016-30,29,13,buy,1
2016-31,28,14,buy,1
2016-32,28,14,buy,1
2016-33,26,16,buy,1
2016-34,14,28,sell,0
2016-35,16,26,sell,0
