YearWeek,buy,sell,Action,ActionID
2014-19,23,12,buy,1
2014-20,22,13,buy,1
2014-21,17,18,sell,0
2014-22,18,17,buy,1
2014-23,32,3,buy,1
2014-24,20,15,buy,1
2014-25,25,10,buy,1
2014-26,15,20,sell,0
2014-27,27,8,buy,1
2014-28,16,19,sell,0
2014-29,13,22,sell,0
2014-30,19,16,buy,1
2014-31,9,26,sell,0
2014-32,28,7,buy,1
2014-33,20,15,buy,1
2014-34,23,12,buy,1
2014-35,28,7,buy,1
2014-36,24,11,buy,1
2014-37,19,16,buy,1
2014-38,14,21,sell,0
2014-39,22,13,buy,1
2014-40,17,18,sell,0
2014-41,14,21,sell,0
2014-42,24,11,buy,1
2014-43,17,18,sell,0
2014-44,22,13,buy,1
2014-45,16,19,sell,0
2014-46,23,12,buy,1
2014-47,29,6,buy,1
2014-48,15,20,sell,0
2014-49,19,16,buy,1
2014-50,19,16,buy,1
2014-51,18,17,buy,1
2014-52,22,13,buy,1
2015-01,8,12,sell,0
2015-02,7,28,sell,0
2015-03,15,20,sell,0
2015-04,23,12,buy,1
2015-05,25,10,buy,1
2015-06,24,11,buy,1
2015-07,16,19,sell,0
2015-08,30,5,buy,1
2015-09,22,13,buy,1
2015-10,19,16,buy,1
2015-11,17,18,sell,0
2015-12,21,14,buy,1
2015-13,18,17,buy,1
2015-14,27,8,buy,1
2015-15,28,7,buy,1
2015-16,20,15,buy,1
2015-17,13,22,sell,0
2015-18,23,12,buy,1
2015-19,14,21,sell,0
2015-20,26,9,buy,1
2015-21,19,16,buy,1
2015-22,18,17,buy,1
2015-23,25,10,buy,1
2015-24,23,12,buy,1
2015-25,30,5,buy,1
2015-26,15,20,sell,0
2015-27,6,29,sell,0
2015-28,11,24,sell,0
2015-29,18,17,buy,1
2015-30,22,13,buy,1
2015-31,27,8,buy,1
2015-32,9,26,sell,0
2015-33,25,10,buy,1
2015-34,15,20,sell,0
2015-35,21,14,buy,1
2015-36,25,10,buy,1
2015-37,18,17,buy,1
2015-38,26,9,buy,1
2015-39,23,12,buy,1
2015-40,20,15,buy,1
2015-41,25,10,buy,1
2015-42,22,13,buy,1
2015-43,20,15,buy,1
2015-44,26,9,buy,1
2015-45,18,17,buy,1
2015-46,15,20,sell,0
2015-47,22,13,buy,1
2015-48,20,15,buy,1
2015-49,24,11,buy,1
2015-50,12,23,sell,0
2015-51,19,16,buy,1
2015-52,26,9,buy,1
2015-53,15,5,buy,1
2016-01,16,19,sell,0
2016-02,9,26,sell,0
2016-03,24,11,buy,1
2016-04,21,14,buy,1
2016-05,22,13,buy,1
2016-06,21,14,buy,1
2016-07,23,12,buy,1
2016-08,15,20,sell,0
2016-09,28,7,buy,1
2016-10,16,19,sell,0
2016-11,30,5,buy,1
2016-12,26,9,buy,1
2016-13,24,11,buy,1
2016-14,15,20,sell,0
2016-15,23,12,buy,1
2016-16,19,16,buy,1
2016-17,25,10,buy,1
2016-18,14,21,sell,0
2016-19,17,18,sell,0
2016-20,26,9,buy,1
2016-21,19,16,buy,1
2016-22,25,10,buy,1
2016-23,24,11,buy,1
2016-24,19,16,buy,1
2016-25,14,21,sell,0
2016-26,24,11,buy,1
2016-27,20,15,buy,1
2016-28,16,19,sell,0
2016-29,20,15,buy,1
2016-30,19,16,buy,1
2016-31,26,9,buy,1
2016-32,22,13,buy,1
2016-33,25,10,buy,1
2016-34,24,11,buy,1
2016-35,15,20,sell,0
2016-36,23,12,buy,1
2016-37,23,12,buy,1
2016-38,14,21,sell,0
2016-39,30,5,buy,1
2016-40,27,8,buy,1
2016-41,16,19,sell,0
2016-42,17,18,sell,0
2016-43,16,19,sell,0
2016-44,18,17,buy,1
2016-45,25,10,buy,1
2016-46,22,13,buy,1
2016-47,18,17,buy,1
2016-48,14,21,sell,0
2016-49,24,11,buy,1
2016-50,15,20,sell,0
2016-51,26,9,buy,1
2016-52,20,10,buy,1
2016-53,8,7,buy,1
2017-01,22,13,buy,1
2017-02,19,16,buy,1
2017-03,23,12,buy,1
2017-04,24,11,buy,1
2017-05,10,25,sell,0
2017-06,22,13,buy,1
2017-07,20,15,buy,1
2017-08,8,27,sell,0
2017-09,27,8,buy,1
2017-10,23,12,buy,1
2017-11,20,15,buy,1
