YearWeek,buy,sell,Action,ActionID
2010-01,26,16,buy,1
2010-02,21,21,buy,1
2010-03,27,15,buy,1
2010-04,22,20,buy,1
2010-05,23,19,buy,1
2010-06,14,28,sell,0
2010-07,27,15,buy,1
2010-08,25,17,buy,1
2010-09,22,20,buy,1
2010-10,27,15,buy,1
2010-11,22,20,buy,1
2010-12,15,27,sell,0
2010-13,28,14,buy,1
2010-14,20,22,sell,0
2010-15,28,14,buy,1
2010-16,21,21,buy,1
2010-17,21,21,buy,1
2010-18,21,21,buy,1
2010-19,17,25,sell,0
2010-20,24,18,buy,1
2010-21,19,23,sell,0
2010-22,22,20,buy,1
2010-23,21,21,buy,1
2010-24,16,26,sell,0
2010-25,18,24,sell,0
2010-26,16,26,sell,0
2010-27,23,19,buy,1
2010-28,26,16,buy,1
2010-29,29,13,buy,1
2010-30,22,20,buy,1
2010-31,27,15,buy,1
2010-32,27,15,buy,1
2010-33,21,21,buy,1
2010-34,24,18,buy,1
2010-35,26,16,buy,1
2010-36,21,21,buy,1
2010-37,14,28,sell,0
2010-38,23,19,buy,1
2010-39,23,19,buy,1
2010-40,25,17,buy,1
2010-41,22,20,buy,1
2010-42,19,23,sell,0
2010-43,25,17,buy,1
2010-44,27,15,buy,1
2010-45,26,16,buy,1
2010-46,19,23,sell,0
2010-47,27,15,buy,1
2010-48,30,12,buy,1
2010-49,27,15,buy,1
2010-50,20,22,sell,0
2010-51,24,18,buy,1
2010-52,23,7,buy,1
2010-53,10,8,buy,1
2011-01,32,10,buy,1
2011-02,26,16,buy,1
2011-03,26,16,buy,1
2011-04,25,17,buy,1
2011-05,20,22,sell,0
2011-06,18,24,sell,0
2011-07,22,20,buy,1
2011-08,24,18,buy,1
2011-09,26,16,buy,1
2011-10,24,18,buy,1
2011-11,23,19,buy,1
2011-12,24,18,buy,1
2011-13,17,25,sell,0
2011-14,24,18,buy,1
2011-15,24,18,buy,1
2011-16,28,14,buy,1
2011-17,19,23,sell,0
2011-18,22,20,buy,1
2011-19,26,16,buy,1
2011-20,15,27,sell,0
2011-21,19,23,sell,0
2011-22,24,18,buy,1
2011-23,19,23,sell,0
2011-24,25,17,buy,1
2011-25,13,29,sell,0
2011-26,20,22,sell,0
2011-27,24,18,buy,1
2011-28,23,19,buy,1
2011-29,22,20,buy,1
2011-30,26,16,buy,1
2011-31,23,19,buy,1
2011-32,20,22,sell,0
2011-33,23,19,buy,1
2011-34,15,27,sell,0
2011-35,19,23,sell,0
2011-36,18,24,sell,0
2011-37,15,27,sell,0
2011-38,18,24,sell,0
2011-39,25,17,buy,1
2011-40,26,16,buy,1
2011-41,23,19,buy,1
2011-42,16,26,sell,0
2011-43,21,21,buy,1
2011-44,18,24,sell,0
2011-45,23,19,buy,1
2011-46,23,19,buy,1
2011-47,15,27,sell,0
2011-48,24,18,buy,1
2011-49,21,21,buy,1
2011-50,20,22,sell,0
2011-51,23,19,buy,1
2011-52,19,29,sell,0
2012-01,29,19,buy,1
2012-02,24,18,buy,1
2012-03,23,19,buy,1
2012-04,28,14,buy,1
2012-05,20,22,sell,0
2012-06,25,17,buy,1
2012-07,17,25,sell,0
2012-08,26,16,buy,1
2012-09,18,24,sell,0
2012-10,30,12,buy,1
2012-11,15,27,sell,0
2012-12,19,23,sell,0
2012-13,22,20,buy,1
2012-14,20,22,sell,0
2012-15,18,24,sell,0
2012-16,18,24,sell,0
2012-17,24,18,buy,1
2012-18,21,21,buy,1
2012-19,22,20,buy,1
2012-20,16,26,sell,0
2012-21,18,24,sell,0
2012-22,22,20,buy,1
2012-23,19,23,sell,0
2012-24,21,21,buy,1
2012-25,20,22,sell,0
2012-26,27,15,buy,1
2012-27,17,25,sell,0
2012-28,22,20,buy,1
2012-29,16,26,sell,0
2012-30,15,27,sell,0
2012-31,27,15,buy,1
2012-32,26,16,buy,1
2012-33,21,21,buy,1
2012-34,17,25,sell,0
2012-35,28,14,buy,1
2012-36,27,15,buy,1
2012-37,18,24,sell,0
2012-38,21,21,buy,1
2012-39,15,27,sell,0
2012-40,20,22,sell,0
2012-41,15,27,sell,0
2012-42,21,21,buy,1
2012-43,23,19,buy,1
2012-44,23,19,buy,1
2012-45,12,30,sell,0
2012-46,16,26,sell,0
2012-47,19,23,sell,0
2012-48,22,20,buy,1
2012-49,22,20,buy,1
2012-50,28,14,buy,1
2012-51,20,22,sell,0
2012-52,29,19,buy,1
2013-01,21,27,sell,0
2013-02,22,20,buy,1
2013-03,21,21,buy,1
2013-04,29,13,buy,1
2013-05,25,17,buy,1
2013-06,28,14,buy,1
2013-07,18,24,sell,0
2013-08,28,14,buy,1
2013-09,22,20,buy,1
2013-10,16,26,sell,0
2013-11,26,16,buy,1
2013-12,23,19,buy,1
2013-13,22,20,buy,1
2013-14,24,18,buy,1
2013-15,26,16,buy,1
2013-16,24,18,buy,1
2013-17,24,18,buy,1
2013-18,20,22,sell,0
2013-19,20,22,sell,0
2013-20,18,24,sell,0
2013-21,22,20,buy,1
2013-22,22,20,buy,1
2013-23,18,24,sell,0
2013-24,23,19,buy,1
2013-25,24,18,buy,1
2013-26,18,24,sell,0
2013-27,17,25,sell,0
2013-28,21,21,buy,1
2013-29,18,24,sell,0
2013-30,29,13,buy,1
2013-31,20,22,sell,0
2013-32,22,20,buy,1
2013-33,17,25,sell,0
2013-34,24,18,buy,1
2013-35,16,26,sell,0
2013-36,17,25,sell,0
2013-37,25,17,buy,1
2013-38,23,19,buy,1
2013-39,18,24,sell,0
2013-40,22,20,buy,1
2013-41,20,22,sell,0
2013-42,23,19,buy,1
2013-43,22,20,buy,1
2013-44,23,19,buy,1
2013-45,25,17,buy,1
2013-46,19,23,sell,0
2013-47,22,20,buy,1
2013-48,23,19,buy,1
2013-49,21,21,buy,1
2013-50,20,22,sell,0
2013-51,20,22,sell,0
2013-52,19,23,sell,0
2014-01,12,36,sell,0
2014-02,8,34,sell,0
2014-03,17,25,sell,0
2014-04,25,17,buy,1
2014-05,23,19,buy,1
2014-06,18,24,sell,0
2014-07,17,25,sell,0
2014-08,17,25,sell,0
2014-09,26,16,buy,1
2014-10,14,28,sell,0
2014-11,21,21,buy,1
2014-12,19,23,sell,0
2014-13,17,25,sell,0
2014-14,23,19,buy,1
2014-15,16,26,sell,0
2014-16,29,13,buy,1
2014-17,21,21,buy,1
2014-18,23,19,buy,1
2014-19,23,19,buy,1
2014-20,22,20,buy,1
2014-21,21,21,buy,1
2014-22,14,28,sell,0
2014-23,26,16,buy,1
2014-24,19,23,sell,0
2014-25,25,17,buy,1
2014-26,18,24,sell,0
2014-27,26,16,buy,1
2014-28,23,19,buy,1
2014-29,23,19,buy,1
2014-30,21,21,buy,1
2014-31,21,21,buy,1
2014-32,14,28,sell,0
2014-33,22,20,buy,1
2014-34,19,23,sell,0
2014-35,20,22,sell,0
2014-36,22,20,buy,1
2014-37,20,22,sell,0
2014-38,19,23,sell,0
2014-39,24,18,buy,1
2014-40,19,23,sell,0
2014-41,24,18,buy,1
2014-42,15,27,sell,0
2014-43,13,29,sell,0
2014-44,5,37,sell,0
2014-45,32,10,buy,1
2014-46,18,24,sell,0
2014-47,15,27,sell,0
2014-48,26,16,buy,1
2014-49,15,27,sell,0
2014-50,25,17,buy,1
2014-51,14,28,sell,0
2014-52,30,12,buy,1
2015-01,10,14,sell,0
2015-02,23,19,buy,1
2015-03,16,26,sell,0
2015-04,25,17,buy,1
2015-05,18,24,sell,0
2015-06,10,32,sell,0
2015-07,24,18,buy,1
2015-08,22,20,buy,1
2015-09,30,12,buy,1
2015-10,24,18,buy,1
2015-11,18,24,sell,0
2015-12,23,19,buy,1
2015-13,17,25,sell,0
2015-14,19,23,sell,0
2015-15,11,31,sell,0
2015-16,13,29,sell,0
2015-17,9,33,sell,0
2015-18,18,24,sell,0
2015-19,22,20,buy,1
2015-20,26,16,buy,1
2015-21,15,27,sell,0
2015-22,19,23,sell,0
2015-23,31,11,buy,1
2015-24,19,23,sell,0
2015-25,34,8,buy,1
2015-26,14,28,sell,0
2015-27,30,12,buy,1
2015-28,27,15,buy,1
2015-29,12,30,sell,0
2015-30,28,14,buy,1
2015-31,19,23,sell,0
2015-32,16,26,sell,0
2015-33,19,23,sell,0
2015-34,16,26,sell,0
2015-35,27,15,buy,1
2015-36,31,11,buy,1
2015-37,14,28,sell,0
2015-38,20,22,sell,0
2015-39,14,28,sell,0
2015-40,28,14,buy,1
2015-41,27,15,buy,1
2015-42,28,14,buy,1
2015-43,14,28,sell,0
2015-44,20,22,sell,0
2015-45,21,21,buy,1
2015-46,14,28,sell,0
2015-47,13,29,sell,0
2015-48,20,22,sell,0
2015-49,26,16,buy,1
2015-50,23,19,buy,1
2015-51,25,17,buy,1
2015-52,21,21,buy,1
2015-53,12,12,buy,1
2016-01,30,12,buy,1
2016-02,14,28,sell,0
2016-03,33,9,buy,1
2016-04,16,26,sell,0
2016-05,17,25,sell,0
2016-06,26,16,buy,1
2016-07,24,18,buy,1
2016-08,31,11,buy,1
2016-09,23,19,buy,1
2016-10,31,11,buy,1
2016-11,19,23,sell,0
2016-12,16,26,sell,0
2016-13,17,25,sell,0
2016-14,12,30,sell,0
2016-15,12,30,sell,0
2016-16,21,21,buy,1
2016-17,18,24,sell,0
2016-18,16,26,sell,0
2016-19,17,25,sell,0
2016-20,26,16,buy,1
2016-21,23,19,buy,1
2016-22,25,17,buy,1
2016-23,34,8,buy,1
2016-24,33,9,buy,1
2016-25,20,22,sell,0
2016-26,29,13,buy,1
2016-27,28,14,buy,1
2016-28,26,16,buy,1
2016-29,14,28,sell,0
2016-30,18,24,sell,0
2016-31,22,20,buy,1
2016-32,24,18,buy,1
2016-33,29,13,buy,1
