YearWeek,buy,sell,Action,ActionID
2018-44,22,27,sell,0
2018-45,27,22,buy,1
2018-46,20,29,sell,0
2018-47,0,49,sell,0
2018-48,21,28,sell,0
2018-49,12,37,sell,0
2018-50,18,31,sell,0
2018-51,36,13,buy,1
2018-52,18,31,sell,0
2019-01,25,31,sell,0
2019-02,18,31,sell,0
2019-03,19,30,sell,0
2019-04,13,36,sell,0
2019-05,15,34,sell,0
2019-06,22,27,sell,0
2019-07,25,24,buy,1
2019-08,27,22,buy,1
2019-09,21,28,sell,0
2019-10,21,28,sell,0
2019-11,25,24,buy,1
2019-12,7,42,sell,0
2019-13,25,24,buy,1
2019-14,39,10,buy,1
2019-15,20,29,sell,0
2019-16,21,28,sell,0
2019-17,10,39,sell,0
2019-18,29,20,buy,1
2019-19,27,22,buy,1
2019-20,26,23,buy,1
2019-21,23,26,sell,0
2019-22,23,26,sell,0
2019-23,15,34,sell,0
2019-24,31,18,buy,1
2019-25,38,11,buy,1
2019-26,18,31,sell,0
2019-27,16,33,sell,0
2019-28,13,36,sell,0
2019-29,28,21,buy,1
2019-30,13,36,sell,0
2019-31,24,25,sell,0
2019-32,19,30,sell,0
2019-33,17,32,sell,0
2019-34,24,25,sell,0
2019-35,13,36,sell,0
2019-36,24,25,sell,0
2019-37,26,23,buy,1
2019-38,19,30,sell,0
2019-39,8,41,sell,0
2019-40,23,26,sell,0
2019-41,39,10,buy,1
2019-42,17,32,sell,0
2019-43,28,21,buy,1
2019-44,30,19,buy,1
2019-45,22,27,sell,0
2019-46,11,38,sell,0
2019-47,12,37,sell,0
2019-48,29,20,buy,1
2019-49,21,28,sell,0
2019-50,13,36,sell,0
2019-51,14,35,sell,0
2019-52,18,31,sell,0
2020-01,23,12,buy,1
2020-02,36,13,buy,1
2020-03,34,15,buy,1
2020-04,15,34,sell,0
2020-05,38,11,buy,1
2020-06,36,13,buy,1
2020-07,21,28,sell,0
2020-08,19,30,sell,0
2020-09,9,40,sell,0
2020-10,20,29,sell,0
2020-11,18,31,sell,0
2020-12,19,30,sell,0
2020-13,32,17,buy,1
2020-14,35,14,buy,1
2020-15,22,27,sell,0
2020-16,22,27,sell,0
2020-17,28,21,buy,1
2020-18,33,16,buy,1
2020-19,17,32,sell,0
2020-20,23,26,sell,0
2020-21,21,28,sell,0
2020-22,25,24,buy,1
2020-23,19,30,sell,0
2020-24,13,36,sell,0
2020-25,8,41,sell,0
2020-26,14,35,sell,0
2020-27,17,32,sell,0
2020-28,31,18,buy,1
2020-29,20,29,sell,0
2020-30,36,13,buy,1
2020-31,48,1,buy,1
2020-32,25,24,buy,1
2020-33,20,29,sell,0
2020-34,21,28,sell,0
2020-35,24,25,sell,0
2020-36,19,30,sell,0
2020-37,17,32,sell,0
2020-38,21,28,sell,0
2020-39,25,24,buy,1
2020-40,29,20,buy,1
2020-41,24,25,sell,0
2020-42,20,29,sell,0
2020-43,24,25,sell,0
2020-44,23,26,sell,0
2020-45,23,26,sell,0
2020-46,27,22,buy,1
2020-47,28,21,buy,1
2020-48,10,39,sell,0
2020-49,16,33,sell,0
2020-50,28,21,buy,1
2020-51,22,27,sell,0
2020-52,20,29,sell,0
2020-53,14,14,buy,1
2021-01,23,26,sell,0
2021-02,27,22,buy,1
2021-03,22,27,sell,0
2021-04,17,32,sell,0
2021-05,23,26,sell,0
2021-06,23,26,sell,0
2021-07,23,26,sell,0
2021-08,25,24,buy,1
2021-09,30,19,buy,1
2021-10,22,27,sell,0
2021-11,23,26,sell,0
2021-12,23,26,sell,0
2021-13,25,24,buy,1
2021-14,24,25,sell,0
2021-15,17,32,sell,0
2021-16,20,29,sell,0
2021-17,31,18,buy,1
2021-18,15,34,sell,0
2021-19,21,28,sell,0
2021-20,13,36,sell,0
2021-21,30,19,buy,1
2021-22,24,25,sell,0
2021-23,20,29,sell,0
2021-24,19,30,sell,0
2021-25,26,23,buy,1
2021-26,25,24,buy,1
2021-27,19,30,sell,0
2021-28,21,28,sell,0
2021-29,30,19,buy,1
2021-30,24,25,sell,0
2021-31,23,26,sell,0
2021-32,24,25,sell,0
2021-33,21,28,sell,0
2021-34,20,29,sell,0
2021-35,17,32,sell,0
2021-36,20,29,sell,0
2021-37,17,32,sell,0
2021-38,17,32,sell,0
2021-39,20,29,sell,0
2021-40,28,21,buy,1
2021-41,25,24,buy,1
2021-42,20,29,sell,0
2021-43,24,25,sell,0
2021-44,21,28,sell,0
2021-45,27,22,buy,1
2021-46,25,24,buy,1
2021-47,20,29,sell,0
2021-48,16,33,sell,0
2021-49,26,23,buy,1
2021-50,17,32,sell,0
2021-51,23,26,sell,0
2021-52,18,17,buy,1
2021-53,6,15,sell,0
2022-01,23,26,sell,0
2022-02,16,33,sell,0
2022-03,23,26,sell,0
2022-04,23,26,sell,0
2022-05,17,32,sell,0
2022-06,20,29,sell,0
2022-07,14,35,sell,0
2022-08,16,33,sell,0
2022-09,18,31,sell,0
2022-10,20,29,sell,0
2022-11,24,25,sell,0
2022-12,24,25,sell,0
2022-13,25,24,buy,1
2022-14,23,26,sell,0
2022-15,29,20,buy,1
2022-16,25,24,buy,1
2022-17,20,29,sell,0
2022-18,33,16,buy,1
2022-19,19,30,sell,0
2022-20,24,25,sell,0
2022-21,30,19,buy,1
2022-22,23,26,sell,0
2022-23,22,27,sell,0
2022-24,21,28,sell,0
2022-25,23,26,sell,0
2022-26,21,28,sell,0
2022-27,25,24,buy,1
2022-28,23,26,sell,0
2022-29,21,28,sell,0
2022-30,18,31,sell,0
2022-31,23,26,sell,0
2022-32,17,32,sell,0
2022-33,21,28,sell,0
2022-34,19,30,sell,0
2022-35,32,17,buy,1
2022-36,20,29,sell,0
2022-37,26,23,buy,1
2022-38,21,28,sell,0
2022-39,19,30,sell,0
2022-40,22,27,sell,0
2022-41,29,20,buy,1
2022-42,25,24,buy,1
2022-43,26,23,buy,1
2022-44,25,24,buy,1
2022-45,21,28,sell,0
2022-46,24,25,sell,0
2022-47,18,31,sell,0
2022-48,26,23,buy,1
2022-49,25,24,buy,1
2022-50,30,19,buy,1
2022-51,18,31,sell,0
2022-52,27,29,sell,0
