YearWeek,buy,sell,Action,ActionID
2010-01,24,25,sell,0
2010-02,21,28,sell,0
2010-03,19,30,sell,0
2010-04,21,27,sell,0
2010-05,22,26,sell,0
2010-06,38,11,buy,1
2010-07,31,18,buy,1
2010-08,23,25,sell,0
2010-09,32,17,buy,1
2010-10,16,33,sell,0
2010-11,30,19,buy,1
2010-12,30,17,buy,1
2010-13,30,19,buy,1
2010-14,42,7,buy,1
2010-15,16,33,sell,0
2010-16,39,10,buy,1
2010-17,41,8,buy,1
2010-18,28,21,buy,1
2010-19,20,29,sell,0
2010-20,16,33,sell,0
2010-21,32,13,buy,1
2010-22,29,20,buy,1
2010-23,19,26,sell,0
2010-24,30,18,buy,1
2010-25,29,20,buy,1
2010-26,20,28,sell,0
2010-27,22,27,sell,0
2010-28,24,25,sell,0
2010-29,31,18,buy,1
2010-30,26,23,buy,1
2010-31,23,26,sell,0
2010-32,26,22,buy,1
2010-33,30,19,buy,1
2010-34,38,11,buy,1
2010-35,26,21,buy,1
2010-36,26,16,buy,1
2010-37,30,18,buy,1
2010-38,29,20,buy,1
2010-39,34,15,buy,1
2010-40,32,17,buy,1
2010-41,38,11,buy,1
2010-42,22,27,sell,0
2010-43,26,23,buy,1
2010-44,30,19,buy,1
2010-45,20,29,sell,0
2010-46,23,26,sell,0
2010-47,29,20,buy,1
2010-48,33,16,buy,1
2010-49,14,35,sell,0
2010-50,20,29,sell,0
2010-51,29,20,buy,1
2010-52,28,7,buy,1
2010-53,12,9,buy,1
2011-01,26,23,buy,1
2011-02,25,23,buy,1
2011-03,19,30,sell,0
2011-04,25,24,buy,1
2011-05,35,14,buy,1
2011-06,31,18,buy,1
2011-07,41,8,buy,1
2011-08,34,15,buy,1
2011-09,28,21,buy,1
2011-10,21,25,sell,0
2011-11,39,9,buy,1
2011-12,24,24,buy,1
2011-13,30,19,buy,1
2011-14,39,10,buy,1
2011-15,26,23,buy,1
2011-16,27,22,buy,1
2011-17,30,19,buy,1
2011-18,27,22,buy,1
2011-19,31,18,buy,1
2011-20,37,12,buy,1
2011-21,39,10,buy,1
2011-22,34,15,buy,1
2011-23,26,23,buy,1
2011-24,33,16,buy,1
2011-25,22,27,sell,0
2011-26,19,30,sell,0
2011-27,29,20,buy,1
2011-28,34,15,buy,1
2011-29,28,21,buy,1
2011-30,32,17,buy,1
2011-31,28,21,buy,1
2011-32,22,27,sell,0
2011-33,36,13,buy,1
2011-34,29,20,buy,1
2011-35,29,20,buy,1
2011-36,27,22,buy,1
2011-37,21,28,sell,0
2011-38,23,26,sell,0
2011-39,27,22,buy,1
2011-40,20,29,sell,0
2011-41,25,23,buy,1
2011-42,23,26,sell,0
2011-43,35,14,buy,1
2011-44,28,20,buy,1
2011-45,28,21,buy,1
2011-46,24,25,sell,0
2011-47,22,27,sell,0
2011-48,29,20,buy,1
2011-49,15,34,sell,0
2011-50,22,27,sell,0
2011-51,25,24,buy,1
2011-52,26,28,sell,0
2012-01,41,14,buy,1
2012-02,29,20,buy,1
2012-03,36,13,buy,1
2012-04,32,17,buy,1
2012-05,24,25,sell,0
2012-06,30,19,buy,1
2012-07,23,26,sell,0
2012-08,39,10,buy,1
2012-09,29,20,buy,1
2012-10,34,15,buy,1
2012-11,30,19,buy,1
2012-12,40,9,buy,1
2012-13,19,30,sell,0
2012-14,25,24,buy,1
2012-15,29,20,buy,1
2012-16,19,30,sell,0
2012-17,35,14,buy,1
2012-18,23,20,buy,1
2012-19,18,30,sell,0
2012-20,32,17,buy,1
2012-21,12,35,sell,0
2012-22,21,27,sell,0
2012-23,19,30,sell,0
2012-24,28,21,buy,1
2012-25,13,36,sell,0
2012-26,27,22,buy,1
2012-27,18,31,sell,0
2012-28,30,19,buy,1
2012-29,21,28,sell,0
2012-30,24,25,sell,0
2012-31,20,29,sell,0
2012-32,36,13,buy,1
2012-33,25,24,buy,1
2012-34,41,8,buy,1
2012-35,26,23,buy,1
2012-36,36,13,buy,1
2012-37,24,21,buy,1
2012-38,16,32,sell,0
2012-39,23,26,sell,0
2012-40,20,29,sell,0
2012-41,17,32,sell,0
2012-42,21,28,sell,0
2012-43,13,36,sell,0
2012-44,14,34,sell,0
2012-45,34,15,buy,1
2012-46,22,27,sell,0
2012-47,31,18,buy,1
2012-48,23,26,sell,0
2012-49,33,16,buy,1
2012-50,23,26,sell,0
2012-51,24,25,sell,0
2012-52,31,24,buy,1
2013-01,40,16,buy,1
2013-02,23,26,sell,0
2013-03,33,16,buy,1
2013-04,21,28,sell,0
2013-05,26,23,buy,1
2013-06,32,17,buy,1
2013-07,18,31,sell,0
2013-08,25,24,buy,1
2013-09,26,23,buy,1
2013-10,28,21,buy,1
2013-11,33,16,buy,1
2013-12,25,24,buy,1
2013-13,32,17,buy,1
2013-14,29,20,buy,1
2013-15,27,22,buy,1
2013-16,27,22,buy,1
2013-17,25,24,buy,1
2013-18,26,23,buy,1
2013-19,21,28,sell,0
2013-20,21,28,sell,0
2013-21,27,22,buy,1
2013-22,33,16,buy,1
2013-23,25,24,buy,1
2013-24,35,14,buy,1
2013-25,10,39,sell,0
2013-26,14,35,sell,0
2013-27,33,16,buy,1
2013-28,28,21,buy,1
2013-29,37,12,buy,1
2013-30,24,25,sell,0
2013-31,18,31,sell,0
2013-32,23,24,sell,0
2013-33,28,21,buy,1
2013-34,40,9,buy,1
2013-35,27,22,buy,1
2013-36,20,29,sell,0
2013-37,20,29,sell,0
2013-38,20,29,sell,0
2013-39,35,14,buy,1
2013-40,31,18,buy,1
2013-41,22,27,sell,0
2013-42,33,13,buy,1
2013-43,37,11,buy,1
2013-44,18,31,sell,0
2013-45,13,36,sell,0
2013-46,24,25,sell,0
2013-47,22,27,sell,0
2013-48,26,23,buy,1
2013-49,35,14,buy,1
2013-50,36,11,buy,1
2013-51,25,24,buy,1
2013-52,33,16,buy,1
2014-01,31,20,buy,1
2014-02,31,18,buy,1
2014-03,34,14,buy,1
2014-04,32,17,buy,1
2014-05,12,37,sell,0
2014-06,25,24,buy,1
2014-07,36,13,buy,1
2014-08,34,15,buy,1
2014-09,21,28,sell,0
2014-10,38,11,buy,1
2014-11,32,17,buy,1
2014-12,18,31,sell,0
2014-13,21,28,sell,0
2014-14,26,23,buy,1
2014-15,32,17,buy,1
2014-16,27,22,buy,1
2014-17,26,23,buy,1
2014-18,23,26,sell,0
2014-19,21,28,sell,0
