YearWeek,buy,sell,Action,ActionID
2021-25,20,18,buy,1
2021-26,17,23,sell,0
2021-27,23,19,buy,1
2021-28,18,24,sell,0
2021-29,18,24,sell,0
2021-30,26,16,buy,1
2021-31,25,17,buy,1
2021-32,30,12,buy,1
2021-33,23,19,buy,1
2021-34,24,18,buy,1
2021-35,20,22,sell,0
2021-36,12,30,sell,0
2021-37,18,24,sell,0
2021-38,16,26,sell,0
2021-39,19,23,sell,0
2021-40,21,20,buy,1
2021-41,12,30,sell,0
2021-42,11,31,sell,0
2021-43,25,17,buy,1
2021-44,21,20,buy,1
2021-45,23,19,buy,1
2021-46,22,20,buy,1
2021-47,15,23,sell,0
2021-48,27,15,buy,1
2021-49,14,28,sell,0
2021-50,26,16,buy,1
2021-51,17,25,sell,0
2021-52,14,16,sell,0
2021-53,10,8,buy,1
2022-01,26,16,buy,1
2022-02,19,23,sell,0
2022-03,20,22,sell,0
2022-04,33,9,buy,1
2022-05,23,19,buy,1
2022-06,22,20,buy,1
2022-07,31,11,buy,1
2022-08,25,17,buy,1
2022-09,23,19,buy,1
2022-10,27,15,buy,1
2022-11,32,10,buy,1
2022-12,14,28,sell,0
2022-13,25,17,buy,1
2022-14,22,20,buy,1
2022-15,14,28,sell,0
2022-16,13,27,sell,0
2022-17,17,25,sell,0
2022-18,23,18,buy,1
2022-19,20,22,sell,0
2022-20,22,20,buy,1
2022-21,21,21,buy,1
2022-22,26,16,buy,1
2022-23,17,25,sell,0
2022-24,17,25,sell,0
2022-25,21,21,buy,1
2022-26,19,23,sell,0
2022-27,17,25,sell,0
2022-28,25,17,buy,1
2022-29,20,22,sell,0
2022-30,21,21,buy,1
2022-31,22,20,buy,1
2022-32,25,17,buy,1
2022-33,24,18,buy,1
2022-34,16,26,sell,0
2022-35,23,19,buy,1
2022-36,14,27,sell,0
2022-37,27,15,buy,1
2022-38,29,13,buy,1
2022-39,23,19,buy,1
2022-40,12,30,sell,0
2022-41,29,13,buy,1
2022-42,24,18,buy,1
2022-43,16,26,sell,0
2022-44,15,27,sell,0
2022-45,25,17,buy,1
2022-46,17,25,sell,0
2022-47,26,16,buy,1
2022-48,19,23,sell,0
2022-49,17,25,sell,0
2022-50,25,17,buy,1
2022-51,17,25,sell,0
2022-52,29,19,buy,1
