YearWeek,buy,sell,Action,ActionID
2010-01,11,31,sell,0
2010-02,15,27,sell,0
2010-03,22,20,buy,1
2010-04,16,26,sell,0
2010-05,16,26,sell,0
2010-06,24,18,buy,1
2010-07,22,20,buy,1
2010-08,26,16,buy,1
2010-09,18,24,sell,0
2010-10,23,19,buy,1
2010-11,13,29,sell,0
2010-12,18,24,sell,0
2010-13,22,20,buy,1
2010-14,26,16,buy,1
2010-15,21,21,buy,1
2010-16,18,24,sell,0
2010-17,17,25,sell,0
2010-18,23,19,buy,1
2010-19,13,29,sell,0
2010-20,17,25,sell,0
2010-21,17,25,sell,0
2010-22,18,24,sell,0
2010-23,25,17,buy,1
2010-24,18,24,sell,0
2010-25,21,21,buy,1
2010-26,21,21,buy,1
2010-27,19,23,sell,0
2010-28,17,25,sell,0
2010-29,17,25,sell,0
2010-30,17,25,sell,0
2010-31,23,19,buy,1
2010-32,17,25,sell,0
2010-33,22,20,buy,1
2010-34,23,19,buy,1
2010-35,16,26,sell,0
2010-36,30,12,buy,1
2010-37,22,20,buy,1
2010-38,27,15,buy,1
2010-39,27,15,buy,1
2010-40,16,26,sell,0
2010-41,14,28,sell,0
2010-42,16,26,sell,0
2010-43,25,17,buy,1
2010-44,18,24,sell,0
2010-45,21,21,buy,1
2010-46,16,26,sell,0
2010-47,28,14,buy,1
2010-48,28,14,buy,1
2010-49,20,22,sell,0
2010-50,17,25,sell,0
2010-51,20,22,sell,0
2010-52,14,16,sell,0
2010-53,7,11,sell,0
2011-01,15,27,sell,0
2011-02,26,16,buy,1
2011-03,13,29,sell,0
2011-04,19,23,sell,0
2011-05,22,20,buy,1
2011-06,17,25,sell,0
2011-07,21,21,buy,1
2011-08,15,27,sell,0
2011-09,23,19,buy,1
2011-10,16,26,sell,0
2011-11,21,21,buy,1
2011-12,14,28,sell,0
2011-13,25,17,buy,1
2011-14,19,23,sell,0
2011-15,16,26,sell,0
2011-16,18,24,sell,0
2011-17,13,29,sell,0
2011-18,20,22,sell,0
2011-19,24,18,buy,1
2011-20,20,22,sell,0
2011-21,25,17,buy,1
2011-22,18,24,sell,0
2011-23,17,25,sell,0
2011-24,20,22,sell,0
2011-25,17,25,sell,0
2011-26,15,27,sell,0
2011-27,17,25,sell,0
2011-28,18,24,sell,0
2011-29,17,25,sell,0
2011-30,20,22,sell,0
2011-31,22,20,buy,1
2011-32,17,25,sell,0
2011-33,24,18,buy,1
2011-34,22,20,buy,1
2011-35,27,15,buy,1
2011-36,18,24,sell,0
2011-37,24,18,buy,1
2011-38,21,21,buy,1
2011-39,20,22,sell,0
2011-40,15,27,sell,0
2011-41,22,20,buy,1
2011-42,16,26,sell,0
2011-43,20,22,sell,0
2011-44,21,21,buy,1
2011-45,21,21,buy,1
2011-46,24,18,buy,1
2011-47,23,19,buy,1
2011-48,20,22,sell,0
2011-49,22,20,buy,1
2011-50,21,21,buy,1
2011-51,17,25,sell,0
2011-52,23,25,sell,0
2012-01,27,21,buy,1
2012-02,22,20,buy,1
2012-03,25,17,buy,1
2012-04,23,19,buy,1
2012-05,15,27,sell,0
2012-06,16,26,sell,0
2012-07,25,17,buy,1
2012-08,21,21,buy,1
2012-09,19,23,sell,0
2012-10,10,32,sell,0
2012-11,18,24,sell,0
2012-12,17,25,sell,0
2012-13,16,26,sell,0
2012-14,19,23,sell,0
2012-15,14,28,sell,0
2012-16,17,25,sell,0
2012-17,20,22,sell,0
2012-18,17,25,sell,0
2012-19,17,25,sell,0
2012-20,13,29,sell,0
2012-21,23,19,buy,1
2012-22,26,16,buy,1
2012-23,23,19,buy,1
2012-24,23,19,buy,1
2012-25,21,21,buy,1
2012-26,24,18,buy,1
2012-27,20,22,sell,0
2012-28,21,21,buy,1
2012-29,25,17,buy,1
2012-30,27,15,buy,1
