YearWeek,buy,sell,Action,ActionID
2010-01,25,24,buy,1
2010-02,23,26,sell,0
2010-03,14,35,sell,0
2010-04,36,13,buy,1
2010-05,28,21,buy,1
2010-06,28,21,buy,1
2010-07,29,20,buy,1
2010-08,9,40,sell,0
2010-09,22,27,sell,0
2010-10,17,32,sell,0
2010-11,28,21,buy,1
2010-12,30,19,buy,1
2010-13,40,9,buy,1
2010-14,20,29,sell,0
2010-15,21,28,sell,0
2010-16,46,3,buy,1
2010-17,34,15,buy,1
2010-18,14,35,sell,0
2010-19,16,33,sell,0
2010-20,16,33,sell,0
2010-21,30,19,buy,1
2010-22,17,32,sell,0
2010-23,9,40,sell,0
2010-24,15,34,sell,0
2010-25,16,33,sell,0
2010-26,16,33,sell,0
2010-27,31,18,buy,1
2010-28,15,34,sell,0
2010-29,19,30,sell,0
2010-30,21,28,sell,0
2010-31,16,33,sell,0
2010-32,24,25,sell,0
2010-33,14,35,sell,0
2010-34,25,24,buy,1
2010-35,20,29,sell,0
2010-36,9,40,sell,0
2010-37,9,40,sell,0
2010-38,18,31,sell,0
2010-39,16,33,sell,0
2010-40,12,37,sell,0
2010-41,16,33,sell,0
2010-42,22,27,sell,0
2010-43,24,25,sell,0
2010-44,40,9,buy,1
2010-45,31,18,buy,1
2010-46,24,25,sell,0
2010-47,22,27,sell,0
2010-48,21,28,sell,0
2010-49,29,20,buy,1
2010-50,8,41,sell,0
2010-51,20,29,sell,0
2010-52,3,32,sell,0
2010-53,10,11,sell,0
2011-01,41,8,buy,1
2011-02,14,35,sell,0
2011-03,16,33,sell,0
2011-04,27,22,buy,1
2011-05,34,15,buy,1
2011-06,37,12,buy,1
2011-07,29,20,buy,1
2011-08,21,28,sell,0
2011-09,37,12,buy,1
2011-10,27,22,buy,1
2011-11,21,28,sell,0
2011-12,26,23,buy,1
2011-13,42,7,buy,1
2011-14,32,17,buy,1
2011-15,15,34,sell,0
2011-16,21,28,sell,0
2011-17,28,21,buy,1
2011-18,22,27,sell,0
2011-19,25,24,buy,1
2011-20,27,22,buy,1
2011-21,8,41,sell,0
2011-22,23,26,sell,0
2011-23,24,25,sell,0
2011-24,25,24,buy,1
2011-25,26,23,buy,1
2011-26,21,28,sell,0
2011-27,18,31,sell,0
2011-28,12,37,sell,0
2011-29,7,42,sell,0
2011-30,10,39,sell,0
