YearWeek,buy,sell,Action,ActionID
2011-49,17,32,sell,0
2011-50,16,33,sell,0
2011-51,37,12,buy,1
2011-52,37,19,buy,1
2012-01,43,13,buy,1
2012-02,15,34,sell,0
2012-03,21,28,sell,0
2012-04,25,24,buy,1
2012-05,27,22,buy,1
2012-06,42,7,buy,1
2012-07,35,14,buy,1
2012-08,33,16,buy,1
2012-09,33,16,buy,1
2012-10,28,21,buy,1
2012-11,34,15,buy,1
2012-12,28,21,buy,1
2012-13,24,25,sell,0
2012-14,35,14,buy,1
2012-15,18,31,sell,0
2012-16,13,36,sell,0
2012-17,14,35,sell,0
2012-18,12,37,sell,0
2012-19,19,30,sell,0
2012-20,7,42,sell,0
2012-21,22,27,sell,0
2012-22,22,27,sell,0
2012-23,30,19,buy,1
2012-24,14,35,sell,0
2012-25,25,24,buy,1
2012-26,26,23,buy,1
2012-27,37,12,buy,1
2012-28,22,27,sell,0
2012-29,17,32,sell,0
2012-30,36,13,buy,1
2012-31,42,7,buy,1
2012-32,31,18,buy,1
2012-33,41,8,buy,1
2012-34,34,15,buy,1
2012-35,19,30,sell,0
2012-36,33,16,buy,1
2012-37,19,30,sell,0
2012-38,19,30,sell,0
2012-39,17,32,sell,0
2012-40,17,32,sell,0
2012-41,11,38,sell,0
2012-42,19,30,sell,0
2012-43,14,35,sell,0
2012-44,16,33,sell,0
2012-45,14,35,sell,0
2012-46,18,31,sell,0
2012-47,32,17,buy,1
2012-48,27,22,buy,1
2012-49,15,34,sell,0
2012-50,28,21,buy,1
2012-51,35,14,buy,1
2012-52,30,26,buy,1
2013-01,21,35,sell,0
2013-02,20,29,sell,0
2013-03,26,23,buy,1
2013-04,16,33,sell,0
2013-05,24,25,sell,0
2013-06,29,20,buy,1
2013-07,31,18,buy,1
2013-08,14,35,sell,0
2013-09,19,30,sell,0
2013-10,30,19,buy,1
2013-11,37,12,buy,1
2013-12,35,14,buy,1
2013-13,16,33,sell,0
2013-14,20,29,sell,0
2013-15,33,16,buy,1
2013-16,18,31,sell,0
2013-17,34,15,buy,1
2013-18,34,15,buy,1
2013-19,27,22,buy,1
2013-20,22,27,sell,0
2013-21,36,13,buy,1
2013-22,28,21,buy,1
2013-23,18,31,sell,0
2013-24,26,23,buy,1
2013-25,18,31,sell,0
2013-26,11,38,sell,0
2013-27,31,18,buy,1
2013-28,37,12,buy,1
2013-29,29,20,buy,1
2013-30,28,21,buy,1
2013-31,37,12,buy,1
2013-32,24,25,sell,0
2013-33,36,13,buy,1
2013-34,24,25,sell,0
2013-35,27,22,buy,1
2013-36,25,24,buy,1
2013-37,24,25,sell,0
2013-38,32,17,buy,1
2013-39,18,31,sell,0
2013-40,28,21,buy,1
2013-41,19,30,sell,0
2013-42,41,8,buy,1
2013-43,37,12,buy,1
2013-44,13,36,sell,0
2013-45,26,23,buy,1
2013-46,37,12,buy,1
2013-47,24,25,sell,0
2013-48,40,9,buy,1
2013-49,19,30,sell,0
2013-50,24,25,sell,0
2013-51,24,25,sell,0
2013-52,14,35,sell,0
2014-01,17,39,sell,0
2014-02,17,32,sell,0
2014-03,27,22,buy,1
2014-04,32,17,buy,1
2014-05,23,26,sell,0
2014-06,39,10,buy,1
2014-07,37,12,buy,1
2014-08,23,26,sell,0
2014-09,21,28,sell,0
2014-10,30,19,buy,1
2014-11,22,27,sell,0
2014-12,32,17,buy,1
2014-13,18,31,sell,0
2014-14,16,33,sell,0
2014-15,19,30,sell,0
2014-16,28,21,buy,1
2014-17,27,22,buy,1
2014-18,33,16,buy,1
2014-19,17,32,sell,0
2014-20,36,13,buy,1
2014-21,35,14,buy,1
2014-22,29,19,buy,1
2014-23,35,14,buy,1
2014-24,16,33,sell,0
2014-25,18,31,sell,0
2014-26,32,17,buy,1
2014-27,28,21,buy,1
2014-28,27,22,buy,1
2014-29,24,25,sell,0
2014-30,36,13,buy,1
2014-31,18,31,sell,0
2014-32,23,26,sell,0
2014-33,38,11,buy,1
2014-34,33,16,buy,1
2014-35,32,17,buy,1
2014-36,25,24,buy,1
2014-37,39,10,buy,1
2014-38,28,21,buy,1
2014-39,21,27,sell,0
2014-40,30,19,buy,1
2014-41,26,23,buy,1
2014-42,19,30,sell,0
2014-43,36,13,buy,1
2014-44,31,18,buy,1
2014-45,16,33,sell,0
2014-46,35,14,buy,1
2014-47,37,12,buy,1
2014-48,25,24,buy,1
2014-49,20,29,sell,0
2014-50,22,27,sell,0
2014-51,29,20,buy,1
2014-52,30,19,buy,1
2015-01,9,19,sell,0
2015-02,20,29,sell,0
2015-03,9,40,sell,0
2015-04,35,14,buy,1
2015-05,24,25,sell,0
2015-06,30,19,buy,1
2015-07,33,16,buy,1
2015-08,38,11,buy,1
2015-09,17,32,sell,0
2015-10,13,36,sell,0
2015-11,17,32,sell,0
2015-12,27,22,buy,1
2015-13,22,27,sell,0
2015-14,25,24,buy,1
2015-15,28,21,buy,1
2015-16,29,20,buy,1
2015-17,36,13,buy,1
2015-18,17,32,sell,0
2015-19,20,29,sell,0
2015-20,32,17,buy,1
2015-21,37,12,buy,1
2015-22,20,29,sell,0
2015-23,22,27,sell,0
2015-24,28,21,buy,1
2015-25,29,20,buy,1
2015-26,20,29,sell,0
2015-27,24,25,sell,0
2015-28,17,32,sell,0
2015-29,34,15,buy,1
2015-30,24,25,sell,0
2015-31,13,36,sell,0
2015-32,16,33,sell,0
2015-33,23,26,sell,0
2015-34,19,30,sell,0
2015-35,35,14,buy,1
2015-36,25,24,buy,1
2015-37,28,21,buy,1
2015-38,15,34,sell,0
2015-39,33,16,buy,1
2015-40,16,33,sell,0
2015-41,34,15,buy,1
2015-42,24,25,sell,0
2015-43,37,12,buy,1
2015-44,26,23,buy,1
2015-45,30,19,buy,1
2015-46,14,35,sell,0
2015-47,31,18,buy,1
2015-48,17,32,sell,0
2015-49,20,29,sell,0
2015-50,20,28,sell,0
2015-51,7,42,sell,0
2015-52,20,29,sell,0
2015-53,7,21,sell,0
2016-01,14,35,sell,0
2016-02,22,27,sell,0
2016-03,24,25,sell,0
2016-04,21,28,sell,0
2016-05,20,29,sell,0
2016-06,20,29,sell,0
2016-07,28,21,buy,1
2016-08,32,16,buy,1
2016-09,39,10,buy,1
2016-10,27,22,buy,1
2016-11,34,15,buy,1
2016-12,35,14,buy,1
2016-13,35,14,buy,1
2016-14,23,26,sell,0
2016-15,26,23,buy,1
2016-16,16,33,sell,0
2016-17,20,29,sell,0
2016-18,18,31,sell,0
2016-19,21,28,sell,0
2016-20,33,16,buy,1
2016-21,42,7,buy,1
2016-22,26,23,buy,1
2016-23,35,14,buy,1
2016-24,17,32,sell,0
2016-25,29,20,buy,1
2016-26,37,12,buy,1
2016-27,26,23,buy,1
2016-28,31,18,buy,1
2016-29,35,14,buy,1
2016-30,22,27,sell,0
2016-31,32,17,buy,1
2016-32,31,18,buy,1
2016-33,30,19,buy,1
2016-34,20,29,sell,0
2016-35,33,16,buy,1
2016-36,19,30,sell,0
2016-37,35,14,buy,1
2016-38,22,27,sell,0
2016-39,25,24,buy,1
2016-40,28,21,buy,1
2016-41,24,25,sell,0
2016-42,13,36,sell,0
2016-43,24,25,sell,0
2016-44,18,31,sell,0
2016-45,19,30,sell,0
2016-46,34,15,buy,1
2016-47,29,20,buy,1
2016-48,24,25,sell,0
2016-49,39,10,buy,1
2016-50,39,10,buy,1
2016-51,32,17,buy,1
2016-52,25,17,buy,1
2016-53,8,13,sell,0
2017-01,34,15,buy,1
2017-02,36,11,buy,1
2017-03,26,23,buy,1
2017-04,42,7,buy,1
2017-05,31,18,buy,1
2017-06,35,14,buy,1
2017-07,26,23,buy,1
2017-08,31,18,buy,1
2017-09,31,18,buy,1
2017-10,27,22,buy,1
2017-11,30,19,buy,1
2017-12,24,25,sell,0
2017-13,36,13,buy,1
2017-14,26,23,buy,1
2017-15,19,30,sell,0
2017-16,23,26,sell,0
2017-17,25,24,buy,1
2017-18,36,13,buy,1
2017-19,39,10,buy,1
2017-20,17,32,sell,0
2017-21,22,27,sell,0
2017-22,23,26,sell,0
2017-23,27,22,buy,1
2017-24,16,33,sell,0
2017-25,33,16,buy,1
2017-26,20,29,sell,0
2017-27,22,27,sell,0
2017-28,42,7,buy,1
2017-29,37,12,buy,1
2017-30,25,24,buy,1
2017-31,20,29,sell,0
2017-32,36,13,buy,1
2017-33,24,25,sell,0
2017-34,25,24,buy,1
2017-35,34,15,buy,1
2017-36,11,38,sell,0
2017-37,18,31,sell,0
2017-38,9,40,sell,0
2017-39,25,24,buy,1
2017-40,25,24,buy,1
2017-41,39,10,buy,1
2017-42,28,21,buy,1
2017-43,32,17,buy,1
2017-44,37,12,buy,1
2017-45,29,20,buy,1
2017-46,16,33,sell,0
2017-47,28,21,buy,1
2017-48,12,37,sell,0
2017-49,22,27,sell,0
2017-50,28,21,buy,1
2017-51,29,20,buy,1
2017-52,33,23,buy,1
2018-01,39,17,buy,1
2018-02,35,14,buy,1
2018-03,23,26,sell,0
2018-04,12,37,sell,0
2018-05,20,29,sell,0
2018-06,18,31,sell,0
2018-07,39,10,buy,1
2018-08,37,12,buy,1
2018-09,28,21,buy,1
2018-10,34,14,buy,1
2018-11,21,28,sell,0
2018-12,12,37,sell,0
2018-13,28,21,buy,1
2018-14,32,17,buy,1
2018-15,34,15,buy,1
2018-16,28,21,buy,1
2018-17,23,26,sell,0
2018-18,44,5,buy,1
2018-19,32,17,buy,1
2018-20,20,29,sell,0
2018-21,34,15,buy,1
2018-22,29,20,buy,1
2018-23,31,18,buy,1
2018-24,17,32,sell,0
2018-25,12,37,sell,0
2018-26,27,22,buy,1
2018-27,34,15,buy,1
2018-28,37,12,buy,1
2018-29,32,17,buy,1
2018-30,32,17,buy,1
2018-31,34,15,buy,1
2018-32,31,18,buy,1
2018-33,33,16,buy,1
2018-34,25,24,buy,1
2018-35,41,8,buy,1
2018-36,15,34,sell,0
2018-37,24,25,sell,0
2018-38,24,25,sell,0
2018-39,35,14,buy,1
2018-40,24,25,sell,0
2018-41,22,27,sell,0
2018-42,26,23,buy,1
2018-43,30,19,buy,1
2018-44,20,29,sell,0
2018-45,19,30,sell,0
2018-46,19,30,sell,0
2018-47,22,27,sell,0
2018-48,26,23,buy,1
2018-49,11,38,sell,0
2018-50,28,21,buy,1
2018-51,15,34,sell,0
2018-52,24,25,sell,0
2019-01,33,23,buy,1
2019-02,26,23,buy,1
2019-03,32,17,buy,1
2019-04,15,34,sell,0
2019-05,27,22,buy,1
2019-06,24,25,sell,0
2019-07,25,24,buy,1
2019-08,38,11,buy,1
2019-09,29,20,buy,1
2019-10,28,21,buy,1
2019-11,41,8,buy,1
2019-12,32,17,buy,1
2019-13,16,33,sell,0
2019-14,39,10,buy,1
2019-15,36,13,buy,1
2019-16,37,12,buy,1
2019-17,29,20,buy,1
2019-18,26,23,buy,1
2019-19,11,38,sell,0
2019-20,35,14,buy,1
2019-21,23,26,sell,0
2019-22,28,21,buy,1
2019-23,33,16,buy,1
2019-24,39,10,buy,1
2019-25,35,14,buy,1
2019-26,33,16,buy,1
2019-27,32,17,buy,1
2019-28,32,17,buy,1
2019-29,37,12,buy,1
2019-30,31,18,buy,1
2019-31,14,35,sell,0
2019-32,21,28,sell,0
2019-33,35,14,buy,1
2019-34,19,30,sell,0
2019-35,19,30,sell,0
2019-36,31,18,buy,1
2019-37,28,21,buy,1
2019-38,34,15,buy,1
2019-39,23,26,sell,0
2019-40,31,18,buy,1
2019-41,39,10,buy,1
2019-42,31,18,buy,1
2019-43,32,17,buy,1
2019-44,23,26,sell,0
2019-45,25,24,buy,1
2019-46,36,13,buy,1
2019-47,21,28,sell,0
2019-48,29,20,buy,1
2019-49,32,17,buy,1
2019-50,29,20,buy,1
2019-51,30,19,buy,1
2019-52,35,14,buy,1
2020-01,24,11,buy,1
2020-02,37,12,buy,1
2020-03,28,21,buy,1
2020-04,33,16,buy,1
2020-05,26,23,buy,1
2020-06,37,12,buy,1
2020-07,35,14,buy,1
2020-08,18,31,sell,0
2020-09,17,32,sell,0
2020-10,31,18,buy,1
2020-11,34,15,buy,1
2020-12,27,22,buy,1
2020-13,32,17,buy,1
2020-14,30,19,buy,1
2020-15,35,14,buy,1
2020-16,27,22,buy,1
2020-17,31,18,buy,1
2020-18,37,12,buy,1
2020-19,41,8,buy,1
2020-20,30,19,buy,1
2020-21,36,13,buy,1
2020-22,26,23,buy,1
2020-23,37,12,buy,1
2020-24,27,22,buy,1
2020-25,21,28,sell,0
2020-26,32,17,buy,1
2020-27,34,15,buy,1
2020-28,41,8,buy,1
2020-29,28,21,buy,1
2020-30,24,25,sell,0
2020-31,38,11,buy,1
2020-32,36,13,buy,1
2020-33,29,20,buy,1
2020-34,25,24,buy,1
2020-35,34,15,buy,1
2020-36,24,25,sell,0
2020-37,29,20,buy,1
2020-38,24,25,sell,0
2020-39,33,16,buy,1
2020-40,25,24,buy,1
2020-41,25,24,buy,1
2020-42,27,22,buy,1
2020-43,23,26,sell,0
2020-44,27,22,buy,1
2020-45,27,22,buy,1
2020-46,25,24,buy,1
2020-47,30,19,buy,1
2020-48,29,20,buy,1
2020-49,28,21,buy,1
2020-50,20,29,sell,0
2020-51,20,29,sell,0
2020-52,29,20,buy,1
2020-53,17,11,buy,1
2021-01,21,28,sell,0
2021-02,30,19,buy,1
2021-03,28,21,buy,1
2021-04,22,27,sell,0
2021-05,27,22,buy,1
2021-06,21,28,sell,0
2021-07,27,22,buy,1
2021-08,23,26,sell,0
2021-09,22,27,sell,0
2021-10,34,15,buy,1
2021-11,27,22,buy,1
2021-12,28,21,buy,1
2021-13,30,19,buy,1
2021-14,35,14,buy,1
2021-15,29,20,buy,1
2021-16,25,24,buy,1
2021-17,29,20,buy,1
2021-18,31,18,buy,1
2021-19,25,24,buy,1
2021-20,20,29,sell,0
2021-21,31,18,buy,1
2021-22,19,30,sell,0
2021-23,23,26,sell,0
2021-24,28,21,buy,1
2021-25,29,20,buy,1
2021-26,31,18,buy,1
2021-27,26,23,buy,1
2021-28,21,28,sell,0
2021-29,32,17,buy,1
2021-30,21,28,sell,0
2021-31,32,17,buy,1
2021-32,28,21,buy,1
2021-33,30,19,buy,1
2021-34,26,23,buy,1
2021-35,35,14,buy,1
2021-36,23,26,sell,0
2021-37,30,19,buy,1
2021-38,29,20,buy,1
2021-39,29,20,buy,1
2021-40,30,19,buy,1
2021-41,23,26,sell,0
2021-42,31,18,buy,1
2021-43,30,19,buy,1
2021-44,20,29,sell,0
2021-45,34,15,buy,1
2021-46,34,15,buy,1
2021-47,25,24,buy,1
2021-48,32,17,buy,1
2021-49,22,27,sell,0
2021-50,23,26,sell,0
2021-51,25,24,buy,1
2021-52,18,17,buy,1
2021-53,15,6,buy,1
2022-01,22,27,sell,0
2022-02,21,28,sell,0
2022-03,19,30,sell,0
2022-04,27,22,buy,1
2022-05,32,17,buy,1
2022-06,16,33,sell,0
2022-07,27,22,buy,1
2022-08,20,29,sell,0
2022-09,23,26,sell,0
2022-10,26,23,buy,1
2022-11,26,23,buy,1
2022-12,25,24,buy,1
2022-13,25,24,buy,1
2022-14,34,15,buy,1
2022-15,31,18,buy,1
2022-16,28,21,buy,1
2022-17,26,23,buy,1
2022-18,28,21,buy,1
2022-19,28,21,buy,1
2022-20,30,19,buy,1
2022-21,30,19,buy,1
2022-22,29,20,buy,1
2022-23,25,24,buy,1
2022-24,38,11,buy,1
2022-25,29,20,buy,1
2022-26,31,18,buy,1
2022-27,30,19,buy,1
2022-28,17,32,sell,0
2022-29,27,22,buy,1
2022-30,23,26,sell,0
2022-31,29,20,buy,1
2022-32,34,15,buy,1
2022-33,29,20,buy,1
2022-34,27,22,buy,1
2022-35,31,18,buy,1
2022-36,29,20,buy,1
2022-37,24,25,sell,0
2022-38,25,24,buy,1
2022-39,19,30,sell,0
2022-40,24,25,sell,0
2022-41,20,29,sell,0
2022-42,25,24,buy,1
2022-43,29,20,buy,1
2022-44,27,22,buy,1
2022-45,30,19,buy,1
2022-46,18,31,sell,0
2022-47,19,30,sell,0
2022-48,34,15,buy,1
2022-49,24,25,sell,0
2022-50,20,29,sell,0
2022-51,26,23,buy,1
2022-52,37,19,buy,1
