Date,buy,sell,Action,ActionID
2017-05-20,13,7,buy,1
2017-05-21,12,8,buy,1
2017-05-22,5,15,sell,0
2017-05-23,14,6,buy,1
2017-05-24,10,10,neutral,2
2017-05-25,10,10,neutral,2
2017-05-26,10,10,neutral,2
2017-05-27,10,10,neutral,2
2017-05-28,7,13,sell,0
2017-05-29,7,13,sell,0
2017-05-30,11,9,buy,1
2017-05-31,12,8,buy,1
2017-06-01,7,13,sell,0
2017-06-02,9,11,sell,0
2017-06-03,10,10,neutral,2
2017-06-04,10,10,neutral,2
2017-06-05,8,12,sell,0
2017-06-06,7,13,sell,0
2017-06-07,7,13,sell,0
2017-06-08,8,12,sell,0
2017-06-09,5,15,sell,0
2017-06-10,6,14,sell,0
2017-06-11,8,12,sell,0
2017-06-12,9,11,sell,0
2017-06-13,8,12,sell,0
2017-06-14,7,13,sell,0
2017-06-15,14,6,buy,1
2017-06-16,11,9,buy,1
2017-06-17,11,9,buy,1
2017-06-18,7,13,sell,0
2017-06-19,10,10,neutral,2
2017-06-20,12,8,buy,1
2017-06-21,6,14,sell,0
2017-06-22,7,13,sell,0
2017-06-23,8,12,sell,0
2017-06-24,8,12,sell,0
2017-06-25,6,14,sell,0
2017-06-26,13,7,buy,1
2017-06-27,13,7,buy,1
2017-06-28,12,8,buy,1
2017-06-29,11,9,buy,1
2017-06-30,11,9,buy,1
2017-07-01,12,8,buy,1
2017-07-02,12,8,buy,1
2017-07-03,9,11,sell,0
2017-07-04,8,12,sell,0
2017-07-05,8,12,sell,0
2017-07-06,9,11,sell,0
2017-07-07,2,18,sell,0
2017-07-08,1,19,sell,0
2017-07-09,0,20,sell,0
2017-07-10,2,18,sell,0
2017-07-11,5,15,sell,0
2017-07-12,16,4,buy,1
2017-07-13,13,7,buy,1
2017-07-14,2,18,sell,0
2017-07-15,1,19,sell,0
2017-07-16,0,20,sell,0
2017-07-17,14,6,buy,1
2017-07-18,20,0,buy,1
2017-07-19,14,6,buy,1
2017-07-20,17,3,buy,1
2017-07-21,18,2,buy,1
2017-07-22,16,4,buy,1
2017-07-23,10,10,neutral,2
2017-07-24,11,9,buy,1
2017-07-25,0,20,sell,0
2017-07-26,2,18,sell,0
2017-07-27,16,4,buy,1
2017-07-28,14,6,buy,1
2017-07-29,4,16,sell,0
2017-07-30,3,17,sell,0
2017-07-31,1,19,sell,0
2017-08-01,6,14,sell,0
2017-08-02,18,2,buy,1
2017-08-03,15,5,buy,1
2017-08-04,15,5,buy,1
2017-08-05,16,4,buy,1
2017-08-06,6,14,sell,0
2017-08-07,7,13,sell,0
2017-08-08,17,3,buy,1
2017-08-09,9,11,sell,0
2017-08-10,6,14,sell,0
2017-08-11,4,16,sell,0
2017-08-12,0,20,sell,0
2017-08-13,0,20,sell,0
2017-08-14,1,19,sell,0
2017-08-15,15,5,buy,1
2017-08-16,5,15,sell,0
2017-08-17,4,16,sell,0
2017-08-18,0,20,sell,0
2017-08-19,2,18,sell,0
2017-08-20,3,17,sell,0
2017-08-21,2,18,sell,0
2017-08-22,1,19,sell,0
2017-08-23,17,3,buy,1
2017-08-24,11,9,buy,1
2017-08-25,16,4,buy,1
2017-08-26,5,15,sell,0
2017-08-27,5,15,sell,0
2017-08-28,1,19,sell,0
2017-08-29,2,18,sell,0
2017-08-30,4,16,sell,0
2017-08-31,8,12,sell,0
2017-09-01,12,8,buy,1
2017-09-02,12,8,buy,1
2017-09-03,6,14,sell,0
2017-09-04,5,15,sell,0
2017-09-05,9,11,sell,0
2017-09-06,15,5,buy,1
2017-09-07,16,4,buy,1
2017-09-08,3,17,sell,0
2017-09-09,0,20,sell,0
2017-09-10,2,18,sell,0
2017-09-11,4,16,sell,0
2017-09-12,14,6,buy,1
2017-09-13,5,15,sell,0
2017-09-14,5,15,sell,0
2017-09-15,4,16,sell,0
2017-09-16,8,12,sell,0
2017-09-17,7,13,sell,0
2017-09-18,17,3,buy,1
2017-09-19,12,8,buy,1
2017-09-20,2,18,sell,0
2017-09-21,1,19,sell,0
2017-09-22,7,13,sell,0
2017-09-23,13,7,buy,1
2017-09-24,4,15,sell,0
2017-09-25,9,10,sell,0
2017-09-26,12,7,buy,1
2017-09-27,17,2,buy,1
2017-09-28,11,9,buy,1
2017-09-29,14,6,buy,1
2017-09-30,9,11,sell,0
2017-10-01,0,20,sell,0
2017-10-02,2,18,sell,0
2017-10-03,2,18,sell,0
2017-10-04,1,19,sell,0
2017-10-05,0,20,sell,0
2017-10-06,3,17,sell,0
2017-10-07,6,14,sell,0
2017-10-08,12,8,buy,1
2017-10-09,3,17,sell,0
2017-10-10,6,14,sell,0
2017-10-11,15,5,buy,1
2017-10-12,13,7,buy,1
2017-10-13,5,15,sell,0
2017-10-14,11,9,buy,1
2017-10-15,5,15,sell,0
2017-10-16,7,13,sell,0
2017-10-17,3,17,sell,0
2017-10-18,6,14,sell,0
2017-10-19,15,5,buy,1
2017-10-20,10,9,buy,1
2017-10-21,2,18,sell,0
2017-10-22,2,18,sell,0
2017-10-23,1,19,sell,0
2017-10-24,14,6,buy,1
2017-10-25,11,9,buy,1
2017-10-26,16,4,buy,1
2017-10-27,14,6,buy,1
2017-10-28,14,6,buy,1
2017-10-29,20,0,buy,1
2017-10-30,19,1,buy,1
2017-10-31,19,1,buy,1
2017-11-01,13,7,buy,1
2017-11-02,15,5,buy,1
2017-11-03,17,3,buy,1
2017-11-04,9,11,sell,0
2017-11-05,3,17,sell,0
2017-11-06,1,19,sell,0
2017-11-07,5,15,sell,0
2017-11-08,19,1,buy,1
2017-11-09,16,4,buy,1
2017-11-10,7,13,sell,0
2017-11-11,14,6,buy,1
2017-11-12,13,7,buy,1
2017-11-13,18,2,buy,1
2017-11-14,11,9,buy,1
2017-11-15,15,5,buy,1
2017-11-16,18,2,buy,1
2017-11-17,20,0,buy,1
2017-11-18,17,3,buy,1
2017-11-19,14,6,buy,1
2017-11-20,19,1,buy,1
2017-11-21,13,7,buy,1
2017-11-22,1,19,sell,0
2017-11-23,11,9,buy,1
2017-11-24,6,14,sell,0
2017-11-25,17,3,buy,1
2017-11-26,17,3,buy,1
2017-11-27,19,1,buy,1
2017-11-28,18,2,buy,1
2017-11-29,15,5,buy,1
2017-11-30,13,7,buy,1
2017-12-01,19,1,buy,1
2017-12-02,19,1,buy,1
2017-12-03,16,4,buy,1
2017-12-04,18,2,buy,1
2017-12-05,20,0,buy,1
2017-12-06,19,1,buy,1
2017-12-07,7,13,sell,0
2017-12-08,10,10,neutral,2
2017-12-09,10,10,neutral,2
2017-12-10,4,16,sell,0
2017-12-11,16,4,buy,1
2017-12-12,10,10,neutral,2
2017-12-13,13,7,buy,1
2017-12-14,18,2,buy,1
2017-12-15,15,5,buy,1
2017-12-16,19,1,buy,1
2017-12-17,17,3,buy,1
2017-12-18,15,5,buy,1
2017-12-19,11,9,buy,1
2017-12-20,14,6,buy,1
2017-12-21,11,9,buy,1
2017-12-22,7,13,sell,0
2017-12-23,7,13,sell,0
2017-12-24,3,17,sell,0
2017-12-25,19,1,buy,1
2017-12-26,19,1,buy,1
2017-12-27,19,1,buy,1
2017-12-28,6,13,sell,0
2017-12-29,8,11,sell,0
2017-12-30,3,16,sell,0
2017-12-31,7,13,sell,0
2018-01-01,15,5,buy,1
2018-01-02,17,3,buy,1
2018-01-03,20,0,buy,1
2018-01-04,17,3,buy,1
2018-01-05,13,7,buy,1
2018-01-06,19,1,buy,1
2018-01-07,12,8,buy,1
2018-01-08,7,13,sell,0
2018-01-09,6,14,sell,0
2018-01-10,13,7,buy,1
2018-01-11,17,3,buy,1
2018-01-12,15,5,buy,1
2018-01-13,5,15,sell,0
2018-01-14,5,15,sell,0
2018-01-15,9,11,sell,0
2018-01-16,4,16,sell,0
2018-01-17,5,15,sell,0
2018-01-18,14,6,buy,1
2018-01-19,14,6,buy,1
2018-01-20,16,4,buy,1
2018-01-21,16,4,buy,1
2018-01-22,10,10,neutral,2
2018-01-23,1,19,sell,0
2018-01-24,11,9,buy,1
2018-01-25,18,2,buy,1
2018-01-26,11,9,buy,1
2018-01-27,11,9,buy,1
2018-01-28,17,3,buy,1
2018-01-29,4,16,sell,0
2018-01-30,0,20,sell,0
2018-01-31,1,19,sell,0
2018-02-01,2,18,sell,0
2018-02-02,5,15,sell,0
2018-02-03,7,13,sell,0
2018-02-04,1,19,sell,0
2018-02-05,1,19,sell,0
2018-02-06,3,17,sell,0
2018-02-07,12,8,buy,1
2018-02-08,18,2,buy,1
2018-02-09,17,3,buy,1
2018-02-10,14,5,buy,1
2018-02-11,7,13,sell,0
2018-02-12,12,8,buy,1
2018-02-13,14,6,buy,1
2018-02-14,18,2,buy,1
2018-02-15,17,3,buy,1
2018-02-16,15,5,buy,1
2018-02-17,14,6,buy,1
2018-02-18,2,18,sell,0
2018-02-19,7,13,sell,0
2018-02-20,5,15,sell,0
2018-02-21,6,14,sell,0
2018-02-22,2,18,sell,0
2018-02-23,7,13,sell,0
2018-02-24,3,17,sell,0
2018-02-25,2,18,sell,0
2018-02-26,11,9,buy,1
2018-02-27,17,3,buy,1
2018-02-28,18,2,buy,1
2018-03-01,10,10,neutral,2
2018-03-02,3,17,sell,0
2018-03-03,6,14,sell,0
2018-03-04,7,13,sell,0
2018-03-05,10,10,neutral,2
2018-03-06,3,17,sell,0
2018-03-07,3,16,sell,0
2018-03-08,2,17,sell,0
2018-03-09,1,19,sell,0
2018-03-10,5,15,sell,0
2018-03-11,7,13,sell,0
2018-03-12,5,15,sell,0
2018-03-13,6,14,sell,0
2018-03-14,1,19,sell,0
2018-03-15,1,19,sell,0
2018-03-16,1,19,sell,0
2018-03-17,2,18,sell,0
2018-03-18,0,20,sell,0
2018-03-19,5,15,sell,0
2018-03-20,15,5,buy,1
2018-03-21,18,2,buy,1
2018-03-22,13,7,buy,1
2018-03-23,8,12,sell,0
2018-03-24,3,17,sell,0
2018-03-25,3,17,sell,0
2018-03-26,0,20,sell,0
2018-03-27,2,18,sell,0
2018-03-28,14,6,buy,1
2018-03-29,7,13,sell,0
2018-03-30,10,10,neutral,2
2018-03-31,7,13,sell,0
2018-04-01,1,19,sell,0
2018-04-02,11,9,buy,1
2018-04-03,18,2,buy,1
2018-04-04,9,11,sell,0
2018-04-05,16,4,buy,1
2018-04-06,7,13,sell,0
2018-04-07,7,13,sell,0
2018-04-08,10,10,neutral,2
2018-04-09,8,12,sell,0
2018-04-10,13,7,buy,1
2018-04-11,14,6,buy,1
2018-04-12,19,1,buy,1
2018-04-13,17,3,buy,1
2018-04-14,7,13,sell,0
2018-04-15,3,17,sell,0
2018-04-16,2,18,sell,0
2018-04-17,16,4,buy,1
2018-04-18,16,4,buy,1
2018-04-19,20,0,buy,1
2018-04-20,19,1,buy,1
2018-04-21,14,6,buy,1
2018-04-22,16,4,buy,1
2018-04-23,18,2,buy,1
2018-04-24,16,4,buy,1
2018-04-25,14,6,buy,1
2018-04-26,18,1,buy,1
2018-04-27,19,1,buy,1
2018-04-28,19,1,buy,1
2018-04-29,19,1,buy,1
2018-04-30,10,10,neutral,2
2018-05-01,8,12,sell,0
2018-05-02,11,9,buy,1
2018-05-03,5,15,sell,0
2018-05-04,1,19,sell,0
2018-05-05,8,12,sell,0
2018-05-06,5,15,sell,0
2018-05-07,4,16,sell,0
2018-05-08,17,3,buy,1
2018-05-09,5,15,sell,0
2018-05-10,10,10,neutral,2
2018-05-11,0,20,sell,0
2018-05-12,1,19,sell,0
2018-05-13,13,7,buy,1
2018-05-14,3,17,sell,0
2018-05-15,0,20,sell,0
2018-05-16,6,14,sell,0
2018-05-17,12,8,buy,1
2018-05-18,16,4,buy,1
2018-05-19,11,9,buy,1
2018-05-20,17,3,buy,1
2018-05-21,11,9,buy,1
2018-05-22,2,18,sell,0
2018-05-23,1,19,sell,0
2018-05-24,10,10,neutral,2
2018-05-25,14,6,buy,1
2018-05-26,11,9,buy,1
2018-05-27,10,10,neutral,2
2018-05-28,3,17,sell,0
2018-05-29,6,14,sell,0
2018-05-30,11,9,buy,1
2018-05-31,19,1,buy,1
2018-06-01,10,10,neutral,2
2018-06-02,17,3,buy,1
2018-06-03,13,7,buy,1
2018-06-04,5,15,sell,0
2018-06-05,6,14,sell,0
2018-06-06,9,11,sell,0
2018-06-07,14,6,buy,1
2018-06-08,11,9,buy,1
2018-06-09,9,11,sell,0
2018-06-10,1,19,sell,0
2018-06-11,1,19,sell,0
2018-06-12,0,20,sell,0
2018-06-13,4,16,sell,0
2018-06-14,15,5,buy,1
2018-06-15,13,7,buy,1
2018-06-16,8,12,sell,0
2018-06-17,4,16,sell,0
2018-06-18,12,8,buy,1
2018-06-19,7,13,sell,0
2018-06-20,6,14,sell,0
2018-06-21,6,14,sell,0
2018-06-22,0,20,sell,0
2018-06-23,0,20,sell,0
2018-06-24,2,18,sell,0
2018-06-25,9,11,sell,0
2018-06-26,3,17,sell,0
2018-06-27,9,11,sell,0
2018-06-28,5,15,sell,0
2018-06-29,8,12,sell,0
2018-06-30,15,5,buy,1
2018-07-01,13,7,buy,1
2018-07-02,20,0,buy,1
2018-07-03,20,0,buy,1
2018-07-04,16,4,buy,1
2018-07-05,15,5,buy,1
2018-07-06,2,18,sell,0
2018-07-07,11,9,buy,1
2018-07-08,6,14,sell,0
2018-07-09,0,20,sell,0
2018-07-10,1,19,sell,0
2018-07-11,1,19,sell,0
2018-07-12,4,16,sell,0
2018-07-13,6,14,sell,0
2018-07-14,10,10,neutral,2
2018-07-15,20,0,buy,1
2018-07-16,20,0,buy,1
2018-07-17,20,0,buy,1
2018-07-18,18,2,buy,1
2018-07-19,4,16,sell,0
2018-07-20,1,19,sell,0
2018-07-21,8,12,sell,0
2018-07-22,12,8,buy,1
2018-07-23,15,5,buy,1
2018-07-24,17,3,buy,1
2018-07-25,16,4,buy,1
2018-07-26,10,10,neutral,2
2018-07-27,1,19,sell,0
2018-07-28,3,17,sell,0
2018-07-29,6,14,sell,0
2018-07-30,4,16,sell,0
2018-07-31,2,18,sell,0
2018-08-01,1,19,sell,0
2018-08-02,3,17,sell,0
2018-08-03,7,13,sell,0
2018-08-04,3,17,sell,0
2018-08-05,7,13,sell,0
2018-08-06,9,11,sell,0
2018-08-07,1,19,sell,0
2018-08-08,2,18,sell,0
2018-08-09,4,16,sell,0
2018-08-10,1,19,sell,0
2018-08-11,1,19,sell,0
2018-08-12,5,15,sell,0
2018-08-13,0,20,sell,0
2018-08-14,7,13,sell,0
2018-08-15,14,6,buy,1
2018-08-16,15,5,buy,1
2018-08-17,19,1,buy,1
2018-08-18,16,4,buy,1
2018-08-19,11,9,buy,1
2018-08-20,4,16,sell,0
2018-08-21,6,14,sell,0
2018-08-22,13,7,buy,1
2018-08-23,16,4,buy,1
2018-08-24,14,6,buy,1
2018-08-25,14,6,buy,1
2018-08-26,14,6,buy,1
2018-08-27,14,6,buy,1
2018-08-28,19,1,buy,1
2018-08-29,19,1,buy,1
2018-08-30,11,9,buy,1
2018-08-31,16,4,buy,1
2018-09-01,15,5,buy,1
2018-09-02,15,5,buy,1
2018-09-03,5,15,sell,0
2018-09-04,5,15,sell,0
2018-09-05,1,19,sell,0
2018-09-06,1,19,sell,0
2018-09-07,5,15,sell,0
2018-09-08,2,18,sell,0
2018-09-09,8,12,sell,0
2018-09-10,13,7,buy,1
2018-09-11,6,14,sell,0
2018-09-12,4,16,sell,0
2018-09-13,17,3,buy,1
2018-09-14,13,7,buy,1
2018-09-15,11,9,buy,1
2018-09-16,9,11,sell,0
2018-09-17,3,16,sell,0
2018-09-18,8,11,sell,0
2018-09-19,18,1,buy,1
2018-09-20,17,2,buy,1
2018-09-21,19,0,buy,1
2018-09-22,15,5,buy,1
2018-09-23,8,12,sell,0
2018-09-24,4,16,sell,0
2018-09-25,2,18,sell,0
2018-09-26,10,10,neutral,2
2018-09-27,20,0,buy,1
2018-09-28,16,3,buy,1
2018-09-29,4,15,sell,0
2018-09-30,7,13,sell,0
2018-10-01,5,15,sell,0
2018-10-02,5,15,sell,0
2018-10-03,5,15,sell,0
2018-10-04,13,7,buy,1
2018-10-05,15,5,buy,1
2018-10-06,11,9,buy,1
2018-10-07,6,14,sell,0
2018-10-08,15,5,buy,1
2018-10-09,10,10,neutral,2
2018-10-10,8,12,sell,0
2018-10-11,0,20,sell,0
2018-10-12,3,17,sell,0
2018-10-13,10,10,neutral,2
2018-10-14,12,8,buy,1
2018-10-15,18,1,buy,1
2018-10-16,14,6,buy,1
2018-10-17,10,10,neutral,2
2018-10-18,7,13,sell,0
2018-10-19,3,17,sell,0
2018-10-20,10,10,neutral,2
2018-10-21,15,5,buy,1
2018-10-22,12,8,buy,1
2018-10-23,10,10,neutral,2
2018-10-24,4,16,sell,0
2018-10-25,5,15,sell,0
2018-10-26,7,13,sell,0
2018-10-27,13,7,buy,1
2018-10-28,12,8,buy,1
2018-10-29,4,16,sell,0
2018-10-30,2,18,sell,0
2018-10-31,12,8,buy,1
2018-11-01,12,8,buy,1
2018-11-02,11,9,buy,1
2018-11-03,11,9,buy,1
2018-11-04,15,5,buy,1
2018-11-05,14,6,buy,1
2018-11-06,17,3,buy,1
2018-11-07,15,5,buy,1
2018-11-08,8,12,sell,0
2018-11-09,2,18,sell,0
2018-11-10,10,10,neutral,2
2018-11-11,5,15,sell,0
2018-11-12,5,15,sell,0
2018-11-13,4,16,sell,0
2018-11-14,0,20,sell,0
2018-11-15,3,17,sell,0
2018-11-16,3,17,sell,0
2018-11-17,3,17,sell,0
2018-11-18,10,10,neutral,2
2018-11-19,1,19,sell,0
2018-11-20,0,20,sell,0
2018-11-21,3,17,sell,0
2018-11-22,2,18,sell,0
2018-11-23,4,16,sell,0
2018-11-24,2,18,sell,0
2018-11-25,4,16,sell,0
2018-11-26,2,18,sell,0
2018-11-27,0,20,sell,0
2018-11-28,11,9,buy,1
2018-11-29,6,14,sell,0
2018-11-30,1,19,sell,0
2018-12-01,8,12,sell,0
2018-12-02,2,18,sell,0
2018-12-03,1,19,sell,0
2018-12-04,1,19,sell,0
2018-12-05,1,19,sell,0
2018-12-06,0,20,sell,0
2018-12-07,1,19,sell,0
2018-12-08,15,5,buy,1
2018-12-09,20,0,buy,1
2018-12-10,13,7,buy,1
2018-12-11,4,16,sell,0
2018-12-12,14,6,buy,1
2018-12-13,8,12,sell,0
2018-12-14,4,16,sell,0
2018-12-15,14,6,buy,1
2018-12-16,16,4,buy,1
2018-12-17,16,4,buy,1
2018-12-18,20,0,buy,1
2018-12-19,13,7,buy,1
2018-12-20,19,1,buy,1
2018-12-21,15,5,buy,1
2018-12-22,7,13,sell,0
2018-12-23,18,2,buy,1
2018-12-24,12,8,buy,1
2018-12-25,2,18,sell,0
2018-12-26,7,13,sell,0
2018-12-27,0,20,sell,0
2018-12-28,15,5,buy,1
2018-12-29,19,1,buy,1
2018-12-30,10,10,neutral,2
2018-12-31,6,14,sell,0
2019-01-01,13,7,buy,1
2019-01-02,19,1,buy,1
2019-01-03,13,7,buy,1
2019-01-04,10,10,neutral,2
2019-01-05,14,6,buy,1
2019-01-06,17,3,buy,1
2019-01-07,11,9,buy,1
2019-01-08,12,8,buy,1
2019-01-09,14,6,buy,1
2019-01-10,3,17,sell,0
2019-01-11,5,15,sell,0
2019-01-12,7,13,sell,0
2019-01-13,3,17,sell,0
2019-01-14,12,8,buy,1
2019-01-15,12,8,buy,1
2019-01-16,14,6,buy,1
2019-01-17,18,2,buy,1
2019-01-18,9,11,sell,0
2019-01-19,7,13,sell,0
2019-01-20,3,17,sell,0
2019-01-21,2,18,sell,0
2019-01-22,15,5,buy,1
2019-01-23,14,6,buy,1
2019-01-24,10,10,neutral,2
2019-01-25,12,8,buy,1
2019-01-26,5,15,sell,0
2019-01-27,3,17,sell,0
2019-01-28,1,19,sell,0
2019-01-29,5,15,sell,0
2019-01-30,15,5,buy,1
2019-01-31,13,7,buy,1
2019-02-01,14,6,buy,1
2019-02-02,17,3,buy,1
2019-02-03,14,6,buy,1
2019-02-04,16,4,buy,1
2019-02-05,8,12,sell,0
2019-02-06,6,14,sell,0
2019-02-07,14,6,buy,1
2019-02-08,20,0,buy,1
2019-02-09,19,1,buy,1
2019-02-10,13,7,buy,1
2019-02-11,13,7,buy,1
2019-02-12,17,3,buy,1
2019-02-13,12,8,buy,1
2019-02-14,10,10,neutral,2
2019-02-15,12,8,buy,1
2019-02-16,16,4,buy,1
2019-02-17,19,1,buy,1
2019-02-18,20,0,buy,1
2019-02-19,18,2,buy,1
2019-02-20,18,2,buy,1
2019-02-21,15,5,buy,1
2019-02-22,14,6,buy,1
2019-02-23,16,4,buy,1
2019-02-24,8,12,sell,0
2019-02-25,3,17,sell,0
2019-02-26,4,16,sell,0
2019-02-27,5,15,sell,0
2019-02-28,19,1,buy,1
2019-03-01,12,8,buy,1
2019-03-02,10,10,neutral,2
2019-03-03,7,13,sell,0
2019-03-04,3,17,sell,0
2019-03-05,17,3,buy,1
2019-03-06,16,4,buy,1
2019-03-07,17,3,buy,1
2019-03-08,8,12,sell,0
2019-03-09,14,6,buy,1
2019-03-10,15,5,buy,1
2019-03-11,4,16,sell,0
2019-03-12,10,10,neutral,2
2019-03-13,10,10,neutral,2
2019-03-14,16,4,buy,1
2019-03-15,18,2,buy,1
2019-03-16,18,2,buy,1
2019-03-17,16,4,buy,1
2019-03-18,10,10,neutral,2
2019-03-19,6,14,sell,0
2019-03-20,3,17,sell,0
2019-03-21,7,13,sell,0
2019-03-22,5,15,sell,0
2019-03-23,11,9,buy,1
2019-03-24,7,13,sell,0
2019-03-25,9,11,sell,0
2019-03-26,17,3,buy,1
2019-03-27,19,1,buy,1
2019-03-28,16,4,buy,1
2019-03-29,16,4,buy,1
2019-03-30,9,11,sell,0
2019-03-31,11,9,buy,1
2019-04-01,12,8,buy,1
2019-04-02,20,0,buy,1
2019-04-03,19,1,buy,1
2019-04-04,12,8,buy,1
2019-04-05,16,4,buy,1
2019-04-06,18,2,buy,1
2019-04-07,17,3,buy,1
2019-04-08,19,1,buy,1
2019-04-09,15,5,buy,1
2019-04-10,17,3,buy,1
2019-04-11,4,16,sell,0
2019-04-12,1,19,sell,0
2019-04-13,5,15,sell,0
2019-04-14,16,4,buy,1
2019-04-15,14,6,buy,1
2019-04-16,9,11,sell,0
2019-04-17,12,8,buy,1
2019-04-18,12,8,buy,1
2019-04-19,3,17,sell,0
2019-04-20,7,13,sell,0
2019-04-21,6,14,sell,0
2019-04-22,3,17,sell,0
2019-04-23,9,11,sell,0
2019-04-24,1,19,sell,0
2019-04-25,1,19,sell,0
2019-04-26,7,13,sell,0
2019-04-27,5,15,sell,0
2019-04-28,9,11,sell,0
2019-04-29,2,18,sell,0
2019-04-30,13,7,buy,1
2019-05-01,13,7,buy,1
2019-05-02,11,8,buy,1
2019-05-03,16,4,buy,1
2019-05-04,13,7,buy,1
2019-05-05,10,10,neutral,2
2019-05-06,4,16,sell,0
2019-05-07,12,8,buy,1
2019-05-08,7,13,sell,0
2019-05-09,7,13,sell,0
2019-05-10,7,13,sell,0
2019-05-11,20,0,buy,1
2019-05-12,16,4,buy,1
2019-05-13,17,3,buy,1
2019-05-14,20,0,buy,1
2019-05-15,20,0,buy,1
2019-05-16,19,1,buy,1
2019-05-17,6,14,sell,0
2019-05-18,4,16,sell,0
2019-05-19,14,6,buy,1
