PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,3]",Ceres,Conjunction,"(0,3]",104,101,205,0.51,0.49
CE_a0_0,Ceres,Conjunction,0,1121,1298,2419,0.46,0.54
"CE_a103_(0,4]",Ceres,BiSeptile,"(0,4]",297,345,642,0.46,0.54
CE_a103_0,Ceres,BiSeptile,0,928,1054,1982,0.47,0.53
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",315,345,660,0.48,0.52
CE_a120_0,Ceres,Trine,0,910,1054,1964,0.46,0.54
"CE_a135_(0,4]",Ceres,SesquiSquare,"(0,4]",226,261,487,0.46,0.54
CE_a135_0,Ceres,SesquiSquare,0,999,1138,2137,0.47,0.53
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",225,278,503,0.45,0.55
CE_a144_0,Ceres,BiQuintile,0,1000,1121,2121,0.47,0.53
"CE_a150_(0,4]",Ceres,Quincunx,"(0,4]",214,274,488,0.44,0.56
CE_a150_0,Ceres,Quincunx,0,1011,1125,2136,0.47,0.53
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",114,143,257,0.44,0.56
CE_a180_0,Ceres,Opposition,0,1111,1256,2367,0.47,0.53
"CE_a30_(0,4]",Ceres,SemiSextile,"(0,4]",249,299,548,0.45,0.55
CE_a30_0,Ceres,SemiSextile,0,976,1100,2076,0.47,0.53
"CE_a36_(0,4]",Ceres,SemiQuintile,"(0,4]",247,272,519,0.48,0.52
CE_a36_0,Ceres,SemiQuintile,0,978,1127,2105,0.46,0.54
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",317,326,643,0.49,0.51
CE_a45_0,Ceres,SemiSquare,0,908,1073,1981,0.46,0.54
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",243,253,496,0.49,0.51
CE_a60_0,Ceres,Sextile,0,982,1146,2128,0.46,0.54
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",168,234,402,0.42,0.58
CE_a72_0,Ceres,Quintile,0,1057,1165,2222,0.48,0.52
"CE_a90_(0,4]",Ceres,Square,"(0,4]",215,254,469,0.46,0.54
CE_a90_0,Ceres,Square,0,1010,1145,2155,0.47,0.53
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",139,147,286,0.49,0.51
CH_a0_0,Chiron,Conjunction,0,1086,1252,2338,0.46,0.54
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",344,427,771,0.45,0.55
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",89,89,178,0.5,0.5
CH_a103_0,Chiron,BiSeptile,0,792,883,1675,0.47,0.53
