PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(2,3]",Ceres,"(2,3]",237,271,508,0.47,0.53
"CE_(3,4]",Ceres,"(3,4]",229,285,514,0.45,0.55
"CE_(4,8]",Ceres,"(4,8]",227,233,460,0.49,0.51
"CE_[0,2]",Ceres,"[0,2]",441,509,950,0.46,0.54
"CH_(1,2]",Chiron,"(1,2]",433,451,884,0.49,0.51
"CH_(2,3]",Chiron,"(2,3]",141,157,298,0.47,0.53
CH_1,Chiron,1,455,567,1022,0.45,0.55
"CH_[0,1)",Chiron,"[0,1)",105,123,228,0.46,0.54
"JN_(2,3]",Juno,"(2,3]",252,302,554,0.45,0.55
"JN_(3,4]",Juno,"(3,4]",219,235,454,0.48,0.52
"JN_(4,9]",Juno,"(4,9]",189,234,423,0.45,0.55
"JN_[0,2]",Juno,"[0,2]",474,527,1001,0.47,0.53
"JU_(1,2]",Jupiter,"(1,2]",350,392,742,0.47,0.53
"JU_(2,3]",Jupiter,"(2,3]",219,247,466,0.47,0.53
"JU_(3,7]",Jupiter,"(3,7]",186,234,420,0.44,0.56
"JU_[0,1]",Jupiter,"[0,1]",379,425,804,0.47,0.53
"MA_(2,3]",Mars,"(2,3]",247,278,525,0.47,0.53
"MA_(3,5]",Mars,"(3,5]",434,500,934,0.46,0.54
"MA_(5,11]",Mars,"(5,11]",160,197,357,0.45,0.55
"MA_[0,2]",Mars,"[0,2]",293,323,616,0.48,0.52
"ME_(3,4]",Mercury,"(3,4]",253,269,522,0.48,0.52
"ME_(4,6]",Mercury,"(4,6]",367,415,782,0.47,0.53
"ME_(6,13]",Mercury,"(6,13]",129,153,282,0.46,0.54
"ME_[0,3]",Mercury,"[0,3]",385,461,846,0.46,0.54
"MO_(13,15]",Moon,"(13,15]",345,383,728,0.47,0.53
"MO_(15,17]",Moon,"(15,17]",269,328,597,0.45,0.55
"MO_(17,27]",Moon,"(17,27]",180,211,391,0.46,0.54
"MO_[5,13]",Moon,"[5,13]",340,376,716,0.47,0.53
NE_0,Neptune,0,1134,1298,2432,0.47,0.53
"NN_(2,3]",NNode,"(2,3]",294,295,589,0.5,0.5
"NN_(3,6]",NNode,"(3,6]",273,331,604,0.45,0.55
NN_2,NNode,2,381,453,834,0.46,0.54
"NN_[1,2)",NNode,"[1,2)",186,219,405,0.46,0.54
"PA_(1,2]",Pallas,"(1,2]",282,338,620,0.45,0.55
"PA_(2,3]",Pallas,"(2,3]",258,289,547,0.47,0.53
"PA_(3,8]",Pallas,"(3,8]",214,206,420,0.51,0.49
"PA_[0,1]",Pallas,"[0,1]",380,465,845,0.45,0.55
"PH_(0,1]",Pholus,"(0,1]",431,470,901,0.48,0.52
PH_0,Pholus,0,703,828,1531,0.46,0.54
"SA_(1,2]",Saturn,"(1,2]",279,282,561,0.5,0.5
"SA_(2,4]",Saturn,"(2,4]",142,164,306,0.46,0.54
SA_1,Saturn,1,353,411,764,0.46,0.54
"SA_[0,1)",Saturn,"[0,1)",360,441,801,0.45,0.55
"SN_(2,5]",SNode,"(2,5]",284,333,617,0.46,0.54
SN_2,SNode,2,311,342,653,0.48,0.52
"SN_[0,1]",SNode,"[0,1]",539,623,1162,0.46,0.54
"SU_(3,4]",Sun,"(3,4]",249,296,545,0.46,0.54
"SU_(4,5]",Sun,"(4,5]",183,233,416,0.44,0.56
"SU_(5,11]",Sun,"(5,11]",231,245,476,0.49,0.51
"SU_[0,3]",Sun,"[0,3]",471,524,995,0.47,0.53
"UR_(1,3]",Uranus,"(1,3]",409,468,877,0.47,0.53
UR_0,Uranus,0,412,526,938,0.44,0.56
UR_1,Uranus,1,313,304,617,0.51,0.49
"VE_(3,4]",Venus,"(3,4]",240,291,531,0.45,0.55
"VE_(4,6]",Venus,"(4,6]",386,402,788,0.49,0.51
"VE_(6,12]",Venus,"(6,12]",150,174,324,0.46,0.54
"VE_[0,3]",Venus,"[0,3]",358,431,789,0.45,0.55
"VS_(2,3]",Vesta,"(2,3]",229,266,495,0.46,0.54
"VS_(3,4]",Vesta,"(3,4]",248,269,517,0.48,0.52
"VS_(4,10]",Vesta,"(4,10]",291,363,654,0.44,0.56
"VS_[0,2]",Vesta,"[0,2]",366,400,766,0.48,0.52
