PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(3,8]",Ceres,"(3,8]",302,356,658,0.46,0.54
CE_3,Ceres,3,354,405,759,0.47,0.53
"CE_[0,2]",Ceres,"[0,2]",569,638,1207,0.47,0.53
"CH_(3,4]",Chiron,"(3,4]",300,301,601,0.5,0.5
"CH_(4,5]",Chiron,"(4,5]",259,282,541,0.48,0.52
"CH_(5,11]",Chiron,"(5,11]",277,336,613,0.45,0.55
"CH_[0,3]",Chiron,"[0,3]",389,480,869,0.45,0.55
"JN_(1,2]",Juno,"(1,2]",407,464,871,0.47,0.53
"JN_(2,3]",Juno,"(2,3]",331,383,714,0.46,0.54
"JN_(3,7]",Juno,"(3,7]",191,226,417,0.46,0.54
"JN_[0,1]",Juno,"[0,1]",296,326,622,0.48,0.52
"JU_(2,3]",Jupiter,"(2,3]",353,396,749,0.47,0.53
"JU_(3,4]",Jupiter,"(3,4]",265,300,565,0.47,0.53
"JU_(4,8]",Jupiter,"(4,8]",153,176,329,0.47,0.53
"JU_[0,2]",Jupiter,"[0,2]",454,527,981,0.46,0.54
"MA_(2,5]",Mars,"(2,5]",255,276,531,0.48,0.52
MA_2,Mars,2,412,510,922,0.45,0.55
"MA_[0,1]",Mars,"[0,1]",558,613,1171,0.48,0.52
"ME_(1,3]",Mercury,"(1,3]",155,154,309,0.5,0.5
ME_0,Mercury,0,337,383,720,0.47,0.53
ME_1,Mercury,1,733,862,1595,0.46,0.54
"NE_(4,5]",Neptune,"(4,5]",249,249,498,0.5,0.5
"NE_(5,6]",Neptune,"(5,6]",192,215,407,0.47,0.53
"NE_(6,13]",Neptune,"(6,13]",244,304,548,0.45,0.55
"NE_[0,4]",Neptune,"[0,4]",540,631,1171,0.46,0.54
"NN_(2,3]",NNode,"(2,3]",335,369,704,0.48,0.52
"NN_(3,4]",NNode,"(3,4]",262,329,591,0.44,0.56
"NN_(4,9]",NNode,"(4,9]",287,300,587,0.49,0.51
"NN_[0,2]",NNode,"[0,2]",341,401,742,0.46,0.54
"PA_(2,3]",Pallas,"(2,3]",345,410,755,0.46,0.54
"PA_(3,4]",Pallas,"(3,4]",270,305,575,0.47,0.53
"PA_(4,8]",Pallas,"(4,8]",157,182,339,0.46,0.54
"PA_[0,2]",Pallas,"[0,2]",453,502,955,0.47,0.53
"PH_(3,5]",Pholus,"(3,5]",476,567,1043,0.46,0.54
"PH_(5,6]",Pholus,"(5,6]",169,199,368,0.46,0.54
"PH_(6,13]",Pholus,"(6,13]",213,188,401,0.53,0.47
"PH_[0,3]",Pholus,"[0,3]",367,445,812,0.45,0.55
"PL_(4,5]",Pluto,"(4,5]",261,298,559,0.47,0.53
"PL_(5,6]",Pluto,"(5,6]",199,235,434,0.46,0.54
"PL_(6,14]",Pluto,"(6,14]",234,266,500,0.47,0.53
"PL_[0,4]",Pluto,"[0,4]",531,600,1131,0.47,0.53
"SA_(3,4]",Saturn,"(3,4]",256,296,552,0.46,0.54
"SA_(4,5]",Saturn,"(4,5]",253,241,494,0.51,0.49
"SA_(5,11]",Saturn,"(5,11]",263,316,579,0.45,0.55
"SA_[0,3]",Saturn,"[0,3]",453,546,999,0.45,0.55
"SN_(3,4]",SNode,"(3,4]",309,389,698,0.44,0.56
"SN_(4,5]",SNode,"(4,5]",273,323,596,0.46,0.54
"SN_(5,10]",SNode,"(5,10]",275,288,563,0.49,0.51
"SN_[1,3]",SNode,"[1,3]",368,399,767,0.48,0.52
"SU_(1,2]",Sun,"(1,2]",401,445,846,0.47,0.53
"SU_(2,4]",Sun,"(2,4]",75,103,178,0.42,0.58
SU_1,Sun,1,570,631,1201,0.47,0.53
"SU_[0,1)",Sun,"[0,1)",179,220,399,0.45,0.55
"UR_(3,5]",Uranus,"(3,5]",474,565,1039,0.46,0.54
"UR_(5,6]",Uranus,"(5,6]",196,238,434,0.45,0.55
"UR_(6,13]",Uranus,"(6,13]",261,282,543,0.48,0.52
"UR_[0,3]",Uranus,"[0,3]",294,314,608,0.48,0.52
"VE_(1,2]",Venus,"(1,2]",299,363,662,0.45,0.55
"VE_(2,3]",Venus,"(2,3]",41,42,83,0.49,0.51
VE_1,Venus,1,620,707,1327,0.47,0.53
"VE_[0,1)",Venus,"[0,1)",265,287,552,0.48,0.52
"VS_(1,2]",Vesta,"(1,2]",434,522,956,0.45,0.55
"VS_(2,3]",Vesta,"(2,3]",279,296,575,0.49,0.51
"VS_(3,6]",Vesta,"(3,6]",107,124,231,0.46,0.54
"VS_[0,1]",Vesta,"[0,1]",405,457,862,0.47,0.53
