PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
MANE_a45,36,47,83,0.43,0.57
MANE_a60,16,6,22,0.73,0.27
MANE_a72,13,8,21,0.62,0.38
MANE_a90,10,11,21,0.48,0.52
MAPL_a0,10,5,15,0.67,0.33
MAPL_a103,8,13,21,0.38,0.62
MAPL_a120,12,8,20,0.6,0.4
MAPL_a135,7,14,21,0.33,0.67
MAPL_a144,6,14,20,0.3,0.7
MAPL_a150,5,10,15,0.33,0.67
MAPL_a180,1,5,6,0.17,0.83
MAPL_a30,13,14,27,0.48,0.52
MAPL_a36,8,19,27,0.3,0.7
MAPL_a45,14,12,26,0.54,0.46
MAPL_a60,15,12,27,0.56,0.44
MAPL_a72,16,11,27,0.59,0.41
MAPL_a90,25,30,55,0.45,0.55
MASA_a0,7,8,15,0.47,0.53
MASA_a103,7,13,20,0.35,0.65
MASA_a120,12,8,20,0.6,0.4
MASA_a135,7,5,12,0.58,0.42
MASA_a144,1,12,13,0.08,0.92
MASA_a150,7,6,13,0.54,0.46
MASA_a180,5,1,6,0.83,0.17
MASA_a30,34,37,71,0.48,0.52
MASA_a36,19,12,31,0.61,0.39
MASA_a45,18,13,31,0.58,0.42
MASA_a60,15,15,30,0.5,0.5
MASA_a72,17,14,31,0.55,0.45
MASA_a90,26,40,66,0.39,0.61
MAUR_a0,3,7,10,0.3,0.7
MAUR_a103,12,11,23,0.52,0.48
MAUR_a120,9,19,28,0.32,0.68
MAUR_a135,17,8,25,0.68,0.32
MAUR_a144,16,11,27,0.59,0.41
MAUR_a150,19,7,26,0.73,0.27
MAUR_a180,8,5,13,0.62,0.38
MAUR_a30,11,10,21,0.52,0.48
MAUR_a36,13,8,21,0.62,0.38
MAUR_a45,8,12,20,0.4,0.6
MAUR_a60,8,13,21,0.38,0.62
MAUR_a72,10,10,20,0.5,0.5
MAUR_a90,21,34,55,0.38,0.62
MEJU_a0,9,11,20,0.45,0.55
MEJU_a103,7,10,17,0.41,0.59
MEJU_a120,5,10,15,0.33,0.67
MEJU_a135,29,18,47,0.62,0.38
MEJU_a144,15,12,27,0.56,0.44
MEJU_a150,10,6,16,0.62,0.38
MEJU_a180,2,5,7,0.29,0.71
MEJU_a30,23,18,41,0.56,0.44
MEJU_a36,23,23,46,0.5,0.5
MEJU_a45,31,30,61,0.51,0.49
MEJU_a60,9,8,17,0.53,0.47
MEJU_a72,8,17,25,0.32,0.68
MEJU_a90,13,21,34,0.38,0.62
MEMA_a0,10,17,27,0.37,0.63
MEMA_a103,27,21,48,0.56,0.44
MEMA_a120,8,5,13,0.62,0.38
MEMA_a135,4,7,11,0.36,0.64
MEMA_a144,2,9,11,0.18,0.82
MEMA_a150,4,7,11,0.36,0.64
MEMA_a180,4,2,6,0.67,0.33
MEMA_a30,8,12,20,0.4,0.6
MEMA_a36,21,13,34,0.62,0.38
MEMA_a45,22,20,42,0.52,0.48
MEMA_a60,15,20,35,0.43,0.57
MEMA_a72,24,18,42,0.57,0.43
MEMA_a90,19,22,41,0.46,0.54
MENE_a0,21,5,26,0.81,0.19
MENE_a103,13,23,36,0.36,0.64
MENE_a120,17,12,29,0.59,0.41
MENE_a135,20,26,46,0.43,0.57
MENE_a144,9,16,25,0.36,0.64
MENE_a150,14,17,31,0.45,0.55
MENE_a180,4,6,10,0.4,0.6
MENE_a30,18,13,31,0.58,0.42
MENE_a36,9,11,20,0.45,0.55
MENE_a45,10,9,19,0.53,0.47
MENE_a60,15,4,19,0.79,0.21
MENE_a72,16,10,26,0.62,0.38
MENE_a90,21,17,38,0.55,0.45
MEPL_a0,6,5,11,0.55,0.45
MEPL_a103,8,9,17,0.47,0.53
MEPL_a120,5,12,17,0.29,0.71
MEPL_a135,11,11,22,0.5,0.5
MEPL_a144,6,9,15,0.4,0.6
MEPL_a150,13,15,28,0.46,0.54
MEPL_a180,1,8,9,0.11,0.89
MEPL_a30,12,15,27,0.44,0.56
MEPL_a36,32,24,56,0.57,0.43
MEPL_a45,15,21,36,0.42,0.58
MEPL_a60,16,23,39,0.41,0.59
MEPL_a72,22,20,42,0.52,0.48
MEPL_a90,7,10,17,0.41,0.59
MESA_a0,16,10,26,0.62,0.38
MESA_a103,12,12,24,0.5,0.5
MESA_a120,4,12,16,0.25,0.75
MESA_a135,10,17,27,0.37,0.63
MESA_a144,9,7,16,0.56,0.44
MESA_a150,8,9,17,0.47,0.53
MESA_a180,4,3,7,0.57,0.43
MESA_a30,15,29,44,0.34,0.66
MESA_a36,19,21,40,0.48,0.52
MESA_a45,13,21,34,0.38,0.62
MESA_a60,20,19,39,0.51,0.49
MESA_a72,17,18,35,0.49,0.51
MESA_a90,25,16,41,0.61,0.39
MESU_a0,36,44,80,0.45,0.55
MEUR_a0,2,6,8,0.25,0.75
MEUR_a103,21,9,30,0.7,0.3
MEUR_a120,19,21,40,0.48,0.52
MEUR_a135,14,14,28,0.5,0.5
MEUR_a144,15,15,30,0.5,0.5
MEUR_a150,16,20,36,0.44,0.56
MEUR_a180,15,10,25,0.6,0.4
MEUR_a30,10,15,25,0.4,0.6
MEUR_a36,9,13,22,0.41,0.59
MEUR_a45,22,8,30,0.73,0.27
MEUR_a60,19,20,39,0.49,0.51
MEUR_a72,8,8,16,0.5,0.5
MEUR_a90,15,13,28,0.54,0.46
MEVE_a0,16,18,34,0.47,0.53
MEVE_a30,46,60,106,0.43,0.57
MEVE_a36,42,39,81,0.52,0.48
MEVE_a45,25,43,68,0.37,0.63
MEVE_a60,19,20,39,0.49,0.51
MEVE_a72,11,13,24,0.46,0.54
MOJU_a0,20,28,48,0.42,0.58
MOJU_a103,50,42,92,0.54,0.46
MOJU_a120,41,48,89,0.46,0.54
MOJU_a135,42,48,90,0.47,0.53
MOJU_a144,45,47,92,0.49,0.51
MOJU_a150,43,46,89,0.48,0.52
MOJU_a180,24,21,45,0.53,0.47
MOJU_a30,36,58,94,0.38,0.62
MOJU_a36,34,58,92,0.37,0.63
MOJU_a45,41,53,94,0.44,0.56
MOJU_a60,38,56,94,0.4,0.6
MOJU_a72,45,50,95,0.47,0.53
MOJU_a90,51,40,91,0.56,0.44
MOMA_a0,25,22,47,0.53,0.47
MOMA_a103,42,46,88,0.48,0.52
MOMA_a120,40,50,90,0.44,0.56
MOMA_a135,37,53,90,0.41,0.59
MOMA_a144,47,41,88,0.53,0.47
MOMA_a150,50,39,89,0.56,0.44
MOMA_a180,21,24,45,0.47,0.53
MOMA_a30,35,57,92,0.38,0.62
MOMA_a36,29,61,90,0.32,0.68
MOMA_a45,44,47,91,0.48,0.52
MOMA_a60,45,44,89,0.51,0.49
MOMA_a72,35,56,91,0.38,0.62
MOMA_a90,54,36,90,0.6,0.4
MOME_a0,18,26,44,0.41,0.59
MOME_a103,45,44,89,0.51,0.49
MOME_a120,43,47,90,0.48,0.52
MOME_a135,55,34,89,0.62,0.38
MOME_a144,45,42,87,0.52,0.48
MOME_a150,49,39,88,0.56,0.44
MOME_a180,18,24,42,0.43,0.57
MOME_a30,47,41,88,0.53,0.47
MOME_a36,40,46,86,0.47,0.53
MOME_a45,43,46,89,0.48,0.52
MOME_a60,35,55,90,0.39,0.61
MOME_a72,34,52,86,0.4,0.6
MOME_a90,35,51,86,0.41,0.59
MONE_a0,23,24,47,0.49,0.51
MONE_a103,47,44,91,0.52,0.48
MONE_a120,41,51,92,0.45,0.55
MONE_a135,41,51,92,0.45,0.55
MONE_a144,39,53,92,0.42,0.58
MONE_a150,47,45,92,0.51,0.49
MONE_a180,21,25,46,0.46,0.54
MONE_a30,39,56,95,0.41,0.59
MONE_a36,47,48,95,0.49,0.51
MONE_a45,43,51,94,0.46,0.54
MONE_a60,49,46,95,0.52,0.48
MONE_a72,46,50,96,0.48,0.52
MONE_a90,40,51,91,0.44,0.56
MOPL_a0,21,25,46,0.46,0.54
MOPL_a103,45,48,93,0.48,0.52
MOPL_a120,47,43,90,0.52,0.48
MOPL_a135,47,41,88,0.53,0.47
MOPL_a144,44,47,91,0.48,0.52
MOPL_a150,40,49,89,0.45,0.55
MOPL_a180,26,19,45,0.58,0.42
MOPL_a30,44,50,94,0.47,0.53
MOPL_a36,52,42,94,0.55,0.45
MOPL_a45,48,47,95,0.51,0.49
MOPL_a60,35,58,93,0.38,0.62
MOPL_a72,38,55,93,0.41,0.59
MOPL_a90,43,51,94,0.46,0.54
MOSA_a0,22,24,46,0.48,0.52
MOSA_a103,41,50,91,0.45,0.55
MOSA_a120,42,49,91,0.46,0.54
MOSA_a135,56,35,91,0.62,0.38
MOSA_a144,48,43,91,0.53,0.47
MOSA_a150,46,46,92,0.5,0.5
MOSA_a180,21,24,45,0.47,0.53
MOSA_a30,48,46,94,0.51,0.49
MOSA_a36,41,53,94,0.44,0.56
MOSA_a45,43,49,92,0.47,0.53
MOSA_a60,41,53,94,0.44,0.56
MOSA_a72,38,56,94,0.4,0.6
MOSA_a90,47,47,94,0.5,0.5
MOSU_a0,18,25,43,0.42,0.58
MOSU_a103,46,40,86,0.53,0.47
MOSU_a120,50,38,88,0.57,0.43
MOSU_a135,42,45,87,0.48,0.52
MOSU_a144,37,49,86,0.43,0.57
MOSU_a150,42,46,88,0.48,0.52
MOSU_a180,17,25,42,0.4,0.6
MOSU_a30,44,47,91,0.48,0.52
MOSU_a36,40,50,90,0.44,0.56
MOSU_a45,37,50,87,0.43,0.57
MOSU_a60,45,46,91,0.49,0.51
MOSU_a72,36,53,89,0.4,0.6
MOSU_a90,36,52,88,0.41,0.59
MOUR_a0,22,26,48,0.46,0.54
MOUR_a103,44,48,92,0.48,0.52
MOUR_a120,48,44,92,0.52,0.48
MOUR_a135,42,50,92,0.46,0.54
MOUR_a144,43,50,93,0.46,0.54
MOUR_a150,41,53,94,0.44,0.56
MOUR_a180,18,29,47,0.38,0.62
MOUR_a30,48,45,93,0.52,0.48
MOUR_a36,49,44,93,0.53,0.47
MOUR_a45,48,48,96,0.5,0.5
MOUR_a60,50,43,93,0.54,0.46
MOUR_a72,47,45,92,0.51,0.49
MOUR_a90,41,51,92,0.45,0.55
MOVE_a0,18,24,42,0.43,0.57
MOVE_a103,38,47,85,0.45,0.55
MOVE_a120,43,44,87,0.49,0.51
MOVE_a135,38,51,89,0.43,0.57
MOVE_a144,38,47,85,0.45,0.55
MOVE_a150,45,42,87,0.52,0.48
MOVE_a180,23,21,44,0.52,0.48
MOVE_a30,39,49,88,0.44,0.56
MOVE_a36,42,48,90,0.47,0.53
MOVE_a45,34,52,86,0.4,0.6
MOVE_a60,41,46,87,0.47,0.53
MOVE_a72,48,41,89,0.54,0.46
MOVE_a90,46,43,89,0.52,0.48
SANE_a45,14,8,22,0.64,0.36
SANE_a60,68,101,169,0.4,0.6
SANE_a72,85,78,163,0.52,0.48
SAPL_a0,28,20,48,0.58,0.42
SAUR_a103,127,162,289,0.44,0.56
SAUR_a120,49,62,111,0.44,0.56
SUJU_a0,7,9,16,0.44,0.56
SUJU_a103,15,14,29,0.52,0.48
SUJU_a120,10,17,27,0.37,0.63
SUJU_a135,8,17,25,0.32,0.68
SUJU_a144,10,16,26,0.38,0.62
SUJU_a150,13,11,24,0.54,0.46
SUJU_a180,6,6,12,0.5,0.5
SUJU_a30,20,18,38,0.53,0.47
SUJU_a36,19,18,37,0.51,0.49
SUJU_a45,16,20,36,0.44,0.56
SUJU_a60,17,13,30,0.57,0.43
SUJU_a72,12,18,30,0.4,0.6
SUJU_a90,16,11,27,0.59,0.41
SUMA_a0,6,7,13,0.46,0.54
SUMA_a103,19,16,35,0.54,0.46
SUMA_a120,12,13,25,0.48,0.52
SUMA_a135,8,11,19,0.42,0.58
SUMA_a144,7,10,17,0.41,0.59
SUMA_a150,7,9,16,0.44,0.56
SUMA_a180,4,4,8,0.5,0.5
SUMA_a30,18,19,37,0.49,0.51
SUMA_a36,15,20,35,0.43,0.57
SUMA_a45,22,12,34,0.65,0.35
SUMA_a60,15,20,35,0.43,0.57
SUMA_a72,17,19,36,0.47,0.53
SUMA_a90,14,20,34,0.41,0.59
SUNE_a0,5,9,14,0.36,0.64
SUNE_a103,14,16,30,0.47,0.53
SUNE_a120,9,20,29,0.31,0.69
SUNE_a135,12,19,31,0.39,0.61
SUNE_a144,15,17,32,0.47,0.53
SUNE_a150,20,10,30,0.67,0.33
SUNE_a180,7,9,16,0.44,0.56
SUNE_a30,15,11,26,0.58,0.42
SUNE_a36,14,14,28,0.5,0.5
SUNE_a45,12,16,28,0.43,0.57
SUNE_a60,20,11,31,0.65,0.35
SUNE_a72,12,19,31,0.39,0.61
SUNE_a90,14,18,32,0.44,0.56
SUPL_a0,13,7,20,0.65,0.35
SUPL_a103,18,12,30,0.6,0.4
SUPL_a120,15,16,31,0.48,0.52
SUPL_a135,13,20,33,0.39,0.61
SUPL_a144,17,10,27,0.63,0.37
SUPL_a150,13,12,25,0.52,0.48
SUPL_a180,4,10,14,0.29,0.71
SUPL_a30,13,15,28,0.46,0.54
SUPL_a36,14,14,28,0.5,0.5
SUPL_a45,16,13,29,0.55,0.45
SUPL_a60,12,20,32,0.38,0.62
SUPL_a72,16,15,31,0.52,0.48
SUPL_a90,16,16,32,0.5,0.5
SUSA_a0,9,5,14,0.64,0.36
SUSA_a103,13,18,31,0.42,0.58
SUSA_a120,11,16,27,0.41,0.59
SUSA_a135,12,14,26,0.46,0.54
SUSA_a144,6,20,26,0.23,0.77
SUSA_a150,13,13,26,0.5,0.5
SUSA_a180,5,8,13,0.38,0.62
SUSA_a30,6,25,31,0.19,0.81
SUSA_a36,13,19,32,0.41,0.59
SUSA_a45,16,16,32,0.5,0.5
SUSA_a60,22,11,33,0.67,0.33
SUSA_a72,15,17,32,0.47,0.53
SUSA_a90,14,18,32,0.44,0.56
SUUR_a0,9,5,14,0.64,0.36
SUUR_a103,20,10,30,0.67,0.33
SUUR_a120,16,18,34,0.47,0.53
SUUR_a135,12,22,34,0.35,0.65
SUUR_a144,16,17,33,0.48,0.52
SUUR_a150,15,19,34,0.44,0.56
SUUR_a180,6,10,16,0.38,0.62
SUUR_a30,18,10,28,0.64,0.36
SUUR_a36,9,18,27,0.33,0.67
SUUR_a45,12,14,26,0.46,0.54
SUUR_a60,15,14,29,0.52,0.48
SUUR_a72,10,18,28,0.36,0.64
SUUR_a90,9,18,27,0.33,0.67
URNE_a45,320,351,671,0.48,0.52
URPL_a103,201,241,442,0.45,0.55
VEJU_a0,7,7,14,0.5,0.5
VEJU_a103,13,10,23,0.57,0.43
VEJU_a120,7,15,22,0.32,0.68
VEJU_a135,17,24,41,0.41,0.59
VEJU_a144,26,21,47,0.55,0.45
VEJU_a150,10,11,21,0.48,0.52
VEJU_a180,5,5,10,0.5,0.5
VEJU_a30,17,25,42,0.4,0.6
VEJU_a36,27,31,58,0.47,0.53
VEJU_a45,19,13,32,0.59,0.41
VEJU_a60,14,15,29,0.48,0.52
VEJU_a72,15,12,27,0.56,0.44
VEJU_a90,8,17,25,0.32,0.68
VEMA_a0,5,9,14,0.36,0.64
VEMA_a103,13,27,40,0.32,0.68
VEMA_a120,30,26,56,0.54,0.46
VEMA_a135,8,9,17,0.47,0.53
VEMA_a144,4,12,16,0.25,0.75
VEMA_a150,10,5,15,0.67,0.33
VEMA_a180,1,6,7,0.14,0.86
VEMA_a30,13,8,21,0.62,0.38
VEMA_a36,11,9,20,0.55,0.45
VEMA_a45,15,6,21,0.71,0.29
VEMA_a60,13,12,25,0.52,0.48
VEMA_a72,14,20,34,0.41,0.59
VEMA_a90,18,28,46,0.39,0.61
VENE_a0,4,8,12,0.33,0.67
VENE_a103,12,15,27,0.44,0.56
VENE_a120,15,12,27,0.56,0.44
VENE_a135,26,22,48,0.54,0.46
VENE_a144,10,21,31,0.32,0.68
VENE_a150,14,16,30,0.47,0.53
VENE_a180,7,7,14,0.5,0.5
VENE_a30,8,12,20,0.4,0.6
VENE_a36,11,11,22,0.5,0.5
VENE_a45,7,16,23,0.3,0.7
VENE_a60,14,10,24,0.58,0.42
VENE_a72,18,10,28,0.64,0.36
VENE_a90,19,33,52,0.37,0.63
VEPL_a0,4,7,11,0.36,0.64
VEPL_a103,14,11,25,0.56,0.44
VEPL_a120,10,17,27,0.37,0.63
VEPL_a135,26,19,45,0.58,0.42
VEPL_a144,21,27,48,0.44,0.56
VEPL_a150,10,14,24,0.42,0.58
VEPL_a180,5,6,11,0.45,0.55
VEPL_a30,17,11,28,0.61,0.39
VEPL_a36,14,14,28,0.5,0.5
VEPL_a45,13,11,24,0.54,0.46
VEPL_a60,9,15,24,0.38,0.62
VEPL_a72,21,22,43,0.49,0.51
VEPL_a90,14,15,29,0.48,0.52
VESA_a0,7,4,11,0.64,0.36
VESA_a103,13,12,25,0.52,0.48
VESA_a120,15,12,27,0.56,0.44
VESA_a135,30,14,44,0.68,0.32
VESA_a144,9,18,27,0.33,0.67
VESA_a150,12,12,24,0.5,0.5
VESA_a180,2,7,9,0.22,0.78
VESA_a30,12,16,28,0.43,0.57
VESA_a36,20,8,28,0.71,0.29
VESA_a45,17,11,28,0.61,0.39
VESA_a60,23,17,40,0.57,0.42
VESA_a72,19,25,44,0.43,0.57
VESA_a90,12,12,24,0.5,0.5
VESU_a0,17,21,38,0.45,0.55
VESU_a30,41,65,106,0.39,0.61
VESU_a36,57,49,106,0.54,0.46
VESU_a45,106,141,247,0.43,0.57
VEUR_a0,2,10,12,0.17,0.83
VEUR_a103,11,16,27,0.41,0.59
VEUR_a120,15,16,31,0.48,0.52
VEUR_a135,11,19,30,0.37,0.63
VEUR_a144,12,18,30,0.4,0.6
VEUR_a150,14,15,29,0.48,0.52
VEUR_a180,15,18,33,0.45,0.55
VEUR_a30,20,19,39,0.51,0.49
VEUR_a36,18,18,36,0.5,0.5
VEUR_a45,15,25,40,0.38,0.62
VEUR_a60,15,8,23,0.65,0.35
VEUR_a72,12,10,22,0.55,0.45
VEUR_a90,8,17,25,0.32,0.68
