PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(4,5]",Ceres,"(4,5]",103,141,244,0.42,0.58
"CE_(5,7]",Ceres,"(5,7]",226,212,438,0.52,0.48
"CE_(7,13]",Ceres,"(7,13]",124,140,264,0.47,0.53
"CE_[0,4]",Ceres,"[0,4]",166,188,354,0.47,0.53
"CH_(4,5]",Chiron,"(4,5]",126,157,283,0.45,0.55
"CH_(5,7]",Chiron,"(5,7]",244,261,505,0.48,0.52
"CH_(7,13]",Chiron,"(7,13]",134,143,277,0.48,0.52
"CH_[0,4]",Chiron,"[0,4]",115,120,235,0.49,0.51
"JN_(4,5]",Juno,"(4,5]",136,132,268,0.51,0.49
"JN_(5,7]",Juno,"(5,7]",185,207,392,0.47,0.53
"JN_(7,14]",Juno,"(7,14]",70,94,164,0.43,0.57
"JN_[0,4]",Juno,"[0,4]",228,248,476,0.48,0.52
"JU_(4,5]",Jupiter,"(4,5]",119,139,258,0.46,0.54
"JU_(5,7]",Jupiter,"(5,7]",176,183,359,0.49,0.51
"JU_(7,12]",Jupiter,"(7,12]",82,97,179,0.46,0.54
"JU_[0,4]",Jupiter,"[0,4]",242,262,504,0.48,0.52
"MA_(4,5]",Mars,"(4,5]",115,118,233,0.49,0.51
"MA_(5,7]",Mars,"(5,7]",179,217,396,0.45,0.55
"MA_(7,13]",Mars,"(7,13]",102,105,207,0.49,0.51
"MA_[0,4]",Mars,"[0,4]",223,241,464,0.48,0.52
"ME_(4,5]",Mercury,"(4,5]",114,124,238,0.48,0.52
"ME_(5,7]",Mercury,"(5,7]",195,193,388,0.5,0.5
"ME_(7,14]",Mercury,"(7,14]",74,67,141,0.52,0.48
"ME_[0,4]",Mercury,"[0,4]",236,297,533,0.44,0.56
"MO_(13,15]",Moon,"(13,15]",205,194,399,0.51,0.49
"MO_(15,17]",Moon,"(15,17]",146,173,319,0.46,0.54
"MO_(17,27]",Moon,"(17,27]",91,115,206,0.44,0.56
"MO_[5,13]",Moon,"[5,13]",177,199,376,0.47,0.53
"NE_(4,5]",Neptune,"(4,5]",119,124,243,0.49,0.51
"NE_(5,6]",Neptune,"(5,6]",107,94,201,0.53,0.47
"NE_(6,13]",Neptune,"(6,13]",163,176,339,0.48,0.52
"NE_[0,4]",Neptune,"[0,4]",230,287,517,0.44,0.56
"NN_(5,6]",NNode,"(5,6]",125,126,251,0.5,0.5
"NN_(6,7]",NNode,"(6,7]",97,114,211,0.46,0.54
"NN_(7,13]",NNode,"(7,13]",165,178,343,0.48,0.52
"NN_[1,5]",NNode,"[1,5]",232,263,495,0.47,0.53
"PA_(4,5]",Pallas,"(4,5]",103,130,233,0.44,0.56
"PA_(5,7]",Pallas,"(5,7]",191,209,400,0.48,0.52
"PA_(7,13]",Pallas,"(7,13]",84,103,187,0.45,0.55
"PA_[0,4]",Pallas,"[0,4]",241,239,480,0.5,0.5
"PH_(4,5]",Pholus,"(4,5]",115,121,236,0.49,0.51
"PH_(5,6]",Pholus,"(5,6]",106,120,226,0.47,0.53
"PH_(6,13]",Pholus,"(6,13]",129,136,265,0.49,0.51
"PH_[0,4]",Pholus,"[0,4]",269,304,573,0.47,0.53
"PL_(4,5]",Pluto,"(4,5]",125,139,264,0.47,0.53
"PL_(5,6]",Pluto,"(5,6]",95,109,204,0.47,0.53
"PL_(6,14]",Pluto,"(6,14]",108,104,212,0.51,0.49
"PL_[0,4]",Pluto,"[0,4]",291,329,620,0.47,0.53
"SA_(4,5]",Saturn,"(4,5]",128,114,242,0.53,0.47
"SA_(5,7]",Saturn,"(5,7]",213,244,457,0.47,0.53
"SA_(7,14]",Saturn,"(7,14]",94,108,202,0.47,0.53
"SA_[0,4]",Saturn,"[0,4]",184,215,399,0.46,0.54
"SN_(5,6]",SNode,"(5,6]",122,147,269,0.45,0.55
"SN_(6,7]",SNode,"(6,7]",118,121,239,0.49,0.51
"SN_(7,13]",SNode,"(7,13]",155,182,337,0.46,0.54
"SN_[1,5]",SNode,"[1,5]",224,231,455,0.49,0.51
"SU_(4,5]",Sun,"(4,5]",132,172,304,0.43,0.57
"SU_(5,7]",Sun,"(5,7]",174,200,374,0.47,0.53
"SU_(7,14]",Sun,"(7,14]",84,92,176,0.48,0.52
"SU_[0,4]",Sun,"[0,4]",229,217,446,0.51,0.49
"UR_(4,5]",Uranus,"(4,5]",99,128,227,0.44,0.56
"UR_(5,7]",Uranus,"(5,7]",258,264,522,0.49,0.51
"UR_(7,15]",Uranus,"(7,15]",154,174,328,0.47,0.53
"UR_[0,4]",Uranus,"[0,4]",108,115,223,0.48,0.52
"VE_(4,5]",Venus,"(4,5]",113,137,250,0.45,0.55
"VE_(5,7]",Venus,"(5,7]",198,201,399,0.5,0.5
"VE_(7,14]",Venus,"(7,14]",100,123,223,0.45,0.55
"VE_[0,4]",Venus,"[0,4]",208,220,428,0.49,0.51
"VS_(4,5]",Vesta,"(4,5]",107,116,223,0.48,0.52
"VS_(5,7]",Vesta,"(5,7]",204,212,416,0.49,0.51
"VS_(7,13]",Vesta,"(7,13]",99,108,207,0.48,0.52
"VS_[0,4]",Vesta,"[0,4]",209,245,454,0.46,0.54
