
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-08  0.37   Ceres     Direct 554  617  1171     0.47      0.53
 2: 2021-02-08  0.04  Chiron     Direct 404  444   848     0.48      0.52
 3: 2021-02-08  0.25    Juno     Direct 558  654  1212     0.46      0.54
 4: 2021-02-08  0.24 Jupiter     Direct 468  531   999     0.47      0.53
 5: 2021-02-08  0.55    Mars     Direct 653  744  1397     0.47      0.53
 6: 2021-02-08 -1.18 Mercury Retrograde 127  165   292     0.43      0.57
 7: 2021-02-08 13.84    Moon     Direct 726  827  1553     0.47      0.53
 8: 2021-02-08  0.03 Neptune     Direct 393  427   820     0.48      0.52
 9: 2021-02-08  1.00   NNode     Direct 726  827  1553     0.47      0.53
10: 2021-02-08  0.34  Pallas     Direct 549  656  1205     0.46      0.54
11: 2021-02-08  0.03  Pholus     Direct 383  440   823     0.47      0.53
12: 2021-02-08  0.03   Pluto     Direct 386  444   830     0.47      0.53
13: 2021-02-08  0.12  Saturn     Direct 428  486   914     0.47      0.53
14: 2021-02-08  1.00   SNode     Direct 726  827  1553     0.47      0.53
15: 2021-02-08  1.01     Sun     Direct 726  827  1553     0.47      0.53
16: 2021-02-08  0.02  Uranus     Direct 390  445   835     0.47      0.53
17: 2021-02-08  1.25   Venus     Direct 649  746  1395     0.47      0.53
18: 2021-02-08 -0.15   Vesta Retrograde 117  173   290     0.40      0.60

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-08   Ceres      Pisces 124  120   244     0.51      0.49
 2:  CH 2021-02-08  Chiron       Aries 420  454   874     0.48      0.52
 3:  JN 2021-02-08    Juno Sagittarius  54   83   137     0.39      0.61
 4:  JU 2021-02-08 Jupiter    Aquarius  25   22    47     0.53      0.47
 5:  MA 2021-02-08    Mars      Taurus  62   55   117     0.53      0.47
 6:  ME 2021-02-08 Mercury    Aquarius  53   57   110     0.48      0.52
 7:  MO 2021-02-08    Moon   Capricorn  68   71   139     0.49      0.51
 8:  NE 2021-02-08 Neptune      Pisces 726  827  1553     0.47      0.53
 9:  NN 2021-02-08   NNode      Gemini 121  121   242     0.50      0.50
10:  PA 2021-02-08  Pallas    Aquarius  63   86   149     0.42      0.58
11:  PH 2021-02-08  Pholus   Capricorn 408  435   843     0.48      0.52
12:  PL 2021-02-08   Pluto   Capricorn 726  827  1553     0.47      0.53
13:  SA 2021-02-08  Saturn    Aquarius  77   72   149     0.52      0.48
14:  SN 2021-02-08   SNode Sagittarius 121  121   242     0.50      0.50
15:  SU 2021-02-08     Sun    Aquarius  60   74   134     0.45      0.55
16:  UR 2021-02-08  Uranus      Taurus 422  450   872     0.48      0.52
17:  VE 2021-02-08   Venus    Aquarius  50   52   102     0.49      0.51
18:  VS 2021-02-08   Vesta       Virgo  89   79   168     0.53      0.47

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-08    0.92   0.23   1.88         0       4         0        5    Moon   Venus SemiQuintile  53   57   110     0.48      0.52
 2: 2021-02-08    0.70   0.03   1.43         0      23         1       24 Mercury  Pallas  Conjunction  14   24    38     0.37      0.63
 3: 2021-02-08    0.91   0.09   1.84         0       5         2        6    Moon   Vesta    BiSeptile  52   59   111     0.47      0.53
 4: 2021-02-08    0.41   0.02   0.88         0      23         2       24     Sun Neptune  SemiSextile  18   18    36     0.50      0.50
 5: 2021-02-08    0.92   0.04   1.65         2       8         5        7    Moon     Sun   SemiSquare  51   55   106     0.48      0.52
 6: 2021-02-08    0.93   0.13   1.73         4       9         6        6    Moon Mercury   SemiSquare  49   61   110     0.45      0.55
 7: 2021-02-08    0.99   0.06   1.78         3       9         6        7    Moon  Pholus  Conjunction  21   36    57     0.37      0.63
 8: 2021-02-08    0.98   0.05   1.75         4      10         7        7    Moon Jupiter SemiQuintile  46   65   111     0.41      0.59
 9: 2021-02-08    0.97   0.07   1.76         4      10         7        7    Moon  Pallas   SemiSquare  53   59   112     0.47      0.53
10: 2021-02-08    1.01   0.20   1.91         5      11         8        7    Moon  Chiron       Square  44   71   115     0.38      0.62
11: 2021-02-08    1.14   0.28   2.00         4      11         8        8    Moon  Saturn  SemiSextile  54   60   114     0.47      0.53
12: 2021-02-08    0.98   0.00   1.72         6      12         9        7    Moon  Uranus        Trine  50   63   113     0.44      0.56
13: 2021-02-08    0.30   0.00   0.68         0      23         9       24     Sun   Vesta     Quincunx   9   14    23     0.39      0.61
14: 2021-02-08    0.31   0.00   0.67         0      23        10       24 Mercury  Pholus   SemiSquare  23   13    36     0.64      0.36
15: 2021-02-08    0.99   0.06   1.77         7      13        10        7    Moon Neptune     Quintile  51   68   119     0.43      0.57
16: 2021-02-08    0.91   0.06   1.62         9      15        12        7    Moon   Venus  SemiSextile  54   55   109     0.50      0.50
17: 2021-02-08    0.57   0.02   1.26         0      23        14       24 Mercury     Sun  Conjunction  41   51    92     0.45      0.55
18: 2021-02-08    1.13   0.26   1.99        14      21        18        8    Moon Jupiter  SemiSextile  51   62   113     0.45      0.55
19: 2021-02-08    0.36   0.00   0.82         0      23        19       24 Mercury   Vesta     Quincunx  14   21    35     0.40      0.60
20: 2021-02-08    0.33   0.02   0.76         0      23        19       24     Sun  Pholus   SemiSquare  19   20    39     0.49      0.51
21: 2021-02-08    0.23   0.00   0.51         0      23        20       24    Mars   NNode  SemiSextile  10   14    24     0.42      0.58
22: 2021-02-08    0.23   0.00   0.51         0      23        20       24    Mars   SNode     Quincunx  10   14    24     0.42      0.58
23: 2021-02-08    0.96   0.03   1.70        17      23        20        7    Moon   Ceres     Quintile  42   70   112     0.38      0.62
24: 2021-02-08    0.93   0.22   1.65        18      23        21        6    Moon Mercury SemiQuintile  45   60   105     0.43      0.57
25: 2021-02-08    0.72   0.09   1.51        19      23        22        5    Moon     Sun SemiQuintile  53   57   110     0.48      0.52
26: 2021-02-08    0.24   0.08   0.40         0      23        23       24   Ceres   Pluto      Sextile   5    9    14     0.36      0.64
