
DAILY PLANET SPEED PHASE:

          Date speed  Planet SpeedPhase buy sell daysN BuyDays% SellDays%
 1: 2021-02-01  0.36   Ceres     Direct 550  616  1166     0.47      0.53
 2: 2021-02-01  0.04  Chiron     Direct 400  443   843     0.47      0.53
 3: 2021-02-01  0.26    Juno     Direct 554  653  1207     0.46      0.54
 4: 2021-02-01  0.24 Jupiter     Direct 464  530   994     0.47      0.53
 5: 2021-02-01  0.53    Mars     Direct 649  743  1392     0.47      0.53
 6: 2021-02-01 -0.26 Mercury Retrograde 123  164   287     0.43      0.57
 7: 2021-02-01 14.10    Moon     Direct 722  826  1548     0.47      0.53
 8: 2021-02-01  0.03 Neptune     Direct 389  426   815     0.48      0.52
 9: 2021-02-01  1.00   NNode     Direct 722  826  1548     0.47      0.53
10: 2021-02-01  0.34  Pallas     Direct 545  655  1200     0.45      0.55
11: 2021-02-01  0.03  Pholus     Direct 379  439   818     0.46      0.54
12: 2021-02-01  0.03   Pluto     Direct 382  443   825     0.46      0.54
13: 2021-02-01  0.12  Saturn     Direct 424  485   909     0.47      0.53
14: 2021-02-01  1.00   SNode     Direct 722  826  1548     0.47      0.53
15: 2021-02-01  1.01     Sun     Direct 722  826  1548     0.47      0.53
16: 2021-02-01  0.02  Uranus     Direct 386  444   830     0.47      0.53
17: 2021-02-01  1.25   Venus     Direct 645  745  1390     0.46      0.54
18: 2021-02-01 -0.10   Vesta Retrograde 113  172   285     0.40      0.60

DAILY PLANET ZODIAC SIGN POSITION:

          Date  Planet     ZodSign buy sell daysN BuyDays% SellDays%
 1: 2021-02-01   Ceres      Pisces 120  119   239     0.50      0.50
 2: 2021-02-01  Chiron       Aries 416  453   869     0.48      0.52
 3: 2021-02-01    Juno Sagittarius  50   82   132     0.38      0.62
 4: 2021-02-01 Jupiter    Aquarius  21   21    42     0.50      0.50
 5: 2021-02-01    Mars      Taurus  58   54   112     0.52      0.48
 6: 2021-02-01 Mercury    Aquarius  49   56   105     0.47      0.53
 7: 2021-02-01    Moon       Virgo  63   57   120     0.52      0.48
 8: 2021-02-01 Neptune      Pisces 722  826  1548     0.47      0.53
 9: 2021-02-01   NNode      Gemini 117  120   237     0.49      0.51
10: 2021-02-01  Pallas    Aquarius  59   85   144     0.41      0.59
11: 2021-02-01  Pholus   Capricorn 404  434   838     0.48      0.52
12: 2021-02-01   Pluto   Capricorn 722  826  1548     0.47      0.53
13: 2021-02-01  Saturn    Aquarius  73   71   144     0.51      0.49
14: 2021-02-01   SNode Sagittarius 117  120   237     0.49      0.51
15: 2021-02-01     Sun    Aquarius  56   73   129     0.43      0.57
16: 2021-02-01  Uranus      Taurus 418  449   867     0.48      0.52
17: 2021-02-01   Venus   Capricorn  59   63   122     0.48      0.52
18: 2021-02-01   Vesta       Virgo  85   78   163     0.52      0.48

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect buy sell daysN BuyDays% SellDays%
 1: 2021-02-01    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 722  826  1548     0.47      0.53
 2: 2021-02-01    0.12   0.01   0.25         0      23        11       24     Sun    Mars       Square  12   25    37     0.32      0.68
 3: 2021-02-01    0.46   0.01   0.93         0      23        23       24     Sun Neptune SemiQuintile  17   19    36     0.47      0.53
 4: 2021-02-01    1.04   0.02   1.83        12      18        15        7    Moon Mercury   BiQuintile  48   60   108     0.44      0.56
 5: 2021-02-01    0.19   0.02   0.41         0      23        10       24   Venus    Mars    BiSeptile  15   27    42     0.36      0.64
 6: 2021-02-01    0.92   0.04   1.81        20      23        23        4    Moon  Uranus     Quincunx  62   53   115     0.54      0.46
 7: 2021-02-01    1.00   0.05   1.78         0       6         3        7    Moon Jupiter SesquiSquare  51   59   110     0.46      0.54
 8: 2021-02-01    1.04   0.05   1.84         2       8         5        7    Moon Mercury     Quincunx  58   51   109     0.53      0.47
 9: 2021-02-01    1.01   0.05   1.81        17      23        20        7    Moon  Pholus       Square  57   56   113     0.50      0.50
10: 2021-02-01    1.02   0.06   1.83        10      16        13        7    Moon  Uranus   BiQuintile  58   56   114     0.51      0.49
11: 2021-02-01    1.00   0.09   1.82        11      17        14        7    Moon    Juno     Quintile  60   55   115     0.52      0.48
12: 2021-02-01    0.93   0.09   1.69         8      14        11        7    Moon   Venus        Trine  43   65   108     0.40      0.60
13: 2021-02-01    1.03   0.11   1.89        17      23        20        7    Moon   SNode     Quintile  50   66   116     0.43      0.57
14: 2021-02-01    0.91   0.14   1.86         0       5         2        6    Moon  Pallas   BiQuintile  57   55   112     0.51      0.49
15: 2021-02-01    1.04   0.15   1.93         9      15        12        7    Moon   NNode    BiSeptile  50   67   117     0.43      0.57
16: 2021-02-01    1.03   0.17   1.93         0       6         3        7    Moon   Pluto        Trine  58   54   112     0.52      0.48
17: 2021-02-01    0.58   0.22   0.94         0      23        NA       24     Sun    Juno      Sextile  17   25    42     0.40      0.60
18: 2021-02-01    1.08   0.23   1.93        20      23        23        4    Moon    Mars   BiQuintile  53   56   109     0.49      0.51
19: 2021-02-01    1.09   0.23   1.95         4      11         7        8    Moon     Sun SesquiSquare  62   48   110     0.56      0.44
20: 2021-02-01    1.02   0.24   1.97        14      20        17        7    Moon  Pallas SesquiSquare  59   51   110     0.54      0.46
21: 2021-02-01    1.01   0.26   1.96         5      11         8        7    Moon    Mars SesquiSquare  46   65   111     0.41      0.59
22: 2021-02-01    0.88   0.27   1.48        18      23        21        6    Moon  Saturn        Trine  53   61   114     0.46      0.54
23: 2021-02-01    0.39   0.28   0.49         0      23        NA       24   Vesta  Saturn SesquiSquare  40   52    92     0.43      0.57
24: 2021-02-01    0.77   0.29   1.48        19      23        22        5    Moon  Chiron   Opposition  31   24    55     0.56      0.44
25: 2021-02-01    0.33   0.29   0.37         0      23        NA       24  Saturn  Pholus  SemiSextile  27   22    49     0.55      0.45
