PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,4]",Ceres,Conjunction,"(0,4]",1106,828,1934,0.57,0.43
CE_a0_0,Ceres,Conjunction,0,4674,3892,8566,0.55,0.45
"CE_a103_(0,1]",Ceres,BiSeptile,"(0,1]",1617,1304,2921,0.55,0.45
"CE_a103_(1,6]",Ceres,BiSeptile,"(1,6]",380,336,716,0.53,0.47
CE_a103_0,Ceres,BiSeptile,0,3783,3080,6863,0.55,0.45
"CE_a120_(0,1]",Ceres,Trine,"(0,1]",1630,1318,2948,0.55,0.45
"CE_a120_(1,4]",Ceres,Trine,"(1,4]",360,313,673,0.53,0.47
CE_a120_0,Ceres,Trine,0,3790,3089,6879,0.55,0.45
"CE_a135_(0,1]",Ceres,SesquiSquare,"(0,1]",1561,1294,2855,0.55,0.45
"CE_a135_(1,4]",Ceres,SesquiSquare,"(1,4]",325,284,609,0.53,0.47
CE_a135_0,Ceres,SesquiSquare,0,3894,3142,7036,0.55,0.45
"CE_a144_(0,1]",Ceres,BiQuintile,"(0,1]",1533,1353,2886,0.53,0.47
"CE_a144_(1,5]",Ceres,BiQuintile,"(1,5]",353,301,654,0.54,0.46
CE_a144_0,Ceres,BiQuintile,0,3894,3066,6960,0.56,0.44
"CE_a150_(0,1]",Ceres,Quincunx,"(0,1]",1514,1198,2712,0.56,0.44
"CE_a150_(1,5]",Ceres,Quincunx,"(1,5]",329,312,641,0.51,0.49
CE_a150_0,Ceres,Quincunx,0,3937,3210,7147,0.55,0.45
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",1026,788,1814,0.57,0.43
CE_a180_0,Ceres,Opposition,0,4754,3932,8686,0.55,0.45
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",1766,1494,3260,0.54,0.46
"CE_a30_(1,4]",Ceres,SemiSextile,"(1,4]",574,472,1046,0.55,0.45
CE_a30_0,Ceres,SemiSextile,0,3440,2754,6194,0.56,0.44
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",1717,1387,3104,0.55,0.45
"CE_a36_(1,5]",Ceres,SemiQuintile,"(1,5]",634,518,1152,0.55,0.45
CE_a36_0,Ceres,SemiQuintile,0,3429,2815,6244,0.55,0.45
"CE_a45_(0,1]",Ceres,SemiSquare,"(0,1]",1821,1494,3315,0.55,0.45
"CE_a45_(1,5]",Ceres,SemiSquare,"(1,5]",493,422,915,0.54,0.46
CE_a45_0,Ceres,SemiSquare,0,3466,2804,6270,0.55,0.45
"CE_a60_(0,1]",Ceres,Sextile,"(0,1]",1653,1406,3059,0.54,0.46
"CE_a60_(1,4]",Ceres,Sextile,"(1,4]",452,360,812,0.56,0.44
CE_a60_0,Ceres,Sextile,0,3675,2954,6629,0.55,0.45
"CE_a72_(0,1]",Ceres,Quintile,"(0,1]",1704,1396,3100,0.55,0.45
"CE_a72_(1,4]",Ceres,Quintile,"(1,4]",379,347,726,0.52,0.48
CE_a72_0,Ceres,Quintile,0,3697,2977,6674,0.55,0.45
"CE_a90_(0,1]",Ceres,Square,"(0,1]",1407,1157,2564,0.55,0.45
"CE_a90_(1,5]",Ceres,Square,"(1,5]",427,371,798,0.54,0.46
CE_a90_0,Ceres,Square,0,3946,3192,7138,0.55,0.45
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",1049,862,1911,0.55,0.45
CH_a0_0,Chiron,Conjunction,0,4731,3858,8589,0.55,0.45
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",1571,1279,2850,0.55,0.45
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",317,272,589,0.54,0.46
CH_a103_0,Chiron,BiSeptile,0,3892,3169,7061,0.55,0.45
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",1454,1178,2632,0.55,0.45
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",321,241,562,0.57,0.43
CH_a120_0,Chiron,Trine,0,4005,3301,7306,0.55,0.45
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",1440,1192,2632,0.55,0.45
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",363,286,649,0.56,0.44
CH_a135_0,Chiron,SesquiSquare,0,3977,3242,7219,0.55,0.45
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",1535,1219,2754,0.56,0.44
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",486,360,846,0.57,0.43
CH_a144_0,Chiron,BiQuintile,0,3759,3141,6900,0.54,0.46
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",1470,1140,2610,0.56,0.44
"CH_a150_(1,5]",Chiron,Quincunx,"(1,5]",509,421,930,0.55,0.45
CH_a150_0,Chiron,Quincunx,0,3801,3159,6960,0.55,0.45
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",1340,1176,2516,0.53,0.47
CH_a180_0,Chiron,Opposition,0,4440,3544,7984,0.56,0.44
"CH_a30_(1,5]",Chiron,SemiSextile,"(1,5]",803,590,1393,0.58,0.42
CH_a30_0,Chiron,SemiSextile,0,2725,2343,5068,0.54,0.46
CH_a30_1,Chiron,SemiSextile,1,2252,1787,4039,0.56,0.44
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",1835,1539,3374,0.54,0.46
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",439,398,837,0.52,0.48
CH_a36_0,Chiron,SemiQuintile,0,3506,2783,6289,0.56,0.44
