PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,3]",Ceres,Conjunction,"(0,3]",597,465,1062,0.56,0.44
CE_a0_0,Ceres,Conjunction,0,5099,4214,9313,0.55,0.45
"CE_a103_(0,4]",Ceres,BiSeptile,"(0,4]",1087,899,1986,0.55,0.45
CE_a103_0,Ceres,BiSeptile,0,4609,3780,8389,0.55,0.45
"CE_a120_(0,3]",Ceres,Trine,"(0,3]",1065,922,1987,0.54,0.46
CE_a120_0,Ceres,Trine,0,4631,3757,8388,0.55,0.45
"CE_a135_(0,4]",Ceres,SesquiSquare,"(0,4]",989,845,1834,0.54,0.46
CE_a135_0,Ceres,SesquiSquare,0,4707,3834,8541,0.55,0.45
"CE_a144_(0,3]",Ceres,BiQuintile,"(0,3]",1090,894,1984,0.55,0.45
CE_a144_0,Ceres,BiQuintile,0,4606,3785,8391,0.55,0.45
"CE_a150_(0,4]",Ceres,Quincunx,"(0,4]",1060,915,1975,0.54,0.46
CE_a150_0,Ceres,Quincunx,0,4636,3764,8400,0.55,0.45
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",529,424,953,0.56,0.44
CE_a180_0,Ceres,Opposition,0,5167,4255,9422,0.55,0.45
"CE_a30_(0,4]",Ceres,SemiSextile,"(0,4]",1102,928,2030,0.54,0.46
CE_a30_0,Ceres,SemiSextile,0,4594,3751,8345,0.55,0.45
"CE_a36_(0,4]",Ceres,SemiQuintile,"(0,4]",1137,936,2073,0.55,0.45
CE_a36_0,Ceres,SemiQuintile,0,4559,3743,8302,0.55,0.45
"CE_a45_(0,3]",Ceres,SemiSquare,"(0,3]",1175,1013,2188,0.54,0.46
CE_a45_0,Ceres,SemiSquare,0,4521,3666,8187,0.55,0.45
"CE_a60_(0,3]",Ceres,Sextile,"(0,3]",1092,928,2020,0.54,0.46
CE_a60_0,Ceres,Sextile,0,4604,3751,8355,0.55,0.45
"CE_a72_(0,3]",Ceres,Quintile,"(0,3]",1160,945,2105,0.55,0.45
CE_a72_0,Ceres,Quintile,0,4536,3734,8270,0.55,0.45
"CE_a90_(0,4]",Ceres,Square,"(0,4]",1060,937,1997,0.53,0.47
CE_a90_0,Ceres,Square,0,4636,3742,8378,0.55,0.45
"CH_a0_(0,3]",Chiron,Conjunction,"(0,3]",827,706,1533,0.54,0.46
CH_a0_0,Chiron,Conjunction,0,4869,3973,8842,0.55,0.45
"CH_a103_(0,1]",Chiron,BiSeptile,"(0,1]",1472,1219,2691,0.55,0.45
"CH_a103_(1,4]",Chiron,BiSeptile,"(1,4]",282,240,522,0.54,0.46
CH_a103_0,Chiron,BiSeptile,0,3942,3220,7162,0.55,0.45
"CH_a120_(0,1]",Chiron,Trine,"(0,1]",1325,1092,2417,0.55,0.45
"CH_a120_(1,4]",Chiron,Trine,"(1,4]",277,208,485,0.57,0.43
CH_a120_0,Chiron,Trine,0,4094,3379,7473,0.55,0.45
"CH_a135_(0,1]",Chiron,SesquiSquare,"(0,1]",1358,1112,2470,0.55,0.45
"CH_a135_(1,4]",Chiron,SesquiSquare,"(1,4]",302,248,550,0.55,0.45
CH_a135_0,Chiron,SesquiSquare,0,4036,3319,7355,0.55,0.45
"CH_a144_(0,1]",Chiron,BiQuintile,"(0,1]",1419,1162,2581,0.55,0.45
"CH_a144_(1,4]",Chiron,BiQuintile,"(1,4]",330,232,562,0.59,0.41
CH_a144_0,Chiron,BiQuintile,0,3947,3285,7232,0.55,0.45
"CH_a150_(0,1]",Chiron,Quincunx,"(0,1]",1454,1113,2567,0.57,0.43
"CH_a150_(1,4]",Chiron,Quincunx,"(1,4]",309,242,551,0.56,0.44
CH_a150_0,Chiron,Quincunx,0,3933,3324,7257,0.54,0.46
"CH_a180_(0,4]",Chiron,Opposition,"(0,4]",1135,1007,2142,0.53,0.47
CH_a180_0,Chiron,Opposition,0,4561,3672,8233,0.55,0.45
"CH_a30_(0,1]",Chiron,SemiSextile,"(0,1]",1421,1187,2608,0.54,0.46
"CH_a30_(1,4]",Chiron,SemiSextile,"(1,4]",281,193,474,0.59,0.41
CH_a30_0,Chiron,SemiSextile,0,3994,3299,7293,0.55,0.45
"CH_a36_(0,1]",Chiron,SemiQuintile,"(0,1]",1551,1337,2888,0.54,0.46
"CH_a36_(1,4]",Chiron,SemiQuintile,"(1,4]",227,197,424,0.54,0.46
CH_a36_0,Chiron,SemiQuintile,0,3918,3145,7063,0.55,0.45
"CH_a45_(0,1]",Chiron,SemiSquare,"(0,1]",1316,1080,2396,0.55,0.45
"CH_a45_(1,4]",Chiron,SemiSquare,"(1,4]",267,189,456,0.59,0.41
CH_a45_0,Chiron,SemiSquare,0,4113,3410,7523,0.55,0.45
"CH_a60_(0,1]",Chiron,Sextile,"(0,1]",1476,1169,2645,0.56,0.44
"CH_a60_(1,4]",Chiron,Sextile,"(1,4]",267,204,471,0.57,0.43
CH_a60_0,Chiron,Sextile,0,3953,3306,7259,0.54,0.46
"CH_a72_(0,1]",Chiron,Quintile,"(0,1]",1402,1164,2566,0.55,0.45
"CH_a72_(1,4]",Chiron,Quintile,"(1,4]",227,186,413,0.55,0.45
CH_a72_0,Chiron,Quintile,0,4067,3329,7396,0.55,0.45
"CH_a90_(0,1]",Chiron,Square,"(0,1]",1210,1033,2243,0.54,0.46
"CH_a90_(1,5]",Chiron,Square,"(1,5]",354,297,651,0.54,0.46
CH_a90_0,Chiron,Square,0,4132,3349,7481,0.55,0.45
"JN_a0_(0,3]",Juno,Conjunction,"(0,3]",562,447,1009,0.56,0.44
JN_a0_0,Juno,Conjunction,0,5134,4232,9366,0.55,0.45
"JN_a103_(0,4]",Juno,BiSeptile,"(0,4]",1035,775,1810,0.57,0.43
JN_a103_0,Juno,BiSeptile,0,4661,3904,8565,0.54,0.46
"JN_a120_(0,4]",Juno,Trine,"(0,4]",920,770,1690,0.54,0.46
JN_a120_0,Juno,Trine,0,4776,3909,8685,0.55,0.45
"JN_a135_(0,3]",Juno,SesquiSquare,"(0,3]",910,715,1625,0.56,0.44
JN_a135_0,Juno,SesquiSquare,0,4786,3964,8750,0.55,0.45
"JN_a144_(0,3]",Juno,BiQuintile,"(0,3]",945,732,1677,0.56,0.44
JN_a144_0,Juno,BiQuintile,0,4751,3947,8698,0.55,0.45
"JN_a150_(0,4]",Juno,Quincunx,"(0,4]",941,771,1712,0.55,0.45
JN_a150_0,Juno,Quincunx,0,4755,3908,8663,0.55,0.45
"JN_a180_(0,4]",Juno,Opposition,"(0,4]",435,349,784,0.55,0.45
JN_a180_0,Juno,Opposition,0,5261,4330,9591,0.55,0.45
"JN_a30_(0,4]",Juno,SemiSextile,"(0,4]",1162,992,2154,0.54,0.46
JN_a30_0,Juno,SemiSextile,0,4534,3687,8221,0.55,0.45
"JN_a36_(0,4]",Juno,SemiQuintile,"(0,4]",1110,896,2006,0.55,0.45
JN_a36_0,Juno,SemiQuintile,0,4586,3783,8369,0.55,0.45
"JN_a45_(0,4]",Juno,SemiSquare,"(0,4]",1098,919,2017,0.54,0.46
JN_a45_0,Juno,SemiSquare,0,4598,3760,8358,0.55,0.45
"JN_a60_(0,4]",Juno,Sextile,"(0,4]",1014,889,1903,0.53,0.47
JN_a60_0,Juno,Sextile,0,4682,3790,8472,0.55,0.45
"JN_a72_(0,4]",Juno,Quintile,"(0,4]",1064,837,1901,0.56,0.44
JN_a72_0,Juno,Quintile,0,4632,3842,8474,0.55,0.45
"JN_a90_(0,3]",Juno,Square,"(0,3]",1058,845,1903,0.56,0.44
JN_a90_0,Juno,Square,0,4638,3834,8472,0.55,0.45
"JU_a0_(0,3]",Jupiter,Conjunction,"(0,3]",695,579,1274,0.55,0.45
JU_a0_0,Jupiter,Conjunction,0,5001,4100,9101,0.55,0.45
