
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-07  0.37   Ceres     Direct  965  791  1756     0.55      0.45
 2: 2021-02-07  0.04  Chiron     Direct  713  537  1250     0.57      0.43
 3: 2021-02-07  0.25    Juno     Direct  970  780  1750     0.55      0.45
 4: 2021-02-07  0.24 Jupiter     Direct  811  687  1498     0.54      0.46
 5: 2021-02-07  0.55    Mars     Direct 1137  943  2080     0.55      0.45
 6: 2021-02-07 -1.12 Mercury Retrograde  226  220   446     0.51      0.49
 7: 2021-02-07 13.94    Moon     Direct 1285 1041  2326     0.55      0.45
 8: 2021-02-07  0.03 Neptune     Direct  688  513  1201     0.57      0.43
 9: 2021-02-07  1.00   NNode     Direct 1285 1041  2326     0.55      0.45
10: 2021-02-07  0.34  Pallas     Direct  940  784  1724     0.55      0.45
11: 2021-02-07  0.03  Pholus     Direct  669  565  1234     0.54      0.46
12: 2021-02-07  0.03   Pluto     Direct  671  557  1228     0.55      0.45
13: 2021-02-07  0.12  Saturn     Direct  739  630  1369     0.54      0.46
14: 2021-02-07  1.00   SNode     Direct 1285 1041  2326     0.55      0.45
15: 2021-02-07  1.01     Sun     Direct 1285 1041  2326     0.55      0.45
16: 2021-02-07  0.02  Uranus     Direct  708  537  1245     0.57      0.43
17: 2021-02-07  1.25   Venus     Direct 1181  933  2114     0.56      0.44
18: 2021-02-07 -0.15   Vesta Retrograde  204  179   383     0.53      0.47

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-07   Ceres      Pisces  195  126   321     0.61      0.39
 2:  CH 2021-02-07  Chiron       Aries  481  393   874     0.55      0.45
 3:  JN 2021-02-07    Juno Sagittarius   87   50   137     0.64      0.36
 4:  JU 2021-02-07 Jupiter    Aquarius   28   19    47     0.60      0.40
 5:  MA 2021-02-07    Mars      Taurus   89   70   159     0.56      0.44
 6:  ME 2021-02-07 Mercury    Aquarius  113   91   204     0.55      0.45
 7:  MO 2021-02-07    Moon Sagittarius  106   90   196     0.54      0.46
 8:  NE 2021-02-07 Neptune      Pisces 1285 1041  2326     0.55      0.45
 9:  NN 2021-02-07   NNode      Gemini  146   96   242     0.60      0.40
10:  PA 2021-02-07  Pallas    Aquarius  203  121   324     0.63      0.37
11:  PH 2021-02-07  Pholus   Capricorn  472  371   843     0.56      0.44
12:  PL 2021-02-07   Pluto   Capricorn 1285 1041  2326     0.55      0.45
13:  SA 2021-02-07  Saturn    Aquarius   90   59   149     0.60      0.40
14:  SN 2021-02-07   SNode Sagittarius  146   96   242     0.60      0.40
15:  SU 2021-02-07     Sun    Aquarius  109   84   193     0.56      0.44
16:  UR 2021-02-07  Uranus      Taurus  476  396   872     0.55      0.45
17:  VE 2021-02-07   Venus    Aquarius   86   64   150     0.57      0.43
18:  VS 2021-02-07   Vesta       Virgo  105   63   168     0.62      0.38

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-07    0.77   0.04   1.65         0       4         1        5    Moon     Sun      Sextile   97   68   165     0.59      0.41
 2: 2021-02-07    1.02   0.19   1.93         0       6         3        7    Moon Neptune       Square   90   80   170     0.53      0.47
 3: 2021-02-07    1.03   0.26   1.99         0       6         3        7    Moon   Pluto SemiQuintile   99   73   172     0.58      0.42
 4: 2021-02-07    0.99   0.14   1.84         1       7         4        7    Moon  Pallas      Sextile   91   81   172     0.53      0.47
 5: 2021-02-07    1.04   0.24   1.99         1       7         4        7    Moon   Vesta       Square   99   69   168     0.59      0.41
 6: 2021-02-07    0.44   0.02   1.00         0      23         4       24   Venus  Uranus       Square   26   17    43     0.60      0.40
 7: 2021-02-07    1.01   0.19   1.91         2       8         5        7    Moon  Saturn   SemiSquare   81   91   172     0.47      0.53
 8: 2021-02-07    0.94   0.17   1.72         4       9         6        6    Moon Mercury      Sextile   85   80   165     0.52      0.48
 9: 2021-02-07    0.96   0.03   1.70         4      10         7        7    Moon    Mars   BiQuintile   86   81   167     0.51      0.49
10: 2021-02-07    1.00   0.01   1.75         4      10         7        7    Moon  Uranus SesquiSquare   91   83   174     0.52      0.48
11: 2021-02-07    1.06   0.17   1.94         4      11         7        8    Moon   Venus   SemiSquare   84   76   160     0.52      0.48
12: 2021-02-07    1.00   0.04   1.77         6      12         9        7    Moon  Chiron    BiSeptile   94   79   173     0.54      0.46
13: 2021-02-07    0.17   0.00   0.38         0      23         9       24     Sun   Ceres SemiQuintile   35   36    71     0.49      0.51
14: 2021-02-07    0.97   0.03   1.72         9      15        12        7    Moon   Ceres       Square   92   78   170     0.54      0.46
15: 2021-02-07    0.99   0.03   1.77        10      16        13        7    Moon   Pluto  SemiSextile  101   72   173     0.58      0.42
16: 2021-02-07    0.31   0.01   0.69         0      23        14       24 Mercury  Chiron   SemiSquare   27   26    53     0.51      0.49
17: 2021-02-07    0.98   0.02   1.72        12      18        15        7    Moon Jupiter   SemiSquare   89   88   177     0.50      0.50
18: 2021-02-07    0.86   0.01   1.72        18      23        21        6    Moon  Saturn SemiQuintile   85   89   174     0.49      0.51
19: 2021-02-07    0.81   0.10   1.52         0      23        23       24 Mercury  Pallas  Conjunction   22   35    57     0.39      0.61
20: 2021-02-07    0.91   0.09   1.75        20      23        23        4    Moon    Mars SesquiSquare   96   71   167     0.57      0.43
21: 2021-02-07    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 1285 1041  2326     0.55      0.45
22: 2021-02-07    0.14   0.10   0.18         0      23        23       24  Saturn  Chiron      Sextile    8   12    20     0.40      0.60
23: 2021-02-07    0.58   0.42   0.74         0      23        NA       24   Ceres   Pluto      Sextile   15   10    25     0.60      0.40
24: 2021-02-07    1.00   0.99   1.01         0      23        NA       24  Chiron  Pholus       Square  409  346   755     0.54      0.46
25: 2021-02-07    0.79   0.78   0.80         0      23        NA       24  Chiron  Uranus  SemiSextile 1073  865  1938     0.55      0.45
26: 2021-02-07    0.41   0.31   0.51         0      23        NA       24 Jupiter  Pholus SemiQuintile   24   21    45     0.53      0.47
