
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-01  0.36   Ceres     Direct  963  790  1753     0.55      0.45
 2: 2021-02-01  0.04  Chiron     Direct  711  536  1247     0.57      0.43
 3: 2021-02-01  0.26    Juno     Direct  968  779  1747     0.55      0.45
 4: 2021-02-01  0.24 Jupiter     Direct  809  686  1495     0.54      0.46
 5: 2021-02-01  0.53    Mars     Direct 1135  942  2077     0.55      0.45
 6: 2021-02-01 -0.26 Mercury Retrograde  224  219   443     0.51      0.49
 7: 2021-02-01 14.10    Moon     Direct 1283 1040  2323     0.55      0.45
 8: 2021-02-01  0.03 Neptune     Direct  686  512  1198     0.57      0.43
 9: 2021-02-01  1.00   NNode     Direct 1283 1040  2323     0.55      0.45
10: 2021-02-01  0.34  Pallas     Direct  938  783  1721     0.55      0.45
11: 2021-02-01  0.03  Pholus     Direct  667  564  1231     0.54      0.46
12: 2021-02-01  0.03   Pluto     Direct  669  556  1225     0.55      0.45
13: 2021-02-01  0.12  Saturn     Direct  737  629  1366     0.54      0.46
14: 2021-02-01  1.00   SNode     Direct 1283 1040  2323     0.55      0.45
15: 2021-02-01  1.01     Sun     Direct 1283 1040  2323     0.55      0.45
16: 2021-02-01  0.02  Uranus     Direct  706  536  1242     0.57      0.43
17: 2021-02-01  1.25   Venus     Direct 1179  932  2111     0.56      0.44
18: 2021-02-01 -0.10   Vesta Retrograde  202  178   380     0.53      0.47

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-01   Ceres      Pisces  193  125   318     0.61      0.39
 2:  CH 2021-02-01  Chiron       Aries  479  392   871     0.55      0.45
 3:  JN 2021-02-01    Juno Sagittarius   85   49   134     0.63      0.37
 4:  JU 2021-02-01 Jupiter    Aquarius   26   18    44     0.59      0.41
 5:  MA 2021-02-01    Mars      Taurus   87   69   156     0.56      0.44
 6:  ME 2021-02-01 Mercury    Aquarius  111   90   201     0.55      0.45
 7:  MO 2021-02-01    Moon       Virgo  108   86   194     0.56      0.44
 8:  NE 2021-02-01 Neptune      Pisces 1283 1040  2323     0.55      0.45
 9:  NN 2021-02-01   NNode      Gemini  144   95   239     0.60      0.40
10:  PA 2021-02-01  Pallas    Aquarius  201  120   321     0.63      0.37
11:  PH 2021-02-01  Pholus   Capricorn  470  370   840     0.56      0.44
12:  PL 2021-02-01   Pluto   Capricorn 1283 1040  2323     0.55      0.45
13:  SA 2021-02-01  Saturn    Aquarius   88   58   146     0.60      0.40
14:  SN 2021-02-01   SNode Sagittarius  144   95   239     0.60      0.40
15:  SU 2021-02-01     Sun    Aquarius  107   83   190     0.56      0.44
16:  UR 2021-02-01  Uranus      Taurus  474  395   869     0.55      0.45
17:  VE 2021-02-01   Venus   Capricorn   84   89   173     0.49      0.51
18:  VS 2021-02-01   Vesta       Virgo  103   62   165     0.62      0.38

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-01    0.91   0.14   1.86         0       5         2        6    Moon  Pallas   BiQuintile  103   67   170     0.61      0.39
 2: 2021-02-01    1.00   0.05   1.78         0       6         3        7    Moon Jupiter SesquiSquare   90   77   167     0.54      0.46
 3: 2021-02-01    1.03   0.17   1.93         0       6         3        7    Moon   Pluto        Trine   92   78   170     0.54      0.46
 4: 2021-02-01    1.04   0.05   1.84         2       8         5        7    Moon Mercury     Quincunx   98   66   164     0.60      0.40
 5: 2021-02-01    1.09   0.23   1.95         4      11         7        8    Moon     Sun SesquiSquare  101   64   165     0.61      0.39
 6: 2021-02-01    1.01   0.26   1.96         5      11         8        7    Moon    Mars SesquiSquare   97   70   167     0.58      0.42
 7: 2021-02-01    0.19   0.02   0.41         0      23        10       24   Venus    Mars    BiSeptile   25   28    53     0.47      0.53
 8: 2021-02-01    0.93   0.09   1.69         8      14        11        7    Moon   Venus        Trine   85   77   162     0.52      0.48
 9: 2021-02-01    0.12   0.01   0.25         0      23        11       24     Sun    Mars       Square   27   31    58     0.47      0.53
10: 2021-02-01    1.04   0.15   1.93         9      15        12        7    Moon   NNode    BiSeptile   88   87   175     0.50      0.50
11: 2021-02-01    1.02   0.06   1.83        10      16        13        7    Moon  Uranus   BiQuintile  102   71   173     0.59      0.41
12: 2021-02-01    1.00   0.09   1.82        11      17        14        7    Moon    Juno     Quintile   98   74   172     0.57      0.43
13: 2021-02-01    1.04   0.02   1.83        12      18        15        7    Moon Mercury   BiQuintile   99   63   162     0.61      0.39
14: 2021-02-01    1.02   0.24   1.97        14      20        17        7    Moon  Pallas SesquiSquare   95   72   167     0.57      0.43
15: 2021-02-01    1.01   0.05   1.81        17      23        20        7    Moon  Pholus       Square  107   67   174     0.61      0.39
16: 2021-02-01    1.03   0.11   1.89        17      23        20        7    Moon   SNode     Quintile   90   83   173     0.52      0.48
17: 2021-02-01    0.88   0.27   1.48        18      23        21        6    Moon  Saturn        Trine   93   77   170     0.55      0.45
18: 2021-02-01    0.77   0.29   1.48        19      23        22        5    Moon  Chiron   Opposition   50   35    85     0.59      0.41
19: 2021-02-01    1.08   0.23   1.93        20      23        23        4    Moon    Mars   BiQuintile   87   80   167     0.52      0.48
20: 2021-02-01    0.92   0.04   1.81        20      23        23        4    Moon  Uranus     Quincunx   93   82   175     0.53      0.47
21: 2021-02-01    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 1283 1040  2323     0.55      0.45
22: 2021-02-01    0.46   0.01   0.93         0      23        23       24     Sun Neptune SemiQuintile   34   22    56     0.61      0.39
23: 2021-02-01    0.78   0.61   0.95         0      23        NA       24   Ceres  Uranus   SemiSquare   16   15    31     0.52      0.48
24: 2021-02-01    0.93   0.93   0.94         0      23        NA       24  Chiron  Pholus       Square  407  345   752     0.54      0.46
25: 2021-02-01    0.93   0.92   0.94         0      23        NA       24  Chiron  Uranus  SemiSextile 1071  864  1935     0.55      0.45
26: 2021-02-01    0.54   0.42   0.66         0      23        NA       24    Juno  Uranus   BiQuintile   24   17    41     0.59      0.41
