PlanetAspectCountRange,Planet,Aspect,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_a0_(0,4]",Ceres,Conjunction,"(0,4]",240,223,463,0.52,0.48
CE_a0_0,Ceres,Conjunction,0,1003,966,1969,0.51,0.49
"CE_a103_(0,1]",Ceres,BiSeptile,"(0,1]",407,374,781,0.52,0.48
"CE_a103_(1,6]",Ceres,BiSeptile,"(1,6]",87,82,169,0.51,0.49
CE_a103_0,Ceres,BiSeptile,0,749,733,1482,0.51,0.49
"CE_a120_(0,1]",Ceres,Trine,"(0,1]",358,365,723,0.5,0.5
"CE_a120_(1,4]",Ceres,Trine,"(1,4]",79,97,176,0.45,0.55
CE_a120_0,Ceres,Trine,0,806,727,1533,0.53,0.47
"CE_a135_(0,1]",Ceres,SesquiSquare,"(0,1]",354,337,691,0.51,0.49
"CE_a135_(1,4]",Ceres,SesquiSquare,"(1,4]",66,107,173,0.38,0.62
CE_a135_0,Ceres,SesquiSquare,0,823,745,1568,0.52,0.48
"CE_a144_(0,1]",Ceres,BiQuintile,"(0,1]",288,293,581,0.5,0.5
"CE_a144_(1,5]",Ceres,BiQuintile,"(1,5]",111,100,211,0.53,0.47
CE_a144_0,Ceres,BiQuintile,0,844,796,1640,0.51,0.49
"CE_a150_(0,1]",Ceres,Quincunx,"(0,1]",331,325,656,0.5,0.5
"CE_a150_(1,5]",Ceres,Quincunx,"(1,5]",67,40,107,0.63,0.37
CE_a150_0,Ceres,Quincunx,0,845,824,1669,0.51,0.49
"CE_a180_(0,3]",Ceres,Opposition,"(0,3]",208,199,407,0.51,0.49
CE_a180_0,Ceres,Opposition,0,1035,990,2025,0.51,0.49
"CE_a30_(0,1]",Ceres,SemiSextile,"(0,1]",425,400,825,0.52,0.48
"CE_a30_(1,4]",Ceres,SemiSextile,"(1,4]",134,137,271,0.49,0.51
CE_a30_0,Ceres,SemiSextile,0,684,652,1336,0.51,0.49
"CE_a36_(0,1]",Ceres,SemiQuintile,"(0,1]",397,367,764,0.52,0.48
"CE_a36_(1,5]",Ceres,SemiQuintile,"(1,5]",202,182,384,0.53,0.47
CE_a36_0,Ceres,SemiQuintile,0,644,640,1284,0.5,0.5
"CE_a45_(0,1]",Ceres,SemiSquare,"(0,1]",489,417,906,0.54,0.46
"CE_a45_(1,5]",Ceres,SemiSquare,"(1,5]",174,182,356,0.49,0.51
CE_a45_0,Ceres,SemiSquare,0,580,590,1170,0.5,0.5
"CE_a60_(0,1]",Ceres,Sextile,"(0,1]",403,354,757,0.53,0.47
"CE_a60_(1,4]",Ceres,Sextile,"(1,4]",104,79,183,0.57,0.43
CE_a60_0,Ceres,Sextile,0,736,756,1492,0.49,0.51
"CE_a72_(0,1]",Ceres,Quintile,"(0,1]",390,363,753,0.52,0.48
"CE_a72_(1,4]",Ceres,Quintile,"(1,4]",49,56,105,0.47,0.53
CE_a72_0,Ceres,Quintile,0,804,770,1574,0.51,0.49
"CE_a90_(0,1]",Ceres,Square,"(0,1]",312,260,572,0.55,0.45
