PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(3,8]",Ceres,"(3,8]",320,317,637,0.5,0.5
CE_3,Ceres,3,378,353,731,0.52,0.48
"CE_[0,2]",Ceres,"[0,2]",595,562,1157,0.51,0.49
"CH_(3,4]",Chiron,"(3,4]",313,264,577,0.54,0.46
"CH_(4,5]",Chiron,"(4,5]",272,257,529,0.51,0.49
"CH_(5,11]",Chiron,"(5,11]",289,298,587,0.49,0.51
"CH_[0,3]",Chiron,"[0,3]",419,413,832,0.5,0.5
"JN_(1,2]",Juno,"(1,2]",444,399,843,0.53,0.47
"JN_(2,3]",Juno,"(2,3]",347,346,693,0.5,0.5
"JN_(3,7]",Juno,"(3,7]",207,182,389,0.53,0.47
"JN_[0,1]",Juno,"[0,1]",295,305,600,0.49,0.51
"JU_(2,3]",Jupiter,"(2,3]",360,366,726,0.5,0.5
"JU_(3,4]",Jupiter,"(3,4]",300,252,552,0.54,0.46
"JU_(4,8]",Jupiter,"(4,8]",153,160,313,0.49,0.51
"JU_[0,2]",Jupiter,"[0,2]",480,454,934,0.51,0.49
"MA_(2,5]",Mars,"(2,5]",276,247,523,0.53,0.47
MA_2,Mars,2,439,445,884,0.5,0.5
"MA_[0,1]",Mars,"[0,1]",578,540,1118,0.52,0.48
"ME_(1,3]",Mercury,"(1,3]",166,130,296,0.56,0.44
ME_0,Mercury,0,365,328,693,0.53,0.47
ME_1,Mercury,1,762,774,1536,0.5,0.5
"NE_(4,5]",Neptune,"(4,5]",243,236,479,0.51,0.49
"NE_(5,6]",Neptune,"(5,6]",194,194,388,0.5,0.5
"NE_(6,13]",Neptune,"(6,13]",268,263,531,0.5,0.5
"NE_[0,4]",Neptune,"[0,4]",588,539,1127,0.52,0.48
"NN_(2,3]",NNode,"(2,3]",350,327,677,0.52,0.48
"NN_(3,4]",NNode,"(3,4]",289,277,566,0.51,0.49
"NN_(4,9]",NNode,"(4,9]",293,285,578,0.51,0.49
"NN_[0,2]",NNode,"[0,2]",361,343,704,0.51,0.49
"PA_(2,3]",Pallas,"(2,3]",372,363,735,0.51,0.49
"PA_(3,4]",Pallas,"(3,4]",288,258,546,0.53,0.47
"PA_(4,8]",Pallas,"(4,8]",157,165,322,0.49,0.51
"PA_[0,2]",Pallas,"[0,2]",476,446,922,0.52,0.48
"PH_(3,5]",Pholus,"(3,5]",528,461,989,0.53,0.47
"PH_(5,6]",Pholus,"(5,6]",179,176,355,0.5,0.5
"PH_(6,13]",Pholus,"(6,13]",199,189,388,0.51,0.49
"PH_[0,3]",Pholus,"[0,3]",387,406,793,0.49,0.51
"PL_(4,5]",Pluto,"(4,5]",273,262,535,0.51,0.49
"PL_(5,6]",Pluto,"(5,6]",203,214,417,0.49,0.51
"PL_(6,14]",Pluto,"(6,14]",254,232,486,0.52,0.48
"PL_[0,4]",Pluto,"[0,4]",563,524,1087,0.52,0.48
"SA_(3,4]",Saturn,"(3,4]",268,261,529,0.51,0.49
"SA_(4,5]",Saturn,"(4,5]",247,229,476,0.52,0.48
"SA_(5,11]",Saturn,"(5,11]",274,295,569,0.48,0.52
"SA_[0,3]",Saturn,"[0,3]",504,447,951,0.53,0.47
"SN_(3,4]",SNode,"(3,4]",344,328,672,0.51,0.49
"SN_(4,5]",SNode,"(4,5]",309,277,586,0.53,0.47
"SN_(5,10]",SNode,"(5,10]",281,270,551,0.51,0.49
"SN_[1,3]",SNode,"[1,3]",359,357,716,0.5,0.5
"SU_(1,2]",Sun,"(1,2]",414,390,804,0.51,0.49
"SU_(2,4]",Sun,"(2,4]",78,89,167,0.47,0.53
SU_1,Sun,1,610,551,1161,0.53,0.47
"SU_[0,1)",Sun,"[0,1)",191,202,393,0.49,0.51
"UR_(3,5]",Uranus,"(3,5]",501,508,1009,0.5,0.5
"UR_(5,6]",Uranus,"(5,6]",228,205,433,0.53,0.47
"UR_(6,13]",Uranus,"(6,13]",280,262,542,0.52,0.48
"UR_[0,3]",Uranus,"[0,3]",284,257,541,0.52,0.48
"VE_(1,2]",Venus,"(1,2]",308,334,642,0.48,0.52
"VE_(2,3]",Venus,"(2,3]",43,37,80,0.54,0.46
VE_1,Venus,1,659,614,1273,0.52,0.48
"VE_[0,1)",Venus,"[0,1)",283,247,530,0.53,0.47
"VS_(1,2]",Vesta,"(1,2]",463,455,918,0.5,0.5
"VS_(2,3]",Vesta,"(2,3]",277,279,556,0.5,0.5
"VS_(3,6]",Vesta,"(3,6]",115,113,228,0.5,0.5
"VS_[0,1]",Vesta,"[0,1]",438,385,823,0.53,0.47
