PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
VS_NN_a144,1,94,-0.002,0.033,-0.003,-0.003,0.023,-0.094,0.158,0.252,0.969,4.775,0.003
VS_SN_a36,1,94,-0.002,0.033,-0.003,-0.003,0.023,-0.094,0.158,0.252,0.969,4.775,0.003
VS_SA_a90,1,26,0.012,0.057,0.004,0.01,0.044,-0.104,0.158,0.261,0.478,0.233,0.011
ME_PH_a103,1,52,-0.006,0.032,0.001,-0.005,0.033,-0.084,0.055,0.139,-0.28,-0.463,0.004
MA_SA_a150,1,44,-0.009,0.033,-0.006,-0.008,0.037,-0.091,0.044,0.135,-0.266,-0.715,0.005
ME_NN_a180,1,18,0.011,0.028,0.002,0.009,0.013,-0.025,0.075,0.1,0.93,-0.003,0.007
ME_SN_a0,1,18,0.011,0.028,0.002,0.009,0.013,-0.025,0.075,0.1,0.93,-0.003,0.007
SU_UR_a0,1,32,0.011,0.03,0.001,0.009,0.025,-0.036,0.107,0.143,0.992,1.365,0.005
VE_PA_a144,1,39,-0.001,0.028,0.001,-0.003,0.018,-0.053,0.081,0.135,1.038,2.185,0.004
MA_JN_a90,1,50,0,0.049,0.001,0.001,0.026,-0.189,0.105,0.294,-1.36,4.753,0.007
ME_CE_a72,1,28,0.011,0.037,0.002,0.006,0.018,-0.034,0.139,0.173,1.857,3.542,0.007
ME_PA_a103,1,36,-0.007,0.046,-0.005,-0.008,0.031,-0.104,0.134,0.238,0.493,0.929,0.008
CE_NE_a36,1,94,0.001,0.06,-0.002,0.001,0.025,-0.301,0.198,0.5,-0.806,6.542,0.006
VE_PH_a150,1,52,0.002,0.044,-0.001,-0.001,0.035,-0.091,0.15,0.241,0.834,1.346,0.006
ME_PL_a90,1,42,-0.006,0.026,-0.002,-0.005,0.022,-0.101,0.058,0.159,-0.792,2.764,0.004
ME_UR_a0,1,37,0.016,0.062,0.003,0.009,0.035,-0.075,0.223,0.299,1.407,2.24,0.01
SU_SA_a135,1,58,0.007,0.055,0.001,0,0.024,-0.124,0.223,0.347,1.679,4.459,0.007
ME_SA_a135,1,46,-0.014,0.055,-0.013,-0.012,0.033,-0.166,0.166,0.332,0.005,2.36,0.008
VS_CE_a36,1,18,-0.011,0.02,-0.009,-0.011,0.027,-0.042,0.021,0.063,-0.07,-1.48,0.005
VE_PA_a150,1,36,-0.003,0.032,-0.006,-0.005,0.02,-0.054,0.078,0.133,0.563,0.009,0.005
VE_PL_a135,1,98,-0.006,0.051,-0.001,-0.003,0.025,-0.301,0.119,0.42,-2.324,12.319,0.005
VS_PH_a72,1,26,0.007,0.037,0.007,0.006,0.042,-0.048,0.088,0.136,0.332,-0.873,0.007
VE_CE_a120,1,39,0.003,0.031,-0.001,0.004,0.031,-0.072,0.058,0.13,-0.311,-0.335,0.005
ME_PH_a120,1,42,0.014,0.076,0.002,0.003,0.037,-0.107,0.344,0.451,2.16,6.58,0.012
VS_NE_a0,1,19,0.008,0.03,0.007,0.006,0.017,-0.038,0.088,0.126,0.856,0.541,0.007
CE_SA_a60,1,85,-0.007,0.031,-0.006,-0.007,0.031,-0.068,0.1,0.168,0.458,0.899,0.003
CE_CH_a45,1,99,0.008,0.059,0.002,0.006,0.027,-0.301,0.198,0.5,-0.689,7.809,0.006
MA_PH_a135,1,50,0.015,0.064,0.008,0.005,0.029,-0.065,0.344,0.409,3.141,12.806,0.009
ME_SA_a144,1,33,-0.01,0.069,-0.014,-0.008,0.025,-0.301,0.15,0.451,-1.709,7.797,0.012
ME_PL_a103,1,55,0.007,0.045,0.001,0.002,0.027,-0.107,0.177,0.284,1.182,3.3,0.006
VE_SA_a180,1,24,-0.01,0.041,-0.012,-0.011,0.024,-0.124,0.122,0.246,0.513,4.451,0.008
VS_NN_a150,1,37,0.004,0.023,0.005,0.003,0.017,-0.04,0.064,0.104,0.169,-0.007,0.004
VS_SN_a30,1,37,0.004,0.023,0.005,0.003,0.017,-0.04,0.064,0.104,0.169,-0.007,0.004
ME_PA_a120,1,49,0.015,0.069,0.002,0.005,0.044,-0.087,0.286,0.373,2.02,4.983,0.01
SU_PH_a120,1,55,0.002,0.027,0.003,0,0.021,-0.042,0.077,0.119,0.664,0.431,0.004
CE_UR_a72,1,146,0.012,0.037,0.004,0.007,0.017,-0.066,0.216,0.283,2.711,11.327,0.003
MA_JU_a90,1,72,-0.006,0.033,-0.002,-0.006,0.019,-0.117,0.086,0.203,-0.18,1.49,0.004
ME_CE_a90,1,32,-0.003,0.029,0,-0.004,0.026,-0.061,0.084,0.145,0.493,0.748,0.005
ME_SA_a150,1,47,0.011,0.03,0.01,0.008,0.019,-0.041,0.099,0.14,1.078,1.395,0.004
SU_SA_a144,1,55,-0.005,0.036,-0.007,-0.007,0.029,-0.071,0.108,0.179,0.598,0.55,0.005
VS_UR_a36,1,42,0.003,0.02,0,0.003,0.018,-0.039,0.061,0.101,0.28,0.659,0.003
VE_PL_a144,1,89,0,0.046,0.004,0.002,0.023,-0.171,0.154,0.325,-0.606,4.062,0.005
VE_VS_a90,1,75,-0.012,0.034,-0.007,-0.011,0.032,-0.117,0.1,0.217,-0.088,1.212,0.004
MA_PA_a135,1,29,0.01,0.037,0.014,0.01,0.037,-0.068,0.093,0.161,0.001,-0.438,0.007
ME_VS_a60,1,49,-0.001,0.037,-0.003,-0.001,0.023,-0.122,0.109,0.232,0.07,2.32,0.005
SU_PA_a120,1,46,-0.001,0.044,0.002,0.001,0.03,-0.124,0.134,0.258,-0.183,1.741,0.006
MA_PL_a120,1,47,-0.001,0.044,-0.005,-0.003,0.021,-0.109,0.177,0.286,1.233,4.699,0.006
ME_PH_a135,1,50,-0.008,0.04,-0.003,-0.003,0.023,-0.166,0.074,0.24,-1.76,5.018,0.006
VS_PA_a72,1,73,-0.001,0.019,-0.001,0,0.013,-0.068,0.059,0.127,-0.648,3.037,0.002
ME_MA_a0,1,40,-0.009,0.064,-0.003,-0.007,0.034,-0.171,0.158,0.329,-0.228,1.253,0.01
ME_PA_a135,1,24,0.009,0.025,0.01,0.009,0.019,-0.041,0.061,0.102,0.017,-0.119,0.005
ME_PL_a120,1,63,0.002,0.029,0.004,0.002,0.014,-0.074,0.109,0.182,0.379,2.795,0.004
CE_PA_a36,1,292,0.006,0.04,0.004,0.005,0.029,-0.146,0.158,0.304,0.405,2.193,0.002
MA_CE_a103,1,50,-0.001,0.023,0,-0.001,0.017,-0.08,0.053,0.133,-0.405,1.71,0.003
SU_SA_a150,1,55,-0.001,0.037,0,-0.001,0.027,-0.107,0.128,0.235,0.299,2.371,0.005
ME_CE_a103,1,60,0,0.025,0.003,0.002,0.019,-0.118,0.068,0.186,-1.477,6.562,0.003
SU_CE_a90,1,56,-0.002,0.029,0.001,0.001,0.017,-0.118,0.068,0.186,-1.26,3.853,0.004
VE_PL_a150,1,63,-0.007,0.035,-0.005,-0.006,0.029,-0.087,0.068,0.155,-0.184,-0.129,0.004
ME_PH_a144,1,51,0.006,0.033,0.005,0.006,0.02,-0.072,0.109,0.181,0.288,1.102,0.005
MA_PH_a144,1,52,-0.005,0.036,-0.006,-0.006,0.03,-0.077,0.107,0.184,0.373,0.448,0.005
ME_PA_a144,1,43,0.007,0.045,-0.002,0,0.02,-0.056,0.218,0.274,2.79,9.726,0.007
ME_VS_a72,1,85,0.004,0.033,0.001,0.002,0.018,-0.072,0.181,0.253,1.763,8.695,0.004
VS_PL_a60,1,27,0.001,0.04,-0.002,0.004,0.021,-0.141,0.068,0.209,-1.483,3.837,0.008
ME_PH_a150,1,48,0.008,0.044,0,0.005,0.025,-0.087,0.15,0.237,0.982,1.722,0.006
VE_CE_a135,1,37,0.002,0.032,0.001,0.002,0.016,-0.079,0.115,0.194,0.601,3.166,0.005
VS_SA_a103,1,25,0.012,0.026,0.009,0.01,0.028,-0.025,0.087,0.112,0.883,0.366,0.005
SU_PH_a135,1,59,0.003,0.05,-0.001,-0.003,0.023,-0.072,0.223,0.295,2.121,6.443,0.007
ME_PA_a150,1,54,0.004,0.033,0.002,0.005,0.022,-0.128,0.088,0.216,-0.709,3.437,0.005
ME_PL_a135,1,42,0.008,0.038,0.008,0.006,0.025,-0.061,0.114,0.175,0.57,0.524,0.006
MA_PA_a144,1,159,-0.004,0.033,-0.004,-0.004,0.03,-0.084,0.109,0.193,0.182,0.445,0.003
ME_SA_a180,1,15,0.003,0.039,-0.003,0.003,0.02,-0.08,0.083,0.163,0.189,0.135,0.01
VE_JN_a45,1,58,0.024,0.082,0.003,0.007,0.022,-0.038,0.469,0.507,3.627,14.454,0.011
VS_UR_a30,1,45,0.014,0.045,0.005,0.009,0.024,-0.054,0.218,0.272,2.323,7.86,0.007
