
DAILY PLANET SPEED PHASE:

          Date speed  Planet SpeedPhase buy sell daysN BuyDays% SellDays%
 1: 2021-02-03  0.36   Ceres     Direct 436  486   922     0.47      0.53
 2: 2021-02-03  0.04  Chiron     Direct 324  318   642     0.50      0.50
 3: 2021-02-03  0.26    Juno     Direct 491  536  1027     0.48      0.52
 4: 2021-02-03  0.24 Jupiter     Direct 406  436   842     0.48      0.52
 5: 2021-02-03  0.54    Mars     Direct 531  570  1101     0.48      0.52
 6: 2021-02-03 -0.62 Mercury Retrograde 117  121   238     0.49      0.51
 7: 2021-02-03 14.17    Moon     Direct 595  662  1257     0.47      0.53
 8: 2021-02-03  0.03 Neptune     Direct 315  309   624     0.50      0.50
 9: 2021-02-03  1.00   NNode     Direct 595  662  1257     0.47      0.53
10: 2021-02-03  0.34  Pallas     Direct 421  488   909     0.46      0.54
11: 2021-02-03  0.03  Pholus     Direct 323  355   678     0.48      0.52
12: 2021-02-03  0.03   Pluto     Direct 319  345   664     0.48      0.52
13: 2021-02-03  0.12  Saturn     Direct 370  391   761     0.49      0.51
14: 2021-02-03  1.00   SNode     Direct 595  662  1257     0.47      0.53
15: 2021-02-03  1.01     Sun     Direct 595  662  1257     0.47      0.53
16: 2021-02-03  0.02  Uranus     Direct 298  327   625     0.48      0.52
17: 2021-02-03  1.25   Venus     Direct 554  597  1151     0.48      0.52
18: 2021-02-03 -0.12   Vesta Retrograde  79  112   191     0.41      0.59

DAILY PLANET ZODIAC SIGN POSITION:

          Date  Planet     ZodSign buy sell daysN BuyDays% SellDays%
 1: 2021-02-03   Ceres      Pisces 117  122   239     0.49      0.51
 2: 2021-02-03  Chiron       Aries 415  454   869     0.48      0.52
 3: 2021-02-03    Juno Sagittarius  23   20    43     0.53      0.47
 4: 2021-02-03 Jupiter    Aquarius  22   20    42     0.52      0.48
 5: 2021-02-03    Mars      Taurus  41   28    69     0.59      0.41
 6: 2021-02-03 Mercury    Aquarius  37   50    87     0.43      0.57
 7: 2021-02-03    Moon       Libra  45   54    99     0.45      0.55
 8: 2021-02-03 Neptune      Pisces 595  662  1257     0.47      0.53
 9: 2021-02-03   NNode      Gemini 113  124   237     0.48      0.52
10: 2021-02-03  Pallas    Aquarius  43   44    87     0.49      0.51
11: 2021-02-03  Pholus   Capricorn 395  443   838     0.47      0.53
12: 2021-02-03   Pluto   Capricorn 595  662  1257     0.47      0.53
13: 2021-02-03  Saturn    Aquarius  72   72   144     0.50      0.50
14: 2021-02-03   SNode Sagittarius 113  124   237     0.48      0.52
15: 2021-02-03     Sun    Aquarius  44   55    99     0.44      0.56
16: 2021-02-03  Uranus      Taurus 411  456   867     0.47      0.53
17: 2021-02-03   Venus    Aquarius  40   32    72     0.56      0.44
18: 2021-02-03   Vesta       Virgo  64   67   131     0.49      0.51

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect buy sell daysN BuyDays% SellDays%
 1: 2021-02-03    0.08   0.00   0.18         0      23        16       24    Mars    Juno     Quincunx   9   10    19     0.47      0.53
 2: 2021-02-03    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 595  662  1257     0.47      0.53
 3: 2021-02-03    0.08   0.00   0.19         0      23         4       24   Vesta  Saturn SesquiSquare  38   27    65     0.58      0.42
 4: 2021-02-03    0.21   0.01   0.51         0      23         7       24 Mercury   Pluto  SemiSextile  16   17    33     0.48      0.52
 5: 2021-02-03    0.26   0.01   0.56         0      23        19       24 Mercury  Uranus     Quintile  12   10    22     0.55      0.45
 6: 2021-02-03    0.40   0.01   0.90         0      23         4       24     Sun   Vesta   BiQuintile   6   11    17     0.35      0.65
 7: 2021-02-03    0.39   0.02   0.91         0      23         6       24   Venus   NNode SesquiSquare  12   13    25     0.48      0.52
 8: 2021-02-03    0.39   0.02   0.91         0      23         6       24   Venus   SNode   SemiSquare  12   13    25     0.48      0.52
 9: 2021-02-03    0.93   0.05   1.66        16      22        19        7    Moon   Venus       Square  46   43    89     0.52      0.48
10: 2021-02-03    0.22   0.07   0.36         0      23        23       24  Pallas Neptune  SemiSextile   1    1     2     0.50      0.50
11: 2021-02-03    0.84   0.09   1.68        20      23        23        4    Moon  Pholus      Sextile  48   44    92     0.52      0.48
12: 2021-02-03    0.95   0.09   1.74        15      21        18        7    Moon     Sun    BiSeptile  46   41    87     0.53      0.47
13: 2021-02-03    1.00   0.12   1.85        10      16        13        7    Moon   Ceres   BiQuintile  45   50    95     0.47      0.53
14: 2021-02-03    1.00   0.12   1.85         0       6         3        7    Moon   Ceres     Quincunx  49   42    91     0.54      0.46
15: 2021-02-03    1.01   0.13   1.87         7      13        10        7    Moon Jupiter    BiSeptile  50   43    93     0.54      0.46
16: 2021-02-03    1.03   0.14   1.92         3       9         6        7    Moon   Pluto       Square  43   52    95     0.45      0.55
17: 2021-02-03    0.93   0.15   1.70         4       9         6        6    Moon Mercury        Trine  42   48    90     0.47      0.53
18: 2021-02-03    1.04   0.15   1.93        15      21        18        7    Moon   NNode SesquiSquare  43   52    95     0.45      0.55
19: 2021-02-03    1.04   0.15   1.93        15      21        18        7    Moon   SNode   SemiSquare  43   52    95     0.45      0.55
20: 2021-02-03    1.05   0.19   1.99         5      11         8        7    Moon   Vesta SemiQuintile  50   43    93     0.54      0.46
21: 2021-02-03    1.04   0.20   1.98         3       9         6        7    Moon Neptune   BiQuintile  40   53    93     0.43      0.57
22: 2021-02-03    0.78   0.22   1.55        19      23        22        5    Moon Neptune SesquiSquare  42   51    93     0.45      0.55
23: 2021-02-03    1.03   0.25   1.99         9      15        12        7    Moon    Juno   SemiSquare  36   54    90     0.40      0.60
24: 2021-02-03    0.96   0.25   2.00         0       5         2        6    Moon  Saturn    BiSeptile  41   51    92     0.45      0.55
25: 2021-02-03    0.88   0.28   1.48         0       5         2        6    Moon  Pholus     Quintile  48   44    92     0.52      0.48
26: 2021-02-03    0.42   0.32   0.52         0      23        NA       24 Jupiter  Pholus SemiQuintile  22   18    40     0.55      0.45
27: 2021-02-03    0.80   0.35   1.26         0      23        NA       24 Mercury    Juno     Quintile  22   11    33     0.67      0.33
28: 2021-02-03    0.45   0.40   0.49         0      23        NA       24  Saturn  Chiron      Sextile   8    7    15     0.53      0.47
29: 2021-02-03    0.50   0.46   0.55         0      23        NA       24  Saturn  Pholus  SemiSextile  21   28    49     0.43      0.57
30: 2021-02-03    0.93   0.57   1.29         0      23        NA       24     Sun    Juno      Sextile  12   24    36     0.33      0.67
31: 2021-02-03    0.97   0.75   1.20         0      23        NA       24     Sun    Mars       Square  16   21    37     0.43      0.57
32: 2021-02-03    0.93   0.79   1.08         0      23        NA       24  Pallas  Pholus   SemiSquare   5    5    10     0.50      0.50
33: 2021-02-03    0.88   0.87   0.89         0      23        NA       24  Chiron  Uranus  SemiSextile 514  562  1076     0.48      0.52
34: 2021-02-03    0.93   0.89   0.97         0      23        NA       24   NNode  Chiron     Quintile  19   14    33     0.58      0.42
35: 2021-02-03    1.03   0.91   1.14         0      23        NA       24    Juno  Uranus   BiQuintile   8   10    18     0.44      0.56
36: 2021-02-03    0.95   0.94   0.96         0      23        NA       24  Chiron  Pholus       Square 245  252   497     0.49      0.51
          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect buy sell daysN BuyDays% SellDays%
