
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-11  0.37   Ceres     Direct 440  487   927     0.47      0.53
 2: 2021-02-11  0.05  Chiron     Direct 328  319   647     0.51      0.49
 3: 2021-02-11  0.24    Juno     Direct 495  537  1032     0.48      0.52
 4: 2021-02-11  0.24 Jupiter     Direct 410  437   847     0.48      0.52
 5: 2021-02-11  0.55    Mars     Direct 535  571  1106     0.48      0.52
 6: 2021-02-11 -1.14 Mercury Retrograde 120  123   243     0.49      0.51
 7: 2021-02-11 13.36    Moon     Direct 599  663  1262     0.47      0.53
 8: 2021-02-11  0.03 Neptune     Direct 319  310   629     0.51      0.49
 9: 2021-02-11  1.00   NNode     Direct 599  663  1262     0.47      0.53
10: 2021-02-11  0.34  Pallas     Direct 425  489   914     0.46      0.54
11: 2021-02-11  0.03  Pholus     Direct 327  356   683     0.48      0.52
12: 2021-02-11  0.03   Pluto     Direct 323  346   669     0.48      0.52
13: 2021-02-11  0.12  Saturn     Direct 374  392   766     0.49      0.51
14: 2021-02-11  1.00   SNode     Direct 599  663  1262     0.47      0.53
15: 2021-02-11  1.01     Sun     Direct 599  663  1262     0.47      0.53
16: 2021-02-11  0.02  Uranus     Direct 302  328   630     0.48      0.52
17: 2021-02-11  1.25   Venus     Direct 558  598  1156     0.48      0.52
18: 2021-02-11 -0.17   Vesta Retrograde  83  113   196     0.42      0.58

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-11   Ceres      Pisces 121  123   244     0.50      0.50
 2:  CH 2021-02-11  Chiron       Aries 419  455   874     0.48      0.52
 3:  JN 2021-02-11    Juno Sagittarius  27   21    48     0.56      0.44
 4:  JU 2021-02-11 Jupiter    Aquarius  26   21    47     0.55      0.45
 5:  MA 2021-02-11    Mars      Taurus  45   29    74     0.61      0.39
 6:  ME 2021-02-11 Mercury    Aquarius  41   51    92     0.45      0.55
 7:  MO 2021-02-11    Moon    Aquarius  63   50   113     0.56      0.44
 8:  NE 2021-02-11 Neptune      Pisces 599  663  1262     0.47      0.53
 9:  NN 2021-02-11   NNode      Gemini 117  125   242     0.48      0.52
10:  PA 2021-02-11  Pallas    Aquarius  47   45    92     0.51      0.49
11:  PH 2021-02-11  Pholus   Capricorn 399  444   843     0.47      0.53
12:  PL 2021-02-11   Pluto   Capricorn 599  663  1262     0.47      0.53
13:  SA 2021-02-11  Saturn    Aquarius  76   73   149     0.51      0.49
14:  SN 2021-02-11   SNode Sagittarius 117  125   242     0.48      0.52
15:  SU 2021-02-11     Sun    Aquarius  48   56   104     0.46      0.54
16:  UR 2021-02-11  Uranus      Taurus 415  457   872     0.48      0.52
17:  VE 2021-02-11   Venus    Aquarius  42   33    75     0.56      0.44
18:  VS 2021-02-11   Vesta       Virgo  68   68   136     0.50      0.50

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-11    1.10   0.28   1.92         0       3         0        4    Moon Jupiter  Conjunction  20   28    48     0.42      0.58
 2: 2021-02-11    0.77   0.11   1.58         0       4         1        5    Moon   Vesta   BiQuintile  44   46    90     0.49      0.51
 3: 2021-02-11    0.90   0.23   1.88         0       5         2        6    Moon Neptune SemiQuintile  47   49    96     0.49      0.51
 4: 2021-02-11    0.96   0.18   1.81         3       9         6        7    Moon    Juno      Sextile  41   52    93     0.44      0.56
 5: 2021-02-11    0.90   0.23   1.58         5      10         7        6    Moon Mercury  Conjunction  18   26    44     0.41      0.59
 6: 2021-02-11    0.96   0.07   1.74         4      10         7        7    Moon   NNode        Trine  51   41    92     0.55      0.45
 7: 2021-02-11    0.96   0.07   1.74         4      10         7        7    Moon   SNode      Sextile  51   41    92     0.55      0.45
 8: 2021-02-11    0.92   0.05   1.63         7      13        10        7    Moon    Mars       Square  55   36    91     0.60      0.40
 9: 2021-02-11    0.27   0.02   0.55         0      23        11       24 Mercury   NNode        Trine  37   51    88     0.42      0.58
10: 2021-02-11    0.27   0.02   0.55         0      23        11       24 Mercury   SNode      Sextile  37   51    88     0.42      0.58
11: 2021-02-11    1.10   0.25   1.96         9      16        12        8    Moon Neptune  SemiSextile  39   56    95     0.41      0.59
12: 2021-02-11    0.97   0.07   1.75         9      15        12        7    Moon   Vesta     Quincunx  43   48    91     0.47      0.53
13: 2021-02-11    0.94   0.11   1.72        11      17        14        7    Moon   Ceres SemiQuintile  42   49    91     0.46      0.54
14: 2021-02-11    0.97   0.17   1.83        11      17        14        7    Moon  Pholus   SemiSquare  40   54    94     0.43      0.57
15: 2021-02-11    0.28   0.00   0.64         0      23        15       24   Venus Jupiter  Conjunction   7    7    14     0.50      0.50
16: 2021-02-11    1.10   0.21   1.99        12      19        16        8    Moon  Chiron   SemiSquare  50   44    94     0.53      0.47
17: 2021-02-11    1.07   0.21   1.95        13      20        17        8    Moon  Pallas  Conjunction  25   21    46     0.54      0.46
18: 2021-02-11    1.01   0.05   1.98        16      23        19        8    Moon     Sun  Conjunction  18   25    43     0.42      0.58
19: 2021-02-11    0.88   0.20   1.84        19      23        22        5    Moon  Uranus     Quintile  47   44    91     0.52      0.48
20: 2021-02-11    0.69   0.05   1.35         0      23        23       24 Mercury    Juno      Sextile  16   13    29     0.55      0.45
21: 2021-02-11    0.95   0.13   1.77        20      23        23        4    Moon   Pluto  SemiSextile  43   50    93     0.46      0.54
22: 2021-02-11    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 599  663  1262     0.47      0.53
23: 2021-02-11    0.78   0.62   0.95         0      23        NA       24   Ceres   Pluto      Sextile   6    8    14     0.43      0.57
24: 2021-02-11    0.70   0.69   0.71         0      23        NA       24  Chiron  Uranus  SemiSextile 518  563  1081     0.48      0.52
25: 2021-02-11    0.74   0.60   0.88         0      23        NA       24    Juno   NNode   Opposition   4    4     8     0.50      0.50
26: 2021-02-11    0.74   0.60   0.88         0      23        NA       24    Juno   SNode  Conjunction   4    4     8     0.50      0.50
