
DAILY PLANET SPEED PHASE:

          Date speed  Planet SpeedPhase buy sell daysN BuyDays% SellDays%
 1: 2021-02-06  0.37   Ceres     Direct 436  486   922     0.47      0.53
 2: 2021-02-06  0.04  Chiron     Direct 324  318   642     0.50      0.50
 3: 2021-02-06  0.25    Juno     Direct 491  536  1027     0.48      0.52
 4: 2021-02-06  0.24 Jupiter     Direct 406  436   842     0.48      0.52
 5: 2021-02-06  0.54    Mars     Direct 531  570  1101     0.48      0.52
 6: 2021-02-06 -1.04 Mercury Retrograde 117  121   238     0.49      0.51
 7: 2021-02-06 14.02    Moon     Direct 595  662  1257     0.47      0.53
 8: 2021-02-06  0.03 Neptune     Direct 315  309   624     0.50      0.50
 9: 2021-02-06  1.00   NNode     Direct 595  662  1257     0.47      0.53
10: 2021-02-06  0.34  Pallas     Direct 421  488   909     0.46      0.54
11: 2021-02-06  0.03  Pholus     Direct 323  355   678     0.48      0.52
12: 2021-02-06  0.03   Pluto     Direct 319  345   664     0.48      0.52
13: 2021-02-06  0.12  Saturn     Direct 370  391   761     0.49      0.51
14: 2021-02-06  1.00   SNode     Direct 595  662  1257     0.47      0.53
15: 2021-02-06  1.01     Sun     Direct 595  662  1257     0.47      0.53
16: 2021-02-06  0.02  Uranus     Direct 298  327   625     0.48      0.52
17: 2021-02-06  1.25   Venus     Direct 554  597  1151     0.48      0.52
18: 2021-02-06 -0.14   Vesta Retrograde  79  112   191     0.41      0.59

DAILY PLANET ZODIAC SIGN POSITION:

          Date  Planet     ZodSign buy sell daysN BuyDays% SellDays%
 1: 2021-02-06   Ceres      Pisces 117  122   239     0.49      0.51
 2: 2021-02-06  Chiron       Aries 415  454   869     0.48      0.52
 3: 2021-02-06    Juno Sagittarius  23   20    43     0.53      0.47
 4: 2021-02-06 Jupiter    Aquarius  22   20    42     0.52      0.48
 5: 2021-02-06    Mars      Taurus  41   28    69     0.59      0.41
 6: 2021-02-06 Mercury    Aquarius  37   50    87     0.43      0.57
 7: 2021-02-06    Moon Sagittarius  43   62   105     0.41      0.59
 8: 2021-02-06 Neptune      Pisces 595  662  1257     0.47      0.53
 9: 2021-02-06   NNode      Gemini 113  124   237     0.48      0.52
10: 2021-02-06  Pallas    Aquarius  43   44    87     0.49      0.51
11: 2021-02-06  Pholus   Capricorn 395  443   838     0.47      0.53
12: 2021-02-06   Pluto   Capricorn 595  662  1257     0.47      0.53
13: 2021-02-06  Saturn    Aquarius  72   72   144     0.50      0.50
14: 2021-02-06   SNode Sagittarius 113  124   237     0.48      0.52
15: 2021-02-06     Sun    Aquarius  44   55    99     0.44      0.56
16: 2021-02-06  Uranus      Taurus 411  456   867     0.47      0.53
17: 2021-02-06   Venus    Aquarius  40   32    72     0.56      0.44
18: 2021-02-06   Vesta       Virgo  64   67   131     0.49      0.51

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect buy sell daysN BuyDays% SellDays%
 1: 2021-02-06    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 595  662  1257     0.47      0.53
 2: 2021-02-06    0.08   0.00   0.15         0      23        12       24  Pallas  Pholus   SemiSquare   5    5    10     0.50      0.50
 3: 2021-02-06    0.12   0.00   0.28         0      23         9       24   Vesta  Pallas     Quincunx  39   35    74     0.53      0.47
 4: 2021-02-06    0.91   0.01   1.60         0       6         3        7    Moon   Venus      Sextile  40   46    86     0.47      0.53
 5: 2021-02-06    0.32   0.01   0.75         0      23         7       24   Venus  Saturn  Conjunction   7    4    11     0.64      0.36
 6: 2021-02-06    0.30   0.02   0.59         0      23        12       24   Venus  Chiron      Sextile  22   20    42     0.52      0.48
 7: 2021-02-06    0.98   0.03   1.72        10      16        13        7    Moon   Ceres    BiSeptile  52   41    93     0.56      0.44
 8: 2021-02-06    1.00   0.03   1.78         8      14        11        7    Moon   Pluto   SemiSquare  48   47    95     0.51      0.49
 9: 2021-02-06    0.87   0.04   1.70         0       5         2        6    Moon  Pholus  SemiSextile  43   53    96     0.45      0.55
10: 2021-02-06    0.98   0.07   1.77         4      10         7        7    Moon  Pallas     Quintile  41   50    91     0.45      0.55
11: 2021-02-06    1.09   0.09   1.98         8      14        11        7    Moon Mercury     Quintile  33   53    86     0.38      0.62
12: 2021-02-06    1.02   0.10   1.85         2       8         5        7    Moon  Uranus     Quincunx  41   53    94     0.44      0.56
13: 2021-02-06    0.20   0.11   0.30         0      23        NA       24 Jupiter  Pholus SemiQuintile  22   18    40     0.55      0.45
14: 2021-02-06    0.97   0.11   1.78        17      23        20        7    Moon    Mars     Quincunx  51   38    89     0.57      0.43
15: 2021-02-06    1.02   0.14   1.89         1       7         4        7    Moon  Chiron        Trine  41   52    93     0.44      0.56
16: 2021-02-06    0.95   0.14   1.78         0       6         3        7    Moon     Sun     Quintile  36   53    89     0.40      0.60
17: 2021-02-06    1.00   0.15   1.86        10      16        13        7    Moon Jupiter      Sextile  38   56    94     0.40      0.60
18: 2021-02-06    0.91   0.15   1.90        19      23        22        5    Moon   NNode   Opposition  24   23    47     0.51      0.49
19: 2021-02-06    0.91   0.15   1.90        19      23        22        5    Moon   SNode  Conjunction  24   23    47     0.51      0.49
20: 2021-02-06    1.02   0.17   1.91         1       7         4        7    Moon Neptune    BiSeptile  47   45    92     0.51      0.49
21: 2021-02-06    0.22   0.18   0.25         0      23        NA       24  Saturn  Chiron      Sextile   8    7    15     0.53      0.47
22: 2021-02-06    1.02   0.20   1.94         0       6         3        7    Moon  Saturn      Sextile  41   53    94     0.44      0.56
23: 2021-02-06    0.82   0.23   1.41         0      23        NA       24   Venus  Uranus       Square   8   17    25     0.32      0.68
24: 2021-02-06    1.01   0.24   1.95        16      22        19        7    Moon    Juno  Conjunction  23   21    44     0.52      0.48
25: 2021-02-06    0.57   0.27   0.88         0      23        NA       24     Sun   Ceres SemiQuintile   8   20    28     0.29      0.71
