PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
VS_PL_a45,1,19,0,0.039,0.002,0.003,0.035,-0.108,0.06,0.168,-0.938,0.786,0.009
VE_MA_a72,1,40,-0.007,0.03,-0.006,-0.006,0.025,-0.096,0.049,0.145,-0.599,0.823,0.005
VE_CE_a180,1,12,0.02,0.035,0.024,0.021,0.039,-0.036,0.072,0.108,-0.147,-1.464,0.01
JN_SA_a45,1,26,0.002,0.054,0.024,0.006,0.042,-0.133,0.095,0.228,-0.732,-0.286,0.011
JN_CH_a36,1,20,-0.007,0.058,0.001,-0.005,0.048,-0.133,0.096,0.229,-0.341,-0.64,0.013
SU_CE_a180,1,14,0.005,0.064,0.015,0.002,0.039,-0.096,0.143,0.239,0.241,-0.55,0.017
MA_SA_a30,1,71,-0.001,0.038,-0.001,0,0.034,-0.133,0.095,0.228,-0.515,1.076,0.005
VE_JN_a0,1,23,0,0.041,0.007,0.004,0.028,-0.133,0.05,0.183,-1.366,2.269,0.009
VS_CE_a120,1,40,0,0.046,-0.002,-0.001,0.027,-0.133,0.129,0.263,0.097,2.024,0.007
SN_UR_a72,1,43,-0.008,0.052,-0.009,-0.011,0.039,-0.133,0.129,0.263,0.399,0.513,0.008
ME_CE_a180,1,9,0.009,0.052,0.018,0.009,0.047,-0.071,0.095,0.165,-0.062,-1.208,0.017
NN_NE_a150,1,45,-0.004,0.048,-0.006,-0.007,0.043,-0.084,0.129,0.213,0.655,0.283,0.007
SN_NE_a30,1,45,-0.004,0.048,-0.006,-0.007,0.043,-0.084,0.129,0.213,0.655,0.283,0.007
MA_CE_a120,1,51,-0.008,0.054,-0.008,-0.011,0.043,-0.136,0.129,0.265,0.294,0.22,0.008
VS_NE_a90,1,22,0.014,0.05,0.009,0.013,0.034,-0.077,0.129,0.206,0.31,-0.144,0.011
VS_CH_a103,1,21,0.024,0.043,0.017,0.021,0.027,-0.061,0.129,0.191,0.555,0.287,0.009
JN_UR_a60,1,20,0.001,0.043,-0.003,-0.005,0.026,-0.061,0.129,0.191,1.385,1.962,0.01
VS_PL_a36,1,19,-0.006,0.022,-0.002,-0.005,0.015,-0.061,0.035,0.096,-0.455,0.223,0.005
JN_CH_a30,1,19,-0.003,0.029,-0.002,-0.003,0.017,-0.061,0.049,0.11,0.081,-0.664,0.007
VS_NN_a120,1,25,0.009,0.024,0.005,0.008,0.026,-0.031,0.059,0.09,0.284,-0.936,0.005
VS_SN_a60,1,25,0.009,0.024,0.005,0.008,0.026,-0.031,0.059,0.09,0.284,-0.936,0.005
MA_VS_a0,1,20,-0.009,0.023,-0.009,-0.01,0.028,-0.042,0.035,0.077,0.158,-1.265,0.005
NN_SA_a144,1,66,-0.004,0.041,-0.003,-0.004,0.04,-0.11,0.126,0.236,0.149,0.627,0.005
SN_SA_a36,1,66,-0.004,0.041,-0.003,-0.004,0.04,-0.11,0.126,0.236,0.149,0.627,0.005
JN_PH_a60,1,23,-0.003,0.031,-0.004,-0.006,0.034,-0.042,0.086,0.128,0.8,0.571,0.007
PA_NN_a90,1,68,-0.005,0.039,-0.005,-0.006,0.034,-0.093,0.09,0.182,0.26,0.28,0.005
PA_SN_a90,1,68,-0.005,0.039,-0.005,-0.006,0.034,-0.093,0.09,0.182,0.26,0.28,0.005
VE_MA_a90,1,52,-0.013,0.047,-0.012,-0.011,0.034,-0.166,0.078,0.245,-0.629,1.164,0.007
NN_CH_a135,1,36,-0.021,0.036,-0.025,-0.022,0.036,-0.084,0.068,0.152,0.214,-0.46,0.006
SN_CH_a45,1,36,-0.021,0.036,-0.025,-0.022,0.036,-0.084,0.068,0.152,0.214,-0.46,0.006
JU_PH_a36,1,55,0.009,0.047,0.004,0.005,0.033,-0.082,0.154,0.236,0.889,1.376,0.006
VS_PL_a30,1,21,-0.016,0.031,-0.003,-0.014,0.028,-0.082,0.024,0.106,-0.718,-0.616,0.007
MA_CE_a135,1,36,0.001,0.031,0.001,0.002,0.023,-0.074,0.072,0.146,-0.11,0.552,0.005
ME_MA_a90,1,48,0.015,0.059,0.018,0.01,0.044,-0.081,0.188,0.269,0.791,0.723,0.009
VS_CE_a135,1,60,-0.006,0.048,-0.009,-0.006,0.04,-0.126,0.143,0.269,0.188,0.693,0.006
JN_JU_a103,1,46,-0.001,0.034,0,-0.001,0.026,-0.082,0.067,0.149,-0.288,-0.069,0.005
JN_SA_a60,1,89,-0.003,0.043,0.001,-0.001,0.043,-0.134,0.093,0.228,-0.429,0.069,0.005
PA_PL_a120,1,18,-0.029,0.035,-0.018,-0.028,0.034,-0.084,0.016,0.1,-0.39,-1.537,0.008
ME_MA_a103,1,67,-0.011,0.038,-0.016,-0.009,0.041,-0.125,0.068,0.193,-0.363,-0.094,0.005
MA_CE_a144,1,34,-0.004,0.033,-0.001,-0.003,0.029,-0.084,0.065,0.149,-0.288,0.036,0.006
VE_MA_a103,1,46,-0.008,0.035,-0.007,-0.007,0.029,-0.084,0.079,0.163,0.029,0.097,0.005
MA_PH_a0,1,15,-0.004,0.035,-0.004,-0.007,0.029,-0.05,0.068,0.118,0.376,-0.86,0.009
JN_UR_a45,1,21,0.001,0.031,0.003,0,0.033,-0.05,0.068,0.118,0.287,-0.889,0.007
PA_PH_a144,1,15,0.009,0.047,0.01,0.008,0.049,-0.067,0.096,0.163,0.164,-1.121,0.012
PA_SN_a103,1,55,-0.004,0.045,0.005,0,0.043,-0.126,0.068,0.195,-0.665,-0.22,0.006
VS_NN_a135,1,52,0.004,0.038,-0.001,0.002,0.044,-0.072,0.096,0.168,0.244,-0.701,0.005
VS_SN_a45,1,52,0.004,0.038,-0.001,0.002,0.044,-0.072,0.096,0.168,0.244,-0.701,0.005
PA_NE_a72,1,19,0.013,0.041,0.01,0.012,0.05,-0.044,0.078,0.122,0.126,-1.395,0.009
SU_MA_a90,1,43,-0.003,0.043,-0.002,-0.004,0.039,-0.104,0.117,0.221,0.338,0.721,0.007
