PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(3,8]",Ceres,"(3,8]",194,219,413,0.47,0.53
CE_3,Ceres,3,232,254,486,0.48,0.52
"CE_[0,2]",Ceres,"[0,2]",364,396,760,0.48,0.52
"CH_(3,4]",Chiron,"(3,4]",188,210,398,0.47,0.53
"CH_(4,5]",Chiron,"(4,5]",167,188,355,0.47,0.53
"CH_(5,11]",Chiron,"(5,11]",193,191,384,0.5,0.5
"CH_[0,3]",Chiron,"[0,3]",242,280,522,0.46,0.54
"JN_(1,2]",Juno,"(1,2]",279,278,557,0.5,0.5
"JN_(2,3]",Juno,"(2,3]",205,250,455,0.45,0.55
"JN_(3,7]",Juno,"(3,7]",121,132,253,0.48,0.52
"JN_[0,1]",Juno,"[0,1]",185,209,394,0.47,0.53
"JU_(2,3]",Jupiter,"(2,3]",248,253,501,0.5,0.5
"JU_(3,4]",Jupiter,"(3,4]",181,175,356,0.51,0.49
"JU_(4,8]",Jupiter,"(4,8]",82,117,199,0.41,0.59
"JU_[0,2]",Jupiter,"[0,2]",279,324,603,0.46,0.54
"MA_(2,5]",Mars,"(2,5]",172,168,340,0.51,0.49
MA_2,Mars,2,276,308,584,0.47,0.53
"MA_[0,1]",Mars,"[0,1]",342,393,735,0.47,0.53
"ME_(1,3]",Mercury,"(1,3]",95,100,195,0.49,0.51
ME_0,Mercury,0,221,237,458,0.48,0.52
ME_1,Mercury,1,474,532,1006,0.47,0.53
"NE_(4,5]",Neptune,"(4,5]",164,159,323,0.51,0.49
"NE_(5,6]",Neptune,"(5,6]",124,127,251,0.49,0.51
"NE_(6,13]",Neptune,"(6,13]",174,209,383,0.45,0.55
"NE_[0,4]",Neptune,"[0,4]",328,374,702,0.47,0.53
"NN_(2,3]",NNode,"(2,3]",225,222,447,0.5,0.5
"NN_(3,4]",NNode,"(3,4]",171,202,373,0.46,0.54
"NN_(4,9]",NNode,"(4,9]",171,215,386,0.44,0.56
"NN_[0,2]",NNode,"[0,2]",223,230,453,0.49,0.51
"PA_(2,3]",Pallas,"(2,3]",223,255,478,0.47,0.53
"PA_(3,4]",Pallas,"(3,4]",163,202,365,0.45,0.55
"PA_(4,8]",Pallas,"(4,8]",94,103,197,0.48,0.52
"PA_[0,2]",Pallas,"[0,2]",310,309,619,0.5,0.5
"PH_(3,5]",Pholus,"(3,5]",297,301,598,0.5,0.5
"PH_(5,6]",Pholus,"(5,6]",113,131,244,0.46,0.54
"PH_(6,13]",Pholus,"(6,13]",151,167,318,0.47,0.53
"PH_[0,3]",Pholus,"[0,3]",229,270,499,0.46,0.54
"PL_(4,5]",Pluto,"(4,5]",168,181,349,0.48,0.52
"PL_(5,6]",Pluto,"(5,6]",125,130,255,0.49,0.51
"PL_(6,14]",Pluto,"(6,14]",140,134,274,0.51,0.49
"PL_[0,4]",Pluto,"[0,4]",357,424,781,0.46,0.54
"SA_(3,4]",Saturn,"(3,4]",153,178,331,0.46,0.54
"SA_(4,5]",Saturn,"(4,5]",164,150,314,0.52,0.48
"SA_(5,11]",Saturn,"(5,11]",204,237,441,0.46,0.54
"SA_[0,3]",Saturn,"[0,3]",269,304,573,0.47,0.53
"SN_(3,4]",SNode,"(3,4]",208,231,439,0.47,0.53
"SN_(4,5]",SNode,"(4,5]",177,194,371,0.48,0.52
"SN_(5,10]",SNode,"(5,10]",183,205,388,0.47,0.53
"SN_[1,3]",SNode,"[1,3]",222,239,461,0.48,0.52
"SU_(1,2]",Sun,"(1,2]",272,274,546,0.5,0.5
"SU_(2,4]",Sun,"(2,4]",43,64,107,0.4,0.6
SU_1,Sun,1,362,386,748,0.48,0.52
"SU_[0,1)",Sun,"[0,1)",113,145,258,0.44,0.56
"UR_(3,5]",Uranus,"(3,5]",303,357,660,0.46,0.54
"UR_(5,6]",Uranus,"(5,6]",149,155,304,0.49,0.51
"UR_(6,13]",Uranus,"(6,13]",197,196,393,0.5,0.5
"UR_[0,3]",Uranus,"[0,3]",141,161,302,0.47,0.53
"VE_(1,2]",Venus,"(1,2]",192,223,415,0.46,0.54
"VE_(2,3]",Venus,"(2,3]",26,30,56,0.46,0.54
VE_1,Venus,1,391,452,843,0.46,0.54
"VE_[0,1)",Venus,"[0,1)",181,164,345,0.52,0.48
"VS_(1,2]",Vesta,"(1,2]",285,321,606,0.47,0.53
"VS_(2,3]",Vesta,"(2,3]",179,192,371,0.48,0.52
"VS_(3,6]",Vesta,"(3,6]",70,81,151,0.46,0.54
"VS_[0,1]",Vesta,"[0,1]",256,275,531,0.48,0.52
