PlanetAspectsCount,Planet,CountRange,Buy,Sell,DaysN,BuyDays%,SellDays%
"CE_(4,5]",Ceres,"(4,5]",1150,891,2041,0.56,0.44
"CE_(5,7]",Ceres,"(5,7]",1830,1454,3284,0.56,0.44
"CE_(7,13]",Ceres,"(7,13]",767,631,1398,0.55,0.45
"CE_[0,4]",Ceres,"[0,4]",2079,1586,3665,0.57,0.43
"CH_(4,5]",Chiron,"(4,5]",1126,955,2081,0.54,0.46
"CH_(5,7]",Chiron,"(5,7]",1962,1479,3441,0.57,0.43
"CH_(7,13]",Chiron,"(7,13]",917,634,1551,0.59,0.41
"CH_[0,4]",Chiron,"[0,4]",1821,1494,3315,0.55,0.45
"JN_(4,5]",Juno,"(4,5]",1149,884,2033,0.57,0.43
"JN_(5,7]",Juno,"(5,7]",1866,1432,3298,0.57,0.43
"JN_(7,14]",Juno,"(7,14]",794,648,1442,0.55,0.45
"JN_[0,4]",Juno,"[0,4]",2017,1598,3615,0.56,0.44
"JU_(4,5]",Jupiter,"(4,5]",1171,863,2034,0.58,0.42
"JU_(5,7]",Jupiter,"(5,7]",1839,1468,3307,0.56,0.44
"JU_(7,12]",Jupiter,"(7,12]",808,609,1417,0.57,0.43
"JU_[0,4]",Jupiter,"[0,4]",2008,1622,3630,0.55,0.45
"MA_(4,5]",Mars,"(4,5]",1174,899,2073,0.57,0.43
"MA_(5,7]",Mars,"(5,7]",1724,1350,3074,0.56,0.44
"MA_(7,13]",Mars,"(7,13]",733,659,1392,0.53,0.47
"MA_[0,4]",Mars,"[0,4]",2195,1654,3849,0.57,0.43
"ME_(4,5]",Mercury,"(4,5]",1145,890,2035,0.56,0.44
"ME_(5,7]",Mercury,"(5,7]",1757,1412,3169,0.55,0.45
"ME_(7,14]",Mercury,"(7,14]",733,557,1290,0.57,0.43
"ME_[0,4]",Mercury,"[0,4]",2191,1703,3894,0.56,0.44
"MO_(13,15]",Moon,"(13,15]",1638,1326,2964,0.55,0.45
"MO_(15,17]",Moon,"(15,17]",1408,1128,2536,0.56,0.44
"MO_(17,27]",Moon,"(17,27]",1017,765,1782,0.57,0.43
"MO_[5,13]",Moon,"[5,13]",1763,1343,3106,0.57,0.43
"NE_(4,5]",Neptune,"(4,5]",1177,960,2137,0.55,0.45
"NE_(5,6]",Neptune,"(5,6]",984,740,1724,0.57,0.43
"NE_(6,13]",Neptune,"(6,13]",1346,953,2299,0.59,0.41
"NE_[0,4]",Neptune,"[0,4]",2319,1909,4228,0.55,0.45
"NN_(5,6]",NNode,"(5,6]",1196,991,2187,0.55,0.45
"NN_(6,7]",NNode,"(6,7]",1069,813,1882,0.57,0.43
"NN_(7,13]",NNode,"(7,13]",1148,942,2090,0.55,0.45
"NN_[1,5]",NNode,"[1,5]",2413,1816,4229,0.57,0.43
"PA_(4,5]",Pallas,"(4,5]",1107,888,1995,0.55,0.45
"PA_(5,7]",Pallas,"(5,7]",1839,1409,3248,0.57,0.43
"PA_(7,13]",Pallas,"(7,13]",814,656,1470,0.55,0.45
"PA_[0,4]",Pallas,"[0,4]",2066,1609,3675,0.56,0.44
"PH_(4,5]",Pholus,"(4,5]",1180,910,2090,0.56,0.44
"PH_(5,6]",Pholus,"(5,6]",1000,791,1791,0.56,0.44
"PH_(6,13]",Pholus,"(6,13]",1386,1147,2533,0.55,0.45
"PH_[0,4]",Pholus,"[0,4]",2260,1714,3974,0.57,0.43
"PL_(4,5]",Pluto,"(4,5]",1220,959,2179,0.56,0.44
"PL_(5,6]",Pluto,"(5,6]",996,828,1824,0.55,0.45
"PL_(6,14]",Pluto,"(6,14]",1347,1013,2360,0.57,0.43
"PL_[0,4]",Pluto,"[0,4]",2263,1762,4025,0.56,0.44
"SA_(4,5]",Saturn,"(4,5]",1086,906,1992,0.55,0.45
"SA_(5,7]",Saturn,"(5,7]",1748,1333,3081,0.57,0.43
"SA_(7,14]",Saturn,"(7,14]",766,544,1310,0.58,0.42
"SA_[0,4]",Saturn,"[0,4]",2226,1779,4005,0.56,0.44
"SN_(5,6]",SNode,"(5,6]",1303,967,2270,0.57,0.43
"SN_(6,7]",SNode,"(6,7]",1033,813,1846,0.56,0.44
"SN_(7,13]",SNode,"(7,13]",1220,989,2209,0.55,0.45
"SN_[1,5]",SNode,"[1,5]",2270,1793,4063,0.56,0.44
"SU_(4,5]",Sun,"(4,5]",1200,927,2127,0.56,0.44
"SU_(5,7]",Sun,"(5,7]",1776,1429,3205,0.55,0.45
"SU_(7,14]",Sun,"(7,14]",788,602,1390,0.57,0.43
"SU_[0,4]",Sun,"[0,4]",2062,1604,3666,0.56,0.44
"UR_(4,5]",Uranus,"(4,5]",1181,875,2056,0.57,0.43
"UR_(5,7]",Uranus,"(5,7]",1874,1444,3318,0.56,0.44
"UR_(7,15]",Uranus,"(7,15]",919,752,1671,0.55,0.45
"UR_[0,4]",Uranus,"[0,4]",1852,1491,3343,0.55,0.45
"VE_(4,5]",Venus,"(4,5]",1114,924,2038,0.55,0.45
"VE_(5,7]",Venus,"(5,7]",1867,1456,3323,0.56,0.44
"VE_(7,14]",Venus,"(7,14]",957,751,1708,0.56,0.44
"VE_[0,4]",Venus,"[0,4]",1888,1431,3319,0.57,0.43
"VS_(4,5]",Vesta,"(4,5]",1135,956,2091,0.54,0.46
"VS_(5,7]",Vesta,"(5,7]",1788,1443,3231,0.55,0.45
"VS_(7,13]",Vesta,"(7,13]",773,618,1391,0.56,0.44
"VS_[0,4]",Vesta,"[0,4]",2130,1545,3675,0.58,0.42
