PlanetVedicMansion,Planet,VedicMansion,Buy,Sell,DaysN,BuyDays%,SellDays%
CH_VM05,Chiron,Mrigashira,240,193,433,0.55,0.45
CH_VM06,Chiron,Ardra,232,163,395,0.59,0.41
CH_VM07,Chiron,Punavasu,189,175,364,0.52,0.48
CH_VM08,Chiron,Pushya,141,122,263,0.54,0.46
CH_VM09,Chiron,Ashlesha,151,106,257,0.59,0.41
CH_VM10,Chiron,Magha,105,77,182,0.58,0.42
CH_VM11,Chiron,PurvaPhalguni,108,66,174,0.62,0.38
CH_VM12,Chiron,UttaraPhalguni,124,81,205,0.6,0.4
CH_VM13,Chiron,Hasta,144,98,242,0.6,0.4
CH_VM14,Chiron,Chitra,111,76,187,0.59,0.41
CH_VM15,Chiron,Swati,98,90,188,0.52,0.48
CH_VM16,Chiron,Vishakha,115,74,189,0.61,0.39
CH_VM17,Chiron,Anuradha,154,104,258,0.6,0.4
CH_VM18,Chiron,Jyeshtha,153,166,319,0.48,0.52
CH_VM19,Chiron,Mula,170,173,343,0.5,0.5
CH_VM20,Chiron,PurvaAshada,215,169,384,0.56,0.44
CH_VM21,Chiron,UttaraAshada,252,231,483,0.52,0.48
CH_VM22,Chiron,Shravana,301,292,593,0.51,0.49
CH_VM23,Chiron,Danishtha,364,292,656,0.55,0.45
CH_VM24,Chiron,Shatabhisha,472,384,856,0.55,0.45
CH_VM25,Chiron,PurvaBhadrapada,500,354,854,0.59,0.41
CH_VM26,Chiron,UttaraBhadrapada,653,457,1110,0.59,0.41
CH_VM27,Chiron,Revati,656,598,1254,0.52,0.48
JN_VM01,Juno,Aswini,162,143,305,0.53,0.47
JN_VM02,Juno,Bharani,116,87,203,0.57,0.43
JN_VM03,Juno,Krittica,162,135,297,0.55,0.45
JN_VM04,Juno,Rohini,137,125,262,0.52,0.48
JN_VM05,Juno,Mrigashira,173,100,273,0.63,0.37
JN_VM06,Juno,Ardra,188,142,330,0.57,0.43
JN_VM07,Juno,Punavasu,161,159,320,0.5,0.5
JN_VM08,Juno,Pushya,197,138,335,0.59,0.41
JN_VM09,Juno,Ashlesha,218,175,393,0.55,0.45
JN_VM10,Juno,Magha,262,203,465,0.56,0.44
JN_VM11,Juno,PurvaPhalguni,287,216,503,0.57,0.43
JN_VM12,Juno,UttaraPhalguni,322,251,573,0.56,0.44
JN_VM13,Juno,Hasta,440,299,739,0.6,0.4
JN_VM14,Juno,Chitra,415,336,751,0.55,0.45
JN_VM15,Juno,Swati,418,294,712,0.59,0.41
JN_VM16,Juno,Vishakha,419,351,770,0.54,0.46
JN_VM17,Juno,Anuradha,430,346,776,0.55,0.45
JN_VM18,Juno,Jyeshtha,443,366,809,0.55,0.45
JN_VM19,Juno,Mula,366,303,669,0.55,0.45
JN_VM20,Juno,PurvaAshada,365,249,614,0.59,0.41
JN_VM21,Juno,UttaraAshada,315,228,543,0.58,0.42
JN_VM22,Juno,Shravana,313,195,508,0.62,0.38
JN_VM23,Juno,Danishtha,225,230,455,0.49,0.51
JN_VM24,Juno,Shatabhisha,246,215,461,0.53,0.47
JN_VM25,Juno,PurvaBhadrapada,223,202,425,0.52,0.48
JN_VM26,Juno,UttaraBhadrapada,197,144,341,0.58,0.42
JN_VM27,Juno,Revati,158,113,271,0.58,0.42
JU_VM01,Jupiter,Aswini,313,241,554,0.56,0.44
JU_VM02,Jupiter,Bharani,120,105,225,0.53,0.47
JU_VM03,Jupiter,Krittica,271,237,508,0.53,0.47
JU_VM04,Jupiter,Rohini,276,217,493,0.56,0.44
JU_VM05,Jupiter,Mrigashira,148,96,244,0.61,0.39
JU_VM06,Jupiter,Ardra,343,277,620,0.55,0.45
JU_VM07,Jupiter,Punavasu,180,135,315,0.57,0.43
JU_VM08,Jupiter,Pushya,293,224,517,0.57,0.43
JU_VM09,Jupiter,Ashlesha,306,214,520,0.59,0.41
JU_VM10,Jupiter,Magha,190,155,345,0.55,0.45
JU_VM11,Jupiter,PurvaPhalguni,369,275,644,0.57,0.43
JU_VM12,Jupiter,UttaraPhalguni,185,120,305,0.61,0.39
JU_VM13,Jupiter,Hasta,390,273,663,0.59,0.41
JU_VM14,Jupiter,Chitra,193,141,334,0.58,0.42
JU_VM15,Jupiter,Swati,309,284,593,0.52,0.48
JU_VM16,Jupiter,Vishakha,266,198,464,0.57,0.43
JU_VM17,Jupiter,Anuradha,361,248,609,0.59,0.41
JU_VM18,Jupiter,Jyeshtha,339,270,609,0.56,0.44
JU_VM19,Jupiter,Mula,236,204,440,0.54,0.46
JU_VM20,Jupiter,PurvaAshada,367,337,704,0.52,0.48
JU_VM21,Jupiter,UttaraAshada,232,167,399,0.58,0.42
JU_VM22,Jupiter,Shravana,311,288,599,0.52,0.48
JU_VM23,Jupiter,Danishtha,331,232,563,0.59,0.41
JU_VM24,Jupiter,Shatabhisha,217,156,373,0.58,0.42
JU_VM25,Jupiter,PurvaBhadrapada,347,272,619,0.56,0.44
JU_VM26,Jupiter,UttaraBhadrapada,253,218,471,0.54,0.46
JU_VM27,Jupiter,Revati,212,161,373,0.57,0.43
MA_VM01,Mars,Aswini,269,218,487,0.55,0.45
MA_VM02,Mars,Bharani,283,195,478,0.59,0.41
MA_VM03,Mars,Krittica,244,227,471,0.52,0.48
MA_VM04,Mars,Rohini,288,246,534,0.54,0.46
MA_VM05,Mars,Mrigashira,309,239,548,0.56,0.44
MA_VM06,Mars,Ardra,297,238,535,0.56,0.44
MA_VM07,Mars,Punavasu,288,225,513,0.56,0.44
MA_VM08,Mars,Pushya,308,249,557,0.55,0.45
MA_VM09,Mars,Ashlesha,309,247,556,0.56,0.44
MA_VM10,Mars,Magha,310,266,576,0.54,0.46
MA_VM11,Mars,PurvaPhalguni,331,245,576,0.57,0.43
MA_VM12,Mars,UttaraPhalguni,307,230,537,0.57,0.43
MA_VM13,Mars,Hasta,306,242,548,0.56,0.44
MA_VM14,Mars,Chitra,314,219,533,0.59,0.41
MA_VM15,Mars,Swati,268,219,487,0.55,0.45
MA_VM16,Mars,Vishakha,259,222,481,0.54,0.46
MA_VM17,Mars,Anuradha,252,204,456,0.55,0.45
MA_VM18,Mars,Jyeshtha,228,209,437,0.52,0.48
MA_VM19,Mars,Mula,240,173,413,0.58,0.42
MA_VM20,Mars,PurvaAshada,238,190,428,0.56,0.44
MA_VM21,Mars,UttaraAshada,257,180,437,0.59,0.41
MA_VM22,Mars,Shravana,256,201,457,0.56,0.44
MA_VM23,Mars,Danishtha,223,180,403,0.55,0.45
MA_VM24,Mars,Shatabhisha,238,195,433,0.55,0.45
MA_VM25,Mars,PurvaBhadrapada,214,136,350,0.61,0.39
MA_VM26,Mars,UttaraBhadrapada,258,177,435,0.59,0.41
MA_VM27,Mars,Revati,264,173,437,0.6,0.4
ME_VM01,Mercury,Aswini,275,191,466,0.59,0.41
ME_VM02,Mercury,Bharani,261,159,420,0.62,0.38
ME_VM03,Mercury,Krittica,246,209,455,0.54,0.46
ME_VM04,Mercury,Rohini,233,199,432,0.54,0.46
ME_VM05,Mercury,Mrigashira,243,191,434,0.56,0.44
ME_VM06,Mercury,Ardra,246,213,459,0.54,0.46
ME_VM07,Mercury,Punavasu,267,185,452,0.59,0.41
ME_VM08,Mercury,Pushya,260,193,453,0.57,0.43
ME_VM09,Mercury,Ashlesha,266,231,497,0.54,0.46
ME_VM10,Mercury,Magha,273,206,479,0.57,0.43
ME_VM11,Mercury,PurvaPhalguni,264,222,486,0.54,0.46
ME_VM12,Mercury,UttaraPhalguni,275,224,499,0.55,0.45
ME_VM13,Mercury,Hasta,278,238,516,0.54,0.46
ME_VM14,Mercury,Chitra,278,263,541,0.51,0.49
ME_VM15,Mercury,Swati,272,270,542,0.5,0.5
ME_VM16,Mercury,Vishakha,325,208,533,0.61,0.39
ME_VM17,Mercury,Anuradha,316,213,529,0.6,0.4
ME_VM18,Mercury,Jyeshtha,299,209,508,0.59,0.41
ME_VM19,Mercury,Mula,299,196,495,0.6,0.4
ME_VM20,Mercury,PurvaAshada,273,226,499,0.55,0.45
ME_VM21,Mercury,UttaraAshada,302,197,499,0.61,0.39
ME_VM22,Mercury,Shravana,281,228,509,0.55,0.45
ME_VM23,Mercury,Danishtha,285,220,505,0.56,0.44
ME_VM24,Mercury,Shatabhisha,276,212,488,0.57,0.43
ME_VM25,Mercury,PurvaBhadrapada,271,216,487,0.56,0.44
ME_VM26,Mercury,UttaraBhadrapada,255,213,468,0.54,0.46
ME_VM27,Mercury,Revati,239,213,452,0.53,0.47
MO_VM01,Moon,Aswini,279,211,490,0.57,0.43
MO_VM02,Moon,Bharani,282,209,491,0.57,0.43
MO_VM03,Moon,Krittica,268,218,486,0.55,0.45
MO_VM04,Moon,Rohini,274,214,488,0.56,0.44
MO_VM05,Moon,Mrigashira,263,224,487,0.54,0.46
MO_VM06,Moon,Ardra,269,216,485,0.55,0.45
MO_VM07,Moon,Punavasu,266,220,486,0.55,0.45
MO_VM08,Moon,Pushya,286,199,485,0.59,0.41
MO_VM09,Moon,Ashlesha,264,220,484,0.55,0.45
MO_VM10,Moon,Magha,291,203,494,0.59,0.41
MO_VM11,Moon,PurvaPhalguni,289,197,486,0.59,0.41
MO_VM12,Moon,UttaraPhalguni,275,198,473,0.58,0.42
MO_VM13,Moon,Hasta,265,212,477,0.56,0.44
MO_VM14,Moon,Chitra,265,209,474,0.56,0.44
MO_VM15,Moon,Swati,268,225,493,0.54,0.46
MO_VM16,Moon,Vishakha,265,209,474,0.56,0.44
MO_VM17,Moon,Anuradha,264,224,488,0.54,0.46
MO_VM18,Moon,Jyeshtha,263,220,483,0.54,0.46
MO_VM19,Moon,Mula,247,231,478,0.52,0.48
MO_VM20,Moon,PurvaAshada,275,213,488,0.56,0.44
MO_VM21,Moon,UttaraAshada,272,219,491,0.55,0.45
MO_VM22,Moon,Shravana,281,211,492,0.57,0.43
MO_VM23,Moon,Danishtha,289,200,489,0.59,0.41
MO_VM24,Moon,Shatabhisha,291,200,491,0.59,0.41
MO_VM25,Moon,PurvaBhadrapada,251,227,478,0.53,0.47
MO_VM26,Moon,UttaraBhadrapada,285,204,489,0.58,0.42
MO_VM27,Moon,Revati,271,212,483,0.56,0.44
NE_VM17,Neptune,Anuradha,579,527,1106,0.52,0.48
NE_VM18,Neptune,Jyeshtha,952,592,1544,0.62,0.38
NE_VM19,Neptune,Mula,861,679,1540,0.56,0.44
NE_VM20,Neptune,PurvaAshada,903,664,1567,0.58,0.42
NE_VM21,Neptune,UttaraAshada,901,645,1546,0.58,0.42
NE_VM22,Neptune,Shravana,790,744,1534,0.51,0.49
NE_VM23,Neptune,Danishtha,806,714,1520,0.53,0.47
NE_VM24,Neptune,Shatabhisha,874,643,1517,0.58,0.42
NE_VM25,Neptune,PurvaBhadrapada,692,537,1229,0.56,0.44
NN_VM01,NNode,Aswini,209,140,349,0.6,0.4
NN_VM02,NNode,Bharani,271,224,495,0.55,0.45
NN_VM03,NNode,Krittica,284,240,524,0.54,0.46
NN_VM04,NNode,Rohini,262,259,521,0.5,0.5
NN_VM05,NNode,Mrigashira,289,232,521,0.55,0.45
NN_VM06,NNode,Ardra,285,235,520,0.55,0.45
NN_VM07,NNode,Punavasu,264,257,521,0.51,0.49
NN_VM08,NNode,Pushya,300,222,522,0.57,0.43
NN_VM09,NNode,Ashlesha,316,204,520,0.61,0.39
NN_VM10,NNode,Magha,316,205,521,0.61,0.39
NN_VM11,NNode,PurvaPhalguni,322,202,524,0.61,0.39
NN_VM12,NNode,UttaraPhalguni,300,221,521,0.58,0.42
NN_VM13,NNode,Hasta,322,200,522,0.62,0.38
NN_VM14,NNode,Chitra,299,223,522,0.57,0.43
NN_VM15,NNode,Swati,320,200,520,0.62,0.38
NN_VM16,NNode,Vishakha,292,229,521,0.56,0.44
NN_VM17,NNode,Anuradha,301,222,523,0.58,0.42
NN_VM18,NNode,Jyeshtha,269,255,524,0.51,0.49
NN_VM19,NNode,Mula,273,250,523,0.52,0.48
NN_VM20,NNode,PurvaAshada,281,239,520,0.54,0.46
NN_VM21,NNode,UttaraAshada,302,219,521,0.58,0.42
NN_VM22,NNode,Shravana,269,256,525,0.51,0.49
NN_VM23,NNode,Danishtha,232,200,432,0.54,0.46
NN_VM24,NNode,Shatabhisha,199,150,349,0.57,0.43
NN_VM25,NNode,PurvaBhadrapada,208,138,346,0.6,0.4
NN_VM26,NNode,UttaraBhadrapada,180,167,347,0.52,0.48
NN_VM27,NNode,Revati,193,156,349,0.55,0.45
PA_VM01,Pallas,Aswini,309,206,515,0.6,0.4
PA_VM02,Pallas,Bharani,244,179,423,0.58,0.42
PA_VM03,Pallas,Krittica,203,139,342,0.59,0.41
PA_VM04,Pallas,Rohini,160,149,309,0.52,0.48
PA_VM05,Pallas,Mrigashira,175,132,307,0.57,0.43
PA_VM06,Pallas,Ardra,162,106,268,0.6,0.4
PA_VM07,Pallas,Punavasu,138,117,255,0.54,0.46
PA_VM08,Pallas,Pushya,145,124,269,0.54,0.46
PA_VM09,Pallas,Ashlesha,192,135,327,0.59,0.41
PA_VM10,Pallas,Magha,201,173,374,0.54,0.46
PA_VM11,Pallas,PurvaPhalguni,201,148,349,0.58,0.42
PA_VM12,Pallas,UttaraPhalguni,223,170,393,0.57,0.43
PA_VM13,Pallas,Hasta,226,216,442,0.51,0.49
PA_VM14,Pallas,Chitra,265,244,509,0.52,0.48
PA_VM15,Pallas,Swati,269,226,495,0.54,0.46
PA_VM16,Pallas,Vishakha,278,165,443,0.63,0.37
PA_VM17,Pallas,Anuradha,241,204,445,0.54,0.46
PA_VM18,Pallas,Jyeshtha,324,236,560,0.58,0.42
PA_VM19,Pallas,Mula,297,214,511,0.58,0.42
PA_VM20,Pallas,PurvaAshada,320,271,591,0.54,0.46
PA_VM21,Pallas,UttaraAshada,409,316,725,0.56,0.44
PA_VM22,Pallas,Shravana,359,356,715,0.5,0.5
PA_VM23,Pallas,Danishtha,424,304,728,0.58,0.42
PA_VM24,Pallas,Shatabhisha,461,334,795,0.58,0.42
PA_VM25,Pallas,PurvaBhadrapada,441,376,817,0.54,0.46
PA_VM26,Pallas,UttaraBhadrapada,363,317,680,0.53,0.47
PA_VM27,Pallas,Revati,328,188,516,0.64,0.36
PH_VM01,Pholus,Aswini,238,174,412,0.58,0.42
PH_VM02,Pholus,Bharani,159,115,274,0.58,0.42
PH_VM03,Pholus,Krittica,155,110,265,0.58,0.42
PH_VM04,Pholus,Rohini,154,100,254,0.61,0.39
PH_VM05,Pholus,Mrigashira,145,105,250,0.58,0.42
PH_VM06,Pholus,Ardra,91,85,176,0.52,0.48
PH_VM07,Pholus,Punavasu,94,92,186,0.51,0.49
PH_VM08,Pholus,Pushya,105,97,202,0.52,0.48
PH_VM09,Pholus,Ashlesha,154,97,251,0.61,0.39
PH_VM10,Pholus,Magha,148,108,256,0.58,0.42
PH_VM11,Pholus,PurvaPhalguni,163,99,262,0.62,0.38
PH_VM12,Pholus,UttaraPhalguni,160,111,271,0.59,0.41
PH_VM13,Pholus,Hasta,199,158,357,0.56,0.44
PH_VM14,Pholus,Chitra,241,179,420,0.57,0.43
PH_VM15,Pholus,Swati,299,289,588,0.51,0.49
PH_VM16,Pholus,Vishakha,410,359,769,0.53,0.47
PH_VM17,Pholus,Anuradha,537,508,1045,0.51,0.49
PH_VM18,Pholus,Jyeshtha,835,643,1478,0.56,0.44
PH_VM19,Pholus,Mula,1100,828,1928,0.57,0.43
PH_VM20,Pholus,PurvaAshada,20,19,39,0.51,0.49
PH_VM23,Pholus,Danishtha,65,44,109,0.6,0.4
PH_VM24,Pholus,Shatabhisha,686,593,1279,0.54,0.46
PH_VM25,Pholus,PurvaBhadrapada,530,334,864,0.61,0.39
PH_VM26,Pholus,UttaraBhadrapada,422,261,683,0.62,0.38
PH_VM27,Pholus,Revati,248,237,485,0.51,0.49
PL_VM12,Pluto,UttaraPhalguni,342,263,605,0.57,0.43
PL_VM13,Pluto,Hasta,808,620,1428,0.57,0.43
PL_VM14,Pluto,Chitra,764,538,1302,0.59,0.41
PL_VM15,Pluto,Swati,736,553,1289,0.57,0.43
PL_VM16,Pluto,Vishakha,738,565,1303,0.57,0.43
PL_VM17,Pluto,Anuradha,827,595,1422,0.58,0.42
PL_VM18,Pluto,Jyeshtha,722,661,1383,0.52,0.48
PL_VM19,Pluto,Mula,837,769,1606,0.52,0.48
PL_VM20,Pluto,PurvaAshada,976,712,1688,0.58,0.42
PL_VM21,Pluto,UttaraAshada,608,469,1077,0.56,0.44
SA_VM01,Saturn,Aswini,151,110,261,0.58,0.42
SA_VM02,Saturn,Bharani,175,124,299,0.59,0.41
SA_VM03,Saturn,Krittica,248,192,440,0.56,0.44
SA_VM04,Saturn,Rohini,233,267,500,0.47,0.53
SA_VM05,Saturn,Mrigashira,259,244,503,0.51,0.49
SA_VM06,Saturn,Ardra,268,232,500,0.54,0.46
SA_VM07,Saturn,Punavasu,263,237,500,0.53,0.47
SA_VM08,Saturn,Pushya,241,230,471,0.51,0.49
SA_VM09,Saturn,Ashlesha,299,196,495,0.6,0.4
SA_VM10,Saturn,Magha,291,224,515,0.57,0.43
SA_VM11,Saturn,PurvaPhalguni,305,232,537,0.57,0.43
SA_VM12,Saturn,UttaraPhalguni,337,219,556,0.61,0.39
SA_VM13,Saturn,Hasta,324,264,588,0.55,0.45
SA_VM14,Saturn,Chitra,304,252,556,0.55,0.45
SA_VM15,Saturn,Swati,321,239,560,0.57,0.43
SA_VM16,Saturn,Vishakha,309,267,576,0.54,0.46
SA_VM17,Saturn,Anuradha,390,242,632,0.62,0.38
SA_VM18,Saturn,Jyeshtha,324,258,582,0.56,0.44
SA_VM19,Saturn,Mula,348,240,588,0.59,0.41
SA_VM20,Saturn,PurvaAshada,379,295,674,0.56,0.44
SA_VM21,Saturn,UttaraAshada,344,232,576,0.6,0.4
SA_VM22,Saturn,Shravana,320,255,575,0.56,0.44
SA_VM23,Saturn,Danishtha,303,256,559,0.54,0.46
SA_VM24,Saturn,Shatabhisha,148,118,266,0.56,0.44
SA_VM25,Saturn,PurvaBhadrapada,167,100,267,0.63,0.37
SA_VM26,Saturn,UttaraBhadrapada,146,119,265,0.55,0.45
SA_VM27,Saturn,Revati,161,101,262,0.61,0.39
SN_VM01,SNode,Aswini,303,217,520,0.58,0.42
SN_VM02,SNode,Bharani,318,207,525,0.61,0.39
SN_VM03,SNode,Krittica,278,242,520,0.53,0.47
SN_VM04,SNode,Rohini,287,236,523,0.55,0.45
SN_VM05,SNode,Mrigashira,268,254,522,0.51,0.49
SN_VM06,SNode,Ardra,283,240,523,0.54,0.46
SN_VM07,SNode,Punavasu,285,235,520,0.55,0.45
SN_VM08,SNode,Pushya,287,236,523,0.55,0.45
SN_VM09,SNode,Ashlesha,279,242,521,0.54,0.46
SN_VM10,SNode,Magha,196,152,348,0.56,0.44
SN_VM11,SNode,PurvaPhalguni,187,158,345,0.54,0.46
SN_VM12,SNode,UttaraPhalguni,191,157,348,0.55,0.45
SN_VM13,SNode,Hasta,198,150,348,0.57,0.43
SN_VM14,SNode,Chitra,195,154,349,0.56,0.44
SN_VM15,SNode,Swati,238,173,411,0.58,0.42
SN_VM16,SNode,Vishakha,288,231,519,0.55,0.45
SN_VM17,SNode,Anuradha,274,250,524,0.52,0.48
SN_VM18,SNode,Jyeshtha,259,263,522,0.5,0.5
SN_VM19,SNode,Mula,300,218,518,0.58,0.42
SN_VM20,SNode,PurvaAshada,269,254,523,0.51,0.49
SN_VM21,SNode,UttaraAshada,265,255,520,0.51,0.49
SN_VM22,SNode,Shravana,321,199,520,0.62,0.38
SN_VM23,SNode,Danishtha,338,185,523,0.65,0.35
SN_VM24,SNode,Shatabhisha,322,199,521,0.62,0.38
SN_VM25,SNode,PurvaBhadrapada,294,229,523,0.56,0.44
SN_VM26,SNode,UttaraBhadrapada,320,203,523,0.61,0.39
SN_VM27,SNode,Revati,315,206,521,0.6,0.4
SU_VM01,Sun,Aswini,285,210,495,0.58,0.42
SU_VM02,Sun,Bharani,282,228,510,0.55,0.45
SU_VM03,Sun,Krittica,275,234,509,0.54,0.46
SU_VM04,Sun,Rohini,286,183,469,0.61,0.39
SU_VM05,Sun,Mrigashira,279,238,517,0.54,0.46
SU_VM06,Sun,Ardra,265,203,468,0.57,0.43
SU_VM07,Sun,Punavasu,307,211,518,0.59,0.41
SU_VM08,Sun,Pushya,256,261,517,0.5,0.5
SU_VM09,Sun,Ashlesha,280,236,516,0.54,0.46
SU_VM10,Sun,Magha,295,221,516,0.57,0.43
SU_VM11,Sun,PurvaPhalguni,251,205,456,0.55,0.45
SU_VM12,Sun,UttaraPhalguni,253,249,502,0.5,0.5
SU_VM13,Sun,Hasta,277,225,502,0.55,0.45
SU_VM14,Sun,Chitra,279,222,501,0.56,0.44
SU_VM15,Sun,Swati,290,201,491,0.59,0.41
SU_VM16,Sun,Vishakha,267,225,492,0.54,0.46
SU_VM17,Sun,Anuradha,272,166,438,0.62,0.38
SU_VM18,Sun,Jyeshtha,243,244,487,0.5,0.5
SU_VM19,Sun,Mula,269,163,432,0.62,0.38
SU_VM20,Sun,PurvaAshada,261,179,440,0.59,0.41
SU_VM21,Sun,UttaraAshada,262,200,462,0.57,0.43
SU_VM22,Sun,Shravana,273,203,476,0.57,0.43
SU_VM23,Sun,Danishtha,279,172,451,0.62,0.38
SU_VM24,Sun,Shatabhisha,265,214,479,0.55,0.45
SU_VM25,Sun,PurvaBhadrapada,279,217,496,0.56,0.44
SU_VM26,Sun,UttaraBhadrapada,254,233,487,0.52,0.48
SU_VM27,Sun,Revati,274,202,476,0.58,0.42
UR_VM01,Uranus,Aswini,523,354,877,0.6,0.4
UR_VM02,Uranus,Bharani,344,287,631,0.55,0.45
UR_VM13,Uranus,Hasta,190,152,342,0.56,0.44
UR_VM14,Uranus,Chitra,367,363,730,0.5,0.5
UR_VM15,Uranus,Swati,444,298,742,0.6,0.4
UR_VM16,Uranus,Vishakha,473,278,751,0.63,0.37
UR_VM17,Uranus,Anuradha,430,333,763,0.56,0.44
UR_VM18,Uranus,Jyeshtha,429,343,772,0.56,0.44
UR_VM19,Uranus,Mula,456,331,787,0.58,0.42
UR_VM20,Uranus,PurvaAshada,459,339,798,0.58,0.42
UR_VM21,Uranus,UttaraAshada,474,340,814,0.58,0.42
UR_VM22,Uranus,Shravana,511,367,878,0.58,0.42
UR_VM23,Uranus,Danishtha,413,413,826,0.5,0.5
UR_VM24,Uranus,Shatabhisha,456,374,830,0.55,0.45
UR_VM25,Uranus,PurvaBhadrapada,459,440,899,0.51,0.49
UR_VM26,Uranus,UttaraBhadrapada,457,373,830,0.55,0.45
UR_VM27,Uranus,Revati,473,360,833,0.57,0.43
VE_VM01,Venus,Aswini,238,182,420,0.57,0.43
VE_VM02,Venus,Bharani,226,190,416,0.54,0.46
VE_VM03,Venus,Krittica,241,167,408,0.59,0.41
VE_VM04,Venus,Rohini,344,238,582,0.59,0.41
VE_VM05,Venus,Mrigashira,386,290,676,0.57,0.43
VE_VM06,Venus,Ardra,249,209,458,0.54,0.46
VE_VM07,Venus,Punavasu,226,187,413,0.55,0.45
VE_VM08,Venus,Pushya,212,198,410,0.52,0.48
VE_VM09,Venus,Ashlesha,308,227,535,0.58,0.42
VE_VM10,Venus,Magha,363,287,650,0.56,0.44
VE_VM11,Venus,PurvaPhalguni,246,213,459,0.54,0.46
VE_VM12,Venus,UttaraPhalguni,218,197,415,0.53,0.47
VE_VM13,Venus,Hasta,228,181,409,0.56,0.44
VE_VM14,Venus,Chitra,268,184,452,0.59,0.41
VE_VM15,Venus,Swati,357,294,651,0.55,0.45
VE_VM16,Venus,Vishakha,279,214,493,0.57,0.43
VE_VM17,Venus,Anuradha,247,155,402,0.61,0.39
VE_VM18,Venus,Jyeshtha,210,187,397,0.53,0.47
VE_VM19,Venus,Mula,230,172,402,0.57,0.43
VE_VM20,Venus,PurvaAshada,275,226,501,0.55,0.45
VE_VM21,Venus,UttaraAshada,363,295,658,0.55,0.45
VE_VM22,Venus,Shravana,287,197,484,0.59,0.41
VE_VM23,Venus,Danishtha,227,180,407,0.56,0.44
VE_VM24,Venus,Shatabhisha,236,161,397,0.59,0.41
VE_VM25,Venus,PurvaBhadrapada,230,189,419,0.55,0.45
VE_VM26,Venus,UttaraBhadrapada,354,235,589,0.6,0.4
VE_VM27,Venus,Revati,310,290,600,0.52,0.48
VS_VM01,Vesta,Aswini,297,204,501,0.59,0.41
VS_VM02,Vesta,Bharani,330,281,611,0.54,0.46
VS_VM03,Vesta,Krittica,284,292,576,0.49,0.51
VS_VM04,Vesta,Rohini,331,290,621,0.53,0.47
VS_VM05,Vesta,Mrigashira,308,240,548,0.56,0.44
VS_VM06,Vesta,Ardra,274,233,507,0.54,0.46
VS_VM07,Vesta,Punavasu,358,253,611,0.59,0.41
VS_VM08,Vesta,Pushya,303,225,528,0.57,0.43
VS_VM09,Vesta,Ashlesha,253,176,429,0.59,0.41
VS_VM10,Vesta,Magha,305,208,513,0.59,0.41
VS_VM11,Vesta,PurvaPhalguni,278,233,511,0.54,0.46
VS_VM12,Vesta,UttaraPhalguni,233,193,426,0.55,0.45
VS_VM13,Vesta,Hasta,250,236,486,0.51,0.49
VS_VM14,Vesta,Chitra,266,194,460,0.58,0.42
VS_VM15,Vesta,Swati,208,141,349,0.6,0.4
VS_VM16,Vesta,Vishakha,207,150,357,0.58,0.42
VS_VM17,Vesta,Anuradha,235,145,380,0.62,0.38
VS_VM18,Vesta,Jyeshtha,263,164,427,0.62,0.38
VS_VM19,Vesta,Mula,264,182,446,0.59,0.41
VS_VM20,Vesta,PurvaAshada,206,164,370,0.56,0.44
VS_VM21,Vesta,UttaraAshada,249,223,472,0.53,0.47
