
DAILY PLANET SPEED PHASE:

          Date Speed  Planet SpeedPhase  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-11  0.37   Ceres     Direct 1675 1659  3334     0.50      0.50
 2: 2021-02-11  0.05  Chiron     Direct 1280 1194  2474     0.52      0.48
 3: 2021-02-11  0.24    Juno     Direct 1708 1653  3361     0.51      0.49
 4: 2021-02-11  0.24 Jupiter     Direct 1479 1401  2880     0.51      0.49
 5: 2021-02-11  0.55    Mars     Direct 1988 1948  3936     0.51      0.49
 6: 2021-02-11 -1.14 Mercury Retrograde  422  435   857     0.49      0.51
 7: 2021-02-11 13.36    Moon     Direct 2246 2198  4444     0.51      0.49
 8: 2021-02-11  0.03 Neptune     Direct 1186 1128  2314     0.51      0.49
 9: 2021-02-11  1.00   NNode     Direct 2246 2198  4444     0.51      0.49
10: 2021-02-11  0.34  Pallas     Direct 1676 1666  3342     0.50      0.50
11: 2021-02-11  0.03  Pholus     Direct 1158 1154  2312     0.50      0.50
12: 2021-02-11  0.03   Pluto     Direct 1167 1123  2290     0.51      0.49
13: 2021-02-11  0.12  Saturn     Direct 1315 1295  2610     0.50      0.50
14: 2021-02-11  1.00   SNode     Direct 2246 2198  4444     0.51      0.49
15: 2021-02-11  1.01     Sun     Direct 2246 2198  4444     0.51      0.49
16: 2021-02-11  0.02  Uranus     Direct 1257 1209  2466     0.51      0.49
17: 2021-02-11  1.25   Venus     Direct 2028 1995  4023     0.50      0.50
18: 2021-02-11 -0.17   Vesta Retrograde  369  412   781     0.47      0.53

DAILY PLANET ZODIAC SIGN POSITION:

    pID       Date  Planet     ZodSign  Buy Sell DaysN BuyDays% SellDays%
 1:  CE 2021-02-11   Ceres      Pisces  253  227   480     0.53      0.47
 2:  CH 2021-02-11  Chiron       Aries  296  311   607     0.49      0.51
 3:  JN 2021-02-11    Juno Sagittarius  243  267   510     0.48      0.52
 4:  JU 2021-02-11 Jupiter    Aquarius  166  138   304     0.55      0.45
 5:  MA 2021-02-11    Mars      Taurus  217  195   412     0.53      0.47
 6:  ME 2021-02-11 Mercury    Aquarius  180  191   371     0.49      0.51
 7:  MO 2021-02-11    Moon    Aquarius  176  190   366     0.48      0.52
 8:  NE 2021-02-11 Neptune      Pisces 1195 1217  2412     0.50      0.50
 9:  NN 2021-02-11   NNode      Gemini  100   75   175     0.57      0.43
10:  PA 2021-02-11  Pallas    Aquarius  251  235   486     0.52      0.48
11:  PH 2021-02-11  Pholus   Capricorn  299  306   605     0.49      0.51
12:  PL 2021-02-11   Pluto   Capricorn 1629 1624  3253     0.50      0.50
13:  SA 2021-02-11  Saturn    Aquarius   56   52   108     0.52      0.48
14:  SN 2021-02-11   SNode Sagittarius  100   75   175     0.57      0.43
15:  SU 2021-02-11     Sun    Aquarius  199  171   370     0.54      0.46
16:  UR 2021-02-11  Uranus      Taurus  300  305   605     0.50      0.50
17:  VE 2021-02-11   Venus    Aquarius  156  165   321     0.49      0.51
18:  VS 2021-02-11   Vesta       Virgo  170  156   326     0.52      0.48

DAILY PLANETS ASPECTS:

          Date meanOrb minOrb maxOrb startHour endHour exactHour effHours PlanetX PlanetY       Aspect  Buy Sell DaysN BuyDays% SellDays%
 1: 2021-02-11    1.10   0.28   1.92         0       3         0        4    Moon Jupiter  Conjunction   85   76   161     0.53      0.47
 2: 2021-02-11    0.77   0.11   1.58         0       4         1        5    Moon   Vesta   BiQuintile  150  168   318     0.47      0.53
 3: 2021-02-11    0.90   0.23   1.88         0       5         2        6    Moon Neptune SemiQuintile  170  156   326     0.52      0.48
 4: 2021-02-11    0.96   0.18   1.81         3       9         6        7    Moon    Juno      Sextile  165  151   316     0.52      0.48
 5: 2021-02-11    0.90   0.23   1.58         5      10         7        6    Moon Mercury  Conjunction   87   69   156     0.56      0.44
 6: 2021-02-11    0.96   0.07   1.74         4      10         7        7    Moon   NNode        Trine  161  167   328     0.49      0.51
 7: 2021-02-11    0.96   0.07   1.74         4      10         7        7    Moon   SNode      Sextile  161  167   328     0.49      0.51
 8: 2021-02-11    0.92   0.05   1.63         7      13        10        7    Moon    Mars       Square  177  141   318     0.56      0.44
 9: 2021-02-11    0.27   0.02   0.55         0      23        11       24 Mercury   NNode        Trine  176  158   334     0.53      0.47
10: 2021-02-11    0.27   0.02   0.55         0      23        11       24 Mercury   SNode      Sextile  176  158   334     0.53      0.47
11: 2021-02-11    1.10   0.25   1.96         9      16        12        8    Moon Neptune  SemiSextile  163  165   328     0.50      0.50
12: 2021-02-11    0.97   0.07   1.75         9      15        12        7    Moon   Vesta     Quincunx  162  161   323     0.50      0.50
13: 2021-02-11    0.94   0.11   1.72        11      17        14        7    Moon   Ceres SemiQuintile  167  152   319     0.52      0.48
14: 2021-02-11    0.97   0.17   1.83        11      17        14        7    Moon  Pholus   SemiSquare  162  163   325     0.50      0.50
15: 2021-02-11    0.28   0.00   0.64         0      23        15       24   Venus Jupiter  Conjunction   29   31    60     0.48      0.52
16: 2021-02-11    1.10   0.21   1.99        12      19        16        8    Moon  Chiron   SemiSquare  156  173   329     0.47      0.53
17: 2021-02-11    1.07   0.21   1.95        13      20        17        8    Moon  Pallas  Conjunction   87   77   164     0.53      0.47
18: 2021-02-11    1.01   0.05   1.98        16      23        19        8    Moon     Sun  Conjunction   82   76   158     0.52      0.48
19: 2021-02-11    0.88   0.20   1.84        19      23        22        5    Moon  Uranus     Quintile  150  174   324     0.46      0.54
20: 2021-02-11    0.69   0.05   1.35         0      23        23       24 Mercury    Juno      Sextile   47   60   107     0.44      0.56
21: 2021-02-11    0.95   0.13   1.77        20      23        23        4    Moon   Pluto  SemiSextile  178  158   336     0.53      0.47
22: 2021-02-11    0.00   0.00   0.00         0      23        23       24   NNode   SNode   Opposition 2246 2198  4444     0.51      0.49
23: 2021-02-11    0.78   0.62   0.95         0      23        NA       24   Ceres   Pluto      Sextile   57   52   109     0.52      0.48
24: 2021-02-11    0.70   0.69   0.71         0      23        NA       24  Chiron  Uranus  SemiSextile 1341 1352  2693     0.50      0.50
25: 2021-02-11    0.74   0.60   0.88         0      23        NA       24    Juno   NNode   Opposition   12   11    23     0.52      0.48
26: 2021-02-11    0.74   0.60   0.88         0      23        NA       24    Juno   SNode  Conjunction   12   11    23     0.52      0.48
27: 2021-02-11    1.07   0.98   1.17         0      23        NA       24 Jupiter Neptune SemiQuintile   64   71   135     0.47      0.53
