PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MEVE_a45,1,609,0,0.016,-0.001,0,0.012,-0.074,0.124,0.198,1.149,8.083,0.001
NEPL_a60,1,1586,0,0.015,-0.001,0,0.011,-0.127,0.065,0.192,-0.415,7.801,0
SUJU_a120,1,262,0,0.015,0,0,0.012,-0.053,0.069,0.123,0.488,3.454,0.001
SUSA_a103,1,287,0.001,0.014,0.001,0.001,0.012,-0.047,0.051,0.098,-0.132,1.138,0.001
SUUR_a45,1,288,0,0.018,0.001,0.001,0.012,-0.098,0.074,0.172,-0.508,5.478,0.001
VEMA_a150,1,110,0.002,0.013,0.002,0.001,0.012,-0.028,0.044,0.072,0.411,0.326,0.001
VESA_a135,1,287,0.002,0.015,0.001,0.002,0.013,-0.042,0.06,0.101,0.398,0.976,0.001
VESU_a30,1,820,0,0.017,0,0,0.012,-0.084,0.102,0.186,0.193,4.154,0.001
MOPL_a103,1,961,0.002,0.017,0.001,0.002,0.012,-0.078,0.113,0.191,0.607,5.206,0.001
MOUR_a135,1,958,0,0.016,0.001,0,0.013,-0.127,0.067,0.194,-0.862,6.986,0.001
MOJU_a60,1,962,0,0.015,-0.001,0,0.012,-0.063,0.076,0.14,0.045,2.342,0
MOSU_a180,1,439,0.001,0.016,0.001,0.001,0.013,-0.098,0.089,0.187,0.221,6.689,0.001
MOVE_a150,1,912,0,0.016,0,0,0.012,-0.114,0.091,0.205,-0.236,8.384,0.001
MOMA_a60,1,930,0.001,0.015,0.001,0.001,0.012,-0.089,0.062,0.151,-0.686,4.59,0.001
MONE_a150,1,948,0.001,0.016,0,0,0.012,-0.079,0.11,0.189,0.475,3.921,0.001
MOPL_a90,1,962,0.002,0.017,0.001,0.001,0.013,-0.102,0.124,0.226,0.53,6.405,0.001
MOUR_a120,1,960,0.001,0.016,0,0,0.013,-0.076,0.11,0.186,0.591,4.426,0.001
MOJU_a45,1,984,0,0.016,0,0,0.013,-0.12,0.074,0.194,-0.405,5.261,0.001
MOSA_a60,1,948,0.001,0.017,0.001,0.001,0.013,-0.102,0.11,0.211,0.323,6.218,0.001
SUMA_a120,1,170,0,0.013,0,0,0.011,-0.041,0.044,0.085,-0.084,1.345,0.001
