PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
MENE_a90,85,96,181,0.47,0.53
MEPL_a0,51,41,92,0.55,0.45
MEPL_a103,64,92,156,0.41,0.59
MEPL_a120,75,72,147,0.51,0.49
MEPL_a135,53,52,105,0.5,0.5
MEPL_a150,77,76,153,0.5,0.5
MEPL_a180,15,29,44,0.34,0.66
MEPL_a30,77,80,157,0.49,0.51
MEPL_a45,79,83,162,0.49,0.51
MEPL_a60,75,79,154,0.49,0.51
MEPL_a90,79,64,143,0.55,0.45
MESA_a0,48,32,80,0.6,0.4
MESA_a103,89,74,163,0.55,0.45
MESA_a120,75,66,141,0.53,0.47
MESA_a135,79,92,171,0.46,0.54
MESA_a150,62,63,125,0.5,0.5
MESA_a180,32,26,58,0.55,0.45
MESA_a30,90,67,157,0.57,0.43
MESA_a45,92,78,170,0.54,0.46
MESA_a60,70,77,147,0.48,0.52
MESA_a90,71,80,151,0.47,0.53
MESU_a0,206,186,392,0.53,0.47
MEUR_a0,41,36,77,0.53,0.47
MEUR_a103,72,74,146,0.49,0.51
MEUR_a120,78,72,150,0.52,0.48
MEUR_a135,81,63,144,0.56,0.44
MEUR_a150,76,75,151,0.5,0.5
MEUR_a180,29,41,70,0.41,0.59
MEUR_a30,88,84,172,0.51,0.49
MEUR_a45,96,67,163,0.59,0.41
MEUR_a60,84,84,168,0.5,0.5
MEUR_a90,84,64,148,0.57,0.43
MEVE_a0,113,118,231,0.49,0.51
MEVE_a30,264,256,520,0.51,0.49
MEVE_a45,168,172,340,0.49,0.51
MEVE_a60,168,144,312,0.54,0.46
MOJU_a0,131,106,237,0.55,0.45
MOJU_a103,245,227,472,0.52,0.48
MOJU_a120,245,223,468,0.52,0.48
MOJU_a135,221,232,453,0.49,0.51
MOJU_a150,252,209,461,0.55,0.45
MOJU_a180,107,113,220,0.49,0.51
MOJU_a30,247,221,468,0.53,0.47
MOJU_a45,250,221,471,0.53,0.47
MOJU_a60,210,232,442,0.48,0.52
MOJU_a90,225,239,464,0.48,0.52
MOMA_a0,137,91,228,0.6,0.4
MOMA_a103,214,237,451,0.47,0.53
MOMA_a120,247,199,446,0.55,0.45
MOMA_a135,218,242,460,0.47,0.53
MOMA_a150,227,221,448,0.51,0.49
MOMA_a180,121,109,230,0.53,0.47
MOMA_a30,231,224,455,0.51,0.49
MOMA_a45,217,227,444,0.49,0.51
MOMA_a60,230,222,452,0.51,0.49
MOMA_a90,217,240,457,0.47,0.53
MOME_a0,121,99,220,0.55,0.45
MOME_a103,218,208,426,0.51,0.49
MOME_a120,225,240,465,0.48,0.52
MOME_a135,213,226,439,0.49,0.51
MOME_a150,209,223,432,0.48,0.52
MOME_a180,119,98,217,0.55,0.45
MOME_a30,227,223,450,0.5,0.5
MOME_a45,230,212,442,0.52,0.48
MOME_a60,226,213,439,0.51,0.49
MOME_a90,208,230,438,0.47,0.53
MONE_a0,119,110,229,0.52,0.48
MONE_a103,222,246,468,0.47,0.53
MONE_a120,229,230,459,0.5,0.5
MONE_a135,226,240,466,0.48,0.52
MONE_a150,234,225,459,0.51,0.49
MONE_a180,124,110,234,0.53,0.47
MONE_a30,244,225,469,0.52,0.48
MONE_a45,227,235,462,0.49,0.51
MONE_a60,246,217,463,0.53,0.47
MONE_a90,245,217,462,0.53,0.47
MOPL_a0,121,113,234,0.52,0.48
MOPL_a103,228,236,464,0.49,0.51
MOPL_a120,238,228,466,0.51,0.49
MOPL_a135,250,219,469,0.53,0.47
MOPL_a150,227,237,464,0.49,0.51
MOPL_a180,105,123,228,0.46,0.54
MOPL_a30,244,228,472,0.52,0.48
MOPL_a45,232,235,467,0.5,0.5
MOPL_a60,236,235,471,0.5,0.5
MOPL_a90,234,241,475,0.49,0.51
MOSA_a0,120,111,231,0.52,0.48
MOSA_a103,241,224,465,0.52,0.48
MOSA_a120,222,234,456,0.49,0.51
MOSA_a135,241,228,469,0.51,0.49
MOSA_a150,246,211,457,0.54,0.46
MOSA_a180,101,129,230,0.44,0.56
MOSA_a30,237,228,465,0.51,0.49
MOSA_a45,236,232,468,0.5,0.5
MOSA_a60,249,223,472,0.53,0.47
MOSA_a90,240,227,467,0.51,0.49
MOSU_a0,118,104,222,0.53,0.47
MOSU_a103,234,210,444,0.53,0.47
MOSU_a120,216,220,436,0.5,0.5
MOSU_a135,212,230,442,0.48,0.52
MOSU_a150,229,206,435,0.53,0.47
MOSU_a180,118,103,221,0.53,0.47
MOSU_a30,232,207,439,0.53,0.47
MOSU_a45,209,221,430,0.49,0.51
MOSU_a60,232,213,445,0.52,0.48
MOSU_a90,224,221,445,0.5,0.5
MOUR_a0,114,119,233,0.49,0.51
MOUR_a103,252,217,469,0.54,0.46
MOUR_a120,231,229,460,0.5,0.5
MOUR_a135,235,232,467,0.5,0.5
MOUR_a150,229,236,465,0.49,0.51
MOUR_a180,118,114,232,0.51,0.49
MOUR_a30,227,236,463,0.49,0.51
MOUR_a45,245,231,476,0.51,0.49
MOUR_a60,236,229,465,0.51,0.49
MOUR_a90,234,234,468,0.5,0.5
MOVE_a0,122,94,216,0.56,0.44
MOVE_a103,229,215,444,0.52,0.48
MOVE_a120,207,225,432,0.48,0.52
MOVE_a135,256,194,450,0.57,0.43
MOVE_a150,212,224,436,0.49,0.51
MOVE_a180,100,113,213,0.47,0.53
MOVE_a30,234,209,443,0.53,0.47
MOVE_a45,220,205,425,0.52,0.48
MOVE_a60,222,218,440,0.5,0.5
MOVE_a90,227,216,443,0.51,0.49
SANE_a103,116,115,231,0.5,0.5
SANE_a120,134,125,259,0.52,0.48
SANE_a135,72,75,147,0.49,0.51
SANE_a150,93,136,229,0.41,0.59
SANE_a180,42,32,74,0.57,0.43
SANE_a45,10,9,19,0.53,0.47
SANE_a60,71,50,121,0.59,0.41
SANE_a90,103,110,213,0.48,0.52
SAPL_a0,16,18,34,0.47,0.53
SAPL_a103,44,41,85,0.52,0.48
SAPL_a120,81,74,155,0.52,0.48
SAPL_a135,88,76,164,0.54,0.46
SAPL_a150,113,87,200,0.56,0.44
SAPL_a180,41,53,94,0.44,0.56
SAPL_a30,44,54,98,0.45,0.55
SAPL_a45,71,53,124,0.57,0.43
SAPL_a60,68,57,125,0.54,0.46
SAPL_a90,60,57,117,0.51,0.49
SAUR_a103,175,192,367,0.48,0.52
SAUR_a120,105,108,213,0.49,0.51
SAUR_a135,137,121,258,0.53,0.47
SAUR_a150,131,102,233,0.56,0.44
SAUR_a180,69,70,139,0.5,0.5
SAUR_a60,58,33,91,0.64,0.36
SAUR_a90,38,45,83,0.46,0.54
SUJU_a0,52,31,83,0.63,0.37
SUJU_a103,76,69,145,0.52,0.48
SUJU_a120,78,56,134,0.58,0.42
SUJU_a135,80,52,132,0.61,0.39
SUJU_a150,71,55,126,0.56,0.44
SUJU_a180,28,32,60,0.47,0.53
SUJU_a30,82,99,181,0.45,0.55
SUJU_a45,80,81,161,0.5,0.5
SUJU_a60,83,83,166,0.5,0.5
SUJU_a90,66,83,149,0.44,0.56
SUMA_a0,59,57,116,0.51,0.49
SUMA_a103,61,66,127,0.48,0.52
SUMA_a120,39,53,92,0.42,0.58
SUMA_a135,29,48,77,0.38,0.62
SUMA_a150,36,29,65,0.55,0.45
SUMA_a180,10,17,27,0.37,0.63
SUMA_a30,107,111,218,0.49,0.51
SUMA_a45,113,93,206,0.55,0.45
SUMA_a60,94,102,196,0.48,0.52
SUMA_a90,83,71,154,0.54,0.46
SUNE_a0,37,37,74,0.5,0.5
SUNE_a103,81,72,153,0.53,0.47
SUNE_a120,88,63,151,0.58,0.42
SUNE_a135,66,76,142,0.46,0.54
SUNE_a150,81,78,159,0.51,0.49
SUNE_a180,25,41,66,0.38,0.62
SUNE_a30,83,69,152,0.55,0.45
SUNE_a45,81,68,149,0.54,0.46
SUNE_a60,84,77,161,0.52,0.48
SUNE_a90,68,87,155,0.44,0.56
SUPL_a0,35,40,75,0.47,0.53
SUPL_a103,71,84,155,0.46,0.54
SUPL_a120,69,81,150,0.46,0.54
SUPL_a135,75,71,146,0.51,0.49
SUPL_a150,83,66,149,0.56,0.44
SUPL_a180,43,26,69,0.62,0.38
SUPL_a30,68,79,147,0.46,0.54
SUPL_a45,76,68,144,0.53,0.47
SUPL_a60,75,79,154,0.49,0.51
SUPL_a90,77,74,151,0.51,0.49
SUSA_a0,50,36,86,0.58,0.42
SUSA_a103,77,72,149,0.52,0.48
SUSA_a120,56,86,142,0.39,0.61
SUSA_a135,68,62,130,0.52,0.48
SUSA_a150,48,73,121,0.4,0.6
SUSA_a180,29,33,62,0.47,0.53
SUSA_a30,84,85,169,0.5,0.5
SUSA_a45,83,69,152,0.55,0.45
SUSA_a60,91,72,163,0.56,0.44
SUSA_a90,78,67,145,0.54,0.46
SUUR_a0,36,44,80,0.45,0.55
SUUR_a103,73,74,147,0.5,0.5
SUUR_a120,76,72,148,0.51,0.49
SUUR_a135,73,73,146,0.5,0.5
SUUR_a150,82,57,139,0.59,0.41
SUUR_a180,34,35,69,0.49,0.51
SUUR_a30,74,81,155,0.48,0.52
SUUR_a45,83,70,153,0.54,0.46
SUUR_a60,73,81,154,0.47,0.53
SUUR_a90,81,68,149,0.54,0.46
URNE_a30,286,309,595,0.48,0.52
URNE_a45,293,287,580,0.51,0.49
URPL_a103,158,170,328,0.48,0.52
URPL_a60,142,109,251,0.57,0.43
URPL_a90,259,279,538,0.48,0.52
VEJU_a0,45,41,86,0.52,0.48
VEJU_a103,67,80,147,0.46,0.54
VEJU_a120,65,79,144,0.45,0.55
VEJU_a135,71,75,146,0.49,0.51
VEJU_a150,57,50,107,0.53,0.47
VEJU_a180,41,23,64,0.64,0.36
VEJU_a30,79,90,169,0.47,0.53
VEJU_a45,71,78,149,0.48,0.52
VEJU_a60,97,82,179,0.54,0.46
VEJU_a90,78,84,162,0.48,0.52
VEMA_a0,67,70,137,0.49,0.51
VEMA_a103,77,96,173,0.45,0.55
VEMA_a120,67,52,119,0.56,0.44
VEMA_a135,33,35,68,0.49,0.51
VEMA_a150,35,25,60,0.58,0.42
VEMA_a180,14,15,29,0.48,0.52
VEMA_a30,97,87,184,0.53,0.47
VEMA_a45,110,90,200,0.55,0.45
VEMA_a60,114,99,213,0.54,0.46
VEMA_a90,77,81,158,0.49,0.51
VENE_a0,43,34,77,0.56,0.44
VENE_a103,72,84,156,0.46,0.54
VENE_a120,69,72,141,0.49,0.51
VENE_a135,75,68,143,0.52,0.48
VENE_a150,70,77,147,0.48,0.52
VENE_a180,36,38,74,0.49,0.51
VENE_a30,86,75,161,0.53,0.47
VENE_a45,74,71,145,0.51,0.49
VENE_a60,81,59,140,0.58,0.42
VENE_a90,71,91,162,0.44,0.56
VEPL_a0,49,24,73,0.67,0.33
VEPL_a103,72,79,151,0.48,0.52
VEPL_a120,82,67,149,0.55,0.45
VEPL_a135,84,77,161,0.52,0.48
VEPL_a150,74,76,150,0.49,0.51
VEPL_a180,49,28,77,0.64,0.36
VEPL_a30,81,77,158,0.51,0.49
VEPL_a45,82,86,168,0.49,0.51
VEPL_a60,80,60,140,0.57,0.43
VEPL_a90,77,66,143,0.54,0.46
VESA_a0,41,31,72,0.57,0.43
VESA_a103,87,95,182,0.48,0.52
VESA_a120,73,62,135,0.54,0.46
VESA_a135,82,84,166,0.49,0.51
VESA_a150,62,54,116,0.53,0.47
VESA_a180,32,28,60,0.53,0.47
VESA_a30,78,78,156,0.5,0.5
VESA_a45,70,67,137,0.51,0.49
VESA_a60,78,75,153,0.51,0.49
VESA_a90,87,70,157,0.55,0.45
VESU_a0,93,106,199,0.47,0.53
VESU_a30,232,249,481,0.48,0.52
VESU_a45,697,622,1319,0.53,0.47
VEUR_a0,40,30,70,0.57,0.43
VEUR_a103,79,75,154,0.51,0.49
VEUR_a120,69,73,142,0.49,0.51
VEUR_a135,48,66,114,0.42,0.58
VEUR_a150,93,71,164,0.57,0.43
VEUR_a180,32,31,63,0.51,0.49
VEUR_a30,73,64,137,0.53,0.47
VEUR_a45,90,77,167,0.54,0.46
VEUR_a60,80,71,151,0.53,0.47
VEUR_a90,70,57,127,0.55,0.45
