PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MEJU_a103,1,87,0,0.004,0,0,0.004,-0.01,0.02,0.031,1.027,4.441,0
MOPL_a120,1,334,0,0.011,0,0,0.004,-0.133,0.123,0.256,-1.264,111.62,0.001
SANE_a150,1,191,0,0.017,0,0,0.006,-0.133,0.17,0.304,2.564,65.284,0.001
SUMA_a103,1,85,0,0.004,0,0,0.004,-0.008,0.015,0.023,0.497,0.916,0
SUNE_a60,1,112,0.001,0.005,0.001,0,0.003,-0.015,0.018,0.033,0.458,1.773,0
SUSA_a150,1,88,0,0.004,0,0,0.004,-0.01,0.009,0.019,-0.119,0.05,0
MOVE_a103,1,310,0,0.004,0,0,0.004,-0.017,0.02,0.038,0.057,2.365,0
MOMA_a30,1,330,0,0.005,0,0,0.004,-0.018,0.02,0.038,0.177,1.778,0
VENE_a30,1,124,-0.001,0.008,-0.001,-0.001,0.003,-0.067,0.013,0.079,-5.25,44.285,0.001
JUPL_a90,1,166,0.001,0.005,0.001,0.001,0.004,-0.02,0.02,0.04,-0.123,2.704,0
MOSU_a135,1,312,0,0.009,0,0,0.004,-0.133,0.018,0.151,-11.251,168.838,0
MOUR_a60,1,328,0,0.005,0,0,0.004,-0.015,0.058,0.074,3.668,39.974,0
MOJU_a135,1,360,0,0.004,0,0,0.004,-0.012,0.016,0.029,0.447,0.952,0
MOME_a120,1,332,0,0.012,0,0,0.004,-0.09,0.17,0.26,8.13,148.192,0.001
VESA_a180,1,40,0,0.004,0.001,0,0.003,-0.007,0.011,0.018,0.278,0.439,0.001
MOPL_a135,1,331,0,0.005,0,0,0.004,-0.02,0.027,0.046,0.267,3.646,0
MOMA_a45,1,321,0,0.005,0,0,0.004,-0.027,0.02,0.047,-0.426,4.094,0
MONE_a90,1,328,0,0.005,0,0,0.004,-0.018,0.016,0.034,-0.337,0.995,0
MOVE_a120,1,304,0,0.005,0,0,0.004,-0.015,0.021,0.035,0.265,2.175,0
MOSA_a60,1,335,0,0.005,0,0,0.005,-0.036,0.019,0.055,-1.276,7.685,0
MANE_a45,1,120,0,0.005,0,0,0.005,-0.019,0.013,0.032,-0.234,0.694,0
