PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MOME_a150,1,714,0,0.011,0,0,0.008,-0.059,0.059,0.117,0.177,4.205,0
NEPL_a60,1,1570,0.001,0.007,0.001,0.001,0.006,-0.044,0.046,0.09,-0.144,4.17,0
SUMA_a120,1,144,0.001,0.011,0.001,0,0.009,-0.043,0.036,0.079,0.003,1.947,0.001
VEMA_a150,1,93,0,0.008,-0.001,0,0.009,-0.025,0.024,0.049,-0.108,0.323,0.001
MONE_a135,1,753,0.001,0.01,0.001,0,0.008,-0.046,0.047,0.093,0.096,3.033,0
MOJU_a30,1,772,0,0.01,0.001,0,0.008,-0.04,0.051,0.091,0.094,1.774,0
MOUR_a103,1,742,0.001,0.011,0.001,0.001,0.008,-0.046,0.043,0.089,-0.079,1.705,0
MOSA_a45,1,733,0,0.011,0.001,0,0.008,-0.049,0.059,0.108,-0.083,2.77,0
MOSU_a150,1,698,0,0.011,0,0,0.009,-0.034,0.056,0.091,0.406,2.555,0
JUNE_a103,1,261,0.001,0.01,0.001,0.001,0.008,-0.026,0.056,0.082,0.529,3.218,0.001
MOJU_a0,1,359,-0.001,0.012,0,0,0.01,-0.067,0.046,0.113,-0.705,3.389,0.001
MONE_a103,1,749,0.001,0.011,0,0.001,0.008,-0.038,0.086,0.124,0.943,6.472,0
MEUR_a45,1,258,-0.001,0.012,0,0,0.009,-0.067,0.037,0.104,-1.162,4.814,0.001
VENE_a60,1,230,0.001,0.011,0.001,0.001,0.009,-0.028,0.054,0.082,0.611,3.809,0.001
MOMA_a0,1,364,0.001,0.012,0,0,0.008,-0.032,0.093,0.125,2.387,17.46,0.001
MEJU_a120,1,200,0.001,0.009,0.001,0.001,0.006,-0.03,0.031,0.06,-0.083,1.236,0.001
MESA_a103,1,250,0.001,0.012,0.001,0.001,0.009,-0.04,0.038,0.078,0.068,1.34,0.001
MOSU_a120,1,708,0,0.011,0.001,0.001,0.008,-0.091,0.043,0.134,-1.126,7.918,0
MOVE_a150,1,709,0,0.011,0,0,0.008,-0.049,0.059,0.108,-0.32,3.533,0
MONE_a90,1,742,0,0.012,0,0,0.009,-0.149,0.084,0.233,-2.114,31.575,0
MOPL_a30,1,757,0.001,0.012,0.001,0.001,0.009,-0.058,0.093,0.151,0.962,10.344,0
VEPL_a120,1,239,0.001,0.011,0.001,0.001,0.008,-0.043,0.03,0.073,-0.589,2.081,0.001
MOUR_a60,1,756,0.001,0.01,0.001,0.001,0.008,-0.055,0.051,0.106,-0.063,3.392,0
MOME_a103,1,679,0,0.012,0,0,0.008,-0.091,0.035,0.126,-1.184,7.634,0
MOSA_a0,1,372,0.001,0.011,0.001,0.001,0.008,-0.044,0.036,0.08,-0.397,2.068,0.001
MOSU_a103,1,707,0,0.011,0.001,0,0.008,-0.058,0.041,0.099,-0.369,3.26,0
MOVE_a135,1,717,0,0.011,0,0,0.008,-0.048,0.042,0.09,-0.011,2.225,0
MOUR_a45,1,764,0,0.011,0.001,0.001,0.008,-0.051,0.059,0.11,-0.232,4.149,0
MOME_a90,1,713,0.001,0.011,0,0,0.008,-0.046,0.051,0.097,0.071,3.4,0
MOMA_a30,1,723,0,0.011,0.001,0,0.008,-0.073,0.059,0.131,-0.347,5.453,0
VEUR_a90,1,221,0.001,0.01,0.001,0.001,0.008,-0.033,0.032,0.065,-0.188,1.331,0.001
MOSU_a90,1,710,0,0.011,0,0,0.008,-0.048,0.047,0.095,0.032,2.733,0
SUNE_a30,1,240,0.001,0.011,0.001,0.001,0.007,-0.044,0.038,0.082,-0.146,2.611,0.001
MONE_a60,1,748,0,0.011,0.001,0,0.008,-0.059,0.051,0.11,-0.321,3.325,0
MOPL_a0,1,383,0,0.011,0.001,0,0.008,-0.067,0.046,0.113,-0.72,5.015,0.001
MOVE_a120,1,700,0,0.012,0,0,0.009,-0.059,0.051,0.11,0.036,2.898,0
MOJU_a45,1,776,0.001,0.01,0.001,0,0.008,-0.054,0.041,0.095,-0.007,2.393,0
MOUR_a30,1,739,0,0.011,0,0,0.008,-0.066,0.054,0.12,-0.108,3.685,0
MEMA_a120,1,132,0.001,0.011,0.002,0.002,0.007,-0.036,0.039,0.075,0.017,2.281,0.001
MOSA_a30,1,759,-0.001,0.011,0,0,0.008,-0.073,0.041,0.114,-0.807,3.956,0
SUPL_a90,1,244,-0.001,0.011,-0.001,-0.001,0.008,-0.036,0.041,0.077,-0.076,1.292,0.001
MOMA_a45,1,738,0,0.01,0,0,0.008,-0.059,0.051,0.11,-0.328,2.843,0
MONE_a45,1,755,0.001,0.01,0.001,0.001,0.008,-0.067,0.036,0.103,-0.514,3.464,0
MOME_a45,1,720,0,0.012,0,0,0.008,-0.149,0.077,0.226,-2.659,34.963,0
SUJU_a135,1,211,-0.001,0.011,-0.001,-0.001,0.01,-0.04,0.031,0.071,-0.249,0.544,0.001
SUUR_a60,1,239,0,0.011,0.001,0,0.008,-0.067,0.031,0.098,-1.311,6.402,0.001
VESA_a150,1,204,0.001,0.01,0.001,0.001,0.008,-0.036,0.041,0.077,0.182,2.481,0.001
MOPL_a45,1,737,0,0.012,0,0,0.008,-0.149,0.086,0.235,-1.957,32.167,0
MOSU_a45,1,702,0,0.01,0.001,0.001,0.008,-0.043,0.051,0.094,-0.007,1.877,0
MOJU_a90,1,714,0,0.011,0,0,0.009,-0.073,0.038,0.11,-0.325,3.915,0
MOMA_a90,1,727,0,0.011,0,0,0.008,-0.058,0.051,0.109,-0.223,3.067,0
MENE_a30,1,249,0.001,0.01,0.001,0.001,0.008,-0.028,0.041,0.068,0.19,1.026,0.001
MEPL_a90,1,249,0.001,0.01,0.001,0.001,0.007,-0.046,0.038,0.084,-0.242,3.499,0.001
MOVE_a60,1,718,0,0.011,0,0.001,0.008,-0.047,0.045,0.092,-0.253,1.933,0
SUSA_a120,1,226,0,0.01,0,0,0.008,-0.036,0.037,0.072,-0.021,1.907,0.001
MOJU_a120,1,761,0,0.01,0,0,0.008,-0.055,0.045,0.1,-0.362,3.355,0
MOSA_a103,1,747,0,0.01,0,0,0.008,-0.047,0.047,0.094,-0.219,2.13,0
MEJU_a135,1,209,0,0.01,0,0,0.008,-0.032,0.046,0.078,0.214,2.067,0.001
MEUR_a60,1,257,0,0.011,0.001,0,0.009,-0.043,0.054,0.097,0.083,3.232,0.001
MOMA_a120,1,724,0,0.011,0,0,0.008,-0.046,0.043,0.089,-0.12,2.178,0
MOVE_a45,1,706,0.001,0.012,0.001,0.001,0.008,-0.149,0.054,0.203,-2.808,35.673,0
MONE_a30,1,746,0,0.011,0.001,0.001,0.008,-0.058,0.077,0.135,0.227,5.887,0
MOPL_a90,1,756,0,0.01,0.001,0,0.008,-0.044,0.056,0.1,0.152,2.993,0
