PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MANE_a120,1,188,0,0.009,0,0,0.007,-0.035,0.037,0.073,0.275,3.964,0.001
MAUR_a135,1,228,-0.002,0.009,-0.001,-0.001,0.006,-0.059,0.023,0.083,-1.547,8.438,0.001
MAPL_a180,1,101,-0.001,0.008,0,0,0.005,-0.027,0.03,0.057,-0.034,2.678,0.001
MAJU_a90,1,222,0,0.007,0,0,0.006,-0.026,0.021,0.047,-0.164,1.008,0
SUMA_a30,1,323,0,0.007,0.001,0.001,0.006,-0.035,0.031,0.066,-0.351,2.446,0
MANE_a135,1,251,0.001,0.007,0.001,0.001,0.006,-0.03,0.027,0.057,-0.001,1.542,0
MAUR_a150,1,269,0,0.009,0,0,0.007,-0.035,0.037,0.072,0.23,2.328,0.001
MAJU_a103,1,178,-0.001,0.008,-0.001,0,0.007,-0.026,0.026,0.051,-0.097,0.629,0.001
MASA_a180,1,120,0.001,0.007,0.001,0.001,0.005,-0.026,0.036,0.062,0.52,4.651,0.001
JUPL_a103,1,284,0.001,0.008,0.001,0.001,0.007,-0.03,0.036,0.065,-0.024,1.91,0
MANE_a150,1,238,0,0.009,0,0,0.006,-0.043,0.059,0.101,0.307,8.079,0.001
JUUR_a60,1,255,0,0.009,0.001,0,0.006,-0.044,0.029,0.074,-0.785,3.799,0.001
JUNE_a45,1,184,-0.001,0.007,0,0,0.006,-0.031,0.022,0.053,-0.642,2.129,0.001
MAJU_a120,1,195,0,0.007,0,0,0.006,-0.024,0.023,0.046,-0.035,1.001,0
MAUR_a180,1,114,0.001,0.007,0.001,0.001,0.006,-0.03,0.025,0.055,-0.346,2.956,0.001
MAJU_a135,1,176,0.001,0.007,0,0,0.006,-0.018,0.025,0.043,0.414,1.116,0.001
MANE_a180,1,118,0.001,0.009,0,0.001,0.007,-0.02,0.036,0.057,0.785,1.912,0.001
MEMA_a0,1,185,0,0.01,0,0.001,0.007,-0.04,0.037,0.077,-0.455,3.558,0.001
MAJU_a150,1,205,0.002,0.008,0.002,0.001,0.005,-0.03,0.036,0.066,0.445,4.81,0.001
SUMA_a0,1,176,0.001,0.008,0,0,0.006,-0.023,0.036,0.059,0.5,2.844,0.001
MAJU_a180,1,155,0.001,0.008,0,0.001,0.006,-0.032,0.04,0.072,0.924,5.185,0.001
SANE_a30,1,256,0,0.007,0,0,0.007,-0.024,0.019,0.043,-0.274,0.241,0
SAPL_a30,1,270,0,0.007,0.001,0.001,0.006,-0.022,0.026,0.049,-0.305,0.752,0
JUNE_a60,1,198,0,0.008,0,0,0.007,-0.035,0.022,0.057,-0.439,1.184,0.001
