PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
MAJU_a180,25,10,35,0.71,0.29
MAJU_a30,39,45,84,0.46,0.54
MAJU_a45,38,37,75,0.51,0.49
MAJU_a60,33,40,73,0.45,0.55
MAJU_a90,45,47,92,0.49,0.51
MANE_a0,12,21,33,0.36,0.64
MANE_a103,44,43,87,0.51,0.49
MANE_a120,37,33,70,0.53,0.47
MANE_a135,57,46,103,0.55,0.45
MANE_a150,41,50,91,0.45,0.55
MANE_a180,37,20,57,0.65,0.35
MANE_a30,49,46,95,0.52,0.48
MANE_a45,60,46,106,0.57,0.43
MANE_a60,33,34,67,0.49,0.51
MANE_a90,30,36,66,0.45,0.55
MAPL_a0,23,13,36,0.64,0.36
MAPL_a103,36,43,79,0.46,0.54
MAPL_a120,35,50,85,0.41,0.59
MAPL_a135,56,51,107,0.52,0.48
MAPL_a150,54,37,91,0.59,0.41
MAPL_a180,25,26,51,0.49,0.51
MAPL_a30,48,24,72,0.67,0.33
MAPL_a45,39,50,89,0.44,0.56
MAPL_a60,40,33,73,0.55,0.45
MAPL_a90,64,49,113,0.57,0.43
MASA_a0,25,20,45,0.56,0.44
MASA_a103,31,30,61,0.51,0.49
MASA_a120,32,25,57,0.56,0.44
MASA_a135,29,30,59,0.49,0.51
MASA_a150,22,34,56,0.39,0.61
MASA_a180,12,14,26,0.46,0.54
MASA_a30,73,66,139,0.53,0.47
MASA_a45,72,69,141,0.51,0.49
MASA_a60,72,61,133,0.54,0.46
MASA_a90,63,39,102,0.62,0.38
MAUR_a0,19,17,36,0.53,0.47
MAUR_a103,47,41,88,0.53,0.47
MAUR_a120,35,33,68,0.51,0.49
MAUR_a135,52,62,114,0.46,0.54
MAUR_a150,72,69,141,0.51,0.49
MAUR_a180,26,28,54,0.48,0.52
MAUR_a30,38,27,65,0.58,0.42
MAUR_a45,26,37,63,0.41,0.59
MAUR_a60,33,34,67,0.49,0.51
MAUR_a90,56,36,92,0.61,0.39
MEJU_a0,39,32,71,0.55,0.45
MEJU_a103,28,44,72,0.39,0.61
MEJU_a120,38,33,71,0.54,0.46
MEJU_a135,49,44,93,0.53,0.47
MEJU_a150,29,25,54,0.54,0.46
MEJU_a180,9,16,25,0.36,0.64
MEJU_a30,56,42,98,0.57,0.43
MEJU_a45,71,53,124,0.57,0.43
MEJU_a60,43,31,74,0.58,0.42
MEJU_a90,51,39,90,0.57,0.43
MEMA_a0,48,44,92,0.52,0.48
MEMA_a103,45,55,100,0.45,0.55
MEMA_a120,29,19,48,0.6,0.4
MEMA_a135,26,13,39,0.67,0.33
MEMA_a150,17,16,33,0.52,0.48
MEMA_a180,8,8,16,0.5,0.5
MEMA_a30,84,67,151,0.56,0.44
MEMA_a45,73,85,158,0.46,0.54
MEMA_a60,51,59,110,0.46,0.54
MEMA_a90,50,34,84,0.6,0.4
MENE_a0,30,24,54,0.56,0.44
MENE_a103,46,45,91,0.51,0.49
MENE_a120,38,56,94,0.4,0.6
MENE_a135,60,56,116,0.52,0.48
MENE_a150,51,35,86,0.59,0.41
MENE_a180,22,20,42,0.52,0.48
MENE_a30,54,40,94,0.57,0.43
MENE_a45,53,28,81,0.65,0.35
MENE_a60,35,32,67,0.52,0.48
MENE_a90,61,48,109,0.56,0.44
MEPL_a0,28,29,57,0.49,0.51
MEPL_a103,50,37,87,0.57,0.43
MEPL_a120,38,45,83,0.46,0.54
MEPL_a135,26,39,65,0.4,0.6
MEPL_a150,42,40,82,0.51,0.49
MEPL_a180,15,11,26,0.58,0.42
MEPL_a30,45,47,92,0.49,0.51
MEPL_a45,48,48,96,0.5,0.5
MEPL_a60,63,39,102,0.62,0.38
MEPL_a90,32,44,76,0.42,0.58
MESA_a0,26,28,54,0.48,0.52
MESA_a103,45,37,82,0.55,0.45
MESA_a120,41,41,82,0.5,0.5
MESA_a135,55,37,92,0.6,0.4
MESA_a150,42,30,72,0.58,0.42
MESA_a180,16,13,29,0.55,0.45
MESA_a30,59,55,114,0.52,0.48
MESA_a45,60,50,110,0.55,0.45
MESA_a60,50,48,98,0.51,0.49
MESA_a90,42,49,91,0.46,0.54
MESU_a0,122,121,243,0.5,0.5
MEUR_a0,22,24,46,0.48,0.52
MEUR_a103,48,40,88,0.55,0.45
MEUR_a120,55,42,97,0.57,0.43
MEUR_a135,53,51,104,0.51,0.49
MEUR_a150,41,51,92,0.45,0.55
MEUR_a180,27,18,45,0.6,0.4
MEUR_a30,46,48,94,0.49,0.51
MEUR_a45,51,41,92,0.55,0.45
MEUR_a60,60,38,98,0.61,0.39
MEUR_a90,49,42,91,0.54,0.46
MEVE_a0,67,74,141,0.48,0.52
MEVE_a30,144,171,315,0.46,0.54
MEVE_a45,108,89,197,0.55,0.45
MEVE_a60,103,88,191,0.54,0.46
MOJU_a0,71,64,135,0.53,0.47
MOJU_a103,137,132,269,0.51,0.49
MOJU_a120,153,141,294,0.52,0.48
MOJU_a135,140,170,310,0.45,0.55
MOJU_a150,155,145,300,0.52,0.48
MOJU_a180,64,52,116,0.55,0.45
MOJU_a30,151,151,302,0.5,0.5
MOJU_a45,177,141,318,0.56,0.44
MOJU_a60,148,137,285,0.52,0.48
MOJU_a90,131,123,254,0.52,0.48
MOMA_a0,73,58,131,0.56,0.44
MOMA_a103,142,124,266,0.53,0.47
MOMA_a120,140,141,281,0.5,0.5
MOMA_a135,143,147,290,0.49,0.51
MOMA_a150,130,148,278,0.47,0.53
MOMA_a180,73,63,136,0.54,0.46
MOMA_a30,153,131,284,0.54,0.46
MOMA_a45,152,128,280,0.54,0.46
MOMA_a60,150,134,284,0.53,0.47
MOMA_a90,140,123,263,0.53,0.47
MOME_a0,68,63,131,0.52,0.48
MOME_a103,126,131,257,0.49,0.51
MOME_a120,152,135,287,0.53,0.47
MOME_a135,139,134,273,0.51,0.49
MOME_a150,149,117,266,0.56,0.44
MOME_a180,64,68,132,0.48,0.52
MOME_a30,148,127,275,0.54,0.46
MOME_a45,139,133,272,0.51,0.49
MOME_a60,142,135,277,0.51,0.49
MOME_a90,130,133,263,0.49,0.51
MONE_a0,68,69,137,0.5,0.5
MONE_a103,178,106,284,0.63,0.37
MONE_a120,147,129,276,0.53,0.47
MONE_a135,147,136,283,0.52,0.48
MONE_a150,138,140,278,0.5,0.5
MONE_a180,64,77,141,0.45,0.55
MONE_a30,148,136,284,0.52,0.48
MONE_a45,149,134,283,0.53,0.47
MONE_a60,149,130,279,0.53,0.47
MONE_a90,151,131,282,0.54,0.46
MOPL_a0,74,68,142,0.52,0.48
MOPL_a103,143,141,284,0.5,0.5
MOPL_a120,141,146,287,0.49,0.51
MOPL_a135,149,136,285,0.52,0.48
MOPL_a150,155,129,284,0.55,0.45
MOPL_a180,77,64,141,0.55,0.45
MOPL_a30,157,134,291,0.54,0.46
MOPL_a45,152,126,278,0.55,0.45
MOPL_a60,153,133,286,0.53,0.47
MOPL_a90,139,151,290,0.48,0.52
MOSA_a0,76,64,140,0.54,0.46
MOSA_a103,150,136,286,0.52,0.48
MOSA_a120,132,144,276,0.48,0.52
MOSA_a135,141,142,283,0.5,0.5
MOSA_a150,150,127,277,0.54,0.46
MOSA_a180,88,51,139,0.63,0.37
MOSA_a30,147,135,282,0.52,0.48
MOSA_a45,149,131,280,0.53,0.47
MOSA_a60,155,132,287,0.54,0.46
MOSA_a90,153,134,287,0.53,0.47
MOSU_a0,66,69,135,0.49,0.51
MOSU_a103,137,130,267,0.51,0.49
MOSU_a120,131,136,267,0.49,0.51
MOSU_a135,146,126,272,0.54,0.46
MOSU_a150,142,124,266,0.53,0.47
MOSU_a180,72,62,134,0.54,0.46
MOSU_a30,133,136,269,0.49,0.51
MOSU_a45,149,112,261,0.57,0.43
MOSU_a60,138,135,273,0.51,0.49
MOSU_a90,137,130,267,0.51,0.49
MOUR_a0,77,65,142,0.54,0.46
MOUR_a103,148,133,281,0.53,0.47
MOUR_a120,149,132,281,0.53,0.47
MOUR_a135,145,138,283,0.51,0.49
MOUR_a150,150,136,286,0.52,0.48
MOUR_a180,67,71,138,0.49,0.51
MOUR_a30,137,148,285,0.48,0.52
MOUR_a45,148,144,292,0.51,0.49
MOUR_a60,165,119,284,0.58,0.42
MOUR_a90,160,122,282,0.57,0.43
MOVE_a0,76,52,128,0.59,0.41
MOVE_a103,121,148,269,0.45,0.55
MOVE_a120,131,131,262,0.5,0.5
MOVE_a135,144,132,276,0.52,0.48
MOVE_a150,138,125,263,0.52,0.48
MOVE_a180,66,65,131,0.5,0.5
MOVE_a30,140,128,268,0.52,0.48
MOVE_a45,139,118,257,0.54,0.46
MOVE_a60,137,131,268,0.51,0.49
MOVE_a90,148,123,271,0.55,0.45
SANE_a103,68,59,127,0.54,0.46
SANE_a120,76,78,154,0.49,0.51
SANE_a135,43,32,75,0.57,0.43
SANE_a150,79,71,150,0.53,0.47
SANE_a180,48,26,74,0.65,0.35
SANE_a45,12,8,20,0.6,0.4
SANE_a60,58,63,121,0.48,0.52
SANE_a90,72,50,122,0.59,0.41
SAPL_a0,15,19,34,0.44,0.56
SAPL_a103,38,47,85,0.45,0.55
SAPL_a120,69,52,121,0.57,0.43
SAPL_a135,15,6,21,0.71,0.29
SAPL_a30,55,43,98,0.56,0.44
SAPL_a45,51,73,124,0.41,0.59
SAPL_a60,68,56,124,0.55,0.45
SAPL_a90,59,58,117,0.5,0.5
SAUR_a103,100,107,207,0.48,0.52
SAUR_a120,66,63,129,0.51,0.49
SAUR_a135,76,63,139,0.55,0.45
SAUR_a150,103,84,187,0.55,0.45
SAUR_a180,71,68,139,0.51,0.49
SUJU_a0,26,24,50,0.52,0.48
SUJU_a103,47,42,89,0.53,0.47
SUJU_a120,39,44,83,0.47,0.53
SUJU_a135,46,42,88,0.52,0.48
SUJU_a150,33,52,85,0.39,0.61
SUJU_a180,19,16,35,0.54,0.46
SUJU_a30,59,51,110,0.54,0.46
SUJU_a45,51,44,95,0.54,0.46
SUJU_a60,44,56,100,0.44,0.56
SUJU_a90,51,41,92,0.55,0.45
SUMA_a0,42,32,74,0.57,0.43
SUMA_a103,36,36,72,0.5,0.5
SUMA_a120,29,22,51,0.57,0.43
SUMA_a135,22,22,44,0.5,0.5
SUMA_a150,21,16,37,0.57,0.43
SUMA_a180,10,7,17,0.59,0.41
SUMA_a30,81,63,144,0.56,0.44
SUMA_a45,68,64,132,0.52,0.48
SUMA_a60,57,57,114,0.5,0.5
SUMA_a90,43,40,83,0.52,0.48
SUNE_a0,24,21,45,0.53,0.47
SUNE_a103,50,47,97,0.52,0.48
SUNE_a120,51,42,93,0.55,0.45
SUNE_a135,45,43,88,0.51,0.49
SUNE_a150,54,47,101,0.53,0.47
SUNE_a180,24,18,42,0.57,0.43
SUNE_a30,58,33,91,0.64,0.36
SUNE_a45,54,36,90,0.6,0.4
SUNE_a60,49,45,94,0.52,0.48
SUNE_a90,41,54,95,0.43,0.57
SUPL_a0,22,25,47,0.47,0.53
SUPL_a103,47,45,92,0.51,0.49
SUPL_a120,53,40,93,0.57,0.43
SUPL_a135,34,59,93,0.37,0.63
SUPL_a150,47,42,89,0.53,0.47
SUPL_a180,24,19,43,0.56,0.44
SUPL_a30,44,44,88,0.5,0.5
SUPL_a45,47,41,88,0.53,0.47
SUPL_a60,49,44,93,0.53,0.47
SUPL_a90,47,46,93,0.51,0.49
SUSA_a0,29,26,55,0.53,0.47
SUSA_a103,45,42,87,0.52,0.48
SUSA_a120,48,39,87,0.55,0.45
SUSA_a135,41,37,78,0.53,0.47
SUSA_a150,40,32,72,0.56,0.44
SUSA_a180,21,16,37,0.57,0.43
SUSA_a30,60,47,107,0.56,0.44
SUSA_a45,53,39,92,0.58,0.42
SUSA_a60,47,54,101,0.47,0.53
SUSA_a90,49,37,86,0.57,0.43
SUUR_a0,23,23,46,0.5,0.5
SUUR_a103,61,30,91,0.67,0.33
SUUR_a120,47,46,93,0.51,0.49
SUUR_a135,49,42,91,0.54,0.46
SUUR_a150,39,49,88,0.44,0.56
SUUR_a180,29,13,42,0.69,0.31
SUUR_a30,50,42,92,0.54,0.46
SUUR_a45,36,53,89,0.4,0.6
SUUR_a60,53,41,94,0.56,0.44
SUUR_a90,42,51,93,0.45,0.55
URNE_a30,319,292,611,0.52,0.48
URNE_a45,282,298,580,0.49,0.51
URPL_a103,170,159,329,0.52,0.48
URPL_a90,277,261,538,0.51,0.49
VEJU_a0,26,28,54,0.48,0.52
VEJU_a103,52,35,87,0.6,0.4
VEJU_a120,44,36,80,0.55,0.45
VEJU_a135,51,51,102,0.5,0.5
VEJU_a150,34,33,67,0.51,0.49
VEJU_a180,23,20,43,0.53,0.47
VEJU_a30,55,50,105,0.52,0.48
VEJU_a45,44,45,89,0.49,0.51
VEJU_a60,45,51,96,0.47,0.53
VEJU_a90,37,44,81,0.46,0.54
VEMA_a0,45,39,84,0.54,0.46
VEMA_a103,56,45,101,0.55,0.45
VEMA_a120,39,31,70,0.56,0.44
VEMA_a135,24,15,39,0.62,0.38
VEMA_a150,16,15,31,0.52,0.48
VEMA_a180,5,12,17,0.29,0.71
VEMA_a30,63,53,116,0.54,0.46
VEMA_a45,70,54,124,0.56,0.44
VEMA_a60,68,57,125,0.54,0.46
VEMA_a90,52,55,107,0.49,0.51
VENE_a0,21,16,37,0.57,0.43
VENE_a103,58,44,102,0.57,0.43
VENE_a120,40,40,80,0.5,0.5
VENE_a135,38,53,91,0.42,0.58
VENE_a150,40,41,81,0.49,0.51
VENE_a180,31,21,52,0.6,0.4
VENE_a30,52,39,91,0.57,0.43
VENE_a45,48,47,95,0.51,0.49
VENE_a60,37,45,82,0.45,0.55
VENE_a90,42,59,101,0.42,0.58
VEPL_a0,28,22,50,0.56,0.44
VEPL_a103,55,38,93,0.59,0.41
VEPL_a120,44,47,91,0.48,0.52
VEPL_a135,59,57,116,0.51,0.49
VEPL_a150,65,42,107,0.61,0.39
VEPL_a180,26,14,40,0.65,0.35
VEPL_a30,40,38,78,0.51,0.49
VEPL_a45,44,32,76,0.58,0.42
VEPL_a60,52,34,86,0.6,0.4
VEPL_a90,55,37,92,0.6,0.4
VESA_a0,25,26,51,0.49,0.51
VESA_a103,52,64,116,0.45,0.55
VESA_a120,29,55,84,0.35,0.65
VESA_a135,54,44,98,0.55,0.45
VESA_a150,50,27,77,0.65,0.35
VESA_a180,20,13,33,0.61,0.39
VESA_a30,46,44,90,0.51,0.49
VESA_a45,34,42,76,0.45,0.55
VESA_a60,47,46,93,0.51,0.49
VESA_a90,52,58,110,0.47,0.53
VESU_a0,70,48,118,0.59,0.41
VESU_a30,160,134,294,0.54,0.46
VESU_a45,418,365,783,0.53,0.47
VEUR_a0,19,22,41,0.46,0.54
VEUR_a103,39,44,83,0.47,0.53
VEUR_a120,44,53,97,0.45,0.55
VEUR_a135,45,33,78,0.58,0.42
VEUR_a150,57,60,117,0.49,0.51
VEUR_a180,31,12,43,0.72,0.28
VEUR_a30,38,48,86,0.44,0.56
VEUR_a45,51,43,94,0.54,0.46
VEUR_a60,52,48,100,0.52,0.48
VEUR_a90,37,43,80,0.46,0.54
