PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
MEJU_a103,1,87,-0.001,0.005,0,-0.001,0.004,-0.016,0.013,0.029,-0.441,1.543,0
MOPL_a120,1,334,0,0.011,0,0,0.004,-0.02,0.175,0.195,13.171,214.053,0.001
SANE_a150,1,191,-0.001,0.008,0,0,0.005,-0.034,0.019,0.053,-0.933,2.291,0.001
SUMA_a103,1,85,0,0.004,-0.001,0,0.004,-0.01,0.014,0.024,0.508,0.121,0
SUNE_a60,1,112,0.001,0.004,0.001,0.001,0.004,-0.013,0.011,0.024,-0.256,0.877,0
SUSA_a150,1,88,0,0.004,0,0,0.003,-0.01,0.01,0.019,-0.394,-0.095,0
MOVE_a103,1,311,-0.001,0.006,0,0,0.004,-0.061,0.015,0.076,-3.724,32.001,0
MOMA_a30,1,330,0,0.005,0,0,0.004,-0.017,0.022,0.039,0.298,2.125,0
VENE_a30,1,124,-0.001,0.005,0,0,0.004,-0.018,0.021,0.039,0.161,2.787,0
JUPL_a90,1,166,0.001,0.004,0.001,0.001,0.004,-0.011,0.013,0.024,0.104,-0.005,0
MOSU_a135,1,315,0,0.005,0,0,0.004,-0.038,0.016,0.054,-1.459,10.293,0
MOUR_a60,1,328,0,0.005,0,0,0.004,-0.038,0.019,0.058,-1.18,8.65,0
MOJU_a135,1,360,0,0.004,0,0,0.004,-0.017,0.015,0.031,-0.441,1.372,0
MOME_a120,1,332,0,0.005,0.001,0,0.004,-0.038,0.016,0.055,-1.476,10.099,0
VESA_a180,1,40,0,0.004,0.001,0,0.004,-0.009,0.009,0.019,-0.151,-0.432,0.001
MOPL_a135,1,334,0,0.005,0,0,0.004,-0.029,0.019,0.048,-0.774,4.782,0
MOMA_a45,1,322,0,0.005,0,0,0.004,-0.021,0.019,0.04,-0.242,2.784,0
MONE_a90,1,328,0,0.005,0,0,0.004,-0.034,0.016,0.05,-1.16,7.013,0
MOVE_a120,1,305,0,0.004,0,0,0.004,-0.02,0.014,0.034,-0.275,1.609,0
MOSA_a60,1,335,0,0.005,0,0,0.004,-0.034,0.027,0.061,-0.517,8.465,0
MANE_a45,1,120,0.001,0.004,0,0,0.004,-0.008,0.016,0.024,0.506,0.682,0
MOME_a150,1,309,0,0.005,0.001,0,0.004,-0.012,0.019,0.032,0.166,0.783,0
VESU_a30,1,345,0,0.005,0,0,0.004,-0.013,0.019,0.032,0.053,1.509,0
VEUR_a45,1,120,0,0.004,0,0,0.004,-0.013,0.012,0.026,-0.052,0.577,0
MONE_a120,1,324,0,0.004,0,0,0.004,-0.017,0.017,0.034,-0.434,1.823,0
MOSA_a30,1,331,0,0.005,0,0,0.004,-0.029,0.019,0.048,-0.616,4.874,0
SUJU_a90,1,107,-0.001,0.005,0,-0.001,0.004,-0.011,0.014,0.025,0.122,0.577,0
MOUR_a103,1,329,0,0.005,0,0,0.004,-0.022,0.015,0.037,-0.446,2.183,0
MOVE_a150,1,310,0,0.005,0,0,0.004,-0.021,0.019,0.04,-0.145,1.891,0
MOSU_a180,1,157,0,0.006,-0.001,0,0.004,-0.021,0.022,0.043,-0.038,2.193,0
