PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
MOPL_a45,418,386,804,0.52,0.48
MOPL_a60,411,388,799,0.51,0.49
MOPL_a90,436,381,817,0.53,0.47
MOSA_a0,218,196,414,0.53,0.47
MOSA_a103,439,383,822,0.53,0.47
MOSA_a120,448,381,829,0.54,0.46
MOSA_a135,461,363,824,0.56,0.44
MOSA_a150,453,350,803,0.56,0.44
MOSA_a180,200,191,391,0.51,0.49
MOSA_a30,398,399,797,0.5,0.5
MOSA_a45,431,374,805,0.54,0.46
MOSA_a60,451,349,800,0.56,0.44
MOSA_a90,441,366,807,0.55,0.45
MOSU_a0,200,168,368,0.54,0.46
MOSU_a103,439,344,783,0.56,0.44
MOSU_a120,391,370,761,0.51,0.49
MOSU_a135,403,362,765,0.53,0.47
MOSU_a150,404,357,761,0.53,0.47
MOSU_a180,204,164,368,0.55,0.45
MOSU_a30,429,350,779,0.55,0.45
MOSU_a45,408,343,751,0.54,0.46
MOSU_a60,409,365,774,0.53,0.47
MOSU_a90,440,320,760,0.58,0.42
MOUR_a0,223,188,411,0.54,0.46
MOUR_a103,437,377,814,0.54,0.46
MOUR_a120,422,395,817,0.52,0.48
MOUR_a135,411,401,812,0.51,0.49
MOUR_a150,432,379,811,0.53,0.47
MOUR_a180,221,183,404,0.55,0.45
MOUR_a30,440,381,821,0.54,0.46
MOUR_a45,442,358,800,0.55,0.45
MOUR_a60,465,342,807,0.58,0.42
MOUR_a90,415,389,804,0.52,0.48
MOVE_a0,237,151,388,0.61,0.39
MOVE_a103,420,342,762,0.55,0.45
MOVE_a120,389,343,732,0.53,0.47
MOVE_a135,409,351,760,0.54,0.46
MOVE_a150,413,357,770,0.54,0.46
MOVE_a180,184,192,376,0.49,0.51
MOVE_a30,413,357,770,0.54,0.46
MOVE_a45,419,330,749,0.56,0.44
MOVE_a60,415,357,772,0.54,0.46
MOVE_a90,390,368,758,0.51,0.49
NEPL_a60,232,213,445,0.52,0.48
SANE_a0,108,78,186,0.58,0.42
SANE_a103,116,113,229,0.51,0.49
SANE_a120,126,124,250,0.5,0.5
SANE_a135,75,70,145,0.52,0.48
SANE_a150,126,93,219,0.58,0.42
SANE_a180,30,42,72,0.42,0.58
SANE_a30,98,118,216,0.45,0.55
SANE_a45,69,59,128,0.54,0.46
SANE_a60,142,90,232,0.61,0.39
SANE_a90,136,73,209,0.65,0.35
SAPL_a0,23,9,32,0.72,0.28
SAPL_a103,91,77,168,0.54,0.46
SAPL_a120,120,83,203,0.59,0.41
SAPL_a135,85,78,163,0.52,0.48
SAPL_a150,88,109,197,0.45,0.55
SAPL_a180,43,50,93,0.46,0.54
SAPL_a30,120,108,228,0.53,0.47
SAPL_a45,108,120,228,0.47,0.53
SAPL_a60,130,93,223,0.58,0.42
SAPL_a90,114,118,232,0.49,0.51
SAUR_a0,125,106,231,0.54,0.46
SAUR_a103,173,186,359,0.48,0.52
SAUR_a120,115,89,204,0.56,0.44
SAUR_a135,121,134,255,0.47,0.53
SAUR_a150,133,99,232,0.57,0.43
SAUR_a180,67,70,137,0.49,0.51
SAUR_a30,81,97,178,0.46,0.54
SAUR_a45,91,49,140,0.65,0.35
SAUR_a60,89,56,145,0.61,0.39
SAUR_a90,41,40,81,0.51,0.49
SUJU_a0,79,54,133,0.59,0.41
SUJU_a103,145,89,234,0.62,0.38
SUJU_a120,129,96,225,0.57,0.43
SUJU_a135,113,96,209,0.54,0.46
SUJU_a150,121,98,219,0.55,0.45
SUJU_a180,48,54,102,0.47,0.53
SUJU_a30,140,134,274,0.51,0.49
SUJU_a45,151,113,264,0.57,0.43
SUJU_a60,126,127,253,0.5,0.5
SUJU_a90,120,117,237,0.51,0.49
SUMA_a0,95,72,167,0.57,0.43
SUMA_a103,96,96,192,0.5,0.5
SUMA_a120,71,74,145,0.49,0.51
SUMA_a135,65,55,120,0.54,0.46
SUMA_a150,41,58,99,0.41,0.59
SUMA_a180,31,18,49,0.63,0.37
SUMA_a30,169,147,316,0.53,0.47
SUMA_a45,156,158,314,0.5,0.5
SUMA_a60,136,162,298,0.46,0.54
SUMA_a90,110,115,225,0.49,0.51
SUNE_a0,57,54,111,0.51,0.49
SUNE_a103,142,104,246,0.58,0.42
SUNE_a120,128,118,246,0.52,0.48
SUNE_a135,132,89,221,0.6,0.4
SUNE_a150,139,110,249,0.56,0.44
SUNE_a180,39,76,115,0.34,0.66
SUNE_a30,138,100,238,0.58,0.42
SUNE_a45,115,113,228,0.5,0.5
SUNE_a60,172,80,252,0.68,0.32
SUNE_a90,142,109,251,0.57,0.43
SUPL_a0,59,56,115,0.51,0.49
SUPL_a103,140,107,247,0.57,0.43
SUPL_a120,119,126,245,0.49,0.51
SUPL_a135,112,120,232,0.48,0.52
SUPL_a150,127,119,246,0.52,0.48
SUPL_a180,59,59,118,0.5,0.5
SUPL_a30,129,114,243,0.53,0.47
SUPL_a45,122,112,234,0.52,0.48
SUPL_a60,119,121,240,0.5,0.5
SUPL_a90,128,114,242,0.53,0.47
SUSA_a0,75,51,126,0.6,0.4
SUSA_a103,151,89,240,0.63,0.37
SUSA_a120,105,124,229,0.46,0.54
SUSA_a135,115,109,224,0.51,0.49
SUSA_a150,136,79,215,0.63,0.37
SUSA_a180,51,53,104,0.49,0.51
SUSA_a30,148,112,260,0.57,0.43
SUSA_a45,126,119,245,0.51,0.49
SUSA_a60,138,109,247,0.56,0.44
SUSA_a90,134,106,240,0.56,0.44
SUUR_a0,91,31,122,0.75,0.25
SUUR_a103,129,108,237,0.54,0.46
SUUR_a120,139,105,244,0.57,0.43
SUUR_a135,119,121,240,0.5,0.5
SUUR_a150,124,118,242,0.51,0.49
SUUR_a180,59,61,120,0.49,0.51
SUUR_a30,125,117,242,0.52,0.48
SUUR_a45,139,104,243,0.57,0.43
SUUR_a60,133,104,237,0.56,0.44
SUUR_a90,122,116,238,0.51,0.49
URNE_a0,248,281,529,0.47,0.53
URNE_a30,323,271,594,0.54,0.46
URNE_a45,334,234,568,0.59,0.41
URPL_a103,190,119,309,0.61,0.39
URPL_a45,235,211,446,0.53,0.47
URPL_a60,387,254,641,0.6,0.4
URPL_a90,286,235,521,0.55,0.45
VEJU_a0,93,60,153,0.61,0.39
VEJU_a103,137,97,234,0.59,0.41
VEJU_a120,137,107,244,0.56,0.44
VEJU_a135,107,116,223,0.48,0.52
VEJU_a150,127,100,227,0.56,0.44
VEJU_a180,69,51,120,0.57,0.42
VEJU_a30,137,123,260,0.53,0.47
VEJU_a45,128,116,244,0.52,0.48
VEJU_a60,154,107,261,0.59,0.41
VEJU_a90,122,103,225,0.54,0.46
VEMA_a0,92,103,195,0.47,0.53
VEMA_a103,124,137,261,0.48,0.52
VEMA_a120,124,81,205,0.6,0.4
VEMA_a135,56,51,107,0.52,0.48
VEMA_a150,50,45,95,0.53,0.47
VEMA_a180,27,22,49,0.55,0.45
VEMA_a30,145,133,278,0.52,0.48
VEMA_a45,158,139,297,0.53,0.47
VEMA_a60,142,145,287,0.49,0.51
VEMA_a90,132,101,233,0.57,0.43
VENE_a0,57,61,118,0.48,0.52
VENE_a103,134,105,239,0.56,0.44
VENE_a120,120,106,226,0.53,0.47
VENE_a135,130,126,256,0.51,0.49
VENE_a150,113,130,243,0.47,0.53
VENE_a180,67,50,117,0.57,0.43
VENE_a30,120,126,246,0.49,0.51
VENE_a45,146,100,246,0.59,0.41
VENE_a60,120,117,237,0.51,0.49
VENE_a90,142,113,255,0.56,0.44
VEPL_a0,64,59,123,0.52,0.48
VEPL_a103,99,127,226,0.44,0.56
VEPL_a120,106,126,232,0.46,0.54
VEPL_a135,163,102,265,0.62,0.38
VEPL_a150,124,109,233,0.53,0.47
VEPL_a180,66,53,119,0.55,0.45
VEPL_a30,137,93,230,0.6,0.4
VEPL_a45,132,122,254,0.52,0.48
VEPL_a60,135,91,226,0.6,0.4
VEPL_a90,115,113,228,0.5,0.5
VESA_a0,80,45,125,0.64,0.36
VESA_a103,134,122,256,0.52,0.48
VESA_a120,124,114,238,0.52,0.48
VESA_a135,128,117,245,0.52,0.48
VESA_a150,105,105,210,0.5,0.5
VESA_a180,62,57,119,0.52,0.48
VESA_a30,128,120,248,0.52,0.48
VESA_a45,134,89,223,0.6,0.4
VESA_a60,118,126,244,0.48,0.52
VESA_a90,135,101,236,0.57,0.43
VESU_a0,184,111,295,0.62,0.38
VESU_a30,386,317,703,0.55,0.45
VESU_a45,1040,856,1896,0.55,0.45
VEUR_a0,56,54,110,0.51,0.49
VEUR_a103,129,110,239,0.54,0.46
VEUR_a120,105,115,220,0.48,0.52
VEUR_a135,129,103,232,0.56,0.44
VEUR_a150,134,104,238,0.56,0.44
VEUR_a180,87,42,129,0.67,0.33
VEUR_a30,163,92,255,0.64,0.36
VEUR_a45,147,98,245,0.6,0.4
VEUR_a60,117,118,235,0.5,0.5
VEUR_a90,115,103,218,0.53,0.47
