PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
MESA_a90,155,133,288,0.54,0.46
MESU_a0,391,372,763,0.51,0.49
MEUR_a0,75,81,156,0.48,0.52
MEUR_a103,144,144,288,0.5,0.5
MEUR_a120,166,136,302,0.55,0.45
MEUR_a135,151,141,292,0.52,0.48
MEUR_a150,154,139,293,0.53,0.47
MEUR_a180,68,69,137,0.5,0.5
MEUR_a30,152,172,324,0.47,0.53
MEUR_a45,165,147,312,0.53,0.47
MEUR_a60,171,137,308,0.56,0.44
MEUR_a90,143,145,288,0.5,0.5
MEVE_a0,222,205,427,0.52,0.48
MEVE_a30,447,424,871,0.51,0.49
MEVE_a45,296,313,609,0.49,0.51
MEVE_a60,277,220,497,0.56,0.44
MOJU_a0,232,218,450,0.52,0.48
MOJU_a103,473,467,940,0.5,0.5
MOJU_a120,525,470,995,0.53,0.47
MOJU_a135,481,512,993,0.48,0.52
MOJU_a150,476,477,953,0.5,0.5
MOJU_a180,251,201,452,0.56,0.44
MOJU_a30,494,487,981,0.5,0.5
MOJU_a45,506,479,985,0.51,0.49
MOJU_a60,462,501,963,0.48,0.52
MOJU_a90,482,446,928,0.52,0.48
MOMA_a0,266,196,462,0.58,0.42
MOMA_a103,464,471,935,0.5,0.5
MOMA_a120,466,453,919,0.51,0.49
MOMA_a135,483,468,951,0.51,0.49
MOMA_a150,442,465,907,0.49,0.51
MOMA_a180,245,217,462,0.53,0.47
MOMA_a30,485,451,936,0.52,0.48
MOMA_a45,482,475,957,0.5,0.5
MOMA_a60,508,422,930,0.55,0.45
MOMA_a90,469,473,942,0.5,0.5
MOME_a0,250,201,451,0.55,0.45
MOME_a103,451,420,871,0.52,0.48
MOME_a120,462,453,915,0.5,0.5
MOME_a135,467,424,891,0.52,0.48
MOME_a150,424,469,893,0.47,0.53
MOME_a180,218,213,431,0.51,0.49
MOME_a30,485,447,932,0.52,0.48
MOME_a45,510,418,928,0.55,0.45
MOME_a60,467,428,895,0.52,0.48
MOME_a90,475,430,905,0.52,0.48
MONE_a0,245,246,491,0.5,0.5
MONE_a103,503,451,954,0.53,0.47
MONE_a120,461,488,949,0.49,0.51
MONE_a135,499,464,963,0.52,0.48
MONE_a150,472,476,948,0.5,0.5
MONE_a180,256,225,481,0.53,0.47
MONE_a30,506,471,977,0.52,0.48
MONE_a45,505,461,966,0.52,0.48
MONE_a60,503,455,958,0.53,0.47
MONE_a90,483,456,939,0.51,0.49
MOPL_a0,250,229,479,0.52,0.48
MOPL_a103,519,443,962,0.54,0.46
MOPL_a120,493,464,957,0.52,0.48
MOPL_a135,487,458,945,0.52,0.48
MOPL_a150,489,472,961,0.51,0.49
MOPL_a180,235,254,489,0.48,0.52
MOPL_a30,502,456,958,0.52,0.48
MOPL_a45,467,489,956,0.49,0.51
MOPL_a60,494,444,938,0.53,0.47
MOPL_a90,509,454,963,0.53,0.47
MOSA_a0,266,225,491,0.54,0.46
MOSA_a103,490,488,978,0.5,0.5
MOSA_a120,506,470,976,0.52,0.48
MOSA_a135,486,482,968,0.5,0.5
MOSA_a150,484,465,949,0.51,0.49
MOSA_a180,215,243,458,0.47,0.53
MOSA_a30,517,425,942,0.55,0.45
MOSA_a45,511,431,942,0.54,0.46
MOSA_a60,513,435,948,0.54,0.46
MOSA_a90,466,492,958,0.49,0.51
MOSU_a0,230,203,433,0.53,0.47
MOSU_a103,443,468,911,0.49,0.51
MOSU_a120,452,450,902,0.5,0.5
MOSU_a135,451,447,898,0.5,0.5
MOSU_a150,473,428,901,0.52,0.48
MOSU_a180,228,211,439,0.52,0.48
MOSU_a30,483,434,917,0.53,0.47
MOSU_a45,465,433,898,0.52,0.48
MOSU_a60,456,449,905,0.5,0.5
MOSU_a90,465,430,895,0.52,0.48
MOUR_a0,242,248,490,0.49,0.51
MOUR_a103,504,450,954,0.53,0.47
MOUR_a120,484,478,962,0.5,0.5
MOUR_a135,500,459,959,0.52,0.48
MOUR_a150,507,449,956,0.53,0.47
MOUR_a180,226,248,474,0.48,0.52
MOUR_a30,505,465,970,0.52,0.48
MOUR_a45,497,444,941,0.53,0.47
MOUR_a60,475,473,948,0.5,0.5
MOUR_a90,473,479,952,0.5,0.5
MOVE_a0,238,213,451,0.53,0.47
MOVE_a103,449,450,899,0.5,0.5
MOVE_a120,456,423,879,0.52,0.48
MOVE_a135,484,421,905,0.53,0.47
MOVE_a150,451,461,912,0.49,0.51
MOVE_a180,187,252,439,0.43,0.57
MOVE_a30,497,413,910,0.55,0.45
MOVE_a45,457,432,889,0.51,0.49
MOVE_a60,483,429,912,0.53,0.47
MOVE_a90,433,451,884,0.49,0.51
NEPL_a60,764,822,1586,0.48,0.52
SANE_a0,96,90,186,0.52,0.48
SANE_a103,118,111,229,0.52,0.48
SANE_a120,128,122,250,0.51,0.49
SANE_a135,74,71,145,0.51,0.49
SANE_a150,119,100,219,0.54,0.46
SANE_a180,35,37,72,0.49,0.51
SANE_a30,124,126,250,0.5,0.5
SANE_a45,122,138,260,0.47,0.53
SANE_a60,176,160,336,0.52,0.48
SANE_a90,161,141,302,0.53,0.47
SAPL_a0,55,75,130,0.42,0.58
SAPL_a103,68,100,168,0.4,0.6
SAPL_a120,99,104,203,0.49,0.51
SAPL_a135,100,63,163,0.61,0.39
SAPL_a150,94,103,197,0.48,0.52
SAPL_a180,39,54,93,0.42,0.58
SAPL_a30,175,156,331,0.53,0.47
SAPL_a45,113,115,228,0.5,0.5
SAPL_a60,115,108,223,0.52,0.48
SAPL_a90,130,102,232,0.56,0.44
SAUR_a0,129,102,231,0.56,0.44
SAUR_a103,180,179,359,0.5,0.5
SAUR_a120,108,96,204,0.53,0.47
SAUR_a135,146,109,255,0.57,0.43
SAUR_a150,134,98,232,0.58,0.42
SAUR_a180,67,70,137,0.49,0.51
SAUR_a30,166,170,336,0.49,0.51
SAUR_a45,136,155,291,0.47,0.53
SAUR_a60,114,103,217,0.53,0.47
SAUR_a90,39,42,81,0.48,0.52
SUJU_a0,86,74,160,0.54,0.46
SUJU_a103,145,129,274,0.53,0.47
SUJU_a120,128,134,262,0.49,0.51
SUJU_a135,125,120,245,0.51,0.49
SUJU_a150,140,116,256,0.55,0.45
SUJU_a180,63,55,118,0.53,0.47
SUJU_a30,159,160,319,0.5,0.5
SUJU_a45,157,154,311,0.5,0.5
SUJU_a60,150,149,299,0.5,0.5
SUJU_a90,146,134,280,0.52,0.48
SUMA_a0,105,97,202,0.52,0.48
SUMA_a103,118,98,216,0.55,0.45
SUMA_a120,83,87,170,0.49,0.51
SUMA_a135,81,58,139,0.58,0.42
SUMA_a150,54,63,117,0.46,0.54
SUMA_a180,38,19,57,0.67,0.33
SUMA_a30,211,165,376,0.56,0.44
SUMA_a45,183,187,370,0.49,0.51
SUMA_a60,167,182,349,0.48,0.52
SUMA_a90,122,139,261,0.47,0.53
SUNE_a0,72,62,134,0.54,0.46
SUNE_a103,128,158,286,0.45,0.55
SUNE_a120,151,136,287,0.53,0.47
SUNE_a135,143,120,263,0.54,0.46
SUNE_a150,160,131,291,0.55,0.45
SUNE_a180,60,76,136,0.44,0.56
SUNE_a30,139,143,282,0.49,0.51
SUNE_a45,149,131,280,0.53,0.47
SUNE_a60,140,153,293,0.48,0.52
SUNE_a90,159,136,295,0.54,0.46
SUPL_a0,68,74,142,0.48,0.52
SUPL_a103,132,160,292,0.45,0.55
SUPL_a120,146,142,288,0.51,0.49
SUPL_a135,138,137,275,0.5,0.5
SUPL_a150,147,144,291,0.51,0.49
SUPL_a180,77,60,137,0.56,0.44
SUPL_a30,165,121,286,0.58,0.42
SUPL_a45,135,140,275,0.49,0.51
SUPL_a60,136,147,283,0.48,0.52
SUPL_a90,163,128,291,0.56,0.44
SUSA_a0,73,77,150,0.49,0.51
SUSA_a103,149,138,287,0.52,0.48
SUSA_a120,116,153,269,0.43,0.57
SUSA_a135,113,152,265,0.43,0.57
SUSA_a150,134,122,256,0.52,0.48
SUSA_a180,67,58,125,0.54,0.46
SUSA_a30,171,132,303,0.56,0.44
SUSA_a45,153,137,290,0.53,0.47
SUSA_a60,143,146,289,0.49,0.51
SUSA_a90,163,123,286,0.57,0.43
SUUR_a0,84,59,143,0.59,0.41
SUUR_a103,148,137,285,0.52,0.48
SUUR_a120,134,152,286,0.47,0.53
SUUR_a135,148,132,280,0.53,0.47
SUUR_a150,129,153,282,0.46,0.54
SUUR_a180,80,61,141,0.57,0.43
SUUR_a30,146,135,281,0.52,0.48
SUUR_a45,160,128,288,0.56,0.44
SUUR_a60,141,145,286,0.49,0.51
SUUR_a90,135,149,284,0.48,0.52
URNE_a0,294,235,529,0.56,0.44
URNE_a30,356,331,687,0.52,0.48
URNE_a45,302,266,568,0.53,0.47
URPL_a103,168,150,318,0.53,0.47
URPL_a30,16,18,34,0.47,0.53
URPL_a45,318,264,582,0.55,0.45
URPL_a60,338,303,641,0.53,0.47
URPL_a90,271,250,521,0.52,0.48
VEJU_a0,101,73,174,0.58,0.42
VEJU_a103,149,125,274,0.54,0.46
VEJU_a120,146,135,281,0.52,0.48
VEJU_a135,131,127,258,0.51,0.49
VEJU_a150,147,106,253,0.58,0.42
VEJU_a180,66,71,137,0.48,0.52
VEJU_a30,159,146,305,0.52,0.48
VEJU_a45,144,138,282,0.51,0.49
VEJU_a60,163,164,327,0.5,0.5
VEJU_a90,150,135,285,0.53,0.47
VEMA_a0,119,143,262,0.45,0.55
VEMA_a103,151,163,314,0.48,0.52
VEMA_a120,120,113,233,0.52,0.48
VEMA_a135,68,56,124,0.55,0.45
VEMA_a150,61,49,110,0.55,0.45
VEMA_a180,30,28,58,0.52,0.48
VEMA_a30,174,162,336,0.52,0.48
VEMA_a45,177,178,355,0.5,0.5
VEMA_a60,165,178,343,0.48,0.52
VEMA_a90,149,121,270,0.55,0.45
VENE_a0,66,72,138,0.48,0.52
VENE_a103,153,135,288,0.53,0.47
VENE_a120,130,144,274,0.47,0.53
VENE_a135,149,144,293,0.51,0.49
VENE_a150,147,134,281,0.52,0.48
VENE_a180,79,70,149,0.53,0.47
VENE_a30,145,149,294,0.49,0.51
VENE_a45,149,138,287,0.52,0.48
VENE_a60,157,115,272,0.58,0.42
VENE_a90,147,149,296,0.5,0.5
VEPL_a0,89,55,144,0.62,0.38
VEPL_a103,118,153,271,0.44,0.56
VEPL_a120,178,111,289,0.62,0.38
VEPL_a135,154,151,305,0.5,0.5
VEPL_a150,135,136,271,0.5,0.5
VEPL_a180,78,62,140,0.56,0.44
VEPL_a30,144,122,266,0.54,0.46
VEPL_a45,154,135,289,0.53,0.47
VEPL_a60,148,126,274,0.54,0.46
VEPL_a90,129,150,279,0.46,0.54
VESA_a0,66,77,143,0.46,0.54
VESA_a103,159,152,311,0.51,0.49
VESA_a120,140,139,279,0.5,0.5
VESA_a135,154,133,287,0.54,0.46
VESA_a150,128,114,242,0.53,0.47
VESA_a180,61,76,137,0.45,0.55
VESA_a30,169,119,288,0.59,0.41
VESA_a45,140,126,266,0.53,0.47
VESA_a60,157,134,291,0.54,0.46
VESA_a90,154,140,294,0.52,0.48
VESU_a0,168,187,355,0.47,0.53
VESU_a30,413,407,820,0.5,0.5
VESU_a45,1170,1064,2234,0.52,0.48
VEUR_a0,74,58,132,0.56,0.44
VEUR_a103,148,146,294,0.5,0.5
VEUR_a120,134,137,271,0.49,0.51
VEUR_a135,122,145,267,0.46,0.54
VEUR_a150,147,139,286,0.51,0.49
VEUR_a180,76,69,145,0.52,0.48
VEUR_a30,166,127,293,0.57,0.43
VEUR_a45,139,140,279,0.5,0.5
VEUR_a60,137,148,285,0.48,0.52
VEUR_a90,143,126,269,0.53,0.47
