PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
MEJU_a60,16,21,37,0.43,0.57
MEJU_a90,35,46,81,0.43,0.57
MEMA_a0,15,27,42,0.36,0.64
MEMA_a103,43,46,89,0.48,0.52
MEMA_a120,18,6,24,0.75,0.25
MEMA_a135,4,19,23,0.17,0.83
MEMA_a150,11,14,25,0.44,0.56
MEMA_a180,7,9,16,0.44,0.56
MEMA_a30,32,29,61,0.52,0.48
MEMA_a45,62,36,98,0.63,0.37
MEMA_a60,37,41,78,0.47,0.53
MEMA_a90,48,39,87,0.55,0.45
MENE_a0,36,15,51,0.71,0.29
MENE_a103,35,47,82,0.43,0.57
MENE_a120,35,29,64,0.55,0.45
MENE_a135,38,46,84,0.45,0.55
MENE_a150,23,45,68,0.34,0.66
MENE_a180,9,9,18,0.5,0.5
MENE_a30,26,32,58,0.45,0.55
MENE_a45,19,19,38,0.5,0.5
MENE_a60,22,17,39,0.56,0.44
MENE_a90,28,41,69,0.41,0.59
MEPL_a0,20,10,30,0.67,0.33
MEPL_a103,22,13,35,0.63,0.37
MEPL_a120,15,15,30,0.5,0.5
MEPL_a135,12,17,29,0.41,0.59
MEPL_a150,29,34,63,0.46,0.54
MEPL_a180,13,26,39,0.33,0.67
MEPL_a30,45,20,65,0.69,0.31
MEPL_a45,37,46,83,0.45,0.55
MEPL_a60,43,41,84,0.51,0.49
MEPL_a90,18,31,49,0.37,0.63
MESA_a0,27,22,49,0.55,0.45
MESA_a103,12,21,33,0.36,0.64
MESA_a120,10,19,29,0.34,0.66
MESA_a135,22,38,60,0.37,0.63
MESA_a150,23,10,33,0.7,0.3
MESA_a180,9,11,20,0.45,0.55
MESA_a30,44,40,84,0.52,0.48
MESA_a45,38,40,78,0.49,0.51
MESA_a60,52,37,89,0.58,0.42
MESA_a90,45,32,77,0.58,0.42
MESU_a0,107,94,201,0.53,0.47
MESU_a30,26,33,59,0.44,0.56
MEUR_a0,9,12,21,0.43,0.57
MEUR_a103,33,37,70,0.47,0.53
MEUR_a120,26,35,61,0.43,0.57
MEUR_a135,29,33,62,0.47,0.53
MEUR_a150,29,34,63,0.46,0.54
MEUR_a180,32,22,54,0.59,0.41
MEUR_a30,21,29,50,0.42,0.58
MEUR_a45,35,20,55,0.64,0.36
MEUR_a60,47,39,86,0.55,0.45
MEUR_a90,22,32,54,0.41,0.59
MEVE_a0,41,59,100,0.41,0.59
MEVE_a30,111,100,211,0.53,0.47
MEVE_a45,57,77,134,0.43,0.57
MEVE_a60,43,38,81,0.53,0.47
MOJU_a0,36,42,78,0.46,0.54
MOJU_a103,72,67,139,0.52,0.48
MOJU_a120,68,66,134,0.51,0.49
MOJU_a135,65,69,134,0.49,0.51
MOJU_a150,66,73,139,0.47,0.53
MOJU_a180,41,35,76,0.54,0.46
MOJU_a30,65,72,137,0.47,0.53
MOJU_a45,63,68,131,0.48,0.52
MOJU_a60,63,69,132,0.48,0.52
MOJU_a90,62,74,136,0.46,0.54
MOMA_a0,25,51,76,0.33,0.67
MOMA_a103,61,68,129,0.47,0.53
MOMA_a120,61,70,131,0.47,0.53
MOMA_a135,69,59,128,0.54,0.46
MOMA_a150,74,56,130,0.57,0.43
MOMA_a180,36,39,75,0.48,0.52
MOMA_a30,63,71,134,0.47,0.53
MOMA_a45,73,65,138,0.53,0.47
MOMA_a60,69,64,133,0.52,0.48
MOMA_a90,67,66,133,0.5,0.5
MOME_a0,31,38,69,0.45,0.55
MOME_a103,68,63,131,0.52,0.48
MOME_a120,74,57,131,0.56,0.44
MOME_a135,67,56,123,0.54,0.46
MOME_a150,63,66,129,0.49,0.51
MOME_a180,28,39,67,0.42,0.58
MOME_a30,58,77,135,0.43,0.57
MOME_a45,61,68,129,0.47,0.53
MOME_a60,69,61,130,0.53,0.47
MOME_a90,52,78,130,0.4,0.6
MONE_a0,43,33,76,0.57,0.43
MONE_a103,61,78,139,0.44,0.56
MONE_a120,64,70,134,0.48,0.52
MONE_a135,73,62,135,0.54,0.46
MONE_a150,67,66,133,0.5,0.5
MONE_a180,33,40,73,0.45,0.55
MONE_a30,59,79,138,0.43,0.57
MONE_a45,72,68,140,0.51,0.49
MONE_a60,71,70,141,0.5,0.5
MONE_a90,67,76,143,0.47,0.53
MOPL_a0,39,37,76,0.51,0.49
MOPL_a103,56,82,138,0.41,0.59
MOPL_a120,64,68,132,0.48,0.52
MOPL_a135,72,64,136,0.53,0.47
MOPL_a150,68,67,135,0.5,0.5
MOPL_a180,35,36,71,0.49,0.51
MOPL_a30,69,67,136,0.51,0.49
MOPL_a45,69,68,137,0.5,0.5
MOPL_a60,67,74,141,0.48,0.52
MOPL_a90,57,78,135,0.42,0.58
MOSA_a0,38,38,76,0.5,0.5
MOSA_a103,65,72,137,0.47,0.53
MOSA_a120,63,72,135,0.47,0.53
MOSA_a135,67,68,135,0.5,0.5
MOSA_a150,74,65,139,0.53,0.47
MOSA_a180,38,38,76,0.5,0.5
MOSA_a30,70,71,141,0.5,0.5
MOSA_a45,70,69,139,0.5,0.5
MOSA_a60,64,70,134,0.48,0.52
MOSA_a90,65,73,138,0.47,0.53
MOSU_a0,31,42,73,0.42,0.58
MOSU_a103,59,71,130,0.45,0.55
MOSU_a120,68,63,131,0.52,0.48
MOSU_a135,75,57,132,0.57,0.43
MOSU_a150,66,63,129,0.51,0.49
MOSU_a180,35,40,75,0.47,0.53
MOSU_a30,61,66,127,0.48,0.52
MOSU_a45,67,64,131,0.51,0.49
MOSU_a60,60,70,130,0.46,0.54
MOSU_a90,65,67,132,0.49,0.51
MOUR_a0,36,45,81,0.44,0.56
MOUR_a103,72,68,140,0.51,0.49
MOUR_a120,71,65,136,0.52,0.48
MOUR_a135,59,73,132,0.45,0.55
MOUR_a150,62,73,135,0.46,0.54
MOUR_a180,42,36,78,0.54,0.46
MOUR_a30,72,64,136,0.53,0.47
MOUR_a45,74,66,140,0.53,0.47
MOUR_a60,70,69,139,0.5,0.5
MOUR_a90,76,62,138,0.55,0.45
MOVE_a0,40,36,76,0.53,0.47
MOVE_a103,63,70,133,0.47,0.53
MOVE_a120,49,81,130,0.38,0.62
MOVE_a135,56,67,123,0.46,0.54
MOVE_a150,71,60,131,0.54,0.46
MOVE_a180,35,39,74,0.47,0.53
MOVE_a30,63,64,127,0.5,0.5
MOVE_a45,59,56,115,0.51,0.49
MOVE_a60,61,71,132,0.46,0.54
MOVE_a90,71,64,135,0.53,0.47
NEPL_a60,157,199,356,0.44,0.56
SANE_a45,66,37,103,0.64,0.36
SANE_a60,180,187,367,0.49,0.51
SAPL_a0,197,205,402,0.49,0.51
SAUR_a103,205,192,397,0.52,0.48
SAUR_a120,88,96,184,0.48,0.52
SAUR_a90,1,1,2,0.5,0.5
SUJU_a0,17,25,42,0.4,0.6
SUJU_a103,35,21,56,0.62,0.38
SUJU_a120,21,33,54,0.39,0.61
SUJU_a135,22,32,54,0.41,0.59
SUJU_a150,28,24,52,0.54,0.46
SUJU_a180,13,17,30,0.43,0.57
SUJU_a30,42,24,66,0.64,0.36
SUJU_a45,28,36,64,0.44,0.56
SUJU_a60,26,38,64,0.41,0.59
SUJU_a90,30,30,60,0.5,0.5
SUMA_a0,16,15,31,0.52,0.48
SUMA_a103,44,24,68,0.65,0.35
SUMA_a120,21,33,54,0.39,0.61
SUMA_a135,16,26,42,0.38,0.62
SUMA_a150,15,19,34,0.44,0.56
SUMA_a180,9,8,17,0.53,0.47
SUMA_a30,35,38,73,0.48,0.52
SUMA_a45,39,33,72,0.54,0.46
SUMA_a60,37,35,72,0.51,0.49
SUMA_a90,25,44,69,0.36,0.64
SUNE_a0,16,18,34,0.47,0.53
SUNE_a103,26,38,64,0.41,0.59
SUNE_a120,34,29,63,0.54,0.46
SUNE_a135,28,33,61,0.46,0.54
SUNE_a150,27,34,61,0.44,0.56
SUNE_a180,12,21,33,0.36,0.64
SUNE_a30,32,24,56,0.57,0.43
SUNE_a45,29,26,55,0.53,0.47
SUNE_a60,41,22,63,0.65,0.35
SUNE_a90,21,42,63,0.33,0.67
SUPL_a0,22,14,36,0.61,0.39
SUPL_a103,30,25,55,0.55,0.45
SUPL_a120,26,30,56,0.46,0.54
SUPL_a135,28,26,54,0.52,0.48
SUPL_a150,17,38,55,0.31,0.69
SUPL_a180,12,21,33,0.36,0.64
SUPL_a30,30,35,65,0.46,0.54
SUPL_a45,25,39,64,0.39,0.61
SUPL_a60,30,33,63,0.48,0.52
SUPL_a90,30,34,64,0.47,0.53
SUSA_a0,25,11,36,0.69,0.31
SUSA_a103,25,32,57,0.44,0.56
SUSA_a120,27,27,54,0.5,0.5
SUSA_a135,25,28,53,0.47,0.53
SUSA_a150,23,30,53,0.43,0.57
SUSA_a180,9,23,32,0.28,0.72
SUSA_a30,35,32,67,0.52,0.48
SUSA_a45,25,41,66,0.38,0.62
SUSA_a60,31,37,68,0.46,0.54
SUSA_a90,29,27,56,0.52,0.48
SUUR_a0,21,15,36,0.58,0.42
SUUR_a103,33,24,57,0.58,0.42
SUUR_a120,40,22,62,0.65,0.35
SUUR_a135,27,35,62,0.44,0.56
SUUR_a150,26,35,61,0.43,0.57
SUUR_a180,14,29,43,0.33,0.67
SUUR_a30,33,24,57,0.58,0.42
SUUR_a45,23,35,58,0.4,0.6
SUUR_a60,26,31,57,0.46,0.54
SUUR_a90,22,33,55,0.4,0.6
URNE_a45,509,527,1036,0.49,0.51
URPL_a103,383,412,795,0.48,0.52
VEJU_a0,15,19,34,0.44,0.56
VEJU_a103,19,29,48,0.4,0.6
VEJU_a120,20,29,49,0.41,0.59
VEJU_a135,43,44,87,0.49,0.51
VEJU_a150,12,33,45,0.27,0.73
VEJU_a180,15,12,27,0.56,0.44
VEJU_a30,48,38,86,0.56,0.44
VEJU_a45,29,23,52,0.56,0.44
VEJU_a60,29,21,50,0.58,0.42
VEJU_a90,10,40,50,0.2,0.8
VEMA_a0,12,16,28,0.43,0.57
VEMA_a103,30,52,82,0.37,0.63
VEMA_a120,62,41,103,0.6,0.4
VEMA_a135,19,17,36,0.53,0.47
VEMA_a150,11,21,32,0.34,0.66
VEMA_a180,10,9,19,0.53,0.47
VEMA_a30,19,24,43,0.44,0.56
VEMA_a45,26,17,43,0.6,0.4
VEMA_a60,43,27,70,0.61,0.39
VEMA_a90,49,45,94,0.52,0.48
VENE_a0,11,17,28,0.39,0.61
VENE_a103,31,25,56,0.55,0.45
VENE_a120,33,33,66,0.5,0.5
VENE_a135,36,66,102,0.35,0.65
VENE_a150,23,32,55,0.42,0.58
VENE_a180,11,17,28,0.39,0.61
VENE_a30,23,23,46,0.5,0.5
VENE_a45,23,26,49,0.47,0.53
VENE_a60,34,14,48,0.71,0.29
VENE_a90,55,36,91,0.6,0.4
VEPL_a0,10,18,28,0.36,0.64
VEPL_a103,21,32,53,0.4,0.6
VEPL_a120,26,26,52,0.5,0.5
VEPL_a135,58,36,94,0.62,0.38
VEPL_a150,33,29,62,0.53,0.47
VEPL_a180,12,18,30,0.4,0.6
VEPL_a30,33,24,57,0.58,0.42
VEPL_a45,35,18,53,0.66,0.34
VEPL_a60,25,29,54,0.46,0.54
VEPL_a90,24,32,56,0.43,0.57
VESA_a0,13,17,30,0.43,0.57
VESA_a103,25,23,48,0.52,0.48
VESA_a120,26,21,47,0.55,0.45
VESA_a135,60,26,86,0.7,0.3
VESA_a150,27,20,47,0.57,0.43
VESA_a180,8,19,27,0.3,0.7
VESA_a30,40,13,53,0.75,0.25
VESA_a45,36,22,58,0.62,0.38
VESA_a60,40,47,87,0.46,0.54
VESA_a90,19,34,53,0.36,0.64
VESU_a0,44,50,94,0.47,0.53
VESU_a30,78,106,184,0.42,0.58
VESU_a45,140,181,321,0.44,0.56
VEUR_a0,12,17,29,0.41,0.59
VEUR_a103,24,22,46,0.52,0.48
VEUR_a120,25,23,48,0.52,0.48
VEUR_a135,29,26,55,0.53,0.47
VEUR_a150,39,22,61,0.64,0.36
VEUR_a180,31,60,91,0.34,0.66
VEUR_a30,46,43,89,0.52,0.48
VEUR_a45,42,35,77,0.55,0.45
VEUR_a60,25,23,48,0.52,0.48
VEUR_a90,14,32,46,0.3,0.7
