PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
MESA_a135,155,135,290,0.53,0.47
MESA_a150,119,118,237,0.5,0.5
MESA_a180,60,46,106,0.57,0.43
MESA_a30,152,157,309,0.49,0.51
MESA_a45,173,166,339,0.51,0.49
MESA_a60,155,128,283,0.55,0.45
MESA_a90,143,144,287,0.5,0.5
MESU_a0,420,323,743,0.57,0.43
MEUR_a0,79,73,152,0.52,0.48
MEUR_a103,136,132,268,0.51,0.49
MEUR_a120,164,123,287,0.57,0.43
MEUR_a135,134,153,287,0.47,0.53
MEUR_a150,145,142,287,0.51,0.49
MEUR_a180,72,62,134,0.54,0.46
MEUR_a30,157,163,320,0.49,0.51
MEUR_a45,154,154,308,0.5,0.5
MEUR_a60,169,134,303,0.56,0.44
MEUR_a90,142,141,283,0.5,0.5
MEVE_a0,209,217,426,0.49,0.51
MEVE_a30,449,397,846,0.53,0.47
MEVE_a45,325,273,598,0.54,0.46
MEVE_a60,248,233,481,0.52,0.48
MOJU_a0,219,220,439,0.5,0.5
MOJU_a103,465,453,918,0.51,0.49
MOJU_a120,521,452,973,0.54,0.46
MOJU_a135,484,491,975,0.5,0.5
MOJU_a150,489,443,932,0.52,0.48
MOJU_a180,246,195,441,0.56,0.44
MOJU_a30,496,465,961,0.52,0.48
MOJU_a45,503,463,966,0.52,0.48
MOJU_a60,486,457,943,0.52,0.48
MOJU_a90,463,440,903,0.51,0.49
MOMA_a0,248,203,451,0.55,0.45
MOMA_a103,478,436,914,0.52,0.48
MOMA_a120,471,425,896,0.53,0.47
MOMA_a135,473,449,922,0.51,0.49
MOMA_a150,435,450,885,0.49,0.51
MOMA_a180,228,224,452,0.5,0.5
MOMA_a30,472,443,915,0.52,0.48
MOMA_a45,474,455,929,0.51,0.49
MOMA_a60,485,424,909,0.53,0.47
MOMA_a90,472,447,919,0.51,0.49
MOME_a0,248,199,447,0.55,0.45
MOME_a103,447,407,854,0.52,0.48
MOME_a120,466,427,893,0.52,0.48
MOME_a135,476,390,866,0.55,0.45
MOME_a150,469,396,865,0.54,0.46
MOME_a180,211,211,422,0.5,0.5
MOME_a30,467,444,911,0.51,0.49
MOME_a45,468,435,903,0.52,0.48
MOME_a60,454,414,868,0.52,0.48
MOME_a90,490,399,889,0.55,0.45
MONE_a0,238,240,478,0.5,0.5
MONE_a103,486,448,934,0.52,0.48
MONE_a120,486,440,926,0.52,0.48
MONE_a135,501,438,939,0.53,0.47
MONE_a150,492,432,924,0.53,0.47
MONE_a180,228,243,471,0.48,0.52
MONE_a30,513,442,955,0.54,0.46
MONE_a45,482,458,940,0.51,0.49
MONE_a60,502,433,935,0.54,0.46
MONE_a90,467,450,917,0.51,0.49
MOPL_a0,239,228,467,0.51,0.49
MOPL_a103,524,414,938,0.56,0.44
MOPL_a120,469,467,936,0.5,0.5
MOPL_a135,469,461,930,0.5,0.5
MOPL_a150,492,450,942,0.52,0.48
MOPL_a180,255,223,478,0.53,0.47
MOPL_a30,477,459,936,0.51,0.49
MOPL_a45,475,460,935,0.51,0.49
MOPL_a60,479,434,913,0.52,0.48
MOPL_a90,522,417,939,0.56,0.44
MOSA_a0,249,228,477,0.52,0.48
MOSA_a103,501,453,954,0.53,0.47
MOSA_a120,484,472,956,0.51,0.49
MOSA_a135,496,452,948,0.52,0.48
MOSA_a150,499,427,926,0.54,0.46
MOSA_a180,231,217,448,0.52,0.48
MOSA_a30,477,446,923,0.52,0.48
MOSA_a45,484,439,923,0.52,0.48
MOSA_a60,506,418,924,0.55,0.45
MOSA_a90,477,457,934,0.51,0.49
MOSU_a0,234,189,423,0.55,0.45
MOSU_a103,487,403,890,0.55,0.45
MOSU_a120,466,413,879,0.53,0.47
MOSU_a135,474,405,879,0.54,0.46
MOSU_a150,474,405,879,0.54,0.46
MOSU_a180,217,211,428,0.51,0.49
MOSU_a30,466,430,896,0.52,0.48
MOSU_a45,433,440,873,0.5,0.5
MOSU_a60,424,462,886,0.48,0.52
MOSU_a90,471,405,876,0.54,0.46
MOUR_a0,263,218,481,0.55,0.45
MOUR_a103,499,436,935,0.53,0.47
MOUR_a120,478,460,938,0.51,0.49
MOUR_a135,485,448,933,0.52,0.48
MOUR_a150,486,447,933,0.52,0.48
MOUR_a180,228,237,465,0.49,0.51
MOUR_a30,480,465,945,0.51,0.49
MOUR_a45,484,433,917,0.53,0.47
MOUR_a60,485,438,923,0.53,0.47
MOUR_a90,502,431,933,0.54,0.46
MOVE_a0,235,205,440,0.53,0.47
MOVE_a103,438,439,877,0.5,0.5
MOVE_a120,450,409,859,0.52,0.48
MOVE_a135,456,425,881,0.52,0.48
MOVE_a150,483,405,888,0.54,0.46
MOVE_a180,227,202,429,0.53,0.47
MOVE_a30,467,422,889,0.53,0.47
MOVE_a45,471,399,870,0.54,0.46
MOVE_a60,467,419,886,0.53,0.47
MOVE_a90,448,415,863,0.52,0.48
NEPL_a60,690,710,1400,0.49,0.51
SANE_a0,99,87,186,0.53,0.47
SANE_a103,121,108,229,0.53,0.47
SANE_a120,139,111,250,0.56,0.44
SANE_a135,74,71,145,0.51,0.49
SANE_a150,107,112,219,0.49,0.51
SANE_a180,45,27,72,0.62,0.38
SANE_a30,130,120,250,0.52,0.48
SANE_a45,120,140,260,0.46,0.54
SANE_a60,172,164,336,0.51,0.49
SANE_a90,110,99,209,0.53,0.47
SAPL_a0,64,66,130,0.49,0.51
SAPL_a103,79,89,168,0.47,0.53
SAPL_a120,110,93,203,0.54,0.46
SAPL_a135,75,88,163,0.46,0.54
SAPL_a150,105,92,197,0.53,0.47
SAPL_a180,44,49,93,0.47,0.53
SAPL_a30,150,118,268,0.56,0.44
SAPL_a45,114,114,228,0.5,0.5
SAPL_a60,111,112,223,0.5,0.5
SAPL_a90,111,121,232,0.48,0.52
SAUR_a0,108,123,231,0.47,0.53
SAUR_a103,201,158,359,0.56,0.44
SAUR_a120,121,83,204,0.59,0.41
SAUR_a135,142,113,255,0.56,0.44
SAUR_a150,133,99,232,0.57,0.43
SAUR_a180,69,68,137,0.5,0.5
SAUR_a30,156,180,336,0.46,0.54
SAUR_a45,139,152,291,0.48,0.52
SAUR_a60,63,82,145,0.43,0.57
SAUR_a90,46,35,81,0.57,0.43
SUJU_a0,80,75,155,0.52,0.48
SUJU_a103,164,105,269,0.61,0.39
SUJU_a120,121,136,257,0.47,0.53
SUJU_a135,121,118,239,0.51,0.49
SUJU_a150,143,106,249,0.57,0.43
SUJU_a180,51,65,116,0.44,0.56
SUJU_a30,160,150,310,0.52,0.48
SUJU_a45,154,148,302,0.51,0.49
SUJU_a60,149,143,292,0.51,0.49
SUJU_a90,139,136,275,0.51,0.49
SUMA_a0,100,102,202,0.5,0.5
SUMA_a103,101,110,211,0.48,0.52
SUMA_a120,84,77,161,0.52,0.48
SUMA_a135,74,60,134,0.55,0.45
SUMA_a150,50,61,111,0.45,0.55
SUMA_a180,33,22,55,0.6,0.4
SUMA_a30,195,171,366,0.53,0.47
SUMA_a45,197,163,360,0.55,0.45
SUMA_a60,174,166,340,0.51,0.49
SUMA_a90,132,123,255,0.52,0.48
SUNE_a0,63,68,131,0.48,0.52
SUNE_a103,138,141,279,0.49,0.51
SUNE_a120,140,140,280,0.5,0.5
SUNE_a135,133,124,257,0.52,0.48
SUNE_a150,161,124,285,0.56,0.44
SUNE_a180,68,64,132,0.52,0.48
SUNE_a30,164,111,275,0.6,0.4
SUNE_a45,136,136,272,0.5,0.5
SUNE_a60,149,138,287,0.52,0.48
SUNE_a90,139,149,288,0.48,0.52
SUPL_a0,70,67,137,0.51,0.49
SUPL_a103,147,139,286,0.51,0.49
SUPL_a120,154,128,282,0.55,0.45
SUPL_a135,139,131,270,0.51,0.49
SUPL_a150,144,140,284,0.51,0.49
SUPL_a180,81,52,133,0.61,0.39
SUPL_a30,168,112,280,0.6,0.4
SUPL_a45,161,107,268,0.6,0.4
SUPL_a60,150,127,277,0.54,0.46
SUPL_a90,152,133,285,0.53,0.47
SUSA_a0,81,65,146,0.55,0.45
SUSA_a103,139,142,281,0.49,0.51
SUSA_a120,123,139,262,0.47,0.53
SUSA_a135,110,149,259,0.42,0.58
SUSA_a150,142,108,250,0.57,0.43
SUSA_a180,60,62,122,0.49,0.51
SUSA_a30,147,149,296,0.5,0.5
SUSA_a45,140,142,282,0.5,0.5
SUSA_a60,152,131,283,0.54,0.46
SUSA_a90,158,123,281,0.56,0.44
SUUR_a0,68,71,139,0.49,0.51
SUUR_a103,142,135,277,0.51,0.49
SUUR_a120,135,145,280,0.48,0.52
SUUR_a135,138,136,274,0.5,0.5
SUUR_a150,134,142,276,0.49,0.51
SUUR_a180,74,62,136,0.54,0.46
SUUR_a30,139,139,278,0.5,0.5
SUUR_a45,152,130,282,0.54,0.46
SUUR_a60,151,128,279,0.54,0.46
SUUR_a90,137,140,277,0.49,0.51
URNE_a0,260,269,529,0.49,0.51
URNE_a30,334,260,594,0.56,0.44
URNE_a45,327,241,568,0.58,0.42
URPL_a103,194,124,318,0.61,0.39
URPL_a45,298,284,582,0.51,0.49
URPL_a60,303,338,641,0.47,0.53
URPL_a90,311,210,521,0.6,0.4
VEJU_a0,90,81,171,0.53,0.47
VEJU_a103,154,118,272,0.57,0.43
VEJU_a120,151,128,279,0.54,0.46
VEJU_a135,124,130,254,0.49,0.51
VEJU_a150,126,124,250,0.5,0.5
VEJU_a180,73,60,133,0.55,0.45
VEJU_a30,152,147,299,0.51,0.49
VEJU_a45,150,125,275,0.55,0.45
VEJU_a60,152,152,304,0.5,0.5
VEJU_a90,159,124,283,0.56,0.44
VEMA_a0,129,133,262,0.49,0.51
VEMA_a103,153,140,293,0.52,0.48
VEMA_a120,135,96,231,0.58,0.42
VEMA_a135,69,51,120,0.57,0.42
VEMA_a150,50,57,107,0.47,0.53
VEMA_a180,30,26,56,0.54,0.46
VEMA_a30,173,163,336,0.51,0.49
VEMA_a45,175,180,355,0.49,0.51
VEMA_a60,173,165,338,0.51,0.49
VEMA_a90,155,103,258,0.6,0.4
VENE_a0,67,71,138,0.49,0.51
VENE_a103,146,135,281,0.52,0.48
VENE_a120,137,131,268,0.51,0.49
VENE_a135,149,137,286,0.52,0.48
VENE_a150,145,128,273,0.53,0.47
VENE_a180,78,54,132,0.59,0.41
VENE_a30,151,140,291,0.52,0.48
VENE_a45,146,139,285,0.51,0.49
VENE_a60,141,125,266,0.53,0.47
VENE_a90,161,127,288,0.56,0.44
VEPL_a0,72,68,140,0.51,0.49
VEPL_a103,139,128,267,0.52,0.48
VEPL_a120,151,113,264,0.57,0.43
VEPL_a135,155,142,297,0.52,0.48
VEPL_a150,148,117,265,0.56,0.44
VEPL_a180,71,65,136,0.52,0.48
VEPL_a30,131,129,260,0.5,0.5
VEPL_a45,149,137,286,0.52,0.48
VEPL_a60,151,121,272,0.56,0.44
VEPL_a90,147,128,275,0.53,0.47
VESA_a0,78,63,141,0.55,0.45
VESA_a103,161,147,308,0.52,0.48
VESA_a120,129,146,275,0.47,0.53
VESA_a135,134,148,282,0.48,0.52
VESA_a150,132,106,238,0.55,0.45
VESA_a180,67,66,133,0.5,0.5
VESA_a30,152,130,282,0.54,0.46
VESA_a45,143,118,261,0.55,0.45
VESA_a60,147,140,287,0.51,0.49
VESA_a90,138,139,277,0.5,0.5
VESU_a0,192,162,354,0.54,0.46
VESU_a30,416,383,799,0.52,0.48
VESU_a45,1162,991,2153,0.54,0.46
VEUR_a0,69,61,130,0.53,0.47
VEUR_a103,138,148,286,0.48,0.52
VEUR_a120,137,128,265,0.52,0.48
VEUR_a135,139,122,261,0.53,0.47
VEUR_a150,144,125,269,0.54,0.46
VEUR_a180,71,72,143,0.5,0.5
VEUR_a30,172,118,290,0.59,0.41
VEUR_a45,146,131,277,0.53,0.47
VEUR_a60,160,123,283,0.57,0.43
VEUR_a90,137,128,265,0.52,0.48
