PlanetsAspect,buy,sell,daysN,BuyDays%,SellDays%
MOJU_a30,505,447,952,0.53,0.47
MOJU_a45,532,431,963,0.55,0.45
MOJU_a60,523,416,939,0.56,0.44
MOJU_a90,469,424,893,0.53,0.47
MOMA_a0,243,211,454,0.54,0.46
MOMA_a103,481,428,909,0.53,0.47
MOMA_a120,477,422,899,0.53,0.47
MOMA_a135,507,416,923,0.55,0.45
MOMA_a150,475,416,891,0.53,0.47
MOMA_a180,230,218,448,0.51,0.49
MOMA_a30,473,429,902,0.52,0.48
MOMA_a45,486,443,929,0.52,0.48
MOMA_a60,497,418,915,0.54,0.46
MOMA_a90,471,441,912,0.52,0.48
MOME_a0,253,183,436,0.58,0.42
MOME_a103,466,378,844,0.55,0.45
MOME_a120,455,439,894,0.51,0.49
MOME_a135,441,425,866,0.51,0.49
MOME_a150,444,438,882,0.5,0.5
MOME_a180,205,212,417,0.49,0.51
MOME_a30,498,418,916,0.54,0.46
MOME_a45,501,408,909,0.55,0.45
MOME_a60,455,407,862,0.53,0.47
MOME_a90,481,408,889,0.54,0.46
MONE_a0,226,245,471,0.48,0.52
MONE_a103,514,418,932,0.55,0.45
MONE_a120,484,452,936,0.52,0.48
MONE_a135,503,434,937,0.54,0.46
MONE_a150,491,442,933,0.53,0.47
MONE_a180,240,225,465,0.52,0.48
MONE_a30,528,402,930,0.57,0.43
MONE_a45,508,437,945,0.54,0.46
MONE_a60,497,444,941,0.53,0.47
MONE_a90,487,428,915,0.53,0.47
MOPL_a0,251,216,467,0.54,0.46
MOPL_a103,500,439,939,0.53,0.47
MOPL_a120,498,436,934,0.53,0.47
MOPL_a135,484,430,914,0.53,0.47
MOPL_a150,510,434,944,0.54,0.46
MOPL_a180,234,242,476,0.49,0.51
MOPL_a30,531,409,940,0.56,0.44
MOPL_a45,503,421,924,0.54,0.46
MOPL_a60,483,444,927,0.52,0.48
MOPL_a90,483,449,932,0.52,0.48
MOSA_a0,233,233,466,0.5,0.5
MOSA_a103,509,432,941,0.54,0.46
MOSA_a120,502,418,920,0.55,0.45
MOSA_a135,500,435,935,0.53,0.47
MOSA_a150,493,449,942,0.52,0.48
MOSA_a180,253,203,456,0.55,0.45
MOSA_a30,521,419,940,0.55,0.45
MOSA_a45,505,420,925,0.55,0.45
MOSA_a60,488,439,927,0.53,0.47
MOSA_a90,492,449,941,0.52,0.48
MOSU_a0,251,169,420,0.6,0.4
MOSU_a103,477,406,883,0.54,0.46
MOSU_a120,461,411,872,0.53,0.47
MOSU_a135,459,428,887,0.52,0.48
MOSU_a150,437,439,876,0.5,0.5
MOSU_a180,205,221,426,0.48,0.52
MOSU_a30,496,397,893,0.56,0.44
MOSU_a45,454,421,875,0.52,0.48
MOSU_a60,477,401,878,0.54,0.46
MOSU_a90,488,380,868,0.56,0.44
MOUR_a0,258,209,467,0.55,0.45
MOUR_a103,505,423,928,0.54,0.46
MOUR_a120,494,441,935,0.53,0.47
MOUR_a135,483,454,937,0.52,0.48
MOUR_a150,482,450,932,0.52,0.48
MOUR_a180,256,207,463,0.55,0.45
MOUR_a30,498,438,936,0.53,0.47
MOUR_a45,481,438,919,0.52,0.48
MOUR_a60,516,417,933,0.55,0.45
MOUR_a90,504,429,933,0.54,0.46
MOVE_a0,242,192,434,0.56,0.44
MOVE_a103,466,414,880,0.53,0.47
MOVE_a120,452,406,858,0.53,0.47
MOVE_a135,455,429,884,0.51,0.49
MOVE_a150,449,439,888,0.51,0.49
MOVE_a180,220,214,434,0.51,0.49
MOVE_a30,505,374,879,0.57,0.43
MOVE_a45,494,368,862,0.57,0.43
MOVE_a60,479,416,895,0.54,0.46
MOVE_a90,449,416,865,0.52,0.48
NEPL_a60,916,657,1573,0.58,0.42
SANE_a0,106,77,183,0.58,0.42
SANE_a103,108,110,218,0.5,0.5
SANE_a120,134,114,248,0.54,0.46
SANE_a135,68,72,140,0.49,0.51
SANE_a150,110,99,209,0.53,0.47
SANE_a180,43,30,73,0.59,0.41
SANE_a30,132,117,249,0.53,0.47
SANE_a45,126,114,240,0.52,0.48
SANE_a60,187,146,333,0.56,0.44
SANE_a90,160,141,301,0.53,0.47
SAPL_a0,66,63,129,0.51,0.49
SAPL_a103,65,98,163,0.4,0.6
SAPL_a120,97,99,196,0.49,0.51
SAPL_a135,83,79,162,0.51,0.49
SAPL_a150,91,101,192,0.47,0.53
SAPL_a180,42,51,93,0.45,0.55
SAPL_a30,194,131,325,0.6,0.4
SAPL_a45,122,101,223,0.55,0.45
SAPL_a60,129,86,215,0.6,0.4
SAPL_a90,111,114,225,0.49,0.51
SAUR_a0,139,87,226,0.62,0.38
SAUR_a103,178,168,346,0.51,0.49
SAUR_a120,117,84,201,0.58,0.42
SAUR_a135,138,110,248,0.56,0.44
SAUR_a150,134,93,227,0.59,0.41
SAUR_a180,53,76,129,0.41,0.59
SAUR_a30,159,173,332,0.48,0.52
SAUR_a45,135,149,284,0.48,0.52
SAUR_a60,103,109,212,0.49,0.51
SAUR_a90,39,39,78,0.5,0.5
SUJU_a0,71,82,153,0.46,0.54
SUJU_a103,141,120,261,0.54,0.46
SUJU_a120,130,124,254,0.51,0.49
SUJU_a135,119,119,238,0.5,0.5
SUJU_a150,141,101,242,0.58,0.42
SUJU_a180,64,48,112,0.57,0.43
SUJU_a30,151,160,311,0.49,0.51
SUJU_a45,178,133,311,0.57,0.43
SUJU_a60,169,126,295,0.57,0.43
SUJU_a90,134,142,276,0.49,0.51
SUMA_a0,104,94,198,0.53,0.47
SUMA_a103,122,91,213,0.57,0.43
SUMA_a120,100,68,168,0.6,0.4
SUMA_a135,81,54,135,0.6,0.4
SUMA_a150,52,63,115,0.45,0.55
SUMA_a180,23,34,57,0.4,0.6
SUMA_a30,205,162,367,0.56,0.44
SUMA_a45,168,185,353,0.48,0.52
SUMA_a60,176,168,344,0.51,0.49
SUMA_a90,136,118,254,0.54,0.46
SUNE_a0,70,56,126,0.56,0.44
SUNE_a103,139,146,285,0.49,0.51
SUNE_a120,152,129,281,0.54,0.46
SUNE_a135,141,120,261,0.54,0.46
SUNE_a150,140,148,288,0.49,0.51
SUNE_a180,57,81,138,0.41,0.59
SUNE_a30,158,115,273,0.58,0.42
SUNE_a45,149,127,276,0.54,0.46
SUNE_a60,155,123,278,0.56,0.44
SUNE_a90,161,127,288,0.56,0.44
SUPL_a0,60,67,127,0.47,0.53
SUPL_a103,172,113,285,0.6,0.4
SUPL_a120,156,130,286,0.55,0.45
SUPL_a135,122,151,273,0.45,0.55
SUPL_a150,151,136,287,0.53,0.47
SUPL_a180,78,58,136,0.57,0.43
SUPL_a30,137,139,276,0.5,0.5
SUPL_a45,147,123,270,0.54,0.46
SUPL_a60,129,144,273,0.47,0.53
SUPL_a90,134,148,282,0.48,0.52
SUSA_a0,74,69,143,0.52,0.48
SUSA_a103,146,130,276,0.53,0.47
SUSA_a120,140,119,259,0.54,0.46
SUSA_a135,139,115,254,0.55,0.45
SUSA_a150,134,115,249,0.54,0.46
SUSA_a180,61,59,120,0.51,0.49
SUSA_a30,156,140,296,0.53,0.47
SUSA_a45,154,129,283,0.54,0.46
SUSA_a60,135,147,282,0.48,0.52
SUSA_a90,160,117,277,0.58,0.42
SUUR_a0,83,57,140,0.59,0.41
SUUR_a103,143,133,276,0.52,0.48
SUUR_a120,148,140,288,0.51,0.49
SUUR_a135,141,137,278,0.51,0.49
SUUR_a150,160,123,283,0.57,0.43
SUUR_a180,64,76,140,0.46,0.54
SUUR_a30,153,121,274,0.56,0.44
SUUR_a45,156,119,275,0.57,0.43
SUUR_a60,139,136,275,0.51,0.49
SUUR_a90,150,129,279,0.54,0.46
URNE_a0,243,271,514,0.47,0.53
URNE_a30,357,315,672,0.53,0.47
URNE_a45,287,260,547,0.52,0.48
URPL_a103,167,137,304,0.55,0.45
URPL_a30,26,7,33,0.79,0.21
URPL_a45,366,206,572,0.64,0.36
URPL_a60,309,319,628,0.49,0.51
URPL_a90,272,243,515,0.53,0.47
VEJU_a0,97,73,170,0.57,0.43
VEJU_a103,171,97,268,0.64,0.36
VEJU_a120,159,113,272,0.58,0.42
VEJU_a135,137,114,251,0.55,0.45
VEJU_a150,122,121,243,0.5,0.5
VEJU_a180,71,62,133,0.53,0.47
VEJU_a30,158,131,289,0.55,0.45
VEJU_a45,135,132,267,0.51,0.49
VEJU_a60,182,143,325,0.56,0.44
VEJU_a90,147,136,283,0.52,0.48
VEMA_a0,132,126,258,0.51,0.49
VEMA_a103,179,133,312,0.57,0.43
VEMA_a120,140,81,221,0.63,0.37
VEMA_a135,58,63,121,0.48,0.52
VEMA_a150,54,55,109,0.5,0.5
VEMA_a180,28,27,55,0.51,0.49
VEMA_a30,184,147,331,0.56,0.44
VEMA_a45,190,160,350,0.54,0.46
VEMA_a60,162,178,340,0.48,0.52
VEMA_a90,134,135,269,0.5,0.5
VENE_a0,75,60,135,0.56,0.44
VENE_a103,141,140,281,0.5,0.5
VENE_a120,148,122,270,0.55,0.45
VENE_a135,154,139,293,0.53,0.47
VENE_a150,136,142,278,0.49,0.51
VENE_a180,85,65,150,0.57,0.43
VENE_a30,141,138,279,0.51,0.49
VENE_a45,144,134,278,0.52,0.48
VENE_a60,152,112,264,0.58,0.42
VENE_a90,146,137,283,0.52,0.48
VEPL_a0,72,65,137,0.53,0.47
VEPL_a103,150,120,270,0.56,0.44
VEPL_a120,171,110,281,0.61,0.39
VEPL_a135,169,132,301,0.56,0.44
VEPL_a150,136,135,271,0.5,0.5
VEPL_a180,74,64,138,0.54,0.46
VEPL_a30,125,123,248,0.5,0.5
VEPL_a45,154,128,282,0.55,0.45
VEPL_a60,172,94,266,0.65,0.35
VEPL_a90,136,134,270,0.5,0.5
VESA_a0,90,50,140,0.64,0.36
VESA_a103,143,163,306,0.47,0.53
VESA_a120,156,122,278,0.56,0.44
VESA_a135,159,118,277,0.57,0.43
VESA_a150,133,106,239,0.56,0.44
VESA_a180,55,79,134,0.41,0.59
VESA_a30,140,146,286,0.49,0.51
VESA_a45,118,134,252,0.47,0.53
VESA_a60,149,141,290,0.51,0.49
VESA_a90,148,136,284,0.52,0.48
VESU_a0,189,161,350,0.54,0.46
VESU_a30,438,373,811,0.54,0.46
VESU_a45,1175,1022,2197,0.53,0.47
VEUR_a0,86,49,135,0.64,0.36
VEUR_a103,141,134,275,0.51,0.49
VEUR_a120,151,113,264,0.57,0.43
VEUR_a135,142,118,260,0.55,0.45
VEUR_a150,138,141,279,0.49,0.51
VEUR_a180,87,61,148,0.59,0.41
VEUR_a30,139,143,282,0.49,0.51
VEUR_a45,130,132,262,0.5,0.5
VEUR_a60,142,142,284,0.5,0.5
VEUR_a90,150,115,265,0.57,0.43
