PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
VEPL_a103,1,267,0.001,0.025,0,0.001,0.019,-0.084,0.093,0.177,0.069,1.593,0.002
VENE_a45,1,285,0.001,0.026,0.001,0,0.016,-0.119,0.147,0.266,0.494,5.905,0.002
VESA_a120,1,275,0,0.022,-0.001,0,0.016,-0.145,0.075,0.219,-0.482,7.312,0.001
VEJU_a120,1,279,0.001,0.018,0.001,0,0.017,-0.08,0.094,0.174,0.346,3.092,0.001
SUPL_a120,1,282,0.001,0.026,0.002,0.001,0.019,-0.232,0.096,0.328,-2.476,22.653,0.002
SUSA_a135,1,259,-0.002,0.018,-0.003,-0.002,0.015,-0.069,0.06,0.129,0.014,0.816,0.001
SUNE_a60,1,287,0.003,0.022,0.001,0.002,0.018,-0.087,0.147,0.235,0.841,7.466,0.001
SUJU_a135,1,239,0,0.021,0,0,0.017,-0.057,0.085,0.142,0.306,1.866,0.001
MONE_a180,1,471,0,0.022,0,0,0.018,-0.112,0.072,0.184,-0.16,2.2,0.001
MAJU_a150,1,238,0.002,0.02,0.002,0.002,0.016,-0.063,0.084,0.147,0.203,2.252,0.001
MAPL_a135,1,301,-0.001,0.021,0,0,0.014,-0.132,0.072,0.204,-1.616,9.314,0.001
MASA_a150,1,228,-0.002,0.021,0,-0.001,0.016,-0.132,0.048,0.18,-1.24,6.293,0.001
SUUR_a90,1,277,0,0.025,0,-0.001,0.017,-0.076,0.103,0.18,0.447,2.679,0.001
MONE_a90,1,917,0,0.028,0,0,0.015,-0.471,0.162,0.633,-5.149,94.035,0.001
MAUR_a103,1,275,0.003,0.033,0.001,0.001,0.018,-0.125,0.318,0.443,3.236,29.278,0.002
MEVE_a0,1,426,0.001,0.025,0,0.001,0.017,-0.162,0.13,0.292,-0.186,7.77,0.001
VEJU_a135,1,254,-0.002,0.021,0,-0.001,0.015,-0.109,0.06,0.169,-1.01,4.757,0.001
VENE_a60,1,265,0,0.022,0.001,0,0.018,-0.069,0.08,0.15,0.066,1.423,0.001
VEPL_a120,1,264,0.004,0.023,0.003,0.003,0.017,-0.082,0.096,0.179,0.415,2.218,0.001
VESA_a135,1,282,0,0.021,-0.001,0,0.015,-0.152,0.094,0.245,-0.657,10.332,0.001
MOMA_a135,1,922,0.001,0.024,0,0.001,0.016,-0.245,0.137,0.381,-0.734,15.059,0.001
SUSA_a150,1,250,0.003,0.018,0.002,0.002,0.015,-0.061,0.068,0.129,0.113,1.037,0.001
SUJU_a150,1,249,0.004,0.024,0.002,0.002,0.017,-0.062,0.128,0.19,1.032,4.204,0.002
SUPL_a135,1,270,0.001,0.024,0,0,0.015,-0.119,0.124,0.243,0.383,6.35,0.001
VEUR_a90,1,265,0,0.021,0.001,0,0.016,-0.066,0.117,0.184,0.43,3.451,0.001
SUUR_a103,1,272,0,0.021,0.001,0,0.014,-0.132,0.076,0.208,-0.97,6.635,0.001
VEJU_a150,1,250,0.002,0.033,0.001,0,0.018,-0.089,0.318,0.406,3.783,32.057,0.002
VESA_a150,1,238,0.002,0.022,0.002,0.002,0.017,-0.083,0.111,0.193,0.08,3.867,0.001
