PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
JUPL_a45,1,127,0.001,0.006,0.001,0.001,0.005,-0.017,0.02,0.038,0.317,0.909,0.001
MANE_a150,1,91,-0.001,0.006,-0.001,-0.001,0.004,-0.017,0.015,0.032,0.042,0.788,0.001
MESU_a0,1,243,0,0.007,0,0,0.005,-0.045,0.032,0.077,-1.266,7.864,0
MOPL_a45,1,278,0,0.006,0.001,0,0.004,-0.021,0.05,0.07,1.558,14.01,0
MOJU_a90,1,254,0.01,0.152,0,0,0.006,-0.046,2.42,2.466,15.685,245.662,0.01
VENE_a60,1,82,0,0.007,0,-0.001,0.005,-0.021,0.024,0.044,0.512,1.399,0.001
MOUR_a30,1,285,0,0.007,0,0,0.005,-0.032,0.029,0.061,0.066,3.068,0
MOSU_a103,1,267,0,0.006,0,0,0.005,-0.045,0.018,0.062,-1.263,9.117,0
MOME_a103,1,257,-0.001,0.007,0,0,0.005,-0.045,0.025,0.069,-1.479,8.404,0
MOVE_a60,1,268,0,0.006,0,0,0.005,-0.031,0.014,0.045,-0.745,2.427,0
MONE_a0,1,137,0,0.006,0,0,0.005,-0.032,0.016,0.048,-1.058,4.154,0.001
MOMA_a150,1,278,-0.001,0.007,0,-0.001,0.005,-0.031,0.039,0.069,0.172,5.851,0
MESA_a60,1,98,0,0.005,0,0,0.006,-0.016,0.017,0.032,-0.031,0.476,0.001
MEVE_a45,1,197,0.001,0.007,0,0.001,0.005,-0.033,0.039,0.072,0.427,8.762,0
MOMA_a120,1,281,0,0.007,0,0,0.006,-0.026,0.022,0.048,-0.02,1.907,0
VEMA_a90,1,107,0,0.006,-0.001,0,0.005,-0.009,0.021,0.031,0.938,1.812,0.001
VESA_a103,1,116,-0.001,0.007,-0.001,-0.001,0.006,-0.024,0.017,0.041,-0.541,0.937,0.001
SUNE_a103,1,97,0.001,0.008,0,0.001,0.004,-0.013,0.05,0.062,2.787,14.871,0.001
MOPL_a90,1,290,-0.003,0.042,0,0,0.005,-0.707,0.039,0.746,-16.305,270.816,0.002
MOJU_a135,1,310,-0.001,0.006,-0.001,0,0.005,-0.033,0.023,0.056,-0.572,3.711,0
MEMA_a45,1,158,-0.001,0.005,-0.001,-0.001,0.004,-0.016,0.014,0.03,-0.085,0.347,0
MOSU_a60,1,273,0.009,0.147,0,0,0.005,-0.031,2.42,2.45,16.291,264.913,0.009
MONE_a45,1,283,-0.003,0.043,0,0,0.005,-0.707,0.039,0.746,-15.951,260.672,0.003
MOME_a60,1,277,0,0.006,0,0,0.006,-0.025,0.024,0.049,-0.474,2.74,0
MOSA_a120,1,276,0,0.006,0,0,0.005,-0.031,0.027,0.057,-0.174,2.551,0
MOPL_a103,1,284,-0.002,0.042,0,0,0.005,-0.707,0.029,0.736,-16.172,265.942,0.003
MOMA_a103,1,266,-0.002,0.044,0.001,0,0.006,-0.707,0.025,0.732,-15.57,247.129,0.003
MOJU_a150,1,299,0,0.006,0,0,0.004,-0.027,0.024,0.051,-0.228,4.093,0
MOSU_a45,1,261,0.001,0.006,0.001,0.001,0.005,-0.026,0.017,0.043,-0.656,2.62,0
MONE_a60,1,279,0,0.006,0,0,0.005,-0.031,0.029,0.06,-0.404,4.187,0
MOMA_a90,1,263,0,0.007,0.001,0,0.005,-0.045,0.021,0.066,-1.459,7.775,0
MOSA_a103,1,286,0,0.007,0,0,0.005,-0.045,0.024,0.069,-1.086,7.594,0
MOVE_a0,1,128,0,0.006,0.001,0.001,0.005,-0.021,0.021,0.043,-0.256,1.621,0.001
MOME_a45,1,272,0,0.007,0,0,0.005,-0.031,0.015,0.046,-0.773,2.297,0
MOPL_a120,1,287,0,0.007,0,0,0.005,-0.039,0.024,0.063,-1.152,5.623,0
MEJU_a150,1,54,0.001,0.005,0.001,0.001,0.005,-0.013,0.013,0.026,-0.001,0.09,0.001
VEPL_a120,1,91,-0.001,0.007,0,-0.001,0.006,-0.026,0.024,0.05,-0.207,2.372,0.001
MOUR_a45,1,292,0,0.006,0,0,0.005,-0.039,0.015,0.054,-1.053,5.483,0
MOSU_a30,1,269,0,0.007,0,0,0.005,-0.031,0.032,0.062,0.132,3.345,0
MAPL_a150,1,91,0.001,0.006,0.001,0.001,0.006,-0.014,0.016,0.029,0.085,-0.296,0.001
MOSA_a90,1,287,0,0.005,0,0,0.004,-0.025,0.022,0.047,-0.094,2.658,0
MOPL_a135,1,285,0,0.007,0,0,0.005,-0.027,0.027,0.054,-0.305,2.776,0
MOJU_a180,1,116,0.001,0.006,0,0.001,0.005,-0.016,0.019,0.034,0.119,0.421,0.001
MOME_a30,1,275,0,0.007,0.001,0,0.005,-0.036,0.032,0.067,-0.262,4.927,0
MOUR_a60,1,283,0,0.006,0.001,0.001,0.005,-0.031,0.027,0.057,-0.466,3.258,0
MEUR_a90,1,91,0,0.005,0,0,0.005,-0.013,0.013,0.026,0.031,-0.253,0.001
