PlanetsAspect,vars,n,mean,sd,median,trimmed,mad,min,max,range,skew,kurtosis,se
JUPL_a135,1,35,-0.005,0.02,-0.001,-0.002,0.012,-0.093,0.022,0.115,-2.545,9.183,0.003
MEJU_a30,1,131,0.001,0.03,0.001,0.002,0.014,-0.12,0.132,0.252,0.152,4.262,0.003
MANE_a135,1,83,0.005,0.045,0.002,0.002,0.027,-0.075,0.221,0.297,1.552,5.471,0.005
MENE_a150,1,115,-0.002,0.022,0.001,0,0.014,-0.078,0.074,0.151,-0.863,2.89,0.002
MAJU_a30,1,103,0.003,0.026,0.004,0.004,0.024,-0.069,0.062,0.131,-0.314,0.244,0.003
MEJU_a0,1,89,0.002,0.025,0.001,0.002,0.012,-0.111,0.078,0.189,-0.584,4.192,0.003
MENE_a180,1,62,0.008,0.025,0.004,0.005,0.013,-0.041,0.085,0.127,1.016,1.22,0.003
MANE_a150,1,81,0.01,0.036,0.007,0.009,0.032,-0.093,0.132,0.225,0.302,1.065,0.004
JUUR_a135,1,168,0.001,0.029,-0.001,0,0.017,-0.093,0.132,0.225,0.542,3.524,0.002
SUJU_a0,1,70,-0.001,0.029,-0.001,0,0.017,-0.115,0.078,0.193,-0.546,2.939,0.003
SUNE_a180,1,66,-0.001,0.019,0,0,0.012,-0.067,0.055,0.122,-0.592,1.984,0.002
JUNE_a180,1,136,0.004,0.022,0.002,0.003,0.009,-0.09,0.086,0.175,0.437,6.417,0.002
JUPL_a120,1,182,0.006,0.024,0.003,0.004,0.01,-0.09,0.12,0.21,1.11,6.548,0.002
MANE_a180,1,48,0.005,0.019,0.002,0.004,0.014,-0.041,0.072,0.113,0.791,2.308,0.003
MAJU_a0,1,65,-0.004,0.053,0.004,0.001,0.027,-0.2,0.102,0.303,-1.338,3.314,0.007
VENE_a180,1,57,0.009,0.018,0.006,0.008,0.015,-0.023,0.065,0.088,0.824,0.577,0.002
MAUR_a150,1,140,0.003,0.03,0.001,0.004,0.018,-0.115,0.09,0.204,-0.592,3.695,0.003
